#id	len	geom_mean	median	min	max
fe1d6c15-2add-4767-a935-47ebda4317ea	136	31.8	36	6	50
d9afe0b8-fcf3-4940-9194-b5ede9cbefea	115	15.4	18	3	47
fc6db31c-fe3b-4608-b0b3-0722cd0898ca	128	16.1	25	2	50
9a3c59d3-52a6-45a1-9561-cecd880d7d76	1	5.0	5	5	5
0f9e2746-1701-4c41-896d-59d8723bd425	930	35.0	38	5	50
d6e55257-cdb8-4b74-84c9-47fb9f4236ab	358	35.0	39	6	50
4a487cb4-348c-49a5-b933-8a82848739e8	210	24.0	34	3	50
3d31e66d-cc0a-4a41-8df0-f4142c73e04c	727	31.1	38	3	50
7ac40931-a505-4a2b-be7c-52b1fbf8635f	60	25.9	33	6	44
e6d416e6-e32f-488c-b1ba-48f6a91bb25e	223	17.0	27	2	50
5a7ea27a-2728-45bf-8aff-a38a8f35e159	19	3.8	4	3	9
6c6c2348-9365-4ddd-a1c1-91aad33a75e5	1	4.0	4	4	4
1c291fbd-a1ef-41b3-bea0-18da266897b8	59	25.1	28	5	36
c61e39e4-a279-4914-8d61-be7681697a1c	66	21.1	28	4	50
67ccd4ed-eb7e-4112-93a0-e4ff7f18870e	36	11.5	12	6	23
5b709b18-add0-4e90-bf14-c506b0cf7acc	121	28.5	33	7	50
1f1aebbe-5d8d-4f00-99ba-a5ce30e94b0b	30	14.0	11.5	4	29
e3d6b46d-03c8-4bf2-9be8-b535a29f8b75	13	6.9	6	3	12
72a2aac7-749f-4f8a-941a-c7a9a06f5b48	62	18.2	20.5	4	45
16b516a1-6ed7-4f01-af43-aea9ef88bdf1	144	28.6	35	8	50
edce120d-029e-46c0-aa1d-f154ce698fdf	535	36.4	39	7	50
c5dfb1d2-7e20-4323-98cd-b4046c712517	10	10.9	11	8	15
47345d2e-04d9-4a9a-a925-ca545f1b801f	197	16.3	19	3	50
3eac0bbb-6bb0-40ba-8406-c4d912e0bb6a	122	22.0	33.5	3	50
22c00654-7ad0-410b-bb60-4fb54bd87bd1	163	16.7	20	3	50
9cfcede3-669f-48a5-a224-33482dc37853	48	23.3	28	10	42
af91a052-b67c-4830-b73c-dd51b9d99fc4	50	14.8	15	4	40
51da2299-cb68-496e-b5a6-43496b13e89d	78	19.5	24.5	4	50
62630f1d-36f5-41b6-87f2-6cab4cca0a9a	77	19.0	34	3	48
d345790b-8b70-4f4c-ba88-f86ca54d9b2e	128	18.8	23.5	4	50
64bfc995-cc98-4c7f-b788-f117a07778a6	102	20.1	30	4	50
46e3875a-91d4-4b11-9529-fc1f5515033b	99	22.5	30	5	50
3f15c15f-ac44-42c1-ad62-66e48594ec0c	1	16.0	16	16	16
c412ae2d-a41a-4aec-bdaf-fba6f54c1c2e	141	21.6	31	3	50
a0e144d1-a32e-42b2-a184-86d8588fb2b0	54	25.8	28	10	50
7449f918-6906-4932-bb6f-65ac69bf6445	324	20.6	27.5	5	42
403f77c3-5dbd-4ce9-835f-b2e6a689c9ed	99	14.8	16	5	39
eddab59b-997c-424c-84e7-8db2f190d39c	192	14.0	14	2	50
0aab46ca-94cc-4aa5-a16f-25c5789167d3	58	33.1	37.5	12	50
f9841955-f8ba-47fd-8417-2f8dbf5ac588	347	36.3	40	4	50
f3139f42-a901-464a-8280-5a092862243b	220	16.9	21	3	50
67344d66-fae0-417f-a5a3-6d8a5bc3a32b	1488	16.8	17	4	50
8b984b63-fe4f-4535-aca6-b8a11a1db3db	131	22.2	30	4	50
fba94908-1410-4a73-a03c-7da8f8f38e64	59	17.1	20	6	32
17837549-dc4c-4106-b01c-787b61398271	164	14.6	19	2	50
b4c9186e-c5a5-4061-89eb-a46c8384b60b	1	7.0	7	7	7
b6ffa843-cf57-4413-9db4-c5965a0b19cf	146	21.7	26	4	50
91dafd2e-3019-473e-b1f1-a2ea74d79f07	129	10.0	9	2	35
56cc7046-94fd-435d-846c-d960916076eb	402	26.7	30	5	50
07d3c779-d4e1-49c9-98cf-fb60d1fae33d	409	31.7	38	5	50
095daa54-21de-4527-b710-6095418ff2dd	117	14.9	19	3	50
78d45fea-6127-4db1-ae3f-9c073cb9999c	150	16.6	24	2	50
0a17155b-5f52-406b-8b03-f38be8be55d2	569	21.9	25	3	35
807537ec-1b28-4d0a-b5c7-7a3888bea8db	192	26.1	30	2	50
d8fa53bd-5f49-488b-96c7-52f340f609de	1939	30.5	37	3	50
bc27474f-d397-4de9-a447-f9e08ecb2ab5	134	37.1	39	5	50
ac8cf908-14a9-433b-8129-f6b89e66f21e	442	30.8	36	5	50
7425e4b1-1e5b-46fd-966b-4ed6f8e2fc53	180	24.9	30	4	50
aec9dcc2-665b-43ac-a1d1-cca8a9f8a3b3	255	28.5	36	4	50
3d4e0b8c-fe0d-454f-939c-769dff2d97da	836	19.1	19	2	50
4434f708-ff41-488a-a4ea-c8713cbcd0db	55	11.3	10	3	38
db536fbf-dc46-443e-8333-58f9bf81e8c0	1375	42.2	42	5	50
ca965770-7e0a-46cc-81c8-a69d88ab5bcd	486	37.8	40	3	50
a2753372-68f5-4f57-99dd-0cff1b2c5f0e	62	28.8	35.5	5	50
2253c141-04c4-4050-98ac-029d420fc70e	131	25.7	36	5	50
6a3534ec-f1bc-4cd1-a39e-12fe86d15f68	53	23.7	28	9	50
cf8f7bf0-13c3-455c-b5f8-fca3975aefd4	132	22.6	32	3	50
33db2ca2-4d50-4f99-91fa-a06b9df82d84	135	18.7	26	3	50
84e395f8-28ce-473a-a786-1a46646d163d	117	21.8	30	5	50
cdc1e2b7-45fd-45c7-814e-c2b95cbeeedb	1	4.0	4	4	4
ebc551aa-2248-41ed-a25e-f12666a21740	136	27.6	36	5	50
3bea0d06-0845-4e90-86e1-92f9aa7d2166	67	11.1	8	2	42
68b1dd88-4c16-4207-ba55-1fa46fedd514	178	23.5	32	5	50
2956f8ad-a56a-42e0-895c-4738349c54cb	15	7.8	9	3	17
69f19cb5-ad33-4f96-a4e4-e1c2dba376cd	148	29.9	37	6	50
ed190212-90d4-43f1-82ae-ebec672ce518	65	15.3	17	6	32
56561c96-e6b0-46ba-8afd-6da0d71a8d9b	742	31.6	38	4	50
5d05a757-8374-4cb2-9742-7b005b1f2037	169	15.1	18	4	42
54956f24-cd84-4575-b4e3-fdd8ceb2a8a6	269	13.9	20	3	35
613ed037-ecbb-4889-830e-5be77433fe5e	54	22.1	25.5	4	34
3641af72-2b24-4302-9146-2253492ccd7a	744	33.5	39	4	50
2c8f40ed-cebc-4ae0-bbc8-a203f663205e	227	17.0	20	4	30
05b24982-7f25-4235-8ee7-6a877dd3fdea	134	20.5	31	2	50
c69948ef-9e8d-453f-b09d-3e59c98e7e47	1909	23.1	24	4	50
2883ecb8-e69c-4e03-a29d-65891cdba14a	194	22.7	29.5	5	50
c01bca72-5539-4bb3-a6c4-e264ede60784	9	8.8	8	6	14
2a055e60-263f-4066-a6eb-b700727aebb3	516	30.0	37	3	50
efd367a5-a73c-4dcd-879a-215845b4094a	180	21.0	24	3	50
12a86edd-a078-49e6-9c04-3fdd290b6a82	176	14.0	16	2	49
22b2866e-a70f-4a73-9c04-c3d0c66febed	1060	24.9	29	3	50
aa83a30d-150e-4a7e-be18-3e8a08cbae75	213	29.9	36	5	50
080c5566-4b3b-44fe-a4e3-c5487991a293	76	14.5	13	4	44
cf9cb613-4c6b-4b46-ba0d-30840bdcebe4	212	25.1	29	6	45
6c5ffc85-6b67-4017-ab06-b5255272224a	124	19.5	31	3	50
af2e6615-2665-47a3-adb7-4c76e0bb3821	73	25.8	35	8	50
2cdef9f2-d199-4bce-b0e2-674ce07d1264	129	25.7	35	4	50
fa650c22-4957-4326-8f0a-33344ce0e168	72	16.8	18	3	50
02c93767-4e5d-4e34-b07c-7e1682565b6d	100	17.4	24	4	39
df8babac-e47c-44e6-b573-99e292a1983e	351	30.9	37	3	50
a2063162-21c9-4293-b0eb-7c4eb8b1a3c4	582	40.5	42	6	50
a4ebd113-fdf5-4345-a496-7d1789544072	128	18.5	24.5	2	50
6f0a01eb-0acb-4d0b-8483-c96db4268f79	185	20.0	27	4	50
7c607947-3520-474c-adb4-7cf7be6343b1	33	13.0	9	3	38
006ab255-25e1-41f2-9103-c6335460241c	200	19.4	27	4	50
ce5be5eb-7656-4501-9ad9-53ff42e07392	200	21.0	25	4	50
259d2d81-9941-4661-a6b6-1893051c9ac5	196	18.1	21.5	3	50
bb5c4b12-b76b-4a2a-a4b1-7e8aa5a069da	185	21.0	33	3	50
c1d7e9f2-f510-4ba5-a2a0-8c63ca1dc858	138	15.9	20	2	50
16c94ea0-e881-4a94-88c3-1db611484318	66	20.6	30.5	4	50
3f6280ad-ff79-4eec-9b9e-0e826de5bc90	1104	29.0	35	3	50
c93578d8-6d32-4665-af69-03f6743d066e	135	18.6	29	5	50
da1c4104-f3e5-46a3-8886-3babe4df70b3	33	11.9	13	2	42
caad5459-b6f6-44aa-80c2-5f8b8dab0d0f	1007	23.1	29	3	50
ebd145cd-4327-4d40-a548-5c0a7929d899	196	16.7	18.5	4	25
134c7ab1-c45e-4503-8a93-a3f3bafb3acf	149	22.5	35	4	50
d22f43ee-3d36-4045-87b2-b5b74b200704	61	19.0	20	5	50
f92a69c2-bd9f-491f-b9b1-f49149fb40ec	160	26.0	36	6	50
4d1af43c-fa06-4149-be39-22b27736006b	150	19.8	22	5	50
eab84870-cacf-4302-b093-a15205e966f5	41	16.1	13	4	50
da4bf36a-d354-4103-965a-0dbf2ed14145	38	10.9	10	4	25
0e7dcacc-8615-4d92-b03c-11ad6f964faf	1271	33.1	39	3	50
3feb20b9-b34c-403f-8d6f-f3f45ec97df2	108	18.1	23.5	2	50
f9ba066a-bdc6-4823-8f9e-a46594906927	140	13.3	13	4	50
8c6b25e7-713c-4af1-8bed-362bf3ea968d	222	14.4	14	2	50
a9d681d8-43a5-4872-97be-50b4c43d8864	56	29.5	37	9	50
1c56197d-dec2-4926-bddd-d3fe93d76f31	360	29.9	35	5	50
c7ea8ec2-9e35-4751-a4a1-54b595629d5d	1116	20.9	20	3	50
571b8167-8533-4b75-a1f4-28df403b245c	48	12.7	14	4	34
f05fa8d7-6992-425c-8d87-615e4c4a6354	1493	29.6	37	6	50
1f271b6a-92eb-4ed0-b53d-f05d4330a7d5	79	19.9	24	4	50
b3dbc915-7d04-4e4e-908b-f4bdc7d41b65	120	18.9	26.5	3	44
0b786e24-7c48-4137-aa4b-722bf20d6e49	289	18.9	24	3	50
7a417f34-e63a-47a0-8683-4ec12b986719	1203	32.3	39	2	50
72b26366-1a7b-4b1d-9978-81f69ef8ca7b	1489	20.3	19	2	50
618a6308-445f-4036-a668-73845403e71d	131	28.6	35	6	50
63e19071-1d56-4f4e-bb56-a4dbad6065da	115	22.7	32	5	50
ae952e9c-42e1-4f2b-afc0-1003a694a121	55	12.1	11	4	42
f2ebac3d-d1e3-4958-ac13-8e094f398ca2	138	22.5	27	3	50
8dccf2ef-448a-4966-95f8-b14864a8c704	187	17.5	20	3	50
85cffa9c-f9cf-4147-a8db-728af08c1fc9	68	24.1	35	7	50
2d7e0b43-47e9-49bd-b1fb-19d59d1c4c69	623	28.3	34	3	50
475e5e09-1d35-4fe6-a087-531dbb51b545	15	5.3	5	4	9
363fe250-891f-407f-941a-69f1b0d55d56	120	26.5	34	4	50
f52772d1-d463-4742-8d00-9307d8891a08	107	22.7	31	3	50
ee6a60cd-85b9-49c7-9c41-c2be9ab861ab	509	27.9	37	4	50
6f8fc4f1-8108-4b1d-ae01-1785c11e679b	2010	22.4	32	2	50
e7ff075f-06ee-4075-9aab-02ce6d0154dc	132	37.1	38	11	50
f079aec9-0c26-4783-a658-d1f064a8c375	121	14.3	16	3	50
982e0dd0-5f91-4509-9bfb-60c6decbff0a	122	33.7	37	5	50
82c04632-196a-4b3c-a6fd-fc9f6a491e3f	119	22.2	26	5	50
4478c4bd-2961-4e45-896a-6173bd0ec65a	363	21.0	22	2	36
2e0a816d-8fcb-4478-88a9-ad0ed8ee2a4a	150	14.5	15.5	2	50
54535bbf-c1e9-4cf7-9a6c-8dd66a767400	128	26.7	32.5	3	50
6d99b450-40a1-49c3-9cb9-14343f16b3c2	968	14.6	17	3	24
9d515d37-3ee9-4064-943c-2a0ac08511f6	61	11.8	15	3	33
e8a69927-5cfb-4f20-9a38-92f0fe0e871d	37	13.0	12	3	50
13b13080-079b-45dc-9207-d4b25f701a5e	12	7.6	8	4	13
c5b3f3d8-23e2-40e0-a9b8-8f3fa2388369	110	16.4	17	5	38
623948fa-3316-4578-807c-5221c231dc55	157	19.9	28	4	50
2ed9d6c4-e366-4443-9311-c0eb7ab5a4d3	164	29.2	38	4	50
7e4ce19d-ea1a-4d68-b696-b22099ee2e34	133	17.2	19	4	41
3f66a600-326d-4476-81d6-958d8e2c588d	469	21.9	29	4	50
b157a366-b3ba-477d-beb0-325cf1ac6194	57	17.7	20	6	39
5ca8b280-6df0-46e2-ab00-fb6003258bb2	56	35.2	39	5	50
785ef773-f76a-486b-9097-48f199a9e41d	144	13.5	15.5	3	34
177a2c55-df46-4e9c-a26d-0e3f732a228b	3781	35.9	41	3	50
1d441614-142e-406a-a666-4d3465744471	59	23.6	33	4	50
ad1a5292-c331-4abc-9d8b-d30929e457ab	134	22.7	29.5	6	50
9a6543a2-4634-4f0e-9397-13e3f47a571e	127	21.2	27	4	48
21b6d818-efaa-4172-aa7a-c7bceb8ba9b6	124	16.2	23	4	41
28aefda7-d220-4683-982e-305560954303	152	15.5	19	1	50
f29bc4a7-a3e2-4bb7-a629-51dcbc6ddec4	71	18.2	31	4	50
2894dec0-4a90-43e2-9784-0445155d7943	1	3.0	3	3	3
316e35c3-3508-4383-9a5c-f8003ea8f62c	144	24.1	32	5	50
d96252a1-3a36-417c-8c7a-4ec6e3e738e6	55	31.7	35	7	50
682362b7-ec46-493d-9e17-19d21948bf27	319	15.6	17	4	24
bf7caa2a-e5c3-4343-b7e0-d996480343c7	31	14.4	14	6	37
5f90b0ba-336a-4604-bda6-54d78ba0e8ac	56	26.3	29.5	5	47
3257539c-89c1-4d08-ac98-38a123cb4f01	59	23.4	30	5	42
0db51643-e48c-4a4b-afb9-616620297b3d	101	25.0	31	6	50
6d30062e-076b-481f-ac94-08694c47f2f5	132	26.5	35	4	50
ab7f3190-a29b-424a-99cc-e998748fbf30	133	24.0	34	3	50
ffebec9c-5bb8-47db-bdc8-967025b1b14a	137	18.2	21	4	50
8b1eb0d7-ecd9-407f-98ae-db8c127e0a86	261	21.7	27	4	50
7108e944-bf11-45bd-91bd-1b85ed6fffdb	115	16.4	31	1	50
5576d913-57ed-4a35-a6d4-f2a8a38b4c75	130	26.0	33	5	50
b3c2f88f-3f9c-4f4b-bbb6-98477a49bc5c	176	25.6	27.5	6	50
bd44d5e7-4279-4b72-ba99-a77f325ec69c	8	15.7	17.5	8	29
c2058938-065d-49ea-af3b-09af4572dcbd	261	30.8	38	6	50
3b0a4a64-f629-4be8-83b3-66928e43bacd	130	25.1	33	5	50
70042bc3-e2d8-4ed6-9ad6-09db058c9d60	314	30.0	36	5	50
69961d1a-1864-4e0a-a5a9-7552e348acaa	147	25.0	35	3	50
8d188ce5-2694-45c4-bbfe-fdfbb514021a	125	24.1	33	6	50
3c636a7d-224a-499d-9dd1-cbf8a4a1d1af	12	24.9	26.5	16	32
43a44c43-b23f-4ff3-b781-9b03d2a62c3f	216	24.7	33	3	50
bdb4aea7-7fad-4194-9357-1ca5cffd2f65	204	24.5	29	6	50
4ddd9c2c-429a-4c4a-8ae3-ee09a2b03a44	222	14.9	15	3	50
fedead9b-51cf-432a-a59e-5958c8c59dd0	59	24.0	35	7	50
7bea4996-1f95-463d-8f79-7160e2c320fd	111	9.5	10	2	30
a7da0025-c79a-4b30-a4b0-17078d767928	127	16.1	27	3	50
a21bdb90-2e36-49a5-99ff-55df2c2697cf	118	28.9	35	5	50
95c69577-bf83-4917-8043-7c4e6582258e	221	29.5	34	3	50
fd794bde-8999-4938-a162-925ac2750511	346	29.6	37	4	50
8a51e48c-5b01-43b2-b53d-937d1071e9c5	55	34.5	38	7	44
1960c7df-26e4-4cb2-95e7-1d723f975d68	68	20.3	25.5	3	43
3305f91e-9382-4b52-9278-9d6c1dd81046	380	26.4	35	3	50
72f61f53-e9ce-4216-b43c-1f909502b6af	66	19.9	27.5	6	45
b95aa58a-b3a1-425c-8826-6c307943a460	798	17.4	23	2	36
54bfc461-68b5-4d7e-b773-71a03b2d3a70	55	12.7	13	5	29
8f4a434a-bc65-4c52-8d0c-830b3e1b88d6	60	33.6	37	9	50
b217a84e-8491-493e-9bc3-ba7afe3de83d	171	18.6	26	3	50
c83e3ed0-cdd4-47ca-ae99-28e927b1b691	150	19.8	28	5	50
9b09f3cb-1274-4a4e-91dd-2cee39020a02	220	15.3	17	3	27
2a67db68-7495-480c-b502-719f5e975a25	130	13.5	14	3	43
3428764d-f526-4217-abca-73c0da22fa64	1257	29.7	38	2	50
96fbf373-d934-4d03-a5f7-94ffba445ade	121	22.3	30	3	50
bc3a062c-5349-44e8-9b0f-b220a53a4f34	784	15.4	17	3	24
4f982a4f-b191-4743-8b67-188822e709ff	414	16.3	19	3	33
ffefb342-3167-43af-ac39-f0e3c948efc6	46	6.5	6	4	17
8fef29a9-09aa-45d6-bedd-6fbdff7d1525	1117	17.0	17	6	27
467e5b57-9d6b-4be8-b06a-35c1b27e3fe0	123	33.9	36	5	50
38025518-f7e3-4887-b000-c3c0953620d9	1271	32.2	34	5	50
0ab0d0dc-e74d-4796-bc78-81e1a232d1cc	57	20.8	29	5	50
57357a8a-e77c-4f0c-9830-5d00ca2635f5	62	20.5	22.5	6	50
82866b3a-9bef-4426-a03e-ab28d5d54acb	60	18.5	22.5	6	39
b1141e19-ce72-4b26-8df2-54a9820f942e	103	19.7	27	3	50
e2e66474-6e8a-4855-9e6f-77d8ca54f234	128	12.7	13	3	34
fca8dc4f-086a-4059-8a2a-b0d90485eafb	449	29.4	37	3	50
6e1a383b-f0a6-427b-9391-f6721d30723f	51	16.2	25	5	50
939af030-82a0-473a-94b7-440cfa536297	58	14.0	13	4	39
f80e301e-a4d9-4f14-855f-609c4922801d	65	28.3	40	9	50
4c6b96d2-b550-4bfb-bf8a-d4afe9c79b51	48	9.9	9	2	41
244798b2-9070-495b-82e3-31fe256cbe9f	18	9.0	7.5	4	19
57969f80-f945-49c6-be2d-5f7a97ec773a	138	23.9	34	4	43
5327077a-718e-47cd-aef8-dabe76ae5b9a	59	20.0	30	4	40
c8634f7a-9206-451e-ac77-26771eac1af2	476	15.9	17	3	27
2bfaee6b-7201-413d-8c12-f4b4fe5bb090	187	14.9	18	2	50
de5f2e43-2ef0-40c5-9692-72f7074d745a	124	24.5	25	9	50
fd229267-4ccc-435c-8556-e7f15c2ff894	46	33.9	38	6	50
fc103534-d82f-4e88-825e-7a90c7c1cf4a	101	13.7	15	2	45
d487b260-1f10-4daa-a844-bb754e05d3c2	194	24.9	33	3	50
d6e7eaee-8855-4140-89b3-ebfdee995ff5	122	31.0	35	3	50
f97c113c-b8c2-4785-a951-225951594b74	1631	19.8	18	3	50
03222afd-2b85-44fd-ac80-76e57314038d	103	18.2	22	5	42
b15cdc96-1d37-4edb-8a4a-6daa9efa429f	134	26.8	34	5	50
c7e07732-13d1-4a81-9abc-c6609375d1d4	150	20.8	29	4	50
2fd3ff99-8ab7-411b-8384-1253e78950c7	1	5.0	5	5	5
59b4c1ee-9359-4dc6-9b05-99db3b3fdda4	126	19.8	30	4	50
93a7b2c6-e6e8-4d2c-be5c-316bec0131e6	136	17.6	19	4	50
73f29fe5-396d-4560-a726-2cafcf3f5135	345	32.8	38	6	50
fc5d4b64-b80e-4664-9683-6f9efc81fcfc	1	11.0	11	11	11
10096a12-b9d8-4a34-8b6d-9eaa7034e620	58	10.3	10.5	3	35
8b1ad29b-66ec-4424-a18f-3f7b60f2d199	2	4.0	4	4	4
f50cf700-7048-4a75-a492-7c5515b121ef	209	28.6	34	3	50
b4087d37-cb50-4bcc-9771-617af39392e2	124	20.3	26.5	4	50
2703233b-bb8a-4d79-aa37-cc0e2fb2c031	39	6.9	7	3	16
b73c4a69-bfe0-4f73-9255-ada88f8a6c18	2448	31.3	38	4	50
3f799c98-a972-4f8c-884a-3114e72581bd	155	21.4	30	3	50
21be23d5-b9a0-4c77-acf0-7c15a14268eb	2420	28.2	35	4	50
cefbcdea-ff5f-47b3-bf8d-f0bd1fa72b03	3	11.3	11	11	12
718c9547-8024-4d04-8bbb-5a1968be7982	1	12.0	12	12	12
de45ba6b-e7f0-4384-b7be-62026b114e75	144	19.8	26	5	41
0cb56b58-429c-4f3d-af8c-ec7ec1ae0ab0	1035	21.7	28	1	50
313d0dcc-fffa-4b13-8f07-4dad8050d524	12	5.9	5	4	10
3be6ac88-7437-4a14-b998-c32d894052e8	54	10.4	8	3	36
8e05fa8c-0c3d-409a-964d-7984bc5dade9	96	8.4	9	1	28
ffaa60fe-1044-48b3-872e-5b5772da0994	188	25.0	35	4	50
9f63e840-2c8f-448b-86df-131e72556bd1	57	19.6	23	4	48
7ca4d150-a99d-4b96-a540-480089c214f2	703	34.5	39	7	50
05036f06-1088-414c-a0ed-84eb3cf6e67f	131	27.3	30	7	50
41c2e909-51e0-40fc-86a3-0191c5ff910e	123	23.7	31	4	50
bb476da5-fdf6-431b-a319-eb2a03f98710	145	20.3	27	3	50
9538bf2f-3f1c-4708-a67b-aeb95a87b750	133	22.2	33	2	50
24111e27-ccb5-479a-b386-96e404947cff	9	10.3	11	6	17
3853f396-da8b-494b-ae83-38b94568125e	116	23.1	27	7	50
0f559013-2dec-4fc8-81f9-8f1336a04aad	104	14.3	16	2	50
15b787f3-5ecb-4646-b2dd-dab8685d9226	54	17.4	19	7	37
49806b8b-90f0-4610-9dc9-cd5e6b06d1ad	317	21.9	25	3	34
19081e68-03f4-40eb-b506-de0d65afad9c	208	15.3	15	4	44
b364c208-3362-42c4-b791-d2b2e3e9d6e5	62	15.5	18	5	37
0091b80f-3d1d-42b8-b8d4-11236a383529	95	17.3	18	5	50
d72e4ebe-317b-4407-a06d-d43a26eca735	127	32.0	36	6	50
0210152e-a211-4b23-9a20-1831cf884626	75	15.0	21	3	44
95c90d07-7ad9-4970-bd58-872cff985cef	39	9.0	9	2	28
230e168f-b039-46fe-841e-ba9ce780c02f	129	24.5	33	4	50
567b0db3-ca00-4203-a7d1-c1141494f8e6	57	32.2	34	12	50
935b52d5-d3ad-404e-8da8-f3ef28866d96	79	22.9	25	6	48
ca26dfe5-c5d3-4ab4-b396-ed8ea2bf4c51	87	16.6	15	5	44
632da6a4-a9d2-4fd2-9aed-a342a54332e9	98	16.7	20	2	50
6db7f3c5-889d-4127-93ec-fbcfc580c08d	57	28.1	40	4	50
78141cff-cc7b-48dc-86c1-73e449c15fbd	105	21.3	29	5	50
9300bcc0-7bd4-44c5-a2d9-a32cfe7955b8	131	10.6	9	2	40
744c983f-c776-4985-b098-795f55ff2d90	92	17.6	28.5	4	50
51a56ee8-dc67-4933-8567-c1fe47f8a3b6	79	15.7	15	3	50
68e07732-6dd2-43f6-af85-feca40f384b8	289	21.8	26	3	43
dc245225-aabe-43c8-92c7-6f435e90ad07	416	36.1	40	5	50
aec11d9e-770a-4d22-a3a1-1b96968408c1	411	32.5	39	5	50
47d88b0c-976b-4709-aeeb-55b93148ecb3	115	17.2	26	3	50
4edfa870-afd5-4d2e-b939-48a936b1aabb	124	18.0	20	4	45
d7467e79-6bd1-494b-89f9-dcf20e8852be	37	7.8	7	3	19
27381aef-e9f7-47ed-9cc6-980bc424034f	289	22.7	27	4	50
fb5802f4-8cde-4e8b-a7f6-1f1b111bbcea	187	14.9	16	4	50
8d34f19e-1eb3-4b0e-9cf7-554666730238	458	21.4	26.5	3	50
c2a026cb-91ee-4de7-a12c-05757fe1a5fb	1161	23.8	31	2	50
91d698d6-b2d2-49cf-857e-97930ff3e42f	57	11.5	19	1	44
bfa9f4fa-5452-401f-9cf0-2baf0654bc52	135	18.1	21	3	50
0d1f8bf6-ff0d-4e28-a848-bf7884e5fab3	2353	33.2	38	5	50
d3c3647a-8bd9-4d06-88a6-ee61b8ba39b2	365	20.7	32	2	50
d34809d5-cf3d-47ca-aaec-0878d14db5a8	1	10.0	10	10	10
6f285d26-6425-43bb-a4ac-1b65c3847456	123	28.9	33	8	50
f8435a47-21f8-4947-8c2d-d948e84d58af	56	17.3	23.5	4	50
e5dea959-2a12-476c-96c7-6d71a0cc61b2	70	17.1	18	4	50
452dd446-c4f7-4c4b-a846-e295734c41a1	1	3.0	3	3	3
0f2646dd-6622-4edd-ba1e-122da5fc88ab	41	23.5	32	5	50
10dc090c-6321-4d31-b764-ce4dce9d8c10	40	15.6	17.5	4	50
d364d74e-86be-45c1-9875-5bf827a30100	710	27.0	34	4	50
c2977e1b-e8e3-4191-90eb-902775c7b686	174	20.8	28	2	50
3f1eb80b-6d4e-4bd2-80e6-f8d776f75283	161	21.4	26	2	50
f94cf62f-ef41-4ab7-8670-9d22542813b9	138	19.3	21.5	5	45
052dca66-cfa1-4c77-85a2-ffe8ca5fc324	121	19.3	27	3	50
2fff7ab2-fcde-44f1-aafb-49c47625d859	58	23.5	29.5	5	50
fec5f507-b3f7-45bc-9923-982d120834fe	200	22.7	26	5	40
21441ac0-019b-4130-aa9a-6a610e1044a2	124	18.1	21	3	50
cfd95910-f63d-497f-b4b1-095a5d54d6c0	215	35.2	39	4	50
3dee96ad-375a-4dea-a0c1-55b8a018191f	104	20.6	32.5	3	50
c1d84669-5701-4ce6-b5a5-c6e5c459b4cf	155	17.1	19	2	50
dcdc61c4-0568-4854-9635-7362aa0339c7	151	22.0	27	4	50
637d3ac4-5892-441d-a5e4-5e97e6514d16	506	32.1	37	5	50
54abb498-576c-4e4b-9441-c6a4a3906741	60	12.5	12.5	4	34
42c3d4b2-b248-4cad-9396-39226931d5a3	127	21.5	31	4	50
9135558e-bb12-4c88-a5cf-74929cb3aa85	179	29.6	32	8	45
553f9f3d-5d73-4467-a8c7-630f3a62721e	452	23.8	27	3	50
420a9ad3-5b00-49f7-99fa-8da1d29cb49f	217	21.9	29	3	50
0509a4f5-225b-46f2-b1f0-1f4a8cca3c2b	201	22.4	30	3	50
fcc62bd3-45e7-47e5-bac1-88625b0cfe1d	537	28.3	36	3	50
07659cc6-29ce-43ed-8e44-b423dd6764c1	211	11.0	10	3	32
1ba3fc5d-88c1-42ee-a6a9-895570cce964	119	22.2	32	3	50
6e6935fe-5f02-4582-b905-a032c99ffd28	70	20.1	28.5	2	50
6b354001-230b-4738-97f5-450cfb875aa4	930	27.3	34	3	50
802cbf42-a70f-4d7e-abdb-c049b8e067e3	2443	36.2	39	6	50
956be2de-281e-4f5f-86dd-481fd1cfcc6e	705	16.5	17	6	25
3d82e6eb-f346-4877-b89a-96185b56fbf4	64	10.2	10	3	28
70731466-0a55-49a4-a6ad-8a17e92984ca	188	18.9	24	4	46
971ce13b-c64c-4795-b2c9-610268c59e30	34	12.7	15.5	4	44
e5c5bef3-24eb-419a-8304-b14737c35f12	288	39.7	41	5	50
909ab192-e07b-4f42-b36a-9aa1549d71b1	117	22.2	31	3	50
fbb8c2b4-1cf9-4216-ad0f-f86d12b28cf9	1215	31.3	37	5	50
cc17e450-f461-4e18-a8ad-e5a2146b35f1	1	3.0	3	3	3
ae9a0383-9852-4b7a-94ad-422e43615454	607	35.9	41	4	50
a393982d-7844-4da6-879c-63fbe7eab9a8	774	34.0	38	3	50
d3da9dca-ffb1-4e7a-9787-c896cb399a2d	107	13.7	16	4	50
d5ee7873-c176-4634-abf0-5c6c21becd2a	191	24.3	34	4	50
634bc8e2-39f3-43a9-bdcd-d9a1d16fefcb	140	12.5	14	3	50
39804689-b3c4-48cc-b33e-83dae66cf3f6	504	20.7	28	2	50
