sample_id	total	small_molecule_metabolic_process	monosaccharide_metabolic_process	alcohol_metabolic_process	organic_acid_metabolic_process	one_carbon_metabolic_process	vitamin_metabolic_process	Entner_Doudoroff_pathway_through_6_phosphogluconate	ether_metabolic_process	urea_metabolic_process	cellular_ketone_metabolic_process	small_molecule_catabolic_process	small_molecule_biosynthetic_process	formaldehyde_metabolic_process	cellular_ketone_body_metabolic_process	nucleobase_containing_small_molecule_metabolic_process	cellular_lactam_metabolic_process	Remaining
m42157	1039069	61.3333333333333	9506.49861111111	1007.07824074074	12070.577471616	946.187499999997	3454.21224647266	0	0	6.20833333333333	394.472222222221	283.1025	1056.43868501066	1	10.2	4441.16619927412	13.0657407407407	1005817.45891615
m71026	1036160	217	8614.30763888889	1272.24444444444	12705.2835773075	978.958333333335	3719.1429872134	15.75	0	16.6875	602.100694444445	392.105447255291	1075.99990694812	6.5	26.7	4876.38878127245	14.5009259259259	1001626.32976297
m42292	1021463	16.1666666666667	10552.7194444444	1197.54166666667	13715.837354727	1003.83333333333	3795.11934523809	0	0	9.10416666666666	355.493055555556	312.580758101852	1217.20670430537	0.875	8.9	5222.70497970965	11.1370370370371	984043.780487548
m42255	1014298	8.5	9163.09305555556	1248.79884259259	13611.7948233576	1120.52083333333	3108.18647486772	0.5	0	8.64583333333333	235.753472222222	323.354693287037	1039.31798431988	0.8125	10	5160.51989254687	17.6620370370371	979240.539557547
m71064	996805	273.666666666667	8388.09930555555	1186.29814814815	13172.8976712687	973.624999999997	4078.32188381834	19	0	26.375	660.09201388889	412.382146026235	1148.47387173446	6.25	34.2	4741.20084768355	14.8509259259259	961669.266519283
m82031	992379	172	9136.27500000001	1024.19189814815	12367.6881200397	928.083333333333	3566.580914903	5.75	0	5.4375	550.281249999999	357.509480820106	1064.42131145282	3.6875	24.1	4398.77898011382	15.8361111111111	958758.378600078
m101695	990572	83.1666666666667	8371.93680555556	1030.53009259259	12972.6055706996	1023.10416666667	3416.01876653439	0	0	5.5625	513.684027777778	302.899526252104	1106.61143281985	0.375	18.2	4843.96934513603	11.9648148148148	956871.371284484
m10074	986347	24	9422.56388888889	1206.12962962963	13908.5668205284	1121.04166666667	3466.42291005291	0	0	28.3541666666667	395.753472222223	325.305625	1186.55409267526	0.375	8.5	5423.84828246456	13.9148148148148	949815.66963039
m750060	981427	73.5	9316.22638888889	899.050925925926	11583.1267284961	903.645833333333	3081.7548478836	0	0	7.25	434.227777777778	328.695065972222	966.300842082782	1.75	27.1	4288.52109953704	18.6796296296296	949497.170860473
m71070	979397	69	9134.93958333333	1019.10833333333	12335.8963016424	983.708333333333	3627.10029761905	0.75	0	12.5	402.753009259259	302.472076388889	1061.12496513999	1.875	11.1	4750.33120625531	12.5101851851852	945671.83070851
m30135	978828	76.6666666666667	8310.62013888888	874.425462962962	11806.4116989455	901.208333333335	3477.48027116402	0.166666666666666	0	10.1041666666667	404.06712962963	288.897677083333	1043.00521168614	0.4375	14.2	4464.05699245542	13.5444444444444	947142.707639406
m26303	965658	67.8333333333333	8567.15833333333	911.481018518518	11181.8672519382	872.270833333333	3348.86662037037	0.75	0	7.3125	321.769097222222	247.51665316358	1025.95942894345	0.875	7.4	4892.88207161637	6.82129629629628	934197.236561931
m42403	959223.999999999	37.1666666666667	8948.64583333333	950.476851851852	13469.855654073	1083.04166666667	3963.98082010582	0.5	0	13.4791666666667	564.930555555555	380.139398148148	1115.68573539003	1.375	32.5	4969.42911594078	7.61759259259261	923685.175943008
m66154	955340	54	8370.62708333333	1019.33680555556	11900.0669997887	853.916666666667	3844.2032936508	0	0	4.72916666666667	354.701388888888	315.405138888889	1031.82586426642	0.4375	17.35	4318.54308784865	12.0648148148148	923242.792189631
m42122	953292	90	8389.44722222222	1001.0125	11858.2098944555	877.937499999997	3886.5063712522	2.25	0	17.1666666666667	330.989583333332	298.198113425926	1116.86993592923	1.125	14.4	4588.70784093507	7.87777777777778	920811.301594002
m42294	951006	13.1666666666667	9430.08611111111	1110.13425925926	13005.5000675614	919.229166666668	3327.98998015873	0	0	8.10416666666667	500.159722222221	311.241047453704	1112.53411993405	0.125	4.5	5259.73292895519	12.8953703703704	915990.601392974
m21099	948546	67.1666666666667	7807.75625	977.421296296296	11906.0760889734	885.375	3618.77001102293	0.25	0	4.45833333333333	354.760416666668	262.244826388889	1053.83807801477	0.375	14.6	4450.83561571216	7.54074074074073	917134.531676184
m66140	945275	77.5	7694.64236111111	976.201851851852	11824.3554744636	976.708333333333	3273.25666335979	0.25	0.166666666666667	6.875	327.364120370371	262.558468171296	1035.52080536265	0.5	7.6	4535.52637081333	9.07962962962962	914266.894254866
m10081	939912	106	9060.6375	878.526157407408	12487.7654199735	819.833333333333	3687.34535934744	8	0	9.85416666666667	563.690972222222	371.567022982804	1021.8416985413	3.5	15.7	4313.31752155595	8.48425925925927	906555.93658871
m42372	936779	122	10507.8041666667	1028.0900462963	13185.9153804747	939.999999999997	3384.46391093474	14	0	4.91666666666667	550.041666666667	373.234768518519	1070.24420901308	5.9375	23.6	5093.46207275949	18.712037037037	900456.577574966
m26636	932558	77.5	8297.08888888889	925.18449074074	10887.2518229167	823.604166666666	3257.86767857143	3.25	0	9.45833333333334	416.476851851851	292.284085648148	915.979868781231	2.625	7.4	4183.96711925991	11.1407407407407	902446.9209526
m21037	930654	100.833333333333	7963.59722222222	766.655092592593	10536.8968147873	916	3208.05123015873	0	0	10	581.052083333332	285.871724537037	930.344496596671	1.1875	13.3	3949.85211934156	11.3925925925926	901378.965790505
m66180	929365	333.333333333333	7876.7375	1074.94166666667	12016.5808522285	829.833333333333	2987.11244929453	27.5	0	8.25	659.025578703704	352.849031305115	978.947769763191	11.9375	36.9	4383.54408585228	10.5092592592593	897776.99764026
m10402	927668	92.5	9257.2	1002.22384259259	13363.6548616623	995.395833333335	4273.96725088183	7.5	0	6.125	541.909722222222	400.188236607143	1170.04580008083	4.875	29.5	4768.40800131867	10.1851851851852	891744.321266115
m10076	926771	3.16666666666667	8698.65833333333	1070.53472222222	12933.4219929913	869.687500000001	2339.72777777778	0	0	2.16666666666667	553.527777777778	251.090052083333	1012.71462143133	0.125	3.9	4731.2495977652	17.4435185185185	894283.585772766
m33293	916252	55	7036.6125	913.837037037038	11481.3139582782	944.062499999997	2687.72882936508	0	0	10.6041666666667	377.881018518519	257.142202546296	921.853703749633	1.5625	10.6	4478.62517946959	12.5518518518518	887062.624552517
m10002	912260	16.8333333333333	8311.93333333333	990.935648148147	13283.9665777668	1036.875	3762.44083994709	0	0	6.20833333333333	330.700925925925	282.969819444444	1140.31039586089	0.25	12.4	4893.44452874943	10.3	878180.431264157
m42103	908343	467.666666666667	6805.23611111111	1652.97199074074	15004.5449785053	999.687500000003	5419.21562059083	64	0	28.6458333333333	1370.94444444445	445.757912670855	1384.24589253564	12.6875	20.9	5110.97493018812	15.4583333333333	869540.06228588
m750035	903667	63.1666666666667	8488.80138888889	860.673842592593	10999.7344212044	815.124999999999	3050.13681878307	1.5	0	13.9166666666667	341.772569444444	303.056585648148	938.361637318122	1.25	18.6	4053.65247728052	22.5425925925926	873694.709332914
m10118	895543	8.5	8042.91666666667	1071.66712962963	12742.0989441413	1021.95833333333	3536.39096560846	0	0	5.04166666666667	316.465277777777	279.86962962963	1079.27407492376	0.125	13.5	5052.96434113512	6.19166666666667	862366.036303821
m42288	894057	102.666666666667	7790.15416666666	855.956712962964	10689.0683287313	791.458333333334	2971.70891534392	1.75	0	5.60416666666667	299.141435185185	239.332939429012	912.732263305592	1.75	7.4	3963.37551383173	11.5694444444444	865413.331113433
m10025	893492	113.333333333333	8200.07777777778	1073.86921296296	12326.812924199	991.791666666665	3040.45628306879	10.75	0	14.0625	429.481481481482	362.868074845679	970.303178369342	5.625	16.5	4794.58479952561	7.47222222222222	861134.011545547
m33039	892877	94.3333333333333	8043.85138888889	887.628472222223	11191.1127133396	812.937500000001	3502.65736772487	1.5	0	7.95833333333333	355.368055555555	291.262123842593	975.445215291556	1.5	12.4	4034.34064284081	8.10740740740739	862656.59744622
m42184	890156	1655.16666666667	7836.86527777778	1845.26111111111	14411.1913265175	409.5	2465.24780643739	112.25	0	5.04166666666667	1401.88020833333	663.439540068343	996.401397385729	54.75	37.6	3972.86095789242	11.4722222222222	854277.071818921
m103292	879316	172.5	7699.40347222222	1151.23402777778	11473.4406749706	793.395833333333	2957.68752204586	13.5	0	12.1875	371.204861111111	307.718022762346	963.603860321135	3.25	19.3	4187.66305600464	10.0666666666667	849179.844502784
m26429	874053	67.6666666666667	7154.66944444444	913.465740740741	11204.2038456423	875.770833333334	2820.58412037037	0.166666666666666	0	9.15277777777778	317.27037037037	261.456434027778	931.156228321576	0.1875	13.7	4367.15506864834	10.2185185185185	845106.175784471
m42203	872639	37.3333333333333	8698.74652777778	806.90625	10190.8123933072	798.479166666666	3101.25726190476	0.333333333333333	0	11.2916666666667	384.500000000001	297.840416666667	878.609391970716	0.25	14.6	3745.32887359968	9.97407407407406	843662.737310699
m82028	871916	47.3333333333333	8036.775	823.641666666666	10874.1241147854	812.458333333333	3304.41459986773	0.25	0	5.8125	387.853703703703	267.436847800926	945.900826765505	0.5	5.5	4078.62576317444	12.4518518518518	842312.921458717
m40102	871126	149	6802.73333333333	908.081481481482	9875.24616135729	800.499999999997	2775.78350418871	0.25	0	6.39583333333333	276.09375	281.975827546296	842.720370875588	2.4375	32.5	3461.22913594536	7.99629629629628	844903.056805642
m26264	870698	69.5	8007.52291666667	816.926388888888	10480.5196496546	774.791666666666	3132.27409391534	0.5	0	9.08333333333333	341.979166666667	273.454965277778	904.139219117431	1.0625	11.9	4393.58055555556	8.99722222222222	841471.768322035
m10442	866691	6	8365.93472222222	828.984259259259	11533.8474787809	895.999999999997	3778.37318121693	0.25	0	2.85416666666667	415.520833333333	284.630385802469	1005.76192970128	0	8.1	4293.81450688729	13.3018518518518	835257.626684278
m33030	864032	94.1666666666667	7131.12569444445	829.668518518519	10154.2455687371	763.770833333333	3278.50548941799	0.5	0	8.83333333333333	353.638888888889	286.306006944444	892.852834385105	1.3125	18.8	4492.56090463535	14.6851851851852	835711.02757551
m33257	863679	60.3333333333333	7631.15972222222	879.171296296296	11095.0880638687	881.079166666668	3195.79201719577	0.5	0	7.41666666666667	377.586805555555	259.808489583333	975.556803511721	0.35	13.1	4269.49417909808	6.10740740740739	834026.456048594
m82025	859781	38	7218.59652777778	1078.72430555555	11273.2628115998	885.500000000001	2729.26439814815	0	0	4.39583333333333	305.559722222222	250.932990740741	939.036883588698	1.125	16.8	4105.07802783493	8.14444444444444	830926.579054754
m26304	854250	37.8333333333333	7328.2625	711.134722222222	9812.01911536412	802.5	2942.9489021164	0	0	7.04166666666667	363.783564814814	246.884832175926	856.713452771348	0	6.7	3820.09533250457	8.29351851851851	827305.789059512
m59011	831492	58.3333333333333	6348.57013888889	833.999074074075	10017.5509773571	847.416666666666	2544.94301587302	0	0	5.29166666666667	256.405324074074	224.074256944444	820.278165532224	1.6875	7.5	4048.94001471765	7.97222222222222	805469.03764365
m26007	825471	69.8333333333333	7782.32361111111	1086.37268518518	10976.8253832488	819.874999999999	2802.60542328042	0.25	0	16.3541666666667	211.548148148148	253.269159722222	956.805778356481	1.125	11.7	4076.8149565615	8.19444444444444	796397.102909942
m59020	823008	40.5	7187.94513888889	791.481944444444	10259.2368701683	815.666666666667	2642.25267305997	0	0	5.17361111111111	363.882754629629	240.997271026235	857.452213863169	0.3125	7.9	3936.5312934385	9.01388888888889	795849.653173814
m10413	822650	27	7973.16388888889	920.471064814816	11627.3324025389	824.791666666667	3430.12718253968	0.75	0	18.25	294.190972222222	264.607442956349	1034.43178272891	1.375	7.8	4341.45003368117	6.34444444444444	791877.914118518
m100704	820608	217	7536.87847222222	843.662731481482	9229.59602086089	676.895833333333	2807.10606481482	1	0	3.33333333333333	305.763888888889	292.262752700617	815.252721032665	1.4375	33.9	3275.69009736919	13.3574074074074	794554.863176555
m42272	810001	41.8333333333333	7120.94166666667	754.788657407407	11815.8693675136	945.104166666667	3646.1667217813	7.25	0	14.1458333333333	583.479166666666	294.984864417989	1036.04187249688	3.5	20.2	4797.89269016592	7.60277777777778	778911.198881773
m18014	807111	51.3333333333333	6750.89166666667	825.57199074074	10641.1120995462	796.166666666667	3021.25403328924	3.25	0	6.91666666666667	320.758101851852	244.513693920855	903.882473567937	0.625	11.2	3892.68210697139	9.67407407407406	779631.168092704
m18017	799592	93.6666666666667	8316.74861111111	871.136574074073	10695.0906384572	807.354166666667	2571.75461199295	6.5	0	6.66666666666667	487.934027777779	336.682687665344	856.523501226301	4.375	47.3	3835.36183731792	9.34814814814816	770645.556862229
m10095	795116	3.33333333333333	7738.44722222222	1032.19212962963	11342.4711497832	926.708333333335	2729.62645502646	0	0	7.27083333333333	251.878472222222	262.892025462963	948.771561902925	0.5	12.9	4399.54182813214	9.00462962962962	765450.462025989
m33041	788652	338	6950.09305555556	995.942592592593	10006.7482501562	640.666666666667	2859.28033950617	22	0	13.625	533.494791666666	326.216618441358	819.820682479975	8.5	17.5	3229.79445679421	26.812037037037	761863.505509104
m41009	786306	26	7426.33472222222	667.044190917107	8740.0257034465	868.854166666667	2075.16893518519	0	0	4.52083333333333	522.517361111112	251.965229552469	761.180970476925	0.375	0	3046.29941329447	13.9416666666667	761901.771807127
m42462	776962	20.3333333333333	8117.3625	878.762962962963	10616.4520581184	705.437499999999	3173.27367724868	0.25	0	6.35416666666667	227.059027777778	262.473570601852	925.619527874228	1.5	7.4	3940.5563102995	5.29722222222222	748073.868142894
m26454	762176	54.6666666666667	5807.13819444444	785.520833333334	9543.24996279762	712.854166666666	2612.38642857143	0	0	10.4375	295.774305555555	193.391875	824.491961575911	0.75	4.9	3799.98439700503	10.0935185185185	737520.360189865
m32073	760799	73.8333333333333	6558.92916666667	648.741898148149	8496.72646817435	659.402777777776	2551.76931768077	0	0	2.64583333333333	354.307175925926	251.630889467593	724.70151271311	0.8125	17.3	3151.49546124828	6.76666666666667	737299.936998864
m26273	756593	95.8333333333333	6008.17222222222	859.119477513228	9037.25312490814	671.229166666666	2796.54685846561	0.5	0	4.29166666666667	249.711805555555	223.937486772487	809.31177381871	1.1875	6.8	3446.96627672039	10.35	732371.789307357
m10409	754236	2.16666666666667	8133.33472222222	823.199074074073	9842.8763683893	779.523611111111	2261.52267857143	0	0	6.0625	232.958333333333	283.925190972222	794.35272241053	0.5625	24.7	3784.27396262003	13.6731481481482	727252.868521481
m40097	753994	179.833333333333	6709.95416666666	970.844791666666	9860.34671654541	751.1875	2528.75120149912	13.5	0	21.2083333333333	391.385416666666	274.86165316358	814.956188593107	3.3125	11.4	3608.69957139183	7.74722222222222	727846.011404918
m21198	752585	48	8583.98055555556	675.705092592593	9254.63767272315	668.673611111112	2711.60354717813	4	0	7.52083333333333	317.225694444444	260.500621141975	768.020524737287	2.625	9.1	3379.9406043116	14.7768518518518	725878.689391019
m33021	751328	31.6666666666667	6711.72152777778	590.195138888889	8176.13016148589	655.916666666667	2505.19257936508	0.166666666666666	0	1.89583333333333	391.913194444444	220.276990740741	707.98269391167	0.25	10.4	2970.96805798468	14.7509259259259	728338.572896141
m42378	743099	8.5	7998.3625	636.436805555556	8791.00761744011	705.395833333334	2712.19794312169	0	0	2.20833333333333	354.503472222222	218.889126157407	732.979118142821	0.4375	14.1	3205.43198231024	9.07407407407406	717709.475694309
m42216	742173	109.071428571429	6690.65555555556	745.015972222222	9608.10370586236	741.604166666667	2913.65877865961	1	0	3.1875	378.527777777777	244.715931712963	830.371873828814	0.78125	12.9	3474.6985706733	10.0481481481482	716408.659340321
m21128	741282	17	7641.20416666666	968.341666666667	10604.3337607014	756.291666666667	2548.78485449736	0.25	0	8.0625	300.340277777778	278.555513117284	854.095162381503	0.625	19.8	3792.70640462718	19.3944444444444	713472.214582453
m21138	735968	20	6682.65277777778	857.494212962963	10360.3931446116	778.708333333333	2564.5244047619	0	0	8.39583333333333	270.885416666667	240.412112268519	877.162333393041	2	8.5	3793.62820244627	14.1879629629629	709489.055265482
m21041	730063	150.166666666667	5954.47152777778	739.798611111111	9744.34570000184	685.333333333333	2775.37206349206	5.25	0	3.83333333333333	337.916666666667	244.103253141534	823.940100744966	2.625	16	3541.13009798158	12.0333333333333	705026.680312416
m40065	724583	57.5	6094.31527777778	812.608912037037	9572.80441943158	795.791666666666	2572.06464285714	0.75	0	6.52083333333333	293.999537037037	243.643222222222	799.444794399434	0.125	12.5	3697.15327717764	9.17314814814816	699614.605268912
m42422	723392	428	7618.54027777778	1245.32106481481	10971.5830716766	524.479166666667	2670.40144400353	35.5	0	3.29166666666667	429.361111111111	388.532429728836	876.360621624228	19	32.9	3888.96753390571	3.67222222222222	694256.089389802
m10152	717089	11.6666666666667	6078.26666666667	969.151620370371	10931.4795359807	805.520833333333	2563.4666005291	0.25	0	4.04166666666667	405.53125	231.056377314815	911.303904298023	0.4375	20.4	3927.17626028806	5.36203703703705	690223.889080849
