sample_id	total	transmembrane_transporter_activity	amine_transmembrane_transporter_activity	organic_acid_transmembrane_transporter_activity	ion_transmembrane_transporter_activity	carbohydrate_transmembrane_transporter_activity	polyamine_transmembrane_transporter_activity	nucleobase_transmembrane_transporter_activity	heme_transmembrane_transporter_activity	inorganic_molecular_entity_transmembrane_transporter_activity	siderophore_transmembrane_transporter_activity	efflux_transmembrane_transporter_activity	organophosphate_ester_transmembrane_transporter_activity	nucleobase_containing_compound_transmembrane_transporter_activity	oxidative_phosphorylation_uncoupler_activity	toxin_transmembrane_transporter_activity	passive_transmembrane_transporter_activity	active_transmembrane_transporter_activity	macromolecule_transmembrane_transporter_activity	amide_transmembrane_transporter_activity	xenobiotic_transmembrane_transporter_activity	modified_amino_acid_transmembrane_transporter_activity	auxin_transmembrane_transporter_activity	vitamin_transmembrane_transporter_activity	azole_transmembrane_transporter_activity	carbohydrate_derivative_transmembrane_transporter_activity	poly_beta_1_6_N_acetyl_D_glucosamine_transmembrane_transporter_activity	organic_hydroxy_compound_transmembrane_transporter_activity	sulfur_compound_transmembrane_transporter_activity	Remaining
0159_AZ03_32083_20190809_ST	8480405	240297.033333333	92.6666666666667	11149.8284722222	88468.3730820106	18577.6111111111	458.20138888889	8288.75	699	39175.0506613757	6885.66666666667	86390.4166666667	7.62037037037037	2541.875	0	143	21694.3930555556	119982.855142196	9727.625	12682.1861111111	32875.2777777777	442.708333333333	0	1634.38055555556	24.6666666666667	3213.41203703704	0	1812.33333333334	821.873611111111	7772318.19495701
0159_AB18_26776_20210113_ST	8456496	171593.197619048	60	19171.4645382395	88102.313794192	13032.303030303	471.224116161617	13807.8787878788	453.75	50510.8405753968	2057.33333333333	36907.5833333333	27.3506944444444	972.072916666667	0	75.1666666666667	16187.5444444444	155210.684660594	6777.875	6780.71111111111	44274.1944444444	213.416666666667	0	3123.40303030303	277	1570.49305555556	3	1134.91666666667	1714.02261904762	7821986.25889551
0159_AQ29_10041_20171121_ST	8439074	184937.033333333	51	12878.5833333333	88529.7776620371	13048.0625	395.416666666667	10622.6666666667	810.166666666667	43518.2451388889	4992.49999999999	56378.8333333333	76.380787037037	2285.23541666667	0	172	23086.5486111111	123745.279050926	9494.08333333333	10233.0694444444	28385.5444444445	343.958333333333	0	1327.48611111111	67.8333333333333	3049.93564814815	1	2511.86111111111	1113.18055555556	7817018.31851852
0159_AP39_21222_20180322_ST_E21	8411506	179334.816666667	55	21772.3354166667	91309.2515046296	14828.2861111111	433.916666666667	18349.6666666667	692.333333333333	50426.3207175926	2345	31193	35.7048611111111	733.81875	0	140	18450.03125	148428.72051918	5677.58333333333	6423.14722222222	37609.0138888889	740.541666666667	0	2844.64722222222	164.166666666667	1526.56527777778	16	1548.52777777778	2017.89027777778	7774409.71420304
0159_AK37_71056_20190611_ST	8387728	183514.616666667	214.666666666667	18382.8722222222	88014.4207010582	13161.2847222222	526.375	13027.3333333333	667.5	46099.414864418	3114.16666666667	43569.25	44.78125	1315.08541666667	0	49	16093.1493055556	145732.718733466	6876.98611111111	8484.24166666666	37910.3333333333	322.208333333333	0	2661.93611111111	329.333333333333	1792.90833333334	0	1288.66666666667	1449.2	7753085.55056217
0159_AB18_26720_20210217_ST	8364752	176692.15	103.444444444444	18130.8041666667	83588.016765873	13398.3798611111	496.381944444443	13128.5	664.816666666666	46732.5113921958	3176.33333333333	37788.5	123.363425925926	1361.20833333333	0	129	16908.6854166667	145377.344345238	6587.11111111111	6826.40277777778	37687.6027777778	247.375	0	2636.76388888889	267.166666666667	2141.18287037037	10	1508.73333333334	1451.02777777778	7747589.1937004
0159_AP39_21021_20171021_ST	8324880	200058.866666667	85.111111111111	14346.6354166667	84950.8278769842	15461.5381944445	460.569444444443	11150	911.333333333334	41568.5654431217	3497.66666666667	61294.575	29.0219907407407	1949.48125	0	77	16829.9625	128154.724074074	7080.50694444445	9832.62777777777	34420.8111111111	343.833333333333	0	2166.11388888889	111.541666666667	2558.96157407407	28.5	1791.12222222222	1296.23194444444	7684423.87056878
0159_AP39_21261_20180629_ST_E21	8306060	203626.333333333	94.3333333333333	14192.5118055556	85601.3135416667	12993.4930555555	394.208333333333	7613	261.25	44854.3427083334	4038.33333333333	67972.4166666667	75.4201388888889	1398.39791666667	0	43.1666666666667	20079.8729166667	128702.107291667	8905.62500000001	8985.98055555556	36670.3222222222	224.625	0	2323.00833333333	161.75	2508.55416666667	1	897.833333333333	1289.54305555556	7652151.25729167
0159_AB18_26645_20200422_ST	8281055	197460.85	197.222222222222	15476.8923611111	87083.7013227513	17869.4180555556	534.48611111111	11198.8333333333	783.583333333334	43107.700082672	4591.66666666667	53176.3875	37.4386574074074	1630.73541666667	0	94.3333333333333	23651.49375	132902.734093915	9105.36111111111	11375.0305555556	36000.1888888889	347.791666666667	0	2415.70555555555	208.041666666667	2408.32685185185	71.5	1652.61111111111	1154.38472222222	7626518.58163029
0159_AA34_42453_20190809_ST	8263562	345885.383333333	13.7222222222222	21371.4159722222	72094.1336640211	24949.3222222222	427.354166666667	26292.3333333333	392.833333333333	49724.9045634921	356	3805.79166666667	24.5856481481481	1441.4375	0	88	35287.4638888888	126105.474520503	1927.78472222222	2305.56666666667	7470.36111111111	12.8055555555556	0	2636.49722222222	11.9166666666667	2799.3287037037	85	2754.01111111111	464.184722222222	7534834.38748347
0159_AP39_21064_20171222_ST	8242792	224241.883333333	56.6666666666667	8146.61625	87665.5411739418	16322.3041666667	446.284722222223	5689.33333333333	377.5	39161.2511078042	4683.33333333333	85802.2	21.3472222222222	2552.54166666667	0	122	23895.5506944444	111139.746544312	10389.4444444444	13080.3805555556	28373.0972222222	359.541666666667	0	1737.24166666667	34.25	3210.16666666666	50.5	2246.18333333333	869.720833333333	7572117.37339616
0159_AV42_66129_20190414_ST	8210023	186259.1	46.111111111111	13373.5523611111	85256.7555588624	14380.1180555555	434.63888888889	8526.16666666667	599.666666666666	43758.6061011905	5441.44444444444	57491.2708333333	78.755787037037	1583.26041666667	0	119	20982.9409722222	129776.539864418	8677.75	9898.11111111111	35053.0444444445	281.833333333333	0	2256.11111111111	183.333333333333	2414.97453703704	23	1517.63888888889	1439.3125	7580169.96301257
0159_AB18_26425_20190206_ST	8115405	155495.016666667	103.333333333333	14078.9069444444	79304.7616898148	13185.2118055555	520.333333333333	10696.5	497.25	42574.4457175926	3834	40205.5833333333	48.3796296296296	1139.65833333334	0	58	16058.5868055556	136949.482060185	6614.66666666667	6894.42222222222	38292.0972222222	230.416666666667	0	2430.10277777778	223.708333333333	1816.70462962963	3.5	1299.11111111111	1399.68611111111	7541451.13460648
0159_AA34_42333_20190117_ST	8092768	147811.3	59	12991.5326388889	84076.3625	11795.9236111111	456.333333333333	12260.6666666667	683.316666666667	42089.2376653439	3285	32995.2916666666	128.921296296296	2678.79166666667	0	88.3333333333333	24577.6402777778	114923.52948082	8261.7361111111	10336.1916666667	25276.4166666667	262.541666666667	0	1122.41388888889	104.916666666667	3384.96296296296	172	2433.47777777777	1424.94464285714	7549087.21714616
0159_AB10_26739_20201029_ST	8086951	155861.45	25.3333333333333	14024.7076388889	81793.2280092593	10461.7152777778	443.916666666667	13642.3333333333	164.166666666667	42450.5483796296	4314.5	37710.5	72.4548611111111	2102.34375	0	22	23772.2291666667	121641.997106482	9158.67708333333	9921.83611111111	25918.0444444444	300.25	0	947.433333333334	118.25	2770.67361111111	5	2587.58333333333	1167.69027777778	7525552.13761574
0159_AB18_26415_20190218_ST	8059329	170427.383333333	85	17852.6801388889	83988.7193981481	11935.3993055556	456.770833333333	14407.1666666667	376.5	45402.1042824074	2280.83333333333	33680.4166666667	66.9722222222222	1947.58333333333	0	79	20686.0881944444	133387.597587251	7621.97756410257	8996.43888888889	32113.8722222222	323.416666666667	0	2027.34166666666	219.125	2511.86111111111	5	2046.94444444444	1403.57083333333	7464999.23630698
0159_AB10_26756_20201027_ST	8037762	144522.716666667	112.777777777778	15340.9905555556	75848.6522519841	12007.9444444445	445.63888888889	13706	509.916666666667	43585.3264384921	2518.33333333333	27932.5	42.1979166666667	1094.04791666667	0	57	14481.4895833333	141721.517691799	6410.20833333333	5908.325	39935.3	185.125	0	2679.10277777778	293.333333333333	1625.14861111111	2	1043.16666666667	1397.96388888889	7484355.27625662
0159_AA34_42113_20180615_ST	8020022	167995.016666667	71	14169.3708333333	80710.6640046296	13395.1375	451.73611111111	10918.25	501.916666666667	42285.3293981481	3029.27777777777	43427.1666666667	19.4826388888889	1431.11041666667	0	41	16560.7555555556	138659.803058862	7424.7	8186.32222222222	39087.9138888889	228.083333333333	0	2496.01666666667	194.25	2036.74583333333	0	1135.02777777778	1388.21111111111	7424177.71187169
0159_AA34_42437_20190622_ST	8016900	182508.15	121.222222222222	13004.6454166667	79517.1679431216	10530.1326388889	409.29861111111	8472.83333333333	443.416666666667	43629.4191798942	3383.5	56343.1666666667	15.75	1709.88333333333	0	130	17874.5319444444	128328.974933862	7374.875	9832.575	35020.3333333334	203.375	0	2333.53333333333	201.875	2300.46666666667	3	915.333333333333	1154.54027777778	7411138.00016534
0159_AY44_33033_20171003_ST	8004381	180007.35	61	11999.3031944444	85497.1258564814	13456.2638888889	436.319444444443	9654	657.916666666667	41876.291087963	4513.83333333333	61422.6666666667	25.3125	1784.5625	0	135	20938.6979166667	122796.397371032	7993.4375	10368.7916666667	33428.55	396.791666666667	0	1997.29166666667	132.75	2714.125	0	1322.41666666667	1409.20138888889	7389355.60401786
0159_AA34_42376_20190318_ST	7985532	195973.433333333	41	10659.7777777778	81207.8381944445	13817.7083333333	388.083333333333	4779.08333333333	140	38129.993287037	5220.83333333333	74447.6666666667	12.8703703703704	1867.36666666666	0	71	19747.9791666667	108744.290509259	9076.41666666667	10830.1111111111	29179.8777777778	458.166666666667	0	1555.25	107.25	2460.07037037037	0	1015.75	939.486111111111	7374660.69699074
0159_AB18_26520_20200917_ST	7965003	169396.866666667	199.333333333333	15233.7881944444	81724.0213458995	12295.4791666667	491.284722222223	10201.0833333333	754.333333333333	42526.5172123016	3951	46578.8333333333	73.0601851851852	1296.975	0	80	17915.5868055556	134490.428984788	6277.04166666667	8441.08333333333	36134.85	475.333333333333	0	2417.08333333333	218.5	2000.95185185185	3.5	1164.22222222222	1438.13194444444	7369223.71069775
0159_AP39_21221_20180301_ST_E21	7954640	268341.2	78.7777777777777	23887.6426388889	92261.79869709	22097.1236111111	750.9375	14674.25	2508.33333333333	48323.8862433863	7446.16666666667	40270.4083333334	365.996527777778	3751.75208333333	0	563.5	50190.8375	131950.448528439	6473.21527777778	7486.86111111111	26381.9166666667	314.694444444445	0	2049.01388888889	143.065476190476	5784.06805555555	4351.5	2193.5	1840.59623015873	7190158.50940807
0159_AA34_42084_20180509_ST	7949415	300668.816666667	95.3333333333333	27995.3562103175	99713.5735267858	38178.4434027778	878.444444444444	27076.9166666667	686.9	53376.7487185847	4332.83333333333	10092.6916666667	451.168981481481	3373.875	0	232	40095.8326388889	134438.163012566	4893.30138888889	9105.09166666667	16744.0833333333	369.847222222222	0	2890.57083333334	404.348214285714	5363.93287037037	908.5	2983.11111111111	1951.07976190476	7162114.03599537
0159_AV42_66213_20191004_ST	7893908	158993.2	131.333333333333	16386.5076388889	78506.0195767196	13337.3284722222	503.54861111111	13594	1930.16666666667	43761.7055059524	3663.16666666667	29744.5833333333	104.287037037037	1896.675	0	185	24766.8173611111	133730.962218915	6826.5	7166.60555555556	35775.2611111111	232.944444444445	0	2363.43888888889	264.166666666667	2619.43425925926	104.5	1187.24444444444	1569.65416666667	7314562.94904101
0159_AB18_26453_20190218_ST	7890831	181937	151.333333333333	13106.25	76790.3831679894	10132.89375	449.930555555557	7932.83333333333	349.583333333333	41965.2361441799	3343.00000000001	49427.1666666666	41.6956018518519	1310.81041666667	0	56	19291.1569444444	119039.567311508	7281.5625	8387.82777777778	29596.2	192.861111111112	0	2162.03611111111	262.708333333333	2217.54768518519	35	965.011111111111	1150.78611111111	7313254.6187004
0159_AP39_21413_20180813_ST_E21	7878001	170053.116666667	84.3333333333333	12478.8611111111	76206.6488921958	11259.5888888889	457.222222222223	9439.5	404.5	41775.7226521164	3404.33333333334	50793.8333333334	108.744212962963	1440.23958333333	0	78.6666666666667	18069.9027777778	119393.509871032	7624.54166666667	7146.99722222222	29105.7888888889	215.125	0	1880.71944444444	236.333333333333	2468.44212962963	4.5	1210.70555555555	1375.41388888889	7311283.7093254
0159_AB18_26722_20201204_ST	7853078	169670.15	71.4444444444443	15251.9106944444	77688.0073280423	13632.6680555556	579.347222222223	10673.3333333333	1100.58333333334	40607.9245039682	5032.83333333333	39228.8583333333	51.2025462962963	1854.53958333333	0	138	22970.8597222222	123549.941418651	7225.76388888889	7444.63888888889	32920.7888888889	235.583333333333	0	2406.36111111111	264.083333333333	2440.08935185185	14	1229.42777777778	1437.99900793651	7275357.66056547
0159_AA34_42452_20190801_ST	7818169	182792.483333333	96	12270.3180555556	78649.2324074074	11288.1597222222	410.194444444443	7923.41666666667	673.583333333334	41755.774537037	3678	57348.6666666666	76.6770833333333	1565.85208333333	0	127	17881.9902777778	123733.54239418	7584.83333333333	8207.21666666667	30954.15	197.333333333333	0	2093.05	197	2427.65416666667	0	913.983333333333	1188.89722222222	7224133.99093915
0159_AB18_26715_20210225_ST	7800524	163455.95	89	16337.1215277778	80215.6137731481	12427.6979166667	460.409722222223	11088.3333333333	419.25	42771.216087963	3009.33333333334	40157.75	42.8194444444444	1047.6	0	71.5	16521.3368055556	137819.019212963	6229.45833333333	7199.08333333333	37022.7333333333	399.916666666667	0	2557.11111111111	240.583333333333	1581.33611111111	7	1219.02777777778	1554.03472222222	7216579.76412037
0159_AS41_40057_20180522_ST	7796190	209006.583333333	42.3333333333333	9535.09680555555	83270.0728042328	15464.5902777778	387.569444444444	4775.33333333333	517.583333333333	35736.7833002646	7564.5	78988.5	1.81481481481481	1948.375	0	90	21050.9180555556	101317.90666336	8984.16666666667	10829.3083333333	25203.7333333334	369.208333333333	0	1317.14166666667	42	2510.10648148148	1	1715.5	719.120833333333	7174800.75385251
0159_AB18_106720_20190226_ST	7778508	150493.066666667	112.666666666667	12266.6305555556	74054.943287037	10554.4305555556	486.875	8449.25	373.083333333333	40958.9726851852	3629.49999999999	41886.4166666666	37.5763888888889	1184.47083333333	0	82	15768.5444444444	120193.199537037	6514.29166666667	6777.17222222222	31813.9222222222	221.333333333333	0	2192.86666666667	265	1946.49166666667	2	979.777777777778	1237.49166666667	7246026.02615741
0159_AQ29_10023_20170921_ST	7773246	149629.735714286	208.333333333333	17750.1979166667	75225.7113425926	11312.4722222222	501.305555555557	12598	307.5	43041.8587962963	2086.83333333333	31613.8333333333	14.7777777777778	977.333333333333	0	85	12119.8333333333	136638.544560185	5524.45833333333	6202.44444444444	37715.7944444444	290.333333333333	0	2750.58333333333	332.5	1518.83333333333	0	1266.16666666667	1557.96527777778	7221975.65028109
0159_AB10_26088_20180508_ST	7759995	156123.683333333	106.666666666667	12487.4618055556	71847.1380787037	11461.5	437.402777777777	8767.66666666667	482.416666666667	41894.8167824074	2770.66666666667	40807.5833333333	133.666666666667	1319.4	0	47	14194.4479166667	125083.610532407	6011.5	6705.5	33151.0833333333	162.833333333333	0	2217.20833333333	249.625	1975.98333333333	0	1339.75	1290.89583333333	7218925.49293981
0159_AA34_42477_20190918_ST	7759894	148352.283333333	62.6666666666667	14114.6201388889	74790.6503472222	14163.2972222222	436.569444444443	12169.3333333333	459.333333333334	40220.5628472222	5380	33423.3333333333	1	734.125	0	10	12522.5798611111	134890.751967593	6398.36666666667	5977.89444444444	38013.5444444445	206.75	0	2409.58888888889	286.166666666667	1295.79166666667	13	767.166666666667	1792.60972222222	7211002.01400463
0159_AY44_33013_20170917_ST	7740237	173269.233333333	174.333333333333	11063.4743055556	76590.4370235089	13049.4798611111	407.347222222223	7351	474.916666666667	37801.5801752645	4539.83333333333	59088.5333333333	28.1354166666667	1462.68541666666	0	64.5	18551.6625	110407.73166336	8069.15277777778	8400.90555555556	29173.1222222222	254.166666666667	0	1760.51666666667	150.75	2110.80694444444	1	1355.05555555556	1079.50972222222	7173557.13030453
0159_AZ03_32040_20181023_ST	7625013	163636.85	60.6666666666667	11836.0736111111	77207.2623842593	11000.8236111111	471.354166666667	7007	145.333333333333	37617.0861111111	5120.38888888889	54511.5833333333	8.50231481481481	1479.1625	0	56	15609.5930555556	114384.532523148	6634.69166666667	8530.17777777778	31063.4777777778	267.416666666667	0	2057.9	216.75	2035.74814814815	0	659.388888888889	1189.19166666667	7072206.04490741
0159_AA34_42088_20180515_ST	7513727	229768.233333333	86.3333333333333	11947.7690277778	85278.9138756614	22510.7736111111	375.048611111111	9766.33333333333	2373.2	35165.4772156085	9329.33333333333	77180.7	93.2152777777778	2509.10416666667	0	129.666666666667	31313.8069444444	104021.961590608	9810.36111111111	8797.64722222222	24885.5138888889	319.375	0	1358.13333333333	45.625	3494.76388888889	370.5	2807.6	865.209722222222	6839122.40051256
0159_AB18_106508_20190812_ST	7505790	220478.733333333	172	16040.8899007936	81900.7078174604	19012.4854166667	530.506944444444	13465.5	1153.98333333333	40854.4759589947	5286.50000000001	46477.7083333334	133.81712962963	2632.77083333333	0	382.833333333333	35042.5347222222	118564.706547619	7677.02222222222	9361.40833333333	28909.9694444444	295.930555555555	0	2231.29722222222	184.541666666667	3569.06018518519	541	2356.86111111111	1336.86567460317	6847195.88998016
0159_AB18_26750_20201118_ST	7502564	150100.7	57.3333333333333	15954.1777777778	77863.7361111111	13070.2583333333	465.722222222223	13447.3333333333	362.833333333333	44167.3950231482	2378.33333333333	33838.9166666667	56.9675925925926	1912.125	0	45	17825.0395833333	128292.976736111	7720.54166666667	7953.89444444444	32157.2777777778	199.25	0	1970.45	181	2472.42592592593	0	2313.16666666667	1256.85277777778	6946500.29236111
0159_AA34_42242_20181111_ST	7480459	182284.366666667	39.111111111111	9268.5996031746	73743.5467427249	15896.2805555556	296.541666666667	7511.5	846.416666666667	32599.9138723545	8794.33333333333	56565.0833333334	18.0208333333333	1454.45416666667	0	23	24847.3270833334	102058.029199735	9192.05555555555	6982.61388888888	24194.2083333334	271.013888888888	0	1266.05833333333	96.5	2005.78055555556	68	1769.42777777777	865.169444444444	6917501.64738757
0159_BA21_18000_20170917_ST	7459609	183640.254761905	124	13254.8933531746	76023.0293816138	14853.7069444444	400.555555555557	9494.75	1097.66666666667	38315.9311177249	4806	54945.9833333333	39.9189814814815	2023.60833333333	0	103	18126.3291666667	120034.283763227	7682.88194444444	7538.15277777777	30052.7611111111	236.708333333333	0	1791.79166666667	170.75	2569.13842592592	106.5	1523.98888888889	1138.28472222222	6869514.1307705
0159_AZ03_32047_20190415_ST	7458903	170564.433333333	93.6666666666667	12573.0875	78928.1462301588	12015.2152777778	410.902777777777	7472.83333333333	389.166666666666	40871.483531746	3732.5	54638.25	25.8888888888889	1559.03333333333	0	75	17079.7527777778	121090.423082011	7136.04166666667	8809.42777777778	32176.4611111111	292.75	0	2223.06666666666	178.75	2135.06111111111	1	1465.44444444444	1173.99722222222	6881791.21660053
0159_AP39_21123_20171120_ST	7457268	179570.333333333	102.111111111111	10811.2041666667	75377.6552579365	12938.7625	454.145833333333	8079.33333333333	433.75	36208.298098545	4204.5	58142.45	10.6134259259259	1607.07083333333	0	100	17469.6576388889	112572.17594246	7101.56944444445	8824.00555555555	32239.1222222222	267.333333333333	0	2076.00555555556	186.416666666667	2107.8787037037	0	1276.93333333333	1261.49761904762	6883845.17609127
0159_AB18_26227_20190319_ST	7455928	200754.566666667	232.111111111111	14123.8673611111	78245.751140873	16097.1222222222	452.5	10864.5	2124.66666666667	39031.0764880952	5209.83333333333	55339.075	196.739583333333	2298.59791666666	0	230	29284.4402777778	114064.826917989	7196.88194444444	9127.925	28548.0222222222	276.652777777778	0	1696.43888888889	127.291666666667	3290.32361111111	468.5	2211.33333333333	1321.71964285714	6833113.23622685
0159_AA34_42456_20190803_ST	7452828	178313.966666667	84.3333333333333	14754.9805555556	77534.8568287037	14604.8402777778	434.708333333333	8093	417.666666666667	39284.6521990741	3990.83333333333	49532.75	0.305555555555556	1295.5	0	43	16215.4826388889	114742.034953704	6854.45833333333	9466.57777777777	31347.8111111111	319.5	0	1915.77916666667	201.5625	1658.05555555556	0	1194.41666666666	959.306944444445	6879567.62060185
0159_AZ03_32095_20191213_ST	7421678	154556.5	68.3333333333333	13642.9090277778	73689.86875	10979.8125	447.38888888889	8548	508.25	39393.3581018519	2573.16666666667	44277.5	46.8935185185185	1330.125	0	58.1666666666667	16388.1597222222	116758.172800926	6820.58333333333	6992.57222222223	30873.8722222223	186.083333333333	0	2295.04444444445	256.333333333333	1869.18518518518	4	1165.41666666666	1350.45416666667	6886597.85011574
0159_AQ29_10012_20170725_ST	7402348	142872.416666667	58.6666666666667	16209.4104166667	77336.6530092592	10015.1458333333	439.63888888889	14876.3333333333	352.783333333333	42563.3282407407	2288.83333333333	27453.1666666667	44.8402777777778	1723.35416666667	0	43.3333333333333	17803.8638888889	129531.006365741	7216.125	7532.57222222222	28132.2305555555	228.75	0	1762.1	208.5	2297.47222222222	21	1876.11111111111	1364.39861111111	6868095.96585649
0159_AP39_21053_20180126_ST	7396084	154188.792857143	194.666666666667	18972.2069444444	74921.6164351851	9297.95833333333	470.472222222223	11222.5	135.666666666667	42866.880324074	1519	32303.1666666667	82.9814814814815	880.25	0	20	11798.1347222222	120422.828769841	4591.10833333333	5612.21111111111	30857.5611111111	209.083333333333	0	3058.08611111111	411.333333333333	1354.46481481481	0	1458	1365.15555555556	6867869.87420635
0159_AQ11_10068_20180330_ST	7391813	144655.9	74.6666666666667	17574.1818055556	77033.0694510583	10146.6805555556	444.3125	14641.1666666667	376.833333333333	43076.7338955027	1767	26317.4166666667	32.8391203703704	1370.26041666667	0	61	15512.3222222222	131759.896841931	6051.25	7155.41111111111	31870.3611111111	205.25	0	2034.96666666667	206	1964.83564814815	2	1821.91666666667	1535.20575396825	6854121.52290013
0159_AB18_26728_20201124_ST	7384065	153841.466666667	117.666666666667	13825.9631944444	74651.625	10391.6597222222	471.847222222223	9275.33333333333	395.25	40186.5711805555	2958.5	45596.8333333333	0.5	1151.85	0	99	13254.6631944444	118521.499305556	6429.33333333333	6733.73055555556	31384.1222222223	149.125	0	2041.09166666667	188.25	1783.01666666667	0	1092.75	1148.05694444445	6848375.29479167
0159_AB10_103255_20180917_ST	7356909	163307.716666667	71.6666666666667	10531.4815277778	76291.287800926	17396.1944444445	346.51388888889	7024.33333333333	626	35521.559837963	6385.83333333333	56374.6666666667	5.54861111111111	1303.4375	0	41	18449.9631944444	109437.704050926	8246.04166666667	7754.28888888889	27153.3888888889	301.5	0	1574.06666666667	83	1979.73611111111	0	1817.5	923.268055555555	6803961.30219907
0159_AP39_21383_20180515_ST_E21	7308653	169847.75	99.6666666666667	10830.2159722222	74087.395271164	15342.6611111111	409.756944444443	7644	519.333333333333	35715.2343253969	4451.83333333333	54055.8333333334	19.9155092592593	1543.28958333333	0	56	16518.6138888889	114438.375710979	8065.77777777778	9104.69166666667	29395.6333333334	274.583333333333	0	1733.80277777778	125.458333333333	2154.77453703704	29	1613.53888888889	934.879166666666	6749640.98520172
0159_AP39_21260_20180615_ST_E21	7283342	172661.216666667	146.333333333333	14385.9208333333	73830.8241071429	13508.0736111111	428.791666666667	11219.0833333333	453.833333333333	40437.0482804233	2498.83333333334	33816.5833333333	48.4108796296296	1238.78125	0	47	16887.8180555556	116074.21577381	5612.16666666667	7187.21388888888	28315.4333333333	379.180555555555	0	1962.85277777778	226.833333333333	1720.56712962963	10.5	1153.02777777778	1120.58888888889	6737970.86785714
0159_AB18_26767_20200812_ST	7260057	198747.583333333	46	12931.6574404762	78707.4549768518	13969.6006944444	441.395833333333	6902.66666666667	978.266666666667	39421.6268683863	5101.33333333333	69174.1166666667	60.4097222222222	1707.12916666667	0	271	26209.9965277778	107884.361375661	8072.61805555555	8780.26666666666	25799.95	308.666666666667	0	1729.32222222222	34.9166666666667	2991.09444444444	273	1366.13888888889	1136.03353174603	6647010.39358466
0159_AB18_26686_20201114_ST	7239734	210285.8	228.888888888889	18340.6201388889	81429.4251157407	18495.5736111111	534.326388888889	14220	1538.33333333333	41777.4522321429	5240.5	38876.025	213.72337962963	2846.67708333333	0	448.333333333333	38803.3743055555	119039.129844577	6676.05555555556	8699.75833333333	28091.1722222223	289.736111111112	0	2112.28611111111	196.333333333333	3918.49768518519	211	2416.52777777778	1573.14226190476	6593231.30795304
0159_AP39_21140_20180130_ST	7186926	147469.183333333	75.3333333333333	12781.5659722222	70805.2318287037	11405.1875	427.777777777777	8478.5	381.666666666667	38567.8591435185	2807.16666666667	42695.75	72.6666666666667	1160	0	43.5	14695.8659722222	116529.490393519	6397.89583333333	7264.98333333333	32842.7166666667	300.75	0	2276.21944444445	107.333333333333	1916.75	0	1167.33333333333	1326.90694444444	6664928.36585648
0159_AB18_26327_20190627_ST	7179864	132309.254761905	43.6666666666667	13938.821031746	69876.9972718254	9226.87361111111	444.597222222223	10417.9166666667	231.416666666667	39517.6607638889	2028.5	28014.5833333333	58.8298611111111	1534.05208333333	0	28	15096.6993055556	118498.768353175	6552.04166666667	6502.92222222223	29622.9222222222	214.041666666667	0	1836.15833333333	216.875	1970.64583333333	1	1732.58333333333	1191.16130952381	6688757.01081349
0159_AA34_42485_20190917_ST	7162673	149846.433333333	56	14362.4590277778	74659.9233796296	12497.9027777778	359.777777777777	9637.33333333333	302	39223.3900462963	2744.83333333333	37819.2083333333	3.17592592592593	1062.4	0	3	12818.8263888889	116094.086689815	6020.83333333333	6941.69722222222	34435.3888888889	239.708333333333	0	2341.36388888889	163.666666666667	1350.40925925926	7	1127.83333333333	1011.13472222222	6637543.21400463
0159_AY44_33254_20191029_ST	7120590	139132.292857143	63	14242.5805555556	69011.8763888889	9334.54583333333	471.458333333333	10833.4166666667	310.166666666667	40569.8497685185	2158.83333333333	32781.3541666666	145.00462962963	1127.11666666666	0	62	12397.75	122038.271296296	5089.08333333333	5582.49166666667	33182.7	132.625	0	2300.74166666667	313	1697.37129629629	2	987.944444444444	1290.89444444444	6615331.63098545
0159_AB10_26103_20180911_ST	7110883	139719.066666667	67.3333333333333	12857.0335858586	70812.1119919433	11624.1224747475	416.064393939394	9808.87878787879	235.166666666667	37789.8302910053	3002	37405.4166666666	30.2893518518519	898.354166666667	0	10	12281.5763888889	123832.76073533	6562.08333333333	6027.53611111111	35629.9222222222	179.013888888888	0	2139.5196969697	231.375	1385.33796296296	4	1038.44444444445	1531.82777777778	6595363.93406085
0159_AB18_26733_20210131_ST	7110512	159002.7	307	14442.8708333333	76756.4759920635	11172.5458333333	436.972222222223	10339.8333333333	1246.58333333334	40884.3454034391	3511.33333333333	31037.125	9.28935185185185	957.087500000002	0	51	16072.3972222222	121958.868816138	5943.875	7348.7	31007.7111111111	225.472222222222	0	2387.36666666666	215.25	1771.21018518519	33.5	1349.95	1267.90833333333	6570774.62830688
