sample_id	total	carbohydrate_derivative_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	aminoglycan_metabolic_process	amino_sugar_metabolic_process	pentose_phosphate_shunt__non_oxidative_branch	glycoprotein_metabolic_process	nucleotide_sugar_metabolic_process	deoxyribonucleotide_metabolic_process	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	vancomycin_metabolic_process	teichoic_acid_metabolic_process	colanic_acid_metabolic_process	enterobacterial_common_antigen_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	amino_disaccharide_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	protein_O_GlcNAcylation_via_threonine	carbohydrate_derivative_catabolic_process	carbohydrate_derivative_biosynthetic_process	lipooligosaccharide_metabolic_process	glycosyl_compound_metabolic_process	X6_sulfoquinovose_1___metabolic_process	liposaccharide_metabolic_process	ATP_generation_from_poly_ADP_D_ribose	amylopectin_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	Remaining
0159_AP39_21220_20180215_ST_E21	15613916	16863.8333333333	12468.5555555556	28	39240.9446924603	21206.0685185186	396.033333333333	543.711805555556	21530.4731481481	2685.59274691358	0	2131.53333333333	805.863683127572	9691.98167426023	1449.16666666667	4.58333333333334	1087.01041666667	0	240.333333333333	1965.07499999999	311.838888888889	2151.96111111111	0	1043.42962962963	0	6593.57406764403	24985.8209077381	2564.27777777778	18622.6869212963	0.583333333333333	3792.65570987654	0	0	225.518518518519	32.3333333333333	15421252.5592263
0159_AP39_21311_20180613_ST_E21	15304949	21996.5833333333	10755.75	56.8333333333333	38400.5538359788	18945.5829861111	838.5	874.53125	19292.3162037037	3636.02572016461	0.0555555555555557	1989.30416666667	1479.99862825789	9125.18324490495	1233.61111111111	29.0416666666666	1633.79166666667	0	97.1666666666667	1678.34722222223	307.761111111111	1924.92592592593	0	927.384259259259	0	6149.33395704732	23444.4195266571	2198.36944444444	16507.4875578704	0.333333333333333	3305.47786779835	0	0	224.074074074074	53.1666666666667	15117843.0896845
0159_AQ11_10150_20181221_ST	15261943	25769.0833333333	9813.8	61.5	38829.9706018518	20239.9960482805	150.666666666666	733.319444444444	19562.0825396825	3582.69611074368	0	2600.72361111111	1168.30666642171	10451.5516377213	1347.16666666667	1.33333333333334	1652.8125	0	56.9166666666667	826.9	204.777777777778	2827.69444444445	0.75	1014.85925925926	0	6536.5985670194	23945.4346054098	2828.19444444445	21027.7745563271	0.208333333333333	3315.00335648148	0	0	169.537037037037	15.3888888888889	15063207.9529027
0159_AZ03_32038_20181018_ST	15153857	10223.9166666667	10595.5555555556	89	39888.2458994709	20486.2130787037	496.666666666667	346.958333333333	21650.062962963	2735.45113168724	0	2012.87777777778	705.745198902606	8281.0654273834	1000.77777777778	7.33333333333334	336.34375	0	155.25	1963.80555555555	351.555555555555	2087.53981481481	0	891.518518518519	0	6896.9981867284	24771.7391855894	3565.82083333334	20015.8201774691	0.166666666666667	4503.25536265432	0	0	113.166666666667	60.9444444444444	14969623.2054718
0159_AP39_21368_20180504_ST_E21	14980858	18696.0833333333	11077.9444444444	33.3333333333333	39022.7170469577	21054.6565806879	1113	1438.5625	21755.8089285714	2785.56102109053	0	1803.27638888889	963.531421467764	8862.93826639967	1118	44.4166666666666	1086.640625	0	107.583333333333	1693.13888888888	352.083333333333	2443.95740740741	0	791.018518518519	0	6213.28274819959	22434.3592693636	2238.24583333333	16148.3969521605	0	3486.11941872428	0	0	193.333333333333	54.6111111111111	14793845.3992954
0159_AK37_71066_20190709_ST	14686117	21761.6666666667	10247.1944444444	55.1666666666667	37826.3621031746	17543.3118055556	611.25	447.104166666667	18297.3939814815	2576.71656148957	0	2044.29027777777	955.505485437488	9846.7655215682	1272.77777777778	2.95833333333334	1976.27604166666	0	151.75	1391.30555555555	206.038888888889	2100.33518518519	0.999999999999997	765.861111111111	0	5918.1594418265	22702.8637891084	1709.45555555556	16991.2278308256	8.25	3152.10717592593	0	0	226.185185185186	49.7222222222222	14505277.9982249
0159_AP39_21371_20180409_ST_E21	14644729	16171.6666666667	10293.8333333333	45.8333333333333	35300.8402998236	17842.5708333333	594.5	825.0625	20331.0819444444	2508.95594135802	0	2004.33611111111	836.387294238683	8601.1282938345	1339.02777777778	12.375	1266.375	0	218.472222222222	1726.08333333334	332.638888888889	1888.81111111111	0.25	818.027777777778	0	5821.2375771605	22932.5109567901	2329.55	17555.7720679012	0.0416666666666667	3535.41608796296	0	0	173.444444444444	52.5	14469370.2695365
0159_AV42_66160_20190805_ST	14514933	18457.8666666667	8960.91666666667	46.6666666666667	37165.1616732804	18709.9652777778	910.666666666665	823.864583333333	20070.5930555556	2302.1870627572	0	2065.73611111111	846.541375171468	8830.88619960073	1265.27777777778	2.83333333333334	1811.04166666666	0	148.666666666667	1779.97222222222	319.827777777778	2062.87777777778	0	809.314814814814	0	5997.63198302469	24618.5308788947	2199.93541666667	17826.5034722222	1.33333333333333	3461.91697530864	0	0	226.481481481481	74.0555555555555	14333135.7468612
0159_AP39_21231_20180727_ST_E21	14453496	19764.7	10758.1388888889	69.8333333333333	35754.9251653439	18905.5920138889	436.229166666667	446.486111111111	17537.4023148148	2624.84898221634	0	2125.21805555556	803.803025181266	9126.6843878762	1285.94444444444	3.20833333333334	1212.47916666667	0	205.083333333333	1568.70833333333	347.207936507936	2037.97592592593	5.75	798.800925925925	0	5535.15477568342	22510.3286017416	2067.10277777777	17002.724382716	14.0833333333333	2878.01481481481	0	0	215.351851851852	41.6666666666667	14277412.5529511
0159_AQ11_10126_20181116_ST	14364886	20954.2833333333	10937.75	46.3333333333333	35380.0219246032	17729.9996527778	690.333333333335	578.916666666667	17092.4208333333	2437.08679453263	0	1811.2875	816.372677836567	8226.78503033346	1279.88888888889	27.8333333333334	1202.03125	0	190.916666666667	1611.61111111111	300.684920634921	1801.02037037037	0	807.259259259259	0	5825.6960087816	21333.1121719148	2140.62916666667	15187.0858603395	1.5	3412.75102880658	0	0	229.518518518519	46.1111111111111	14192786.7592535
0159_AZ03_32033_20180922_ST	14268874	25659	7917.22222222223	53.6666666666667	34401.9581459436	22070.6192901234	839.5	236.572916666667	17142.3882716049	2925.30868055556	0	1513.05833333333	958.770601851852	7989.91559866745	860.11111111111	14.9583333333334	901.729166666666	0	1871.5	2099.41666666667	338.455555555556	3096.84537037037	10.25	621.148148148148	0	6128.1733281893	25055.9840654394	2748.46111111111	16836.3728780864	197.833333333333	4237.38180298354	0	0	332.166666666667	43.6666666666667	14081771.565068
0159_AB10_26288_20181210_ST	14040796	21854.5833333333	8159.5	77.3333333333333	34620.9096891535	18509.4247685185	837.75	485.03125	17794.9328703704	2673.99330357143	0	1761.58888888889	844.845535714286	8352.66607295953	1026.11111111111	6.33333333333334	1423.20833333333	0	1392.41666666667	1847.58333333333	326.872222222222	2711.91296296296	19.75	683.351851851852	0	5627.59536761464	25526.0921043687	2517.55486111111	17191.9459297839	72.5416666666667	3973.59363425926	0.25	0	269.407407407408	58.9444444444444	13860147.9757237
0159_AK37_71057_20190430_ST	13927355	28842.6	8212	40.3333333333333	34395.9546626984	18762.8247299383	882.5	670.0625	18777.5674382716	2281.08223838918	0	1608.125	703.004825592788	8181.03239462898	1054.27777777778	11.1666666666667	817.447916666666	0	1551.08333333333	1768.48611111111	313.388888888889	3099.65277777778	11.25	566.574074074074	0	6189.44129188712	24017.454216576	2358.36597222222	16093.7698688271	258.458333333333	3854.48915895061	0	0	226.259259259259	32	13741774.3472298
0159_AP39_21215_20180801_ST_E21	13925779	24017.8333333333	10242.9722222222	42.5	34129.8544257055	18120.1194444445	452.75	376.951388888889	16591.5050925926	2944.55355305702	0	1894.58888888889	1067.50607240839	8857.82943252649	1169.5	6.375	982.505208333333	0	1000	1469.34444444444	291.1	2624.87777777778	3.25	788.953703703703	0	5691.80249853028	21837.3011443353	1868.56597222222	15886.4310185185	0.958333333333333	2899.84080504115	0	0	279.092592592592	30.3333333333333	13750209.8043138
0159_AY44_33022_20170915_ST	13898439	19110.25	11127.5	58.8333333333333	33729.8934358466	20661.8071759259	603.5	486.166666666667	17720.7138888889	3085.51552211934	0	2048.75555555556	1085.48257030178	8870.39884602195	1163.16666666667	10.0416666666667	702.645833333333	0	26.4166666666667	1820.60277777778	252.833333333333	2136.65555555556	0	819.568518518519	0	5777.07131558642	21207.4810378086	2181.85972222222	16685.1479552469	0.25	2883.76030092593	0	0	218.796296296297	32.6666666666667	13723931.2186921
0159_AV42_66184_20190930_ST	13896244	16762	11547.0555555556	50	33774.8750496032	17527.8375	450.833333333333	864.5	18745.9467592593	2517.27430555555	0	1808.24742063492	761.18287037037	8548.46590620713	1442.66666666667	10.2083333333333	920.067708333333	0	173.666666666667	1477.22222222222	260.638888888889	1903.68240740741	0	740.296296296297	0	5760.02826003086	20702.440978193	1918.69305555556	15456.4466628086	0.0833333333333333	3164.65478395062	0	0	297.851851851852	26.6111111111111	13728630.5220728
0159_AP39_21086_20180503_ST	13882181	14701.5333333333	9174.55555555557	30.3333333333333	34521.7678406085	18261.3627314815	949.5	908.15625	20228.2347222222	2321.79021347737	0	1676.39027777778	833.702734910837	7389.9304058887	955.5	5.08333333333334	1206.703125	0	70.5833333333333	1839.13888888888	331.879629629629	1195.39259259259	0	783.518518518519	0	5551.71651234568	20658.535447439	2278.77222222222	15313.8756751543	0.0833333333333333	3093.21543209877	0	0	128.259259259259	67.2222222222222	13717704.263076
0159_AP39_21325_20180920_ST_E21	13870794	16362.4166666667	10644.3611111111	31.8333333333333	33720.1973214286	18215.123941799	353	451.725694444444	17786.2570767196	7093.38480673133	0	1825.69722222223	4021.53431559867	8360.14846113805	1246	0.625	1333.42708333333	0	223.75	1664.08333333333	289	2021.22592592593	0	874.518518518519	0	6367.00659171076	22158.5508859678	2036.14166666667	15670.792341821	1.25	3322.86408179012	0	0	205.62962962963	26.7222222222222	13694486.7327679
0159_AP39_21284_20190102_ST_E21	13759188	13570.6666666667	9311.33333333333	28.2222222222222	38982.1335813492	24161.7038194444	315.75	1411.36458333333	23489.4078703704	2580.01590241035	0	2265.72083333333	683.825416421713	8694.38946416324	616.88888888889	3.70833333333334	712.552083333333	0	56.1666666666667	1181.65277777778	357.877777777778	1772.86481481481	0.5	1006.96296296296	0	5942.84386987434	24803.2988361626	3279.2	17786.0671103395	0.0833333333333333	3554.98090277778	0	0	132.092592592592	32.0555555555556	13572453.6698008
0159_AZ03_32051_20190819_ST	13692080	16776.9	8027.55555555557	52.3333333333333	32227.4940641534	16241.2358796297	626	487.270833333333	15967.9708333333	3209.74865703998	0	1807.16388888889	1214.78614173036	8098.59836321771	1362.5	4.54166666666666	1513.95833333333	0	523.666666666667	1433.65277777778	307.111111111111	2087.71296296296	0	625.018518518519	0	5466.60708682393	21144.1385265101	1782.29583333333	16750.9757908951	15.5416666666667	3027.29165380658	0.583333333333333	0	175.074074074074	41.7222222222222	13531080.5502251
0159_AP39_21278_20180823_ST_E21	13683931	33668.2	8324.56666666667	105.333333333333	72229.0978670634	13904.2878472222	438.666666666667	129.375	10415.8962962963	1982.25528365667	0	1565.83333333333	705.459077993338	8259.29978680841	1110.33333333333	9.125	1607.63541666667	0	93.5833333333333	1140.91666666667	308.833333333333	1711.51851851852	2.75	562.962962962963	0	9822.24154265872	16348.2722246718	673.229166666667	13902.0852623457	4.125	1436.79336419753	0	0	338.740740740741	13.2777777777778	13483116.3051971
0159_AP39_21216_20180227_ST_E21	13534973	18119.8166666667	10185.4444444444	86	34705.0578703704	17929.6767361111	488	606.595833333333	18592.112037037	2375.12289462081	0	1797.15416666667	779.980077895356	8156.72246764567	1095.5	9.41666666666666	1296.27083333333	0	193	1512.08333333333	289.855555555555	1746.79074074074	0.75	773.314814814814	0	5644.7502994562	20769.4571802126	2167.79236111111	15459.5842592592	5.83333333333333	3143.03332047325	0	0	213.148148148148	41.7222222222222	13366789.0137365
0159_AP39_21056_20180125_ST	13415072	14631.7333333333	11272.6388888889	34.8333333333333	35448.7532738095	18969.5346064815	607.5	522.429166666667	22519.9240740741	2353.12821502058	0	1688.15	670.122513717421	7860.29899134087	1134.16666666667	3.875	465.760416666667	0	461.083333333333	2052.95	273.388888888889	1976.11203703704	0.25	912.333333333333	0	5426.06721322016	20907.2926642416	2994.94861111111	17290.765625	4.33333333333333	3512.6910622428	0	0	105.722222222222	31.7777777777778	13240939.4354183
0159_AP39_21141_20180213_ST	13287340	16628.8333333333	9617.83333333333	50.611111111111	34617.8136518959	14411.6763888889	243.895833333334	509.795138888889	18043.237962963	2441.90719797178	0	2055.17321428572	765.447391240447	9134.27490101819	1362.5	44.75	1818.70833333334	0	180.222222222222	1077.16666666667	235.333333333333	1782.08888888889	0.5	811.712962962963	0	5202.28077050265	21333.2043193036	1694.90486111111	17419.960628858	1.58333333333333	2551.6637345679	0.0666666666666667	0	272.259259259259	34.7222222222222	13122995.8723385
0159_BC12_41015_20171213_ST	13235486	17880.8333333333	9994.56666666667	68.3333333333333	32361.6475859788	17542.4358796296	680.666666666665	504.947916666667	17269.4592592593	3177.76549639917	0	1899.47083333333	1133.01033093278	8884.37889248155	1319.61111111111	2.25	829.473958333334	0	148.5	1725.83333333333	209.722222222222	1808.21203703704	0	783.62962962963	0	5230.29945023148	19762.7344284306	1725.67569444444	15628.5541280864	0.875	2496.67638888889	0	0	261.351851851852	43.0555555555556	13072112.0290162
0159_AP39_21310_20180719_ST_E21	13117571	16788.4166666667	9070.52777777777	65	31123.8542162698	16690.3785879629	692.083333333335	782.881944444444	18598.3328703704	2218.83891460905	0	1805.07777777778	712.374091220851	8050.92471952772	1178.38888888889	6.875	1613.39583333333	0	210.138888888888	1636.09722222222	315.869047619048	1883.27037037037	0.75	728.509259259259	0	5141.09831693673	20436.2436535494	1992.92291666667	15606.0557581018	0	2793.78011188272	0	0	186.314814814814	44.8888888888889	12957197.7101286
0159_AZ03_32023_20180717_ST	12965349	22138.8833333333	8382.94444444443	85.7777777777777	33441.4295404441	14843.0355324074	551.5	275.375	14632.375462963	2266.1328755144	0	1695.24444444444	720.918213305898	8593.62673268176	1101.33333333333	6.33333333333334	1641.44791666667	0	1103.55555555555	1360.325	261.75	2516.91296296296	107.75	676.425925925926	0	5161.53929012346	21333.9215504082	1593.35555555556	15107.1839429012	74.0416666666667	3002.67546296296	0.0833333333333333	0	376.462962962963	32.6111111111111	12802264.0477389
0159_AP39_21331_20190102_ST_E21	12938281	18728.4666666667	9149.16666666667	57.5	31143.5337301587	15017.2511243386	436	793.875	15681.1095238095	2078.17506797472	0	1490.26388888889	592.672267538702	7830.98077056389	1025.88888888889	1	1354.10416666667	0	552.083333333333	1473.5	263.372222222222	1832.09074074074	13	620.851851851852	0	4960.87324184304	20136.0695537551	1584.59097222222	12747.6088348765	16.7916666666667	2551.19976851852	0	0	238.5	38.1666666666667	12785872.3133851
0159_AA34_42476_20191015_ST	12799296	17856.1	8030.16666666667	53.5	30885.5607032628	19092.2167824074	937	808.302083333333	20060.737962963	2960.5521090535	0	1642.08611111111	1239.76251714678	7762.27093560161	974.277777777777	22.1666666666666	1071.3125	0	129.5	1745.31944444445	263.05	2388.90185185185	0	648.962962962963	0	5489.31436471193	21152.6937415915	2195.05694444444	15007.7036651235	0.708333333333333	3082.20091306584	0	0	135.111111111111	80.7777777777778	12633580.6860736
0159_AA34_42100_20180523_ST	12774147	26385.8333333333	8116.66666666667	55.3333333333333	34068.7773313492	11658.3680390212	545	19.7395833333333	14531.8931878307	2698.45382679306	0	1701.8125	796.080328973153	8553.06164180384	1055.27777777778	1.29166666666666	1763.02083333333	0	300.25	1372.23611111111	277.083333333333	1370.85	5.25	519.944444444444	0	5453.82586254409	19705.0059634039	2109.20347222223	18069.1239969136	11.25	2586.7300154321	0	0	306.314814814814	89.1666666666667	12610020.1552689
0159_BB02_45014_20191203_ST	12693372	38706.3333333333	2061.33333333333	55.3333333333333	26167.8569444445	22677.9900462963	1733.5	1.375	15937.7768518518	2665.49111368313	0	742.416666666667	522.755186899863	6823.1798981604	131.666666666667	0.208333333333334	1065.38541666667	0	5562.91666666667	2357.80555555555	442.777777777778	4175.67037037036	19.75	166.916666666667	0	5683.04992283951	32122.7706441064	2747.50277777778	14222.5519290123	624.875	5448.26905864198	0	0	669.518518518519	108.111111111111	12499726.9118763
0159_AP39_21061_20180816_ST	12583931	15091.5166666667	9741.25	54.8333333333333	33774.0636133157	15490.6590277777	490.229166666667	289.135416666667	14964.6305555555	2109.05978101117	0	1779.34444444444	705.533240250832	7887.41558893053	1147	12.9583333333334	572.854166666666	0	153.75	1483.48611111111	299.372222222222	2090.58611111111	0.5	786.657407407408	0	5336.88325066137	18254.2542392343	1986.31458333333	15146.1217978395	1.75	2775.56863425926	0.0833333333333333	0	160.185185185186	41.1111111111111	12431303.8926786
0159_AP39_21407_20180911_ST_E21	12557001	35280.1666666667	2418.78888888889	369.055555555557	26017.5759763787	17908.8445853462	2779.5	151.868055555556	11933.6217592593	3026.42443599353	2.77777777777778	885.456944444442	762.964438810504	8255.86399152459	521.594444444443	59.625	8119.95833333335	0	1677.69444444445	2438.79365079365	278.861111111111	4336.42222222222	15	278.490740740741	31	5046.44601038911	24003.7831250995	1728.18819444444	13014.4724633488	167.958333333333	3007.78072503307	0	0	468.592592592592	47.6111111111111	12381965.8184214
0159_AQ29_10020_20170913_ST	12478391	16095.3333333333	8593.9	73.5	31750.2731150794	16392.8344907407	143.166666666666	352.660218253968	15496.5949074074	2693.26558127572	0	2191.34920634921	968.704831961591	8867.10961440009	1270.83333333333	13	858.71875	0	60.8333333333333	733.211111111112	173.748677248677	1906.76111111111	0	857.839814814814	0	5278.53336000034	19158.127159116	2064.64583333334	16598.3980606007	0	2639.20094521605	0.0833333333333333	0	228.074074074074	14.9444444444444	12322915.3546935
0159_AY44_33160_20190423_ST	12441671	25383.0833333333	7436.97222222223	39	30560.558151455	14357.6490740741	661.25	237.03125	15813.0157407407	2397.76333039389	0	1607.4376984127	766.429257299628	7743.20734249461	952.88888888889	28.3333333333334	1214.0625	0	1566.58333333333	1482.56944444444	271.138888888889	2638.56203703704	0.25	591.37962962963	0	4440.72048702969	20937.324256871	1747.18263888889	14341.115779321	1.16666666666667	2769.26802983539	0	0	182.425925925926	30.7222222222222	12281471.9085373
0159_AV42_66162_20190810_ST	12425518	14761	10148.7777777778	54.6666666666667	31371.0150132275	15251.9582175926	282	576.5	17099.3796296296	2010.94755842152	0	1709.48055555556	585.344668577307	7873.1862388546	1033.44444444444	2.375	1195.73958333333	0	246	1396.47222222222	214.166666666667	1678.99259259259	3	725.212962962963	0	5073.33542493386	19051.0762465094	1909.54097222222	14592.4857253086	2.33333333333333	2702.02326388889	0	0	226.814814814814	36.5555555555556	12273704.1748649
0159_AP39_21317_20180801_ST_E21	12386349	17890.35	8853.83333333333	46.8333333333333	32182.1424768518	16515.0049768519	509.166666666665	337.979166666667	15255.8958333333	1962.39969135803	0	1648.03055555556	627.081275720165	7621.62593429518	1089.72222222222	5	1328.75	0	88.25	1624.13888888889	254.505555555556	1766.10925925926	0	745.222222222222	0	5205.92636959877	19041.9385202332	1928.625	14287.5054783951	0.583333333333333	2661.73668981481	0	0	210.833333333333	20.8888888888889	12232638.9209943
0159_AB10_26038_20180403_ST	12351819	28801.35	6964.6111111111	141.166666666667	28461.9647376543	13763.9930555556	1334.0625	293.208333333333	15557.5125	2155.59059284979	0	1727.29047619047	796.065950788751	9189.83095483049	1067.22222222222	7.33333333333334	1710.44791666667	0	233.5	1545.73611111111	154.222222222222	2096.525	0	604.768518518519	0	4518.98508873457	18863.8923790234	1124.96388888889	10618.1928047839	6	2230.07337962963	0	0	259.777777777778	18	12197572.7124781
0159_AP39_21057_20180521_ST	12338532	13529.6666666667	8141.8888888889	72.3333333333333	30676.7651179453	14901.8515046297	358.666666666667	391.131944444444	15374.0958333333	2080.66629188712	0	1848.3001984127	662.129379776602	8442.5266342715	1167.72222222222	8.625	957.208333333333	0	164.916666666667	1169.90833333333	238.066666666667	1908.4787037037	1.25	722.475925925925	0	4418.41352375441	20465.9984737838	1906.10555555555	15146.2882716049	2.54166666666667	2998.53692129629	0	0	148.444444444444	58.3333333333333	12190568.6634975
0159_AP39_21224_20180730_ST_E21	12286507	15218.9166666667	9236.75	34.1666666666667	32590.9073247354	17316.5903935185	1030.5	1217.28125	17160.7134259259	2011.61631944445	0	1484.31666666667	660.559027777778	7317.46772770825	910.333333333333	39.625	902.364583333334	0	117.333333333333	1351.41666666667	285.333333333333	2133.97962962963	0	617.546296296297	0	5054.5266718107	18116.4742970764	1736.56388888889	12857.4716435185	0.125	2780.73505658436	0	0.0555555555555555	166.166666666667	40.1666666666667	12134116.9969082
0159_AB18_26455_20190227_ST	12157781	13906.6666666667	8012.8888888889	74.5	32483.3878306878	16229.2765046296	704.75	496.364583333333	17169.7041666667	2332.50488683128	0	1564.07638888889	850.46622085048	7459.91946024397	991.61111111111	17.0416666666666	1288.171875	0	139	1473.5	286.833333333333	1771.36388888889	0	706.259259259259	0	5300.44824459877	18951.6994837596	2078.83055555556	14557.721257716	0	2743.91643518519	0	0	154.092592592592	49.8888888888889	12005986.1158098
0159_AP39_21052_20180510_ST	12131286	12002.25	9255.85555555556	35.8333333333333	30126.8016644621	16639.0084490741	440.25	548.59375	18461.9875	2600.48299897119	0	1811.79920634921	931.284962277092	8115.52905545757	1329.27777777778	5.29166666666666	886.822916666666	0	178.583333333333	1395.43055555556	275.3	2110.30092592593	0.25	807.018518518519	0	4994.0668595679	19187.6223434744	2276.20625	16380.8773148148	0.791666666666667	2768.14039351852	0	0	152.944444444444	38.4259259259259	11977528.9726317
0159_AB18_26347_20190211_ST	12119708	14254.9166666667	9591.94444444443	27.5	29525.888723545	13924.3712962963	276.666666666667	577.010416666667	13583.8365740741	2112.6191100823	0	1801.65277777777	682.940517832647	7825.58246244039	1166.72222222222	5.79166666666666	1247.6875	0	71.9722222222222	1239.72777777778	168.455555555556	1853.81851851852	0	710.62962962963	0	4911.9693287037	18090.3178435173	1495.12222222222	13759.292804784	0	2393.2006558642	0	0	246.944444444444	26.7777777777778	11978134.6401736
0159_AP39_21316_20180604_ST_E21	11989247	13811.8333333333	7655	38.3333333333333	31357.4302083333	14006.6915509259	356.166666666667	649.166666666667	17110.1282407407	3415.14351851852	0	1500.44444444444	1661.64197530864	7081.89347861143	1040	5.125	1381.46875	0	77.1666666666667	1123.69444444444	155.577777777778	1615.52037037037	0	675.953703703703	0	4939.3071566358	19446.7706820743	1731.875	14828.5374228395	0.25	2821.10243055556	0	0	174.111111111111	24.3888888888889	11840562.277178
0159_AP39_21393_20180418_ST_E21	11942620	12138.3666666667	8467.44444444443	31	32087.7877645503	14895.4599537037	431	849.635416666667	15782.2921296296	2109.14949845679	0	1800.68611111111	632.454162992358	7335.17990795855	899.5	6	894.375	0	98	1326.36111111111	214.533333333333	1559.75	0.25	760.740740740741	0	5184.68067451132	18707.5865492725	2132.75972222222	15157.2853973765	1	3043.56059670782	0	0	186.259259259259	39.5	11795847.4015593
0159_AV42_66136_20190805_ST	11787430	17750	8394.1111111111	53	31106.5030753968	16025.9225694445	808	1225.84375	16925.6486111111	1924.3629372428	0.0555555555555557	1134.44444444444	600.68640260631	6493.92119770233	868.777777777777	45.625	872.270833333333	0	240.583333333333	1382.08333333333	229.666666666667	1585.08333333333	0	544.037037037037	0	5320.61053240741	17234.2413102587	1771.14722222223	12013.137345679	0	2738.34965277778	0	0	161.425925925926	11.5555555555556	11639968.9054857
0159_AP39_21302_20181004_ST_E21	11781775	15178.3333333333	7679.33333333333	16.8333333333333	30538.9815145503	16341.5584490741	395	691.635416666667	17941.750462963	1939.71855526161	0	1618.69166666667	576.493851655889	6914.40751592201	867.61111111111	4.75	678	0	676.75	1314.94444444444	275.257936507936	1876.03148148148	8.00000000000002	681.907407407408	0	4877.70215865667	19768.2882807907	2170.63472222222	14263.7994598765	9.04166666666667	2898.15672582304	0	0	173.203703703703	36.4444444444444	11631361.7390241
0159_AK37_71072_20191003_ST	11764136	13680.9	7186.02777777777	90.5	34594.1733796296	14020.9960648148	801.583333333335	529.135416666667	17924.2384259259	2111.94556510876	0	1533.75119047619	687.334080442876	7087.90403108466	791.444444444443	3.33333333333334	663.760416666667	0	414.916666666667	1620.69444444444	225.361111111111	2016.11666666667	5.5	605.657407407408	0	5184.60391773222	18158.3151395319	2613.20625	14913.0452739197	38.8333333333333	3215.24238683128	0	0	137.537037037037	53.7777777777778	11613226.1651278
