sample_id	total	catalytic_activity__acting_on_a_protein	peptidyl_prolyl_cis_trans_isomerase_activity	protein_disulfide_isomerase_activity	dihydrolipoyllysine_residue_succinyltransferase_activity	dolichyl_phosphate_mannose_protein_mannosyltransferase_activity	holocytochrome_c_synthase_activity	peptidylamidoglycolate_lyase_activity	polypeptide_N_acetylgalactosaminyltransferase_activity	protein_kinase_activity	protein_lysine_6_oxidase_activity	phosphoprotein_phosphatase_activity	dihydrolipoyllysine_residue_acetyltransferase_activity	peptidase_activity	protein_methyltransferase_activity	protein_prenyltransferase_activity	palmitoyl__protein__hydrolase_activity	protein_tyrosine_sulfotransferase_activity	microtubule_severing_ATPase_activity	ubiquitin_like_modifier_activating_enzyme_activity	X_acyl_carrier_protein__phosphodiesterase_activity	X_protein_PII__uridylyltransferase_activity	phosphatidylglycerol_prolipoprotein_diacylglyceryl_transferase_activity	protein_disulfide_reductase_activity	protein_N_acetylglucosaminyltransferase_activity	aminoacyltransferase_activity	lipoate_protein_ligase_activity	biotin_protein_ligase_activity	deoxyhypusine_monooxygenase_activity	protein_cysteine_S_acyltransferase_activity	ubiquitin_like_protein_transferase_activity	protein_xylosyltransferase_activity	peptidyl_proline_dioxygenase_activity	protein_lysine_deacetylase_activity	lipoyl_octanoyl__transferase_activity	protein_deglycase_activity	peptide_O_fucosyltransferase_activity	X_glutamine_synthetase__adenylyl_L_tyrosine_phosphorylase	protein_glucosylgalactosylhydroxylysine_glucosidase_activity	protein_methylesterase_activity	peptide_lysine_N_acetyltransferase_activity	microtubule_plus_end_polymerase	peptidyl_aspartic_acid_3_dioxygenase_activity	protein_glycine_ligase_activity	protein_glutamic_acid_ligase_activity	peptidyl_lysine_5_dioxygenase_activity	protein_O_GlcNAc_transferase_activity	protein_ribulosamine_3_kinase_activity	protein_methylthiotransferase_activity	catalytic_activity__acting_on_a_glycoprotein	protein_demethylase_activity	ATP_dependent_histone_chaperone_activity	NAD__protein_ADP_ribosyltransferase_activity	Remaining
0159_BE31_82023_20200120_ST	321272	0	467.333333333333	0	5.5	19.5	0	0	0	737.791666666667	0	304.763888888889	7.83333333333333	4974.46309523809	124.480555555556	0.5	0	0	0	94.6666666666665	3	16.1666666666667	71	137.520833333333	0	69.7499999999999	6.16666666666667	45.625	0	0	0.5	5.5	0	13.1357142857143	11.75	1	0	3.08333333333333	0	14.5833333333333	0	0	0	0	0	0	0	0	24.5	14.375	0	0	4.25	314093.260912698
0159_AQ22_10448_20191125_ST	315088	0	484.75	0	0	8	0	0	0	841.427777777778	0	247.25	0	5399.70163690476	84.2916666666668	0	0	0	0	129.75	3.5	2	72.5	119.701388888889	0	99.4583333333333	2.83333333333333	41.9916666666667	0	0	0	14.75	0	10.575	22.9166666666667	0	0	0.5	0	10	0	0	0	0	0	0	0	0	20.3083333333334	7.08333333333335	0	0	40	307424.710863095
0159_AQ29_10030_20171008_ST	312959	0	490.166666666667	0	0.2	10.5	0	0	0	537.908333333334	0	348.5	0	4710.20863095239	118.416666666667	0	0	0.5	0	101.333333333333	0	3.33333333333333	103	91.1736111111111	0	68.875	14.5	45.8666666666667	0	0	6.58333333333333	2.25	0	13.8166666666667	1.75	0	0	0.766666666666665	0	5.66666666666665	2.25	0	0	0	0	0	0	0	42.6166666666667	2.66666666666667	0	0	2	306234.15109127
0159_AQ29_10149_20190729_ST	312665	0	767	0	0	4.5	0	0	0	554.195833333333	0	332.75	0	6179.44136904763	55.3944444444446	0	0	0	0	96	0	0.25	75.5	102.166666666667	0	59	2.5	43.375	0	0	0	17	0	3.4	0	0	0	0	0	2.20833333333333	2.25	0	0	0	0	0	0	0	26.1666666666667	1	0	0	1	304339.901686508
0159_AY44_33058_20171008_ST	312582	0	345.35	0	27.575	1	0.25	0	0	553.483333333333	0	158.111111111111	29.8	3693.44047619048	68.2743055555557	0	0	0	0	79.3333333333335	25	39.3333333333333	41.625	183.513888888889	0	107.125	14.3888888888889	20.8333333333333	0	0	7.875	0.25	0	2.975	22	3.75	0	8.375	0	17.0416666666667	0	0	0	0	0.166666666666666	0	0	0	6.875	12.75	0.25	0	6.5	307104.754662699
0159_AP39_21450_20180907_ST	309866	0	511.5	0	1.625	11.5	0.5	0	0	672.198611111111	0	138.166666666667	0	6077.9244047619	91.513888888889	0	0	0.5	0	81.75	0	0	69.5	154.972222222222	0	121.458333333333	0.833333333333333	51.875	0	0	0.625	12.5833333333333	0	8.54404761904764	19.9166666666667	7.25	0	0.1	0	12.8333333333333	0	0	0	0	0	0	0	0	16.9333333333334	10.4583333333333	0	0	89.25	301701.688492063
0159_AA34_42231_20181203_ST	304462	0	430	0	7.2	2.5	0	0	0	910.163888888889	0	185.625	2.46666666666667	6010.48273809524	72.4756944444443	0	0	0	0	83.9166666666665	4.5	6.16666666666665	48	120.180555555556	0	63.2916666666667	7.66666666666667	48.75	0	0	0	3.25	0	5.55	20.4166666666667	1	0	0.825	0	16.2083333333333	0	0	0	0	0	0	0	0	15.4583333333333	8	0	0	10.5	296377.405456349
0159_AY44_33298_20200114_ST	304023	0	485.666666666667	0	2.425	3	0	0	0	833.186904761905	0	297.25	1.4	5275.41547619048	110.658333333333	0	0	0	0	74.75	2	2.33333333333333	55.75	131.305555555556	0	47.875	1.16666666666667	23.125	0	0	1.75	2	0	11.425	8	0.25	0	0.125	0	8.91666666666665	0	0	0	0	0	0	0	0	15.6666666666667	36.0833333333333	0	0	0.5	296590.975396825
0159_AP39_21159_20171202_ST	292800	0	357.666666666667	0	0.5	8.5	0	0	0	811.025	0	221.75	0.666666666666667	6123.43973214286	88.9388888888889	0.25	0	0	0	79.0833333333335	0.5	0	64	106.541666666667	0	98.5416666666667	7.5	27.4583333333333	0	0	1	7	0	10.35	7.33333333333335	0	0	0	0	10.2083333333333	0	0	0	0	0	0	0	0	18.5833333333333	34.4166666666667	0	0	6.5	284708.246378968
0159_AP39_21181_20180215_ST	290824	0	443.25	0	6.225	10.5	0.5	0	0	712.443055555555	0	255.25	0	4677.78258928572	105.375	0	0	12	0	114.416666666667	1	1.91666666666666	67	133.291666666667	0	59.5833333333333	8.5	31.125	0	0	1.625	0	0	9.9	29.25	0	0	0.35	0	22.4166666666667	0	0	0	0	0	0	0	0	19.3833333333334	17.5	0	0	5.5	284077.916021825
0159_AY44_33048_20170924_ST	283959	0	390.25	0	2.7	6.75	0	0	0	775.558333333334	0	198.375	6.46666666666667	5131.63407738095	70.4395833333332	0	0	1	0	89.9166666666665	3.5	2.83333333333333	51	143.090277777778	0	68.0833333333333	3	29.75	0	0	1	12.75	0	6.50952380952379	12.35	0	0	0.475	0	13.7083333333333	0	0	0	0	0	0	0	0	18.125	17.9166666666667	0	0	1.75	276900.068204365
0159_AN38_59055_20190227_ST	282804	0	496.666666666667	0	5.5	11.5	0.25	0	0	584.315277777778	0	179.416666666667	9.16666666666667	5107.47083333333	62.3916666666665	0	0	0	0	94	4.5	8.75	62	130.409722222222	0	76.5833333333333	4.83333333333333	36.375	0	0	0.75	7	0	6.06666666666665	7.41666666666665	0.5	0	2.03333333333333	0	4.29166666666667	0	0	0	0	0	0	0	0	21.1666666666667	0.916666666666665	0	0	11.1666666666667	275868.5625
0159_AA34_42260_201800927_ST	282218	0	355.75	0	0	12.5	0.25	0	0	792.452777777778	0	237.625	0.333333333333333	4479.321875	94.0916666666668	0	0	0.5	0	77.5833333333335	0.5	1.5	58	92.9583333333333	0	54.3333333333333	2.83333333333333	30.225	0	0	0	9.25	0	11.25	4.75	0.5	0	0.266666666666666	0	8.5	0	0	0	0	0	0	0	0	26.9166666666667	19.8333333333333	0	0	2	275843.975347222
0159_BA21_18015_20710113_ST	281946	0	357.75	0	10.1	3	0	0	0	640.501388888889	0	163.916666666667	5.56666666666667	7326.42857142857	75.5236111111113	0	0	0	0	54.3333333333335	3	5.08333333333335	45	120.777777777778	0	85.0833333333333	5.5	22.875	0	0	0.75	2.25	0	7.35	6.25	0.875	0	0.6	0	10.375	0	0	0	0	0	0	0	0	14.4583333333333	40.6666666666667	0	0	9.16666666666665	272928.818650794
0159_BD46_77021_20190227_ST	281868	0	433	0	1.5	2.5	0	0	0	763.370833333333	0	193.666666666667	0	5891.78854166667	74.0277777777778	0	0	0	0	76.9166666666665	0	0.5	55.5	131.666666666667	0	117.75	6.16666666666667	31.0833333333333	0	0	1	3.75	0	7.05	26.75	0	0	0.1	0	10.9583333333333	0	0	0	0	0	0	0	0	19.5416666666667	13.0833333333333	0	0	1.5	274004.829513889
0159_AA34_42238_20181126_ST	281049	0	379.916666666667	0	0	6	0	0	0	805.317592592592	0	272.208333333333	1.16666666666667	3844.83591269841	91.9958333333332	0	0	0	0	58.9166666666665	0	1.66666666666666	42.5	96.3194444444444	0	83.7916666666667	2.66666666666667	20.9166666666667	0	0	1.79166666666666	7.75	0	10.15	2.5	0	0	1.60833333333333	0	9.70833333333335	0.5	0	0	0	0	0	0	0	20.1	20.4166666666667	0	0	6.75	275259.506216931
0159_AA34_42222_201800920_ST	279509	0	317	0	0	11.5	0	0	0	719.818055555555	0	267.5	0	4872.21607142857	76.613888888889	0	0	0	0	57	2	0.25	59	114.291666666667	0	61.0833333333333	10.3333333333333	21	0	0	0.25	7	0	9.95	8	3.5	0	0	0	6.875	0	0	0	0	0	0	0	0	21.95	11.4166666666667	0	0	9	272841.451984127
0159_AG26_66000_20171207_ST	279432	0	474	0	0	11	0	0	0	697.458333333333	0	241.75	0.333333333333333	5461.95550595239	80.6722222222224	0	0	0	0	86.1666666666665	2	0.916666666666665	68	125.486111111111	0	74.5833333333333	6.16666666666667	36.375	0	0	1.875	4	0	9.10476190476192	15.3333333333333	1	0	0	0	9.16666666666665	0	0	0	0	0	0	0	0	20.25	6.41666666666665	0	0	22	271975.989732143
0159_AY44_33070_20171016_ST	276819	0	399.9	3	43.7	0.5	0.25	0	0	561.577777777778	0	204.625	41.4666666666667	3843.53288690476	76.4513888888887	0	0	0	0	84.75	20	45.25	42.5	183.722222222222	0	107.958333333333	20.1666666666667	30.0416666666667	0	0	1.875	0.25	0	3.86666666666666	24.25	2	0	17.025	0	21.7083333333333	0	0	0	0	0	0	0	0	9.70833333333335	6.54166666666665	0.25	0	168.208333333334	270853.92405754
0159_AN08_59042_20190102_ST	269445	0	637.5	0	0	1.5	0	0	0	477.745833333333	0	164.75	0	6081.26011904762	51.6055555555555	0	0	0	0	93.5833333333335	0	2.5	50	112.986111111111	0	41.1666666666667	1	39.5	0	0	0	8.66666666666665	0	2.325	0.5	0	0	1.2	0	4.16666666666667	0	0	0	0	0	0	0	0	23.375	2.91666666666667	0	0	3.5	261643.252380952
0159_AY44_33277_20191212_ST	269031	0	377.916666666667	0	0	7	0	0	0	699.448611111111	0	230.25	0.666666666666667	5046.64791666667	90.6166666666668	0	0	0.5	0	61.3333333333335	5.5	1.5	56.5	109.152777777778	0	87.3333333333333	1.83333333333333	44.2083333333333	0	0	0.75	7.91666666666665	0.5	9.13571428571429	11	0	0	1.725	0	11.125	0	0	0	0	0	0	0	0	19.5833333333333	11.8333333333333	0	0	14.6666666666667	262122.356646825
0159_AA34_42208_20180907_ST	268692	0	363.916666666667	0	0.5	4	0.25	0	0	675.922222222222	0	273.25	0.333333333333333	4162.16726190476	103.088888888889	0	0	0	0	72	2	1.66666666666666	48.5	91.9444444444443	0	79.9583333333333	2	29.7916666666667	0	0	0	8.25	0	11.175	5	0	0	0.9	0	15.8333333333333	0	0	0	0	0	0	0	0	23.0416666666667	5.5	0	0	3	262708.010515873
0159_BA21_18023_20180102_ST	266000	0	384.083333333333	0	5	2.5	0	0	0	665.558333333334	0	153.625	5.83333333333333	4880.26636904762	66.95	0	0	0	0	51.375	4	7	51.75	135.548611111111	0	127.166666666667	5.16666666666667	26.125	0	0	0	18.25	0	7.39761904761907	20.75	0	0	1.1	0	11.4583333333333	0	0	0	0	0	0	0	0	14.0833333333333	6	0	0	11	259338.012400794
0159_AP39_21142_20180131_ST	264876	0	362.5	0	0	12	0	0	0	822.423611111111	0	222.5	1	4971.1431547619	65.5666666666667	0	0	0	0	81.3333333333335	0	0.25	51	109.229166666667	0	49.6666666666667	1.66666666666667	24	0	0	0	2.25	0	8.025	10.4166666666667	0.5	0	0	0	12.125	0	0	0	0	0	0	0	0	17	7.5	0	0	1	258042.90406746
0159_BA21_18006_20171110_ST	252324	0	305.583333333333	0	0	3	0	0	0	697.576388888889	0	145.75	0.666666666666667	4635.56949404762	73.1527777777776	0	0	0	0	47.25	2.5	1.5	47.5	118.152777777778	0	77.5	2.66666666666667	21.875	0	0	0.916666666666667	7.5	0	5.975	11.6666666666667	0	0	0.7	0	10.125	0	0	0	0	0	0	0	0	13.8916666666666	9.25	0	0	7.75	246075.981894841
0159_AA34_42186_20180806_ST	251005	0	206.916666666666	0	13.9	30.5	0	0	0	468.945833333333	0	209.291666666667	8.93333333333333	3422.48898809524	77.2430555555554	0	0	0	0	59.0833333333335	6.5	29.3333333333333	55	82.6319444444444	0	103.208333333333	11.6666666666667	29.3333333333333	0	0	1.5	0.5	0	3.65	10.5	0.25	0	4.525	0	20.75	0	0	0	0	0	0	0	0	10.8333333333333	35.75	0	0	1	246100.765178571
0159_AA34_42269_20181008_ST	248316	0	392.666666666667	0	0	6.5	0	0	0	760.905555555555	0	143.75	0	4597.62380952381	55.0472222222222	0	0	0	0	69.5833333333335	0.5	0.25	40.5	90.75	0	69.4166666666667	1	32	0	0	0	11	0	5.925	10.8333333333333	0	0	0	0	8.375	0	0	0	0	0	0	0	0	17.5	10.4166666666667	0	0	1	241990.456746032
0159_BD46_77070_20191018_ST	247427	0	381.5	0	2	10.5	0	0	0	691.406944444444	0	178	2.33333333333333	4680.73645833333	88.6999999999998	0	0	2.5	0	72.75	4.5	1.75	57.5	98.1736111111111	0	62.8333333333333	1.16666666666667	28.625	0	0	0	11.9166666666667	0	7.65	9.66666666666665	0	0	0.366666666666666	0	13.125	0	0	0	0	0	0	0	0	19.25	7.41666666666665	0	0	22	240970.632986111
0159_AN08_59022_20180323_ST	247035	0	382.416666666667	0	1.6	4.5	0	0	0	550.844444444445	0	205.041666666667	2.06666666666667	5028.57127976191	70.0416666666665	0	0	0	0	61.25	3.5	2.66666666666667	47.25	125.583333333333	0	94.9166666666667	5.16666666666667	27.0416666666667	0	0	0.5	7	0	6.80833333333335	15.25	0	0	0.6	0	7.33333333333335	0	0	0	0	0	0	0	0	20.2916666666667	5.375	0	0	30.5	240328.884275794
0159_BD46_77051_20190920_ST	246053	0	512.916666666665	0	4.5	8	0	0	0	522.569444444445	0	164.875	1.83333333333333	5012.95758928572	62.0472222222224	0	0	0	0	72.3333333333335	2.5	6.08333333333335	69.5	105.520833333333	0	52.8333333333333	1	37.9583333333333	0	0	0	13	0	4.86666666666667	4.91666666666667	0.125	0	1.625	0	6.75	0	0	0	0	0	0	0	0	17.5	3.33333333333333	0	0	1.16666666666666	239362.288244048
0159_AY44_33052_20171004_ST	243194	0	564.083333333335	0	2	0.5	0	0	0	508.469444444444	0	78.25	3.66666666666667	5523.23839285714	57.1138888888889	0	0	2.5	0	101.833333333333	2	11.3333333333333	47	121.083333333333	0	51.25	3.16666666666667	44.2083333333333	0	0	0.5	23.25	0	1.93452380952381	4.41666666666667	0	0	2.325	0	7.125	0	0	0	0	0	0	0	0	16.6666666666667	2.08333333333333	0	0	3.75	236010.252083333
0159_AK37_71075_20200119_ST	242768	0	437.75	0	1.1	4.5	0	0	0	750.584722222222	0	139.375	0	5064.94598214286	60.9972222222224	0	0	0	0	60.6666666666665	1	2	46.5	144.229166666667	0	64.8333333333333	3.5	29.6	0	0	0	3	0	4.675	15.9166666666667	0	0	0.5	0	10.2916666666667	0	0	0	0	0	0	0	0	15.5833333333333	9	0	0	9	235888.451240079
0159_AQ29_10024_20170928_ST	239310	0	522.666666666665	0	0	9.5	0	0	0	439.502777777778	0	158.5	0	4921.70625	64.1972222222224	0	0	0.5	0	90.5	0	3.75	75	86.4583333333333	0	72.5	4.5	51.375	0	0	0	13.75	0	4.025	1.41666666666666	0	0	1.4	0	1.25	0.75	0	0	0	0	0	0	0	24.2083333333333	1.25	0	0	2.5	232758.79375
0159_AA34_42454_20190801_ST	238458	0	239.583333333334	1	18.225	0.5	0	0	0	429.988888888888	0	121.777777777778	18.8333333333333	2955.83333333333	79.5833333333335	0.5	0	0	0	58	15.75	24.4166666666667	41	129.388888888889	0	122.2375	17	17.7916666666667	0	0.25	0.708333333333333	1	0	1.44166666666667	11.9166666666667	2.125	0	5.95	0	10.2916666666667	0	0	0.5	0	0	0	0	0	5.04166666666665	0.666666666666665	0	0	0.333333333333333	234126.365277778
0159_AQ22_10429_20190622_ST	236842	0	578.083333333335	0	0	10	0	0	0	488.675	0	125.916666666667	0.166666666666667	5004.56145833333	50.3916666666667	0	0	0	0	97	0	2	70.5	70.4861111111111	0	55.1666666666667	1.83333333333333	51.875	0	0	0.625	3.25	0	2.975	0	0	0	1.425	0	2.95833333333333	0	0	0	0	0	0	0	0	18.9583333333333	2.25	0	0	0	230202.902430555
0159_BE31_82025_20191107_ST	234304	0	351.5	0.5	0	22.5	0	0	0	571.170833333334	0	249.708333333333	1.33333333333333	4104.48958333333	86.2777777777778	0	0	0	0	62.75	0.5	1.08333333333334	66.5	78.9930555555556	0	53.75	5.33333333333333	27.2916666666667	0	0.25	3.33333333333333	5.25	0	9.35535714285714	3.08333333333333	0	0	0.9	0	9.375	0.5	0	0	0	0	0	0	0	19.825	3.41666666666667	0	0	9.5	228555.530059524
0159_BD46_77026_20181027_ST	233849	0	482.416666666667	0	0	5	0.25	0	0	491.204166666666	0	139.5	1	4882.58214285714	57.211111111111	0	0	0	0	73.9166666666665	0	1.25	64	102.402777777778	0	49.4583333333333	4	33.5	0	0	0.125	17.9166666666667	0	4.25476190476191	4.58333333333333	0.5	0	0.466666666666667	0	6.125	0	0	0	0	0	0	0	0	18.0833333333333	3.54166666666667	0	0	3.66666666666667	227402.045039683
0159_AP39_21059_20171128_ST	230020	0	240.416666666666	0	1.5	17.5	0.25	0	0	543.586111111111	0	209.5	0	2938.7712797619	70.5000000000002	0	0	0	0	27.4166666666667	0	9.75	51.5	108.055555555556	0	110.625	7.33333333333333	23	0	0	4.75	2	0	7.58333333333335	0	5.5	0	4.25	0	5.83333333333335	0	0	0	0	0	0	0	0	15.8333333333333	39.0833333333333	0	0	15.5	225559.962053571
0159_BD46_77001_20190606_ST	226969	0	333.083333333333	0	6.5	8	0	0	0	612.341666666666	0	171.75	2.83333333333333	4061.95535714286	64.920138888889	0	0	0	0	62.5	5	5.25	48.5	87.7847222222222	0	66.6666666666667	4	27.475	0	0	0.25	6	0	6.8	10.8333333333333	0.5	0	0.35	0	9.08333333333335	0	0	0	0	0	0	0	0	13.0833333333333	5.66666666666665	0	0	4.5	221343.373115079
0159_AS41_40091_20190918_ST	226601	0	336.833333333333	0	0.5	15	2	0	0	528.791666666667	0	167.166666666667	0.5	4215.64300595238	65.3388888888887	0	0	1	0	65.25	0	0.25	55.5	105.326388888889	0	61.0416666666667	7.5	31	0	0	1.625	12.5	0	6.225	20.5833333333333	0	0	0.666666666666665	0	10.875	0	0	0	0	0	0	0	0	15.7083333333333	3.79166666666667	0	0	6.16666666666665	220864.21671627
0159_AA34_42217_201800907_ST	226116	0	342	0	0.5	6	0	0	0	653.644444444445	0	150.5	0	4271.04047619048	60.3472222222222	0	0	0	0	38.1666666666667	2.5	0.5	47	85.0625	0	45.1666666666667	4	28	0	0	0.125	13.25	0	6.525	8.08333333333335	0	0	1	0	11.1666666666667	0	0	0	0	0	0	0	0	12.5416666666667	4.16666666666667	0	0	0.666666666666665	220324.04702381
0159_BE31_82024_20191122_ST	225017	0	395	0	1	5	0	0	0	619.431944444444	0	152.375	0.333333333333333	4371.75148809524	69.3944444444446	0	0	0	0	67.5833333333335	2.5	3.25	47.5	77.0833333333333	0	75.5	2.16666666666667	29.9166666666667	0	0	0.25	5.5	0	8.25238095238094	15.75	1	0	1.2	0	12.5	0	0	0	0	0	0	0	0	17.125	1.5	0	0	14.8333333333333	219019.303075397
0159_AQ22_10427_20190802_ST	224887	0	355.25	0	1	11.5	0	0	0	563.894444444444	0	207.375	0	3535.38764880952	74.9027777777778	0	0	0.5	0	65.4166666666665	0	1.5	67	84.2152777777778	0	60.375	3.83333333333333	35.5	0	0	0	3.25	0	8.13571428571429	6.83333333333335	0	0	0.6	0	5.04166666666665	0	0	0	0	0	0	0	0	21.5833333333333	6.83333333333335	0	0	5.5	219761.572470238
0159_AP39_21600_20181107_ST	219890	0	350.75	0	0	7.5	0	0	0	568.043055555556	0	199.125	0.333333333333333	3942.53363095238	68.9500000000002	0	0	0	0	62	3	0.5	52.5	74.1458333333333	0	53.25	2.33333333333333	29.875	0	0	0	4.75	0	7.73333333333335	3.25	0	0	0.1	0	8.08333333333335	0	0	0	0	0	0	0	0	17.75	5.25	0	0	9.25	214418.994146825
0159_AA34_42031_20180409_ST	215262	0	294.083333333333	0	0.125	8.5	0	0	0	566.356944444445	0	189.875	0	3656.13273809524	72.8083333333332	0	0	0.5	0	60.3333333333335	1	1.75	50	78.0902777777778	0	47.8333333333333	0.666666666666667	23.35	0	0	0.125	7.83333333333335	0	7.85	6.16666666666665	0.25	0	1.19166666666667	0	5.91666666666665	0	0	0	0	0	0	0	0	16.25	11.8333333333333	0	0	1.5	210151.678373016
0159_AP39_21026_20171017_ST	214318	0	199.666666666666	0.5	9.625	2.5	0.5	0	1.5	519.752777777778	0	182.625	5.33333333333333	2611.16517857143	73.6208333333335	0	0	0	0	37.8333333333333	4.5	9	47.25	93.6666666666667	0	58.8333333333333	8	13.875	0	0	2	0	0	5.41666666666665	5.25	1.75	0	1.35	0	9.20833333333335	0	0	0	0	0	0	0	0	10.0416666666667	17.3333333333333	0	0	2	210383.902876984
0159_AQ22_10443_20191029_ST	214136	0	310.5	0	0	13	0	0	0	531.444444444445	0	232.416666666667	0.5	3301.42782738095	80.7138888888887	0	0	0	0	70.75	2	2.75	56.5	77.0208333333333	0	66.1666666666667	1.83333333333333	30.125	0	0	0.541666666666667	2.5	0	11.0607142857143	6.75	0	0	1.4	0	5.70833333333335	0	0	0	0	0	0	0	0	23.8333333333333	4.83333333333333	0	0	1.5	209300.723958333
0159_BD46_77004_20190215_ST	209365	0	282.166666666667	0	0	6.5	0	0	0	654.634722222222	0	131.166666666667	5	3972.07172619047	57.775	0	0	0	0	66.25	2.5	0	34	71.3819444444444	0	56.7083333333333	3.83333333333333	24.125	0	0	0.25	5	0	7.80238095238094	12.3333333333333	0	0	0.1	0	10.7083333333333	0	0	0	0	0	0	0	0	13.9166666666667	3.83333333333333	0	0	17	203925.942559524
0159_BC25_41007_20171117_ST	208553	0	326.25	0	3	10.5	0	0	0	446.109126984127	0	188	0	3490.98735119047	68.6694444444443	0	0	0	0	65.75	0	2.75	52.5	82.6666666666667	0	67.2083333333333	6	27.75	0	0	2.5	4	0	7.31071428571429	9	0	0	1.525	0	8.45833333333335	0	0	0	0	0	0	0	0	21.5416666666667	5	0	0	10.8333333333333	203644.690029762
0159_BB02_45014_20190625_ST	208113	0	224.833333333334	0.5	50.9	0.5	0	0	0	407.206944444445	0	67.7222222222222	26.3	2517.45416666667	34.1145833333333	0	0	0	0	32.0833333333333	15	25.6666666666667	25.5	123.194444444444	0	77.4166666666667	9	20	0	0	0	0	0	1.70833333333334	14.25	4.875	0	2.325	0	7.04166666666665	0	0	0	0	0.166666666666666	0	0.25	0	3.41666666666667	0.166666666666666	0.125	0	0	204421.282638889
0159_BD46_77038_20191111_ST	207444	0	351.75	0	0	9	0	0	0	476.7375	0	119	0.333333333333333	4139.27098214286	56.252777777778	0	0	0.5	0	83.5833333333335	2	0	51	88	0	62.4166666666667	4	27.625	0	0	0.5	5.25	0	6.45	10.8333333333333	2	0	0.1	0	9.70833333333335	0	0	0	0	0	0	0	0	11.5416666666667	2.58333333333333	0	0	4.75	201918.813740079
0159_AQ22_10436_20191029_ST	205819	0	305.166666666667	0	1	12.5	0	0	0	547.459722222222	0	218.25	0	3051.83690476191	72.8666666666667	0	0	0	0	59	2	1.16666666666666	45.5	59.2708333333333	0	40.5	1.83333333333333	28.5	0	0	0.5	4.5	0	7.4	5.25	0	0	0.566666666666665	0	5.79166666666665	0	0	0	0	0	0	0	0	17.6666666666667	7.5	0	0	3.5	201319.474206349
0159_BD46_77037_20190607_ST	205740	0	338.916666666667	0	0	8.75	0	0	0	584.858333333333	0	158.75	0.333333333333333	4027.93854166667	58.0305555555557	0	0	0	0	53.4166666666665	3.5	2	40	82.4930555555556	0	55.4166666666667	2.5	25.875	0	0	0	4.66666666666667	0	6.775	8.58333333333335	0.125	0	0.125	0	8.45833333333335	0	0	0	0	0	0	0	0	17.0833333333333	9.91666666666665	0	0	9	200232.487847222
0159_AA34_42195_20180809_ST	201775	0	202.5	0	0	19	0	0	0	400.186111111111	0	169.5	0	3013.96398809524	60.3194444444446	0	0	0	0	31.25	1.5	0	40	50.2916666666667	0	41.5	3.5	12.2916666666667	0	0	0	5.25	0	9.875	3.25	0	0	0	0	2.41666666666667	0	0	0	0	0	0	0	0	18.75	40	0	0	0.5	197649.155456349
0159_AQ22_10421_20190914_ST	200099	0	268.25	0	1.5	5	0	0	0	573.131944444444	0	173.25	0	2983.09583333333	67.2388888888887	0	0	0	0	62.25	3.5	2.25	34.5	66.875	0	42.8333333333333	2	28.9166666666667	0	0	0	4.5	0	8.35	3.91666666666667	0	0	1.06666666666667	0	6.79166666666665	0	0	0	0	0	0	0	0	15.9166666666667	9.125	0	0	23.5	195711.241666667
0159_AP39_21043_20171031_ST	200021	0	314.416666666667	0	0.5	9	0	0	0	542.048611111111	0	172.125	0.166666666666667	3755.62604166667	68.3972222222224	0	0	0	0	50.75	1.5	0.25	50	82.2291666666667	0	68.25	0.666666666666667	19.875	0	0	2.125	8	0	8.075	6.33333333333335	0	0	0.2	0	10.5416666666667	0	0	0	0	0	0	0	0	13.5166666666666	5.91666666666665	0	0	20	194810.490625
0159_AQ22_10446_20191111_ST	198372	0	275.833333333333	0	0.5	10.5	0	0	0	500.648611111111	0	157.416666666667	0.333333333333333	3304.40773809524	55.0972222222222	0	0	0	0	53.6666666666665	0	1.08333333333334	42.5	65.7708333333333	0	35.0416666666667	2.5	22.375	0	0	0.5	1	0	7.575	4	0.25	0	0	0	5.79166666666665	0	0	0	0	0	0	0	0	21.725	12.0833333333333	0	0	1.5	193789.900595238
0159_BE31_82032_20200109_ST	197769	0	318.583333333333	0	1	3	0	0	0	451.238293650793	0	197	0.333333333333333	3490.2181547619	67.0083333333335	0	0	0	0	71.4166666666665	0.5	1.5	43	79.625	0	59.4583333333333	3.16666666666667	30.875	0	0	0.375	6.5	0	6.31309523809522	11.1666666666667	0	0	0.2	0	6.95833333333335	1	0	0	0	0	0	0	0	17.5416666666667	4.66666666666667	0	0	8.08333333333335	192888.272123016
0159_BE31_82022_20191219_ST	197189	0	319.75	0	0	13.5	0	0	0	349.918055555555	0	218.791666666666	0.666666666666667	3228.44657738095	80.8861111111109	0	0	0	0	64.25	0.5	1.58333333333334	65.5	89.0208333333333	0	39.7083333333333	4.2	31.375	0	0	0.25	0.75	0	6.66666666666665	5.75	0	0	0.3	0	3.58333333333333	0	0	0	0	0	0	0	0	19.75	3.79166666666667	0	0	5	192635.061755952
0159_AY44_33062_20171010_ST	195306	0	306.75	0	1.5	5	1.5	0	0	577.576388888889	0	120.166666666667	0.333333333333333	3731.04032738095	48.0055555555556	0.5	0	0	0	70.25	5.5	2	29.5	83.75	0	54.7083333333333	2.33333333333333	23.5	0	0	0.75	5.75	0	4.175	14	0	0	0.3	0	18.625	0	0	0	0	0	0	0	0	7.875	5.41666666666665	0	0	11	190174.194394841
