sample_id	total	incipient_cellular_bud_site	ubiquitin_ligase_complex	proteasome_complex	mRNA_cap_binding_complex	nuclear_cap_binding_complex	cAMP_dependent_protein_kinase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_kinase_CK2_complex	magnesium_dependent_protein_serine_threonine_phosphatase_complex	exodeoxyribonuclease_VII_complex	sulfite_reductase_complex__NADPH_	exodeoxyribonuclease_V_complex	ethanolamine_ammonia_lyase_complex	enterobactin_synthetase_complex	ferredoxin_hydrogenase_complex	nitrogenase_complex	protein_N_acetylglucosaminyltransferase_complex	TRAPP_complex	CCR4_NOT_complex	RNA_polymerase_complex	glutamyl_tRNA_Gln__amidotransferase_complex	protein_acetyltransferase_complex	ubiquitin_conjugating_enzyme_complex	Dbf4_dependent_protein_kinase_complex	mannosyltransferase_complex	nucleotide_activated_protein_kinase_complex	guanyl_nucleotide_exchange_factor_complex	ribonuclease_H2_complex	elongator_holoenzyme_complex	GID_complex	aryl_hydrocarbon_receptor_complex	Hedgehog_signaling_complex	TOR_complex	DNA_polymerase_complex	methionine_adenosyltransferase_complex	tRNA_specific_adenosine_34_deaminase_complex	nonhomologous_end_joining_complex	tRNA_splicing_ligase_complex	ubiquitin_activating_enzyme_complex	endonuclease_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	RPB4_RPB7_complex	Remaining
0159_AP39_21372_20180327_ST_E21	6161143	0.333333333333333	0.875000000000002	445	0	0	0	0	0	0	1633	5	24.5	29.75	22	55.5833333333335	0.5	14	0	0	25314.25	1773.75	0.5	0	0	0	0	0	0.25	0.5	0	0	0	1	6396.25	0	0	0	0	0	0	0	0	0	0	0	6125425.95833333
0159_AB18_26716_20200820_ST	6129283	0	0.375	707.25	0	0.5	0	0	0	0	1797	363	39	23	42.5	237.25	1.5	95.0833333333335	0	0	25543.75	2625.66666666667	0.75	0	0	0	0	0	0	0	0	0	0	0	7602.25	0	0	0	0	0	0	0	0	0	0	0	6090204.125
0159_AP39_21083_20180113_ST	6111009	0.333333333333333	0.1875	463.25	0	0	0	0	0	0	1405.25	105.25	193.5	34.5	43.5	111	0	0.166666666666666	0	0	22673.9583333334	1450.33333333333	0.5	0	0	0	0	0	0	0	0	0	0	0.5	5203.83333333335	0	0	0	0	0	0	0	0	0	0	0	6079322.9375
0159_AY44_33007_20170914_ST	6077713	0	0	274	0	0.5	0	0	2	0	1674.25	1	56.5	34.5	3	33	0	1.41666666666666	0	0	26051.1666666666	1428.16666666667	0	0	0	0	0	0	0	0	0	0	0	0	6824	0	0	0	0	0	0	0	0	0	0	0	6041329.5
0159_AP39_21364_20180504_ST_E21	6015921	0	0	427.75	0	0	0	0	0	0	1483.5	61.75	127.5	12.25	25	106.5	0	92.3333333333335	0.166666666666666	0	26728.75	2179.66666666667	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	7628.41666666665	0	0	0	0	0	0	0	0	0	0	0	5977047.08333333
0159_AA34_42388_20190405_ST	5986266	0	0.875	855.75	0	0	0	0	0	0	1603.25	25	175	6.75	12	91.75	1	95.4166666666665	0	0	25736.9166666666	3374.83333333333	6	0	0	0	2	0	0	0	0	0	0	0	7433.75	0	0	0	0	0	0	0	0	0	0	0	5946845.70833333
0159_AH05_15000_20171130_ST	5973013.99999999	0	2	499.5	0	0	0	0	0	0	1608.25	1	117	28	54	154.75	0	56.6666666666665	0.833333333333335	0	25641.0833333334	1757.83333333333	0.458333333333333	0	0	0	0.25	0	0	0	0	0	0	0	6900	0	0	0	1	0	0	0	0	0	0	0	5936191.37499999
0159_AA34_42282_20181025_ST	5961842	0	0	237.25	0	0	0	0	8	0	1227.75	20.25	85.5	21.25	4	95	0	3.5	0	0	24286.0833333334	2200	0	0	0	0	0	0	0	0	0	0	0	0	6096.16666666665	0	0	0	0	0	0.25	0	0	0	0	0	5927557
0159_AP39_21213_20180420_ST_E21	5955046	0	0	1182.41666666666	0	0	0	0	1	1.5	1917.5	5	13.5	30.25	204	27.75	1	28.9166666666667	0	0	28252.3333333334	2999.83333333333	2.5	0	0	0	0	0	0	0	0	0	0	0	8381.25	0	0	0	0	0	0	0	0	0	0	0	5911997.25
0159_AB18_26497_20190718_ST	5949329	10.7142857142857	14.2652777777778	421.416666666667	0.125	0.625	0	0.5	0.5	1.61111111111111	1516.75	6	33	36	0	57.5	0.5	12.5	1.41666666666667	4.33333333333333	23735.9583333334	1236.16666666667	6.50625	0	0.333333333333333	0.75	0.35	4.25	0	1.33333333333333	5.25	0	0	11.6666666666667	6107.08333333333	0	0	0	0	0	0.25	0.333333333333333	1	0.5	0.25	0	5916099.26140873
0159_AB18_26723_20201110_ST	5945421.99999999	0.333333333333333	2.16666666666667	468.5	0	0.5	0	0	0	0	1587.5	27	78.5	17.75	6.5	68.75	0	4.5	0	0	24799.4166666666	2012.5	0	0	0	0	0	0	0	0	0	0	0	0	6573.08333333335	0	0	0	0	0	0	0	0	0	0	0	5909774.99999999
0159_AZ03_32024_20180718_ST	5941800	0.333333333333333	0.75	324.5	0	0	0	0	0	0.166666666666666	1442.5	0	52	78	138	24.5	0	16.25	0	0	22383.75	1217.83333333333	0	0	0	0	0	0	0	0	0	0	0	6	5877.75	0	0	0	0	0	0	0	0	0	0	0	5910237.66666667
0159_AP39_21392_20180504_ST_E21	5866533	0	0.75	902.35	0	0	0	0	2	0	1415	49.25	144.5	80	127.5	136.5	0	25.4166666666667	0	0	26806.5833333334	2352.16666666667	0.75	0	0	0	0	0	0	0	0	0	0	1	6654.25	0	0	0	0	0	0	0	0	0	0	0	5827834.98333333
0159_AZ03_32083_20190809_ST	5853768	0	0	292.75	0	0	0	0	0	0	1265.25	2	7.5	34.25	8	205.75	0	0.583333333333335	0	0	23614.1666666666	570.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	4811.25	0	0	0	0.5	0	0	0	0	0	0	0	5822955.66666667
0159_AQ29_10011_20170731_ST	5789921	0.333333333333333	4.25416666666667	566.416666666667	0	0	0.25	0	2	6	1668	9	122	17	1	40.25	0	70.9166666666665	0.583333333333335	2.5	28712.1666666666	2805	4.91666666666667	0	0	0	9	1	5	0.916666666666667	0	0	0	6	7601.91666666667	0	0	0	3	0	0	0	0	0	0	0	5748261.57916667
0159_AP39_21101_20171111_ST	5774735	1.33333333333333	1.61111111111111	955.75	0	0	0	0.5	1	0.166666666666666	1849.25	148	77	26.75	45.5	476.75	0	18.1666666666667	0	0	26315.6666666666	3460.83333333333	0.520833333333333	0	0	0.111111111111111	0	0	0	0	0	0	0	1	7223.08333333335	0	0	0	0	1	0.25	0	0	0	0	0	5734130.75694444
0159_AQ29_10041_20171121_ST	5761569	0.333333333333333	0.166666666666666	264.633333333333	0	0	0	0	0	0	1657	28	187	15.75	85	101.5	0	11.1666666666667	0	0	24855.3333333334	1206.33333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	5965.91666666665	0	0	0	0	0	0	0	0	0	0	0	5727190.36666666
0159_AA34_42453_20190809_ST	5759658	0	6.75416666666667	7132.5	0	0.25	0	0	0	0.5	2249.5	85.5	138	6	1766	60	0	1175.91666666666	0	0	31422.3333333334	8743	1.5	0	0	0	0	0	0	0	0	0	0	1	9555.5	0	0	0	0	0	0	0	0	0	0	0	5697313.74583333
0159_AZ03_32060_20190920_ST	5740340.99999999	0	3.79166666666667	1779.75	0	0	0	0	1	2.5	1913.58333333334	49	78.5	77.25	3	190	1.5	5.83333333333335	0.666666666666665	1	29614.475	3549	24.5227272727273	0	0	0	0	0	0	0.25	0	0	0	1	8441.16666666665	0	0	0	9	0	0	0	0	0	0	0	5694594.21060606
0159_AB18_26776_20210113_ST	5729126.00000001	0	0.583333333333334	1461.66666666666	0	0.5	0	0	2.33333333333333	2.25	1687.66666666666	1	99.5	13	8	57	0	82.5833333333335	0	2	23861.7083333334	2878.5	1.5	0	0	0	0	0.5	0	0.583333333333333	0	0	0	2	7622	0	0	0	1	0	0	0	0	0	0	0	5691340.12500001
0159_AB18_26645_20200422_ST	5704886	0	0	565.25	0	4	0	0	0	0	1484	189.5	188	64	13	102.75	4.5	21.5	0	0	23914.8333333334	1800.66666666667	0.5	0	0	0	0	0	0	0	0	0	0	3	6113.25	0	0	0	0.5	0	0	0	0	0	0	0	5670416.75
0159_AV42_66129_20190414_ST	5684208	0.583333333333333	0	378.75	0	0.5	0	0	0	0	1607.25	25	217.5	13	151.333333333333	112.75	0	55.9166666666665	0.166666666666666	0	23686.625	1483.66666666667	0.625	0	0	0.111111111111111	0	0	0	0	0	0	0	0	6108.5	0	0	0	0	0	0	0	0	0	0	0	5650365.72222222
0159_AP39_21359_20180323_ST_E21	5671904	0.983333333333333	1.34444444444444	2382.25	0	0	0	0.5	0	0.5	2029.25	107	107.5	38	42	109.75	12	119.25	0.333333333333333	0	26050.7916666666	4050.33333333333	1.08333333333333	0	0	0.111111111111111	0	0	0	0.25	0	0	0	1	8177.5	0	0	0	0	0	0.25	0	0.25	0.25	0	0	5628671.51944445
0159_AP39_21064_20171222_ST	5653130	0	0	1625.16666666666	0	0	0	0	0	0	1293.5	59.25	145	12.75	599.5	218.5	0	0.583333333333335	0	0	22369.5833333334	318.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	4677.83333333333	0	0	0	0	0	0	0	0	0	0	0	5621810
0159_AB18_26720_20210217_ST	5648673	0	5.2875	906	0	0	0	0	0	0	1699.83333333334	43.75	234.5	39.75	112	87.25	0.5	86.0833333333335	0	0	24248.1666666666	2314.83333333333	4.75	0	0	0	0	0	0	0	0	0	0	1	7718.25	0	0	0	0	0	0	0	0	0	0	0	5611171.04583333
0159_AK37_71056_20190611_ST	5606527	0	1.35416666666666	385.25	0	0	0	0	0	10.5	1456	11	16.5	45.5	30	120.25	0	10.1666666666667	0.5	0	24561	2151.33333333333	0	0	0	0	0	0	0.5	0	0	0	0	0	7265.91666666665	0	0	0	0	0	0	0	0	0	0	0	5570461.22916666
0159_AB18_26425_20190206_ST	5558989	0	0.833333333333335	509.75	0	0.5	0	0	0	0	1421.66666666666	6	62.5	19.25	32.5	63	0	7.66666666666665	0	0	23199.9166666666	2466.5	0.75	0	0	0	0.5	4	0.5	0	0	0	0	0	6937.75	0	0	0	0	0	0	0	0	0	0	0	5524255.41666666
0159_AP39_21261_20180629_ST_E21	5502934	5	1	453.75	0	0.25	0	0	0	0	1526.5	82	13.5	42	22	449.5	2	13.75	0	0	23430.5833333334	2050.66666666667	0.5	0	0	0	0.5	0	0	0	0	0	0	1	6149.5	0	0	0	0	0	0	0	0	0	0	0	5468690
0159_AA34_42084_20180509_ST	5501488	420.861688311688	424.238888888889	1037.75	3.29166666666667	3.79166666666667	39.2	20.25	15.0833333333333	85.8829365079365	1954.75	839.75	926.5	5	123.5	458.75	25	1645	35.7916666666667	50.6666666666667	30347.0416666667	5835	233.446726190476	1.29861111111111	10.6666666666667	28.7222222222222	20.8666666666666	49.125	15.5	82.3333333333333	180	0	0	332.583333333333	8789.375	1	8.5	0	0	7.5	23	13.3888888888889	27.3055555555556	19.8055555555556	28	1	5447317.4822601
0159_AA34_42113_20180615_ST	5466709	0	9.12500000000001	774.75	0	1.5	0	0	0	0.166666666666666	1312	12	23	15.75	20.5	113.25	4.5	28.75	0	0	23684.6666666666	2064.83333333333	0.0625	0	0	0	0.5	0	0	0	0	0	0	0	6186	0	0	0.0714285714285715	0	0	0	0	0	0	0	0	5432457.57440477
0159_AB18_26415_20190218_ST	5462225	0	0	330	0	0	0	0	0	0	1723.75	2	69.5	17.5	40.5	113.5	0	182.75	0	0	24969.5833333334	2133.66666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	6656	0	0	0	0	0	0	0	0	0	0	0	5425985.75
0159_AP39_21222_20180322_ST_E21	5457020	1.08333333333333	1.5875	2780	0	0	0	0	0	0	1599.25	8	179.5	15	40	110.75	0	213.916666666666	0.25	0	23563.6666666666	4712	0.375	0	0	0	0.5	0	0	0	0.333333333333333	0	0	0	7966.66666666665	0	0	0	0	0	0	0	0	0	0	0	5415827.12083334
0159_AY44_33033_20171003_ST	5453153	0.866666666666667	0.875	365	0	0	0	0	1	0	1463	56	124.5	9.75	18	146.25	0	130.75	0.333333333333333	0	24349.4166666666	1990.66666666667	0.25	0	0	0	0.25	0	0	0	0	0	0	2	6329.75	0	0	0	0	0	0	0	0	0	0	0	5418164.34166666
0159_AV42_66213_20191004_ST	5436777	0	1.875	533.5	0	0	0	0	0	0	1758.41666666666	311.25	603	31.75	149	289.5	0	17.3333333333333	0	0	23330.5	3060.66666666667	2.66666666666667	0	0	0	0.5	0	0	0	0	0	0	0	7168.75	0	0	0	0	0	0	0	0	0	0	0	5399518.29166667
0159_AA34_42376_20190318_ST	5433622	0	1.5125	203.25	0	0	0	0	0	0	1225	1	14	11.5	140.5	145.5	0	53.0833333333335	0	0	22087.6666666666	1105.66666666667	0.25	0	0	0	0	0	4	0	0	0	0	0	5279.83333333335	0	0	0	0	0	0	0	0	0	0	0	5403349.2375
0159_AB18_26520_20200917_ST	5430493.99999999	0.333333333333333	0.616666666666666	458.666666666667	0	1	0	0	0	0	1473.75	13	63.5	37.75	2.5	81.75	2.5	15.1666666666667	0.166666666666666	0	23259.8333333334	2683.33333333333	0	0	0	0	0	0	0	0	0	0	0	0	6644	0	0	0	0	0	0	0	0	0	0	0	5395756.13333333
0159_AP39_21413_20180813_ST_E21	5424876	0	13.3666666666667	2715.75	0	0	0	0	0	0.5	1436.25	267	155.5	26.5	29.5	142	31.5	35.75	0	0	24414.0833333334	3355.33333333333	3	0	0	0	0	0	0	0	0	0	0	0	7827.75	0	0	0	0	0	0	0	0	0	0	0	5384422.21666667
0159_AB10_26756_20201027_ST	5407572	0	1	617	0	1	0	0	0	0	1569.66666666666	7	104.5	19.5	3	47.5	0.5	102.166666666667	0.166666666666666	0	23167.0416666666	2935.5	7.8125	0	0	0	0	0	0	0	0	0	0	1	6807.16666666665	0	0	0	0	0	0	0	0	0	0	0	5372180.47916667
0159_AA34_42452_20190801_ST	5404011	0.333333333333333	2.33333333333333	803.5	0	0	0	0	0	0	1527.91666666666	44	158.5	36.75	34	206	1	1.5	0.166666666666666	0	23045.4166666666	1894.66666666667	0	0	0	0	1.5	1	0	0	0	0	0	0	5848	0	0	0	0	0.5	0	0	0	0	0	0	5370403.91666667
0159_AB18_26722_20201204_ST	5369834	0	0.5125	620	0	0.5	0	0	0	0	1483.83333333334	194	395.5	18	47.6666666666667	146.75	0	72.1666666666665	0	0	22699.8333333334	1766.5	2.45833333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	1	6050.58333333335	0	0	0	0	0	0	0	0	0	0	0	5336334.3625
0159_AA34_42477_20190918_ST	5339445	0	0	334.5	0	0	0	0	0	0	1250	5	22	7.25	115	27	0	378.25	0	0	19794.5833333334	2615.33333333333	0	0	0	0	0	0	0	0	0	0	0	0	6086	0	0	0	0	0	0	0	0	0	0	0	5308810.08333333
0159_AA34_42242_20181111_ST	5333638	0	0.537499999999999	168	0	0	0	0	0	0	838.75	66.25	127.5	3.75	490.5	91.75	0	0.583333333333335	0	0	19850.6666666666	602	0	0	0	0	0	0	0	0	0	0	0	0	4010.08333333333	0	0	0	0	0	0	0	0	0	0	0	5307387.62916667
0159_AZ03_32040_20181023_ST	5326964	0.25	4.16666666666667	305.75	0	0	0	0	0	0.166666666666666	1499.83333333334	4	20.5	19.5	1.5	91.25	0	125.416666666667	0.166666666666666	0	21326.75	1611.83333333333	3.25	0	0	0	0.5	1.5	0.5	0	0	0	0	0	5486	0	0	0	0	0	0	0	0	0	0	0	5296461.16666667
0159_AS41_40057_20180522_ST	5325260	0	3.15	162.75	0	0	0	0	0	0	1113.75	2	120.5	19.25	175	86	0	23.75	0	0	20059.1666666666	567	0.166666666666667	0	0	0	0	0	0	0	0	0	0	1	4256	0	0	0	0	0	0	0	0	0	0	0	5298670.51666666
0159_AB10_26739_20201029_ST	5322209	0.5	0.5	246.25	0	0	0	0	0	0	1619.5	1	42	8	1	43.25	1.5	5.58333333333335	0	0	25970.625	974.666666666667	0	0	0	0	2.5	0	0	0	0	0	0	0	6179.5	0	0	0	0	0	0	0.166666666666666	0	0	0	0	5287112.45833333
0159_AA34_42088_20180515_ST	5305097	0	0	364.5	0	0	0	0	0	0	1033	227.5	515.5	17.5	98.5	264.5	8	38.4166666666667	0	0	19977	469.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	3950.25	0	0	0	0	0	0	0	0	0	0	0	5278133
0159_AY44_33013_20170917_ST	5299208	0	0.825	313.916666666667	0	0	0	0	0	25	1337.5	130	46	53	5	108.5	22	0.166666666666666	0	0	21584.8333333334	1566.16666666667	2.0625	0	0	0	0	0.333333333333333	0	0	0	0	0	3	11086.5833333334	0	0	0	0	0.5	0	0	0	0	0	0	5262922.6125
0159_AB18_106720_20190226_ST	5298117	0.5	7.02083333333333	695.5	0	0	0	0	0	0	1619.33333333334	0	127.5	39.25	62	55.25	0	99.8333333333335	0.166666666666666	0	23391.9166666666	2737.16666666667	7.45833333333333	0	0	0	0	2.5	0	0.5	0	0	0	0	6304.41666666665	0	0	0	0	0	0	0	0	0	0	0	5262966.6875
0159_AA34_42437_20190622_ST	5283569	0	1	598.5	0	1	0	0	0	0	1600.25	15	52	34	15	144.5	0.5	7.41666666666665	0	0	23739.3333333334	1910.33333333333	0.5	0	0	0	0	0	0.5	0.333333333333333	0	0	0	0	6418.08333333335	0	0	0	0	0	0	0	0	0	0	0	5249030.75
0159_AP39_21221_20180301_ST_E21	5279448	1.53333333333333	1.46666666666667	1655.5	0.25	0.25	0	0	0	0.833333333333333	1730.5	1555.25	2340	31.25	343.5	96.25	7.5	17.0833333333333	0	0	22597.625	2278.66666666667	0.770833333333333	0	0.333333333333333	0.416666666666667	0	0	0.5	0	0	0	0	1	7014.04166666665	0.5	0	0	0	0	0	0	0.25	0.25	0	0	5239772.47916666
0159_AP39_21021_20171021_ST	5271360	0	0.333333333333333	362.5	0	0	0	0	0	0.5	1286.5	34.5	99	34.5	168.5	100.5	0.5	17.3333333333333	0	0	23717.1416666666	2340.08333333333	0.75	0	0	0	0	0	0.25	0	0	0	0	0	5632.58333333335	0	0	0	0	0	0	0	0	0	0	0	5237564.525
0159_AB18_26453_20190218_ST	5264094	0	2.22916666666667	531.5	0	0	0	0	0	0	1753.83333333334	20.5	91.5	42.75	17.5	384.5	13.5	1.25	0.5	0	23279	2089.66666666667	4	0	0	0	0	0	0	0	0	0	0	0	6313.08333333335	0	0	0	0	0	0	0	0	0	0	0	5229548.6875
0159_AB18_26715_20210225_ST	5250261	0.783333333333333	3.14583333333333	651.75	0	0.5	0	0	0	0	1448	7	66.5	19.25	367.5	66.25	0	55.9166666666665	0	0	22151.1666666666	2514.83333333333	1.25	0	0	0	3.625	0	0	0.666666666666667	0	0	0	1	6729.625	0	0	0	0	0	0	0	0	0	0	0	5216172.2375
0159_AB18_106508_20190812_ST	5212044	0	0.375	878	0	0	0	0	0	0	1503.75	447.75	850.5	40	138.5	227	0	115.333333333333	0	0	20210.9583333334	1571.16666666667	0.25	0	0	0	0	0	2	0	0	0	0	4	5492.5	0	0	0	0	0	0	0	0	0	0	0	5180561.91666667
0159_AP39_21123_20171120_ST	5184101	0	0	491	0	0	0	0	0	12	1343	46.5	86	30.25	20.5	191.5	0.5	0.25	0	0	20365.4166666666	1669	0.5	0	0	0	0	0	0	0	0	0	0	2	4924.5	0	0	0	0	0	0	0	0	0	0	0	5154918.08333334
0159_AQ29_10023_20170921_ST	5169943	1	0.333333333333333	414.5	0	0	0	0	0	0	1584.5	21	31	66.75	12	81.75	1.5	30.5	0.166666666666666	0	22743.2916666666	2076.83333333333	0	0	0	0	0	0	0	0	0	0	0	1	6790.25	0	0	0	0	0	0	0	0	0	0	0	5136086.625
0159_AB10_26088_20180508_ST	5164708	0	0.5	4678.5	0	0	0	0	0	0.833333333333335	1555.5	53	56.5	31	221	58	2	20.4166666666667	0	0	23849.9333333333	2076.66666666667	0.25	0	0	0	1	0	0	0	0	0	0	1	6406.5	0	0	0	0	0	0	0	0	0	0	0	5125695.4
0159_AA34_42333_20190117_ST	5157300	0	0	420	0	0	0	0	0	0	1702.75	169	374.5	8.5	40	112	0	60.5833333333335	0	0	26433.7916666666	1537.5	0.5	0	0	0	0	0	0	0	0	0	0	0	6631.33333333335	0	0	0	0	0	0	0	0	0	0	0	5119809.54166666
0159_AB18_26227_20190319_ST	5157019	0	0.666666666666665	490.75	0	0	0	0	0	0	1529.5	392.5	732.5	82.5	151.5	303.5	0	71.0833333333335	0	0	20752.4166666666	1220.66666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	7090.33333333335	0	0	0	0	0	0	0	0	0	0	0	5124200.58333334
0159_AB10_103255_20180917_ST	5150685	0	0	265.25	0	0.5	0	0	0	0	1086	0	44.5	30.5	1	29.75	0	1	0	0	19733.3333333334	959.166666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	5071.5	0	0	0	0	0	0	0	0	0	0	0	5123462
0159_AZ03_32047_20190415_ST	5107558	0	0.833333333333335	525.75	0	0	0	0	0	11.5	1386	1	30.75	24.5	10	81.5	0	6.66666666666665	0	0	21266.9166666666	1454.83333333333	0	0	0	0	0	0	0	0	0	0	0	0	5503.66666666665	0	0	0	0	0	0	0	0	0	0	0	5077254.08333333
0159_AA34_42087_20180523_ST	5082822	0.333333333333333	0.304166666666667	2033.5	0	0	0	0	0	0	2167.25	2715.25	5505	0.25	804	0	0	2.25	0	0	17835.25	23	0.25	0	0	0	0	0	0	0	0	0	0	0	5416.66666666665	0	0	0	0	0	0	0	0	0	0	0	5046318.69583333
0159_AB18_26686_20201114_ST	5076859	0	0.875	810.25	0	0	0	0	0	11	1522.75	762.75	1240	54	376	458.25	1	170.083333333334	0	0	20701.25	1635.16666666667	1	0	0	0	0.1	0	0	0	0	0	0	0	5869	0	0	0	0.5	0	0	0	0	0	0	0	5043245.025
0159_AB18_26327_20190627_ST	5026806	0.142857142857143	15.2861111111111	381.083333333333	0.25	1.75	4	0.166666666666666	43.9166666666667	52.425	1536.25	5	29.5	10	93	27.25	0	7.25	5.41666666666665	47.1666666666667	25201.125	3391.16666666667	46.9704545454546	0.683333333333335	0	0	3	10.5	6	17.8666666666667	0	0	0	118	6739.5	0	0	0	27.1666666666667	0	0	0.166666666666666	0.166666666666666	0.166666666666666	0	0	4988983.66724387
0159_AZ03_32095_20191213_ST	5014784	1.33333333333333	2	427.5	0	0.5	0	0	0	0	1461.66666666666	46	56	22	105	113.5	1	47.9166666666667	0.166666666666666	0	21409	1793	0.25	0	0	0	0	0	2	0	0.25	0	0	1	5912.25	0	0	0	0	0	0	0	0	0	0	0	4983381.66666667
0159_AB18_26750_20201118_ST	5012890	0.333333333333333	0.375	363.516666666666	0.125	0.125	0	0	0	0	1540.25	1	62.5	7	91	154.5	0	15.0833333333333	0	0	23936.6666666666	1903.5	0.25	0	0	0	0	0.5	1	0	0.333333333333333	0	0	0	6474	0	0	0	0	0	0	0	0	0	0	0	4978337.94166667
0159_AB18_26728_20201124_ST	5011613	0.333333333333333	1	596.5	0	0	0	0	0	0.333333333333333	1433.91666666666	3	64.5	49.25	5	198.75	0	82.5	0	0	21621.5	2268.33333333333	6	0	0	0	0	0	0	0.333333333333333	0	0	0	1	6021.25	0.25	0	0	0	0	0	0	0	0	0	0	4979259.25
0159_AA34_42456_20190803_ST	5004507	0.583333333333333	1.72083333333333	770.25	0	0	0	0	0	0	1338.25	1	99	23.75	18	22.25	0.5	1.58333333333334	0.166666666666666	0	20836.5	1414	0.291666666666667	0	0	0	0.5	0	0	0	2	0	0	0.666666666666666	5579.5	0	0	0	0	0	0	0.166666666666666	0	0	0	0	4974396.32083333
0159_AP39_21383_20180515_ST_E21	4976151	0	0.504166666666667	392.5	0	0	0	0	0	0.666666666666667	1140.5	20	60	26.25	11	76.75	0	28.3333333333333	0	0	19157.1416666666	1243.83333333333	1.4375	0	0	0	0	0	0	0	0	0	0	3	5214.16666666665	0	0	0	0	0	0	0	0	0	0	0	4948774.91666667
0159_AA34_42389_20190404_ST	4972911	0	0	1312.5	0	0	0	0	2	0	997.5	312	595.5	11.75	106	204.833333333334	0.5	3.83333333333333	0	0	19616.75	475.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	4142.41666666667	0	0	0	0	0	0	0	0	0	0	0	4945129.75
0159_AK37_71011_20180526_ST	4967838	2	2.7875	261.5	0	0	0	0	0	20	1475.25	13	56	18.25	92.5	48.25	0	1.25	0	0	20019.2083333334	1703.66666666667	0.5	0	0	0	0.25	0	1	0	0	0	0	0	5385.75	0	0	0	0	0	0	0	0	0	0	0	4938736.8375
0159_AB18_26767_20200812_ST	4952969	0.2	0.5	707.033333333334	0	0	0	0	0	0	1395.5	173	352.75	7	41.5	469.5	0.5	13.9166666666667	0	0	21677.125	2145.83333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	4	5787.16666666665	0	0	0	0	0	0	0	0	0	0	0	4920193.14166667
0159_BA21_18000_20170917_ST	4948238	0.333333333333333	0.25	717.916666666665	0	0	0	0	0	5.16666666666667	1244.75	94.5	198.5	23.5	98.5	139.75	0	8.16666666666665	0	0	21752.25	1475.33333333333	1.25	0	0	0	0.5	0	0	0.333333333333333	0	0	0	0	5269	0	0	0	0	0	0	0	0	0	0	0	4917208
0159_AB10_26103_20180911_ST	4947186	0	1.875	417.5	0	2.5	0	0	1	0	1228.75	34	18.5	17	9	29.25	0	242.333333333334	0	0	18533.75	2177.83333333333	0.25	0	0	0	0	0	0	0	0	0	0	2	5462.5	0	0	0	0	0	0	0	0	0	0	0	4919007.95833333
0159_AA34_42329_20190116_ST	4929992	0	0.15	4781.75	0	0	0	0	0	0	1567.5	20	157.5	73.25	9.5	32.75	44	43.8333333333333	0	0	23715.9166666666	4517.83333333333	0	0	0	0	0	0	0	0	0	0	0	1	6804.91666666665	0	0	0	0	0	0	0	0	0	0	0	4888222.1
0159_AZ03_32025_20200904_ST	4894731	0.5	1.45833333333333	510.75	0	0	0	0	0.25	8	1343.25	21	20.5	17	3.5	88.75	0	3.25	0.375	0	20845.9166666666	2153.66666666667	0.833333333333333	0	0	0	0.125	0.125	0	1.33333333333333	0.333333333333333	0	0	3.33333333333333	5554.25	0	0	0	0	0	0.25	0.166666666666666	0	0	0	0	4864152.08333334
0159_AB18_26446_20190227_ST	4883069	0	0.541666666666667	353.5	0	0	0	0	0	0	1029	15	51	32	8	81	0	0.166666666666666	0	0	18343.5	755.166666666667	0	0	0	0	0	0	0	0	0	0	0	4	4323.66666666667	0	0	0	0	0	0	0	0	0	0	0	4858072.45833334
0159_AP39_21140_20180130_ST	4878415	0	5	455	0	1	0.2	0	0	0	1348.25	1	56	9.75	8.5	45.5	0.5	7.83333333333335	0	0.333333333333333	21243.5833333334	2235.16666666667	2.5	0	0	0	0	0	1	0	0	0	0	2	6544.75	0	0	0	0	0	0	0	0	0	0	0	4846447.13333333
0159_AP39_21174_20171212_ST	4819973	0	0	317	0	0	0	0	0	0	1313.25	3	51.5	8.25	6.5	13.75	0	113.166666666667	0	0	18426.5833333334	1859.33333333333	0	0	0	0	1	0	0	0	0	0	0	1	5337.08333333335	0	0	0	0	0	0	0	0	0	0	0	4792521.58333333
0159_AY44_33315_20200121_ST	4795054	0	1.275	338.166666666667	0	0	0	0	3	0	1258	240.5	508.5	27.75	111.5	327.5	0	20	0	0	19257.75	947.166666666667	0	0	0	0	0	0	1	0	0	0	0	0	4826.75	0	0	0	0	0	0	0	0	0	0	0	4767185.14166666
