sample_id	total	organic_substance_metabolic_process	carbohydrate_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	lipid_metabolic_process	flavonoid_metabolic_process	carbon_fixation	ether_metabolic_process	organometal_metabolic_process	cyanide_metabolic_process	organophosphate_metabolic_process	alkanesulfonate_metabolic_process	choline_metabolic_process	polyketide_metabolic_process	thioester_metabolic_process	cellular_ketone_metabolic_process	macromolecule_metabolic_process	S_adenosylmethionine_metabolic_process	hydrocarbon_metabolic_process	olefinic_compound_metabolic_process	acetate_ester_metabolic_process	carbohydrate_derivative_metabolic_process	organic_cyclic_compound_metabolic_process	poly_hydroxyalkanoate__metabolic_process	organonitrogen_compound_metabolic_process	fatty_acid_derivative_metabolic_process	organic_substance_catabolic_process	organic_substance_biosynthetic_process	organic_hydroxy_compound_metabolic_process	Remaining
0159_AS41_40089_20190724_ST	691544	2789	40735.1272156085	140.440972222222	8458.79364238867	3546.75783546444	0	15.0833333333333	0	0	0	3964.3772824911	1.5	5	1.53703703703704	54.6974074074074	381.729166666668	92776.0990079365	62.5833333333333	3.20833333333333	0.222222222222222	0.0555555555555556	8559.44301722026	12048.4552928384	1.875	19606.421565568	8.2	5090.47088119121	6654.81198511445	1019.64722222222	485618.462690845
0159_AA34_42227_201801105_ST	690002	2541.5	50292.2263888889	125.03125	8576.14840498236	3406.40621141975	0	11.5	0	0	0	4064.62134745085	0	9	2.5	68.0488888888889	397.118055555556	83818.8650710979	63.4166666666667	1.82291666666667	0	0	8679.65351392563	11197.4063538156	0	20048.813733337	11.2	5813.62989583332	6553.65832956717	1069.3744212963	483250.058550607
0159_AB10_26270_20181205_ST	689049	645.333333333333	32374.2883597884	234.454861111111	8726.8787404468	3304.18705724574	0	77.5833333333333	0	0.833333333333333	0	4677.78510180898	0	3.25	7.17592592592593	117.464722222222	136.826388888889	87629.5975914903	72.8333333333333	1.36111111111111	0	0	8374.1232481506	12900.924630291	1.125	19109.4968779211	31.6	3514.41089827675	7740.90294606114	1096.78321759259	498269.779988334
0159_AA34_42245_20181108_ST	687986	898.333333333333	22116.6962632275	143.600694444445	10261.0118217225	2959.72165913433	0	518.75	0.0833333333333333	0	0	4524.46665617957	14	48.625	4.51851851851852	152.713194444444	642.578125000001	85697.7405065036	56.4166666666667	0.208333333333333	15.21875	0	8842.80089101999	12887.6284279529	0	20752.5340512015	20.6	3123.29955008084	7724.36487562463	1976.79196428571	504603.297383993
0159_AA34_42085_20180717_ST	686961	2703.66666666667	64936.1909639553	99.8576388888889	7526.5017266957	3862.06051587302	0	36.8333333333333	0	0	0	3184.94723960375	1	9.875	46.8425925925926	86.5108333333333	241.340277777778	76500.1402088845	54.5833333333333	3.29861111111111	0.0833333333333332	0	8001.4724600725	10489.6070678931	0.75	17209.0057299383	96.2	6411.29430472884	5746.9265741889	1172.97951388889	478539.032073907
0159_AA34_42303_20181205_ST	682110	2274.83333333333	47006.0701223545	109.1875	6847.85988118202	2841.63413984421	0	71.5	0	0.666666666666667	0	4369.8319165299	0	2.75	16.5925925925926	65.5402777777778	295.548611111111	92756.1369212963	43.3333333333333	4.28819444444444	0	0	8938.96656378601	11566.1689913858	0	20177.3397078006	31.4	5569.49586897412	6108.61289331184	893.333950617284	472118.908533658
0159_AY44_33004_20170919_ST	679411	1562.83333333333	39455.9206597222	190.138888888889	8944.05249049272	3401.36156121399	0	65.3333333333333	0.166666666666667	0	0	4110.2161441901	0.45	7.5	6.8712962962963	63.3653703703704	309.996527777777	90846.9369433422	63.9166666666667	7.38194444444444	0	0	8437.29817414389	12436.7040652578	0	19821.852950259	20.8	4972.86533693416	6958.58532841435	1070.9830632716	476655.46925498
0159_AN08_59012_20180123_ST	678922	1407.33333333333	35282.9350446428	214.635416666667	8581.355606013	3304.90435405643	0	48.75	0	0.333333333333333	0	4192.09330625572	0	13.125	4.29166666666667	95.3395370370371	243.671759259259	91562.287612985	97.2222222222222	12.8125	0.0833333333333333	0	8545.19730758867	12765.7373123816	3	19744.8227701352	14	4392.86169560185	7045.81861503803	1027.46759259259	480321.920680857
0159_AA34_42513_20191124_ST	675913	1566.66666666667	52244.1608300264	178.833333333333	8708.57517769878	3350.08065843622	0	148.166666666667	0	0.5	0	3642.88678269319	11	64.375	5.46296296296296	98.111574074074	495.065972222221	71958.3739886464	50.0833333333333	5.47222222222221	1.11111111111111	0	8781.25294434646	9761.63233631769	0	18477.4885900757	57.8	6244.1854176771	6475.65507640267	1292.40601851852	482293.653336568
0159_AQ29_10101_20180627_ST	673778	4473.83333333333	40873.6263558201	128.586805555556	10096.9446271035	3439.26461640211	0	11.5833333333333	0	0	0	4311.91266003658	0.5	1	0.592592592592593	55.1763888888889	493.864583333333	89847.3325286596	69	0	0	0	9669.47723489859	11861.4294485638	0	22093.6013287221	3	4971.94571759259	6948.42423223012	1423.28055555556	463003.623657378
0159_AA34_42407_20190423_ST	672678	1472.5	43622.9400462963	174.857638888889	9233.47607606739	3247.12815072016	0	37.3333333333333	0	0	0	4168.51860818187	0	2.5	8.78703703703704	99.3824074074074	290.034722222222	91032.7899718916	59.4166666666667	0	0	0	8464.72930751518	12753.0640567028	1.5	19386.6376094944	22.2	5143.75492219651	6858.65227832433	982.139351851853	465615.657815202
0159_BE31_82029_20200116_ST	660677	1410.33333333333	39711.5845238095	171.859027777778	8592.49785163139	3330.76632771164	0	96.1666666666667	0	0	0	3830.80645460289	11	42.125	9.4	76.8179166666666	485.954861111112	78659.1471230159	54.1666666666667	2.17361111111111	0	0	8510.15891654827	10762.2473128123	0	18910.4659327112	47	5169.0882319224	6712.48289511072	1176.34958664021	472904.40776015
0159_AY44_33083_20171115_ST	657835	1521.16666666667	46480.6222222222	115.701388888889	7497.56886964469	3036.28310828189	0	35.5	0	0.5	0	3578.39127000457	0	6	18.0925925925926	66.4522222222223	306.177083333333	82019.1441275353	49.75	3.49305555555555	0	0	8313.61987268518	10435.2163318228	0	19509.8024321906	26.2	5570.33631163655	5850.52545430537	959.466087962963	462434.990902449
0159_AN08_59008_20171127_ST	657695	1596.16666666667	33111.6122023809	157.604166666667	7974.47835740006	3291.40809817754	0	2.58333333333333	0	0	0	4010.33771397748	0	4.125	11.1203703703704	71.3555555555556	262.840277777778	95694.6794312169	70.0833333333333	2.6736111111111	0	0	7883.02210617529	12437.8602726174	0.75	19494.6109834289	15.2	4371.47203960905	6809.34379050926	936.206249999999	459485.466439692
0159_AA34_42148_20180706_ST	652926	1413.5	46692.735300926	163.972222222222	8759.00513007055	2859.44328060699	0	72.25	0	0.166666666666667	0	3918.56583606865	0.95	2.75	7.5	81.3847222222223	236.361111111111	86967.4246527778	74.0833333333333	1.57986111111111	0	0	8414.89482978763	12014.7657455133	0	18278.4577308385	31.6	5678.62938032776	6398.50380093511	1035.31165123457	449822.164744247
0159_AB10_26400_20190109_ST	652842	1050.33333333333	50292.0590525794	136.006944444444	7376.57758097259	3365.01021825397	0	49.8333333333333	0	0.166666666666667	0	3421.47300182899	0.15	13	7	65.8186111111111	209.059027777778	74812.6781470459	48	4.04166666666667	0	0	8141.395930825	10250.5162971128	0	17887.2333813933	16.2	5602.41009149031	6038.76517179692	977.156211419752	463077.115331948
0159_AJ09_750053_20190928_ST	652653	1246.83333333333	24435.9131779101	161.8125	10033.4072072494	2873.8950130438	0	224.916666666667	0	0	0	3826.0402712865	46.5	236.625	11.9814814814815	132.587592592593	813.199652777777	65160.5796186067	32.8333333333333	69.4513888888889	62.9722222222222	0	9507.00079775377	10671.3967323266	0.75	17263.0246860486	52.4	3377.39741475603	6421.17304917144	2204.15853174603	493786.150328805
0159_AS41_40101_20191130_ST	650198	1307.33333333333	38308.9307705027	126.496527777778	8186.37756811251	3303.19145539389	0	4.16666666666667	0	0.166666666666667	0	3846.31166395176	0	6.75	4.775	47.5587037037038	312.15625	84172.0690117945	52.75	2.5	0	0	8071.54575788751	11655.0428746162	0.75	18243.8061019988	5.4	4369.0615946502	6350.09922667273	913.502777777777	460907.258048493
0159_AB10_26358_20190206_ST	648245	1079	44940.1279100529	132.78125	7377.87130685993	2929.24780827454	0	54	0	0.166666666666667	0	3546.07554635958	1	4.375	6.11342592592593	70.7651851851851	204.215277777778	84125.8870122355	51.9166666666667	3.75347222222223	0	0	7746.0107845875	11201.2313150394	0	17213.8041110744	14.8	4909.01047380217	6261.65927896274	892.473649691358	455478.713858616
0159_AN38_59047_20181017_ST	648005	1058.66666666667	35688.2135912699	141.215277777778	8106.2918102403	3120.57262455908	0	5.33333333333333	0	0	0	3936.94631037094	0	2.75	2.4537037037037	65.9070370370371	242.607638888889	86256.6736055996	63.3333333333333	1.85763888888889	0	0	7749.56746227709	12008.3242978313	3	18044.4286729497	7	4297.98929012346	6678.52742242615	895.776041666666	459627.564241056
0159_AS41_40068_20190430_ST	646644	1785.66666666667	41646.9294312169	155.250793650794	8268.29053816688	3163.05840957525	0	10.6666666666667	0	0.166666666666667	0	3842.01780155872	0	6.5	8.35	82.0065740740741	259.45787037037	84374.167989418	74.5833333333333	10.7638888888889	0	0	7722.24198216735	11802.3025274022	2.25	18505.4566114418	22.8	5130.6848843052	6469.85792941193	882.752662037036	452417.776772981
0159_AS41_40081_20190607_ST	637782	1468.83333333333	48448.3229662698	144.607638888889	7227.93461240937	3185.00489417989	0	9.41666666666667	0	0	0	3316.92107470993	1.5	5	1.8662037037037	60.6870833333334	268.02037037037	79949.7976616362	49.5	4.04166666666667	0	0	7314.50705197923	10533.0384698619	2.25	17035.4561593548	8	5720.98800627806	6163.38325800999	818.599131944445	446044.323750403
0159_AQ29_10082_20180427_ST	629890	1977	31627.5623181217	162.135416666667	9022.55559202307	2950.65537184009	0	41.9166666666667	0	0	0	4101.38064057499	0	0	9.5462962962963	86.1712962962962	195.065972222222	92192.7291914683	71.9166666666667	0.729166666666667	0	0	8127.85586664707	12568.1954740635	0.75	18921.1031219687	13.4	3985.91292759774	6731.90494805445	1087.37835648148	436014.134709678
0159_AP39_21049_20171023_ST	628483	1430.16666666667	42485.6618551587	155.0625	7264.87156617431	3052.09656268372	0	9.66666666666667	0	0	0	3388.93938278749	0	2.25	3.6	70.8948148148149	222.510416666667	81963.523181217	43.25	3.33333333333333	0	0	7285.65575445816	10878.1822121015	0	16839.520822292	13.8	5056.48216471927	5642.62676844503	831.337847222223	441839.567484592
0159_AS41_40086_20190715_ST	625901	1878.66666666667	42814.0200892857	126.138888888889	7867.08023878417	2964.40812787821	0	29.3333333333333	0	0	0	3764.55775273634	5.5	13.5	10.2148148148148	52.4120833333334	397.61111111111	78983.8444885361	48.4166666666667	0.576388888888889	0	0	8540.9734957378	10559.7239949641	0	18303.1985879262	8	5258.41425849379	5984.50389194316	944.981442901234	437344.923677109
0159_AA34_42187_20180809_ST	619430	973.166666666667	38022.9639880952	140.208333333333	7885.9286400463	2820.68382017931	0	39.4166666666667	0	0.333333333333333	0	3758.04056341449	0	8.875	3.01944444444444	86.979074074074	273.909722222222	78019.6329998898	60.6666666666667	5.94097222222223	0	0	7439.78241157162	10868.2430991125	1.875	17679.3860980489	4.8	4623.24609246399	5970.57384300595	893.645949074073	439848.681615468
0159_AQ29_10154_20190905_ST	611554	2668.5	32851.2368386243	145.493055555556	9450.32903967335	3028.98206202234	0	24.6666666666667	0	0.166666666666667	0	4234.11668631402	0	2.25	1.5462962962963	68.625462962963	286.121527777778	85676.3912781085	72.8888888888888	3.1423611111111	0	0	7923.92885251323	12016.8177832688	0	19535.3897679674	9	4039.01822595165	6682.44612776032	1161.64884259259	421671.293569278
0159_AY44_33003_20170914_ST	608223	1437.66666666667	38045.8241402117	137.256944444444	7746.83172237838	3115.70013594944	0	2.66666666666667	0	0	0	3633.21716242284	0	7.25	15.3824074074074	55.9932407407407	305.083333333333	78584.6146081349	60.3333333333333	4.02777777777779	0	0	7494.96365948951	10750.7169900916	4.125	17527.7719609237	18.6	4590.37444765946	5995.66357866236	834.499768518519	427854.436455187
0159_BE31_82024_20200115_ST	607962	1295.83333333333	35586.3024801587	136.437896825397	8141.81485321135	2987.44675374779	0	21.9166666666667	0	0.166666666666667	0	3834.28631133034	0	3.75	5.675	68.6127777777778	233.618055555555	77776.2177606922	63.75	3.06944444444444	0	0	7300.26655221194	11003.9153263644	2.625	17999.6938292365	12.6	4456.89102623457	6248.40403604497	875.186342592592	429903.519886905
0159_AQ29_10153_20190917_ST	603082	788.833333333333	43709.564021164	137.652777777778	8076.16102375441	2799.26587669018	0	18.5833333333333	0	0	0	3844.66484446445	0.5	1.25	5.73148148148148	78.7925925925926	294.465277777778	80483.1070160935	57.3333333333333	0.885416666666667	0	0	7521.28077601411	11373.7045882528	0	17146.6592953594	8.4	4891.13311664095	6046.47312504593	909.986574074074	414887.57219615
0159_AA34_42158_20180730_ST	601728	1011.86666666667	26651.230406746	238.253472222222	10117.9982175007	2818.18304398148	0	457.416666666667	0	0.388888888888888	0	3934.79498694089	26.65	98.25	13.2222222222222	137.417824074074	553.729745370371	61489.2939814815	36.6666666666667	2.1875	1.08333333333333	0	8090.80080344895	9555.82824818122	17.5	17488.2480441652	27.2	3054.72780505952	6403.07965291556	1763.00457175926	447738.977251709
0159_AJ09_750016_20191104_ST	596002	910.166666666667	33954.6652116402	190.263888888889	7259.49705995554	2772.27106297766	0	97.25	0	0	0	3741.58809042067	0.5	6.25	2.13981481481481	85.7585185185185	129.777777777778	75012.3803681658	62.5833333333333	1.30555555555556	0	0	7043.4145872526	10737.0600618427	0	16252.2321707268	11.6	3594.12029449588	6251.25709088863	950.511458333333	426935.406987745
0159_BE31_82033_20200108_ST	595012	954.833333333333	32887.8967427248	136.560416666667	7704.69331868202	2990.05019106408	0	19.25	0	0.166666666666667	0	3718.90329153807	0	4	2.21851851851852	69.4711111111111	178.072916666667	78356.3674024471	60.75	2.20833333333333	0	0	7096.2252324613	11035.5126996742	1.125	16962.4957301404	9.1	3928.32908886317	6169.81243622777	853.583564814815	421870.374005066
0159_AB10_26067_20180712_ST	592989	1025.83333333333	36820.9509424603	129.145833333333	6903.40023051698	2747.59090241034	0	17.5	0	0	0	3619.89059535036	0	3.875	5.22222222222222	64.1888888888889	187.597222222222	77184.8049897119	55.5833333333333	2.625	0	0	7251.04189937292	10639.5520566864	0	16092.5730065035	6.6	4311.60353147046	5826.4640172371	838.353472222222	419254.603522724
0159_AB10_26424_20190227_ST	589410	1523.5	34041.1484623016	139.368055555556	7090.34159442056	2851.28115630511	0	11.4166666666667	0	0	0	3367.55492912666	0	4.25	11.5888888888889	61.1801851851851	230.53125	79831.9710923721	50.25	7.7986111111111	0	0	6947.67919995999	10755.0332305057	1.5	16252.7122986356	12	4166.6456558642	5997.77839052242	765.270486111111	415289.199846467
0159_AQ29_10128_20181028_ST	587328	1067.16666666667	37738.4862929894	163.954861111111	7711.24462156452	2816.96291335979	0	14	0	0.333333333333333	0	3794.51579682499	0	4	5.87037037037037	78.2925925925926	192.346759259259	79234.2438106261	71.3055555555555	2.8298611111111	0	0	7362.52711364638	11454.7778880356	0	16363.072856555	15.4	4172.30554976852	6330.32062036118	883.18287037037	407850.859665898
0159_AY44_33061_20171010_ST	582078	1199.66666666667	42184.7057539683	122.048611111111	6812.64427859531	2736.19465020576	0	46.1666666666667	0	0.166666666666667	0	3390.93690129172	3	18	1.90277777777778	53.9125	302.541666666667	70513.6419394841	52.75	4.36111111111111	0.666666666666667	0	7459.42380799284	9367.23050333546	0	16899.4925810185	13.4	5029.58433899176	5415.23181251378	827.358333333333	409622.971765936
0159_AA34_42382_20190404_ST	581963	1256.66666666667	43725.019593254	111.354166666667	7662.9570000643	2905.31081349206	0	17.25	0	0.166666666666667	0	3482.68306362883	0	2.5	11.8888888888889	62.75	328.024305555556	78570.6970348324	54.5833333333333	0	0	0	7190.08998107731	10679.5056687774	1.5	17197.3172253454	12.4	4882.17551697532	5507.44931834674	789.939236111111	397510.771520317
0159_AP39_21034_20171102_ST	578887	1236.33333333333	35348.3771494709	137.145833333333	6475.62729152888	2574.8827840241	0	13.1666666666667	0	0	0	3091.3100483682	0	16	21.6361111111111	48.8472222222223	266.243055555556	78635.5869929453	45.25	6.30555555555556	0.09375	0	6969.66519326866	10208.7030713102	0.375	15654.6612860082	22.8	3993.10738104424	5139.82817467207	847.718055555555	408133.336044026
0159_BE31_82024_20191218_ST	578087	1231.5	37300.8153108466	125.364285714286	7406.81670639513	2872.97250881834	0	7.33333333333333	0	0.333333333333333	0	3483.45327242145	0	1.5	3.84259259259259	64.1301851851851	258.489583333333	73413.5234218842	56.25	2.70833333333333	0	0	7147.98794716343	10076.7877427412	2.25	16918.728603046	9	4608.5197035751	5856.81736219044	801.629976851852	406436.245797241
0159_AA34_42297_20190116_ST	559877	1128.83333333333	43409.7517195767	114.086805555556	6951.47337535824	2494.84393555262	0	12.8333333333333	0	0	0	3254.45859017776	1	4.75	15.0092592592593	48.2486111111111	276.652777777778	74308.1033482143	43.3333333333333	0.79861111111111	0	0	6941.79588814178	9682.0265993125	0	16069.7688441542	6.8	5073.41378600823	5404.98955386997	793.467245370371	383840.561049449
0159_AP39_21135_20180110_ST	557521	888	34895.2422453704	137.857638888889	7200.77405786118	2653.02952583039	0	7	0	0.333333333333333	0	3338.33406492913	2.5	5.875	19.7314814814815	63.3402777777778	272.138888888889	78645.8163580247	60.5	2.1875	0	0	6975.70016748726	10631.3090382455	0	15543.7625758745	15.4	4418.49343299897	5417.7210241448	835.499999999999	385490.453388863
0159_BE31_82031_20191218_ST	557497	1415.33333333333	36692.355787037	109.379166666667	7192.30049497538	2489.51928277484	0	34.5	0	0.166666666666667	0	3209.47161708901	2.5	17	15.8527777777778	65.9809722222222	323.982638888889	65560.3368496473	47.8333333333333	6.31944444444444	0	0	6856.89329401823	9503.90009815509	3	15552.8452061655	35.8	4473.7459090241	5585.48553477274	903.83398919753	397398.66360381
0159_AN08_59019_20180314_ST	555924	1062.83333333333	29488.4198247355	126.548611111111	7186.34434496252	2757.53718584656	0	18.1666666666667	0	0	0	3484.19527084762	0	2.75	2.64166666666667	52.4061111111111	243.006944444444	74436.4044560185	50.5	6.5763888888889	0.333333333333333	0	6896.4703398736	10208.432579412	0	16217.1517201922	8	3783.68913580247	5829.67827220201	783.594791666667	393278.319022885
0159_AQ29_10034_20171121_ST	555238	1881.16666666667	49781.497718254	126.416666666667	7493.87255924823	2547.84061581422	0	43.0833333333333	0	0	0	3153.75129621465	5.5	23.5	9.25925925925926	69.5571759259259	316.315972222222	65574.9764963624	41.5	0.659722222222223	0	0	7205.3875607792	9311.96859708954	0	15691.2897595624	29.6	5853.22255355305	5233.49227352476	877.453472222223	379966.688301079
0159_AQ29_10141_20190315_ST	548413	1271	31572.0529265873	140.083333333333	7839.80607161229	2647.81541005291	0	34.5	0	0.166666666666667	0	3743.50740633573	0	2.5	13.5	74.6814814814815	210.013888888889	73437.1573467813	63.9166666666667	0.416666666666667	0	0	6729.35469423623	10819.3934550387	0	16379.9100282003	10.4	3712.91553819445	5910.5303974684	891.686458333333	382907.691563455
