sample_id	total	selenium_compound_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	generation_of_precursor_metabolites_and_energy	translational_initiation	cellular_modified_amino_acid_metabolic_process	cellular_aromatic_compound_metabolic_process	one_carbon_metabolic_process	sulfur_compound_metabolic_process	phosphorus_metabolic_process	xenobiotic_metabolic_process	bioluminescence	toxin_metabolic_process	auxin_metabolic_process	mucilage_metabolic_process	photosynthesis	organometal_metabolic_process	cellular_nitrogen_compound_metabolic_process	cellular_hormone_metabolic_process	neurotransmitter_metabolic_process	cellular_ketone_metabolic_process	cellular_metabolic_compound_salvage	cellular_alkane_metabolic_process	cellular_alkene_metabolic_process	cellular_alcohol_metabolic_process	cellular_catabolic_process	cellular_biosynthetic_process	cellular_lipid_metabolic_process	cellular_macromolecule_metabolic_process	cellular_carbohydrate_metabolic_process	heterocycle_metabolic_process	cellular_ketone_body_metabolic_process	reactive_oxygen_species_metabolic_process	cellular_organohalogen_metabolic_process	cellular_senescence	replicative_senescence	prenylation	metabolite_repair	Remaining
0159_AK37_71051_20190224_ST	30677676	0	7671.8209077381	396986.824874357	319561.533134921	8.66666666666667	20925.1441154101	485401.792535318	29338.2666666667	133816.256369048	1861202.28658238	2885.35555555556	2263	4000.68055555556	339.083333333333	0	2280.5	7.5	311328.622274787	524.860416666667	0.25	18131.280787037	20415.1020833333	96.8333333333333	141.666666666667	0	36191.767625936	235208.998654254	109262.714106362	920076.764282396	66903.3025224133	496718.447660796	363.7	14074.25	0	0	0	6.5	72.6666666666667	25181469.5616224
0159_BC12_41010_20171203_ST	26329100	0	8710.97569444446	339227.742036051	255301.873701299	34	14403.5623462302	416653.149433901	27416.2111111111	95365.4499338624	1549295.58919032	2632.75555555556	6563	2835.43055555556	257.083333333333	0	1056.83333333333	8	257690.691846911	215.097222222222	18.5833333333333	10171.8264660494	14103.6590608466	372.333333333333	0	0	29960.7712755723	197988.7944771	82747.9377326506	871267.290234187	61453.4382225027	438685.071911966	966.283333333333	13419.375	0	0	0	9	114	21630154.190325
0159_AV42_66107_20190327_ST	25918625	0	8929.4375	377622.806404183	462212.601388889	42	29111.3967757937	384464.288288929	17039.1625	116648.603660714	1496873.02742408	9149.7	513	2094.72222222222	33	0	5443.16666666667	2.66666666666667	247219.043164526	297.735416666667	0	29739.7638888889	21496.3145833333	6.63888888888888	0	0.0888888888888889	44071.1861971818	192962.429308977	108038.501083921	621183.147889109	64198.6709233539	375711.784273828	669.1	14583.5	0	0	0	0	13	21288254.5159943
0159_AP39_21295_20180811_ST_E21	23598601	0	6748.03506944444	305840.429335829	238912.736838624	54	12717.6540724206	378385.666920097	22712.4638888889	97518.0019940476	1378121.2688279	2466.13888888889	2171	2235.76388888889	145.75	0	1423.83333333333	1.41666666666667	238652.260051484	325.645833333333	20.8194444444444	8939.9854552469	16586.5949404762	349.291666666667	65.3333333333333	0.111111111111111	28056.0346484151	175751.512755997	73680.5489509847	783385.774502004	58372.5409722222	393663.238335441	365.833333333333	10875.25	0	0	0	6.6	115	19359934.4649405
0159_AB10_100710_20181001_ST	23465581	0	9436.83263888889	342861.301998585	331040.246759259	41.9166666666666	22513.681712963	360046.557068126	20773.8333333334	115617.566494709	1358984.41862167	5004.09583333333	572	5112.5	136.833333333334	0	4238.5	7.83333333333333	229883.161127207	236.729166666667	11.5462962962963	16359.5550154321	18845.9775462963	803.13888888889	4.33333333333333	0.0444444444444444	34226.7249680702	185492.496433669	81275.6249292696	627055.335873058	72868.4386702675	373950.899850864	1257.4	12292.25	0	0	0.0476190476190476	44.5	1.66666666666667	19234583.0113763
0159_AZ03_32019_20180325_ST	23266629	0	7543.26405423281	313330.074181012	240248.318097643	313.7	12942.1425181878	388953.829194223	28250.5208333334	94728.2177777778	1334025.4801243	3092.89583333333	5386	1891.375	228.833333333334	0	992	0.5	245674.987847865	248.526388888889	5.02777777777778	6937.30185185185	16232.4900793651	503.541666666667	0	1.04444444444444	28395.1745121373	180618.378818212	71629.7190097069	764911.302143609	54408.9539842873	411256.806551109	456.233333333333	13473.9	0	0	0	7	67.3333333333333	19039874.12731
0159_AP39_21065_20180201_ST	23251625	0	5757.2941468254	282125.082071955	209501.942171717	20	11194.4204778439	339561.194688217	22535.4930555555	87121.8023677248	1394361.25965526	1966.67222222222	3223	2912.04166666667	102.416666666667	0	704	0	217688.775784089	353.009722222222	2.95833333333333	10779.6020833333	12608.3532407407	93.4166666666667	0	0	27470.2101043512	162560.167534098	74237.9699190983	722724.746865673	52425.0928474561	356954.07606443	370.116666666667	8165	0	0	0	1	283.666666666667	19243820.2183105
0159_AK37_71050_20190313_ST	22908156	0	6991.11709656085	296079.331528404	212152.785822511	36.5	11629.6431382275	356321.173383433	23918.9763888889	90987.5001025132	1353764.98340301	3910.68320707071	4794	2458.35069444444	139	0	961.5	15.5	225378.295269024	276.059722222222	1.5	8683.83310185184	14454.6272982804	223.555555555555	0	0.177777777777778	27330.2380115565	171474.210599424	71872.2314000622	723374.222175124	68595.8382564067	375217.707053701	296.233333333333	11308.125	0	0	0.05	2	38.3333333333333	18845467.7173473
0159_AZ03_32013_20200922_ST	22364500	0	7036.20671296296	275060.512522855	241899.062121212	123.833333333334	11012.0632638889	372581.165202521	23760.5041666667	87469.4971957672	1245876.8888981	2544.42070707071	4054.5	2110.97222222222	185	0	688.333333333333	0.333333333333333	238283.117399357	279.277777777778	2.5	8476.25632716048	13859.6037367725	835.430555555557	4.33333333333333	0.133333333333333	26582.4770448778	167561.515910221	72243.5438141719	793880.371320029	49919.8838430602	390607.182260686	568.75	12162.8166666667	0	0	0	33	248	18314548.5136637
0159_AP39_21076_20180429_ST	21809905	0	4971.32708333333	265841.696651507	178559.735449735	30.7333333333333	9924.79064484128	336144.778330145	22460.6125	85745.8614814815	1271179.67899508	2289.71495726496	3503	1798.91666666667	178.5	0	746.166666666667	2.66666666666667	210520.359626382	276.766666666667	2.31944444444444	7218.9224537037	11978.0592592593	84.763888888889	0	0	24598.9510937684	152073.862765882	66654.5612780802	729034.57791408	55151.6938988095	355166.119216388	221.533333333333	7178	0	0	0.05	0.833333333333333	267.666666666667	18006097.7797336
0159_AP39_21119_20181218_ST	21571050	0	5011.96111111111	269502.126666272	193407.180753968	16.030303030303	11059.4562797619	329217.794734848	20689.3541666667	85480.9272933201	1355595.2980844	2935.72777777778	8104	2401.5	165.5	0	932.833333333333	0.166666666666667	208498.192085788	347.466666666667	1.75	10066.2206018519	10708.4740740741	71.9166666666667	0	0.3	26731.889281861	155620.186674139	65092.585078324	720663.28701363	42970.4943948413	344779.038931827	155.4	8098.25	0	0	0	0.666666666666667	251.666666666667	17692472.3580258
0159_AQ29_10022_20170920_ST	20764220	0	5966.29838789683	285444.077301426	203573.948611111	46.9166666666667	11592.5647189153	341876.704039905	22152.9	89427.4244609788	1238396.57063426	2888.43535353535	2181.5	1552.58333333333	205.333333333334	0	840.833333333333	3.16666666666667	218805.890432181	295.388888888889	7.68981481481481	6799.87847222222	14976.3319444444	80.625	0	0	21735.6314303042	165929.355704499	75284.8344947073	660571.681457515	49627.0324845679	362379.768859503	267.35	8466.75	0	0	0	23.6666666666667	1.33333333333333	16972817.534175
0159_AB10_26156_20180815_ST	19951859	0	3387.04513888889	245534.659238453	191698.062698413	15.9242424242424	10698.7276372354	285821.070327364	17620	73474.6064991181	1270377.30264408	2460.04285714286	2757.66666666667	2304.88888888889	251.25	0	1073.45833333333	7.83333333333333	183678.468699837	294.853472222222	1.5	11132.1171875	9882.94212962963	74.6805555555555	60	0.255555555555555	24406.865805229	143316.883604387	63131.9300687096	588564.822411558	37363.402638154	295975.626302893	275.4	8367.0625	0	0	0	2	271.666666666667	16477575.9838968
0159_AZ03_32015_20201210_ST	19254643	0	8012.28310185185	257069.907036904	201474.888930976	82.4666666666667	10590.3129017857	319154.379360326	21610.8333333334	74719.1052061287	1107559.96493478	1978.09090909091	7865	1697.22222222222	219.666666666666	0	610.833333333333	18	199966.115186207	175.938888888889	5.73611111111111	6592.32044753087	12352.5226851852	147.083333333333	0	1.11111111111111	23059.5107097123	148621.085656042	61457.5386037124	641444.431822556	50059.0992389169	334520.670068182	514.9	8450.4625	0	0	0	29.3333333333333	46.6666666666667	15754535.5190334
0159_AP39_21090_20180504_ST	19033213	0	3831.63095238095	246834.678573866	192046.434372572	16	9789.36242063492	284348.819978388	17666.0972222222	77601.5527876984	1190994.5018753	2483.03888888889	4516	2381.30555555556	83.25	0	509.833333333333	3	178727.47778764	331.470833333333	0.75	9176.97951388889	9388.60904558404	62.1805555555555	0	0	23120.9441201477	140003.581017129	61154.3626675429	618448.344691959	37425.7997018799	294919.013002528	189.1	6260	0	0	0	2.5	67	15620829.381102
0159_AP39_21330_20190102_ST_E21	18485852	0	5694.73511904762	236844.025356019	164130.937103175	15	9643.68388227514	286745.592443424	16562.3638888889	71872.7590189595	1122552.33702684	1525.93333333333	1945.66666666667	2012.875	204.083333333333	0	875.533333333333	11.1666666666667	180593.63638678	210.576388888889	2.06944444444444	7069.55069444445	12898.8333333333	99.5833333333333	0	0	19815.7934584681	135598.63547208	59917.1722200789	594084.151609348	40163.2635673868	301636.666656938	458.4	8857.75	0	0	0.0714285714285714	0.25	93.6666666666667	15203715.2371673
0159_AP39_21314_20180719_ST_E21	18445058	0	4095.528125	221274.351295966	174793.579166667	11	9110.19702876984	274660.448030892	15829.7791666667	70330.9858664021	1126651.37281236	2551.99722222222	4735	1962.04166666667	110	0	967	3.33333333333333	172984.643971483	249.772916666667	1.88888888888889	8578.56851851852	9053.45925925926	131.888888888889	45	0	23823.7927372746	127003.900802959	55713.5142863267	615134.548051614	40688.3942901234	283892.209242569	161.75	6227.91666666667	0	0	0	0.333333333333333	187.666666666667	15194092.1377638
0159_AK37_71031_20180929_ST	18386521	0	4799.3125	228098.892642872	169730.040873016	9	9514.32915674603	282596.102263682	18203.2847222222	72227.974265873	1150656.88398718	2106.16666666667	5901.5	2258.81944444444	133.166666666666	0	1166	27.3333333333333	177380.969902233	241.756944444444	1.63888888888889	6942.02037037038	9771.88055555556	228.125	16	0	22274.3682998236	136953.698329924	57063.5028558568	599422.769835967	46906.1839634773	294656.335717165	184.133333333333	7382.05714285714	0	0	0	1.5	124	15079541.2523374
0159_AK37_71048_20190125_ST	18023348	0	4988.84722222222	242081.582813464	179976.054166667	14	10673.4426636905	288989.739863501	15699.9333333333	80090.7717581569	1032514.78478124	3390.43333333333	881.333333333333	4870.72222222222	108.833333333333	0	2122	2.16666666666667	172734.67239306	192.704166666667	4.75	10110.3923611111	11606.5171296296	35.2361111111112	278	0.0444444444444444	24043.5174391442	133369.770596079	57874.2041997355	567417.379537772	57360.9321244856	288607.250244123	321.6	7806.25	0	0	0	0	63.3333333333333	14825116.8004281
0159_AV42_66163_20190718_ST	17994071	0	5006.61597222222	238393.912848802	167975.390277778	25	10537.6533928571	269224.357081629	17295.5208333333	77828.9371494709	1151272.73057062	1666.9	3682	2310.05555555556	209	0	807	0.833333333333333	170920.979532878	323.833333333333	6.25	7208.81550925925	11476.1194444444	44.5416666666667	0	0.0444444444444444	21086.7479427726	137729.032022294	56212.3992417144	548079.067547123	34906.1724022634	279575.284173229	557.8	7111.25	0	0	0	2	94.6666666666667	14772500.0890573
0159_AK37_71023_20180813_ST	17833556	0	3934.28368055556	228823.320493637	153870.206060606	8	9430.52504960318	267023.892339353	18378.2013888889	69677.2597431658	1083393.49397188	2315.46111111111	2435.66666666667	1748.48611111111	109	0	908.5	1.5	167060.551686514	225.799305555556	3.5	8114.99772376542	10401.274537037	46.5694444444445	57	0	20387.4401695212	132648.964301265	58803.9737777355	514495.677705628	42925.1257306865	278159.745274483	237.5	7291.125	0	0	0	1.5	131.666666666667	14750505.7920601
0159_AP39_21289_20190125_ST_E21	17725209	0	3953.13194444445	229459.274794829	155184.708928571	15.3333333333333	9152.58158730159	264710.892731285	16144.5986111111	70712.372093254	1123707.72330578	1603.49090909091	1979	2019.13888888889	141.583333333333	0	581.833333333333	0.833333333333333	170152.386187209	241.633333333333	2.79166666666667	7900.95138888889	10258.7259259259	47.0416666666667	1	0	19718.0024014367	131529.998872998	62163.7854826372	560467.073683595	40879.3296553498	277751.8088559	158.533333333333	6448.41666666667	0	0	0	1	118.333333333333	14558001.6904182
0159_AK37_71052_20190226_ST	17361335	0	2776.31226851852	212226.311453832	163541.166666667	4.5	8930.54354828043	261645.226864279	15654.6458333333	65442.2334964727	1080190.2209262	1879.76666666667	652.666666666667	2212.59722222222	272.916666666667	0	1007.66666666667	22.8333333333333	164331.085601176	311.979166666667	1.25	9150.3611111111	9297.87268518518	135.375	0	0	19286.5810261121	126161.66130663	54595.9159645674	567074.618812463	32017.9788966049	269280.942747216	651.5	7424.75	0	0.2	0	1.75	307.666666666667	14284843.9027358
0159_AP39_21282_20180907_ST_E21	17180440	0	5076.81643518519	225490.608559441	172293.427380952	21.5	10802.024593254	253760.835922525	16586.3958333333	68101.8222916666	1043936.26933729	3122.25	5222	1765.19444444444	105.5	0	1184.5	4.16666666666667	159418.531509543	303.270833333333	5.11574074074074	10286.6207561728	8636.68657407408	79.3055555555555	0.333333333333333	0	23224.7983299346	124518.717759016	55255.4608153292	533718.903149802	36125.8427083334	261048.544846136	310.3	8054.33571428571	0	0	0	0	351	14151628.9209096
0159_AZ03_32016_20180619_ST	17159390	0	3471.6125	207300.261445895	157462.152777778	12.5	8569.61678736772	254004.426123577	15790.9541666667	63340.1781613757	1097093.28403223	1932.22146464647	3487	2117.02777777778	135.916666666666	0	620.5	2.16666666666667	160580.027299553	263.879166666667	3.55555555555556	8247.05729166667	8243.78449074074	45.2083333333333	0	0	20724.6391315617	121049.303073766	54719.0721810254	570241.276040664	32147.3898662551	265288.450689274	203.25	5763	0	0	0	1	63.3333333333333	14096465.9549759
0159_AK37_71024_20181010_ST	17003481	0	3997.45347222222	209167.499335878	163519.538888889	16	9064.11169973545	268220.223216172	16291.0458333333	69521.2858730159	1016310.67335336	2202.66944444444	2639	2204.5	107	0	1616.5	0.833333333333333	170724.030556903	231.820833333333	3.27777777777778	8608.11435185186	9040.79861111111	202.875	37	0.0444444444444444	22072.7398574001	125048.425111327	55120.6473195914	569607.361334325	39659.3506430041	278772.615856971	152.95	6203.75	0	0	0	4.5	237.333333333333	13952875.0305182
0159_AZ03_32057_20190910_ST	16713937	0	3850.37638888889	198934.631386166	141944.729671717	8.66666666666667	8220.73887731482	254231.442875078	16217.375	59243.8201421958	1008331.94978193	1722.05	2463	1654.16666666667	153.416666666666	0	838.5	1.16666666666667	163002.434641904	223.263888888889	1.77777777777778	5995.60243055555	9455.1537037037	95.2638888888888	0	2.13333333333333	19436.5342816183	121245.342664613	55657.6252339867	545965.693236933	41311.2124333614	267528.87745786	168.2	6138.125	0	0	0	7.5	190	13779696.2292366
0159_AP39_21294_20181026_ST_E21	16210343	0	4031.85902777778	198520.361640625	149626.244444444	11	8455.16527777777	250791.241059083	14861.6125	69075.8459689153	968004.962784391	1838.9	3289	2029.38888888889	89.75	0	665	0.5	158937.720148148	243.395833333333	1.31944444444444	7024.35590277778	8637.99606481481	81.3194444444443	0.333333333333333	0	19665.9224720446	116925.957270333	49616.147150267	554549.800162588	36188.9380272633	262614.85353373	138.5	6426	0	0	0	0	168.333333333333	13317831.2762872
0159_AP39_21111_20190126_ST	15642062	0	3247.69375	190501.213639991	148399.818055556	12	8135.31825396825	233287.937329621	13919.6458333333	65240.0586706349	956975.416752461	1479.97222222222	948	2313.5	98	0	671	1	152244.440807392	326.041666666667	1.56944444444444	7199.01643518518	8557.05138888889	54.9166666666666	0	0.0888888888888889	16891.5681093658	116465.487532812	51959.9268040858	503220.671660053	30835.776260288	246345.41555989	79.7	6062.41666666667	0	0	0	0.25	90.3333333333333	12876496.7542676
0159_AP39_21220_20180215_ST_E21	15613916	0	3563.06527777778	204488.758209515	148734.328769841	13.5	8155.31091931217	238070.66425892	15463.7625	64384.3375033069	936584.440361552	2458.55555555556	2217	1712.41666666667	57	0	461.166666666667	1	150926.888933032	254.245833333333	1.5	6757.48344907406	8548.27407407407	45.7083333333333	0.444444444444443	0.0222222222222222	19243.2025527631	116794.111805344	50243.6013484715	506339.396257716	38085.911869856	248713.847512778	171.4	5495.25	0	0	0	0.166666666666666	162.666666666667	12835766.5713411
0159_AP39_21311_20180613_ST_E21	15304949	0	3541.396875	187606.932136528	132544.002579365	4	7408.81019345239	223007.43567712	14186.2875	62662.3515674603	927019.966780937	1919.75694444444	3019	1960.38888888889	104.333333333333	0	846	3.66666666666667	144373.317992054	233.270833333333	5.45833333333333	5306.47256944444	8437.58657407407	62.3194444444443	0	0	17409.6867092992	108628.418327778	45789.2269927004	477837.077342539	35921.4807741769	235319.266829016	143.6	5677	0	0	0	0.5	309.666666666667	12653660.3214679
0159_AQ11_10150_20181221_ST	15261943	0	5165.53020833333	197763.433427842	151927.163888889	36.0833333333333	8350.54498677249	246841.152047475	16198.0458333333	60466.7955456349	925360.461981259	1023.60555555556	640.166666666667	1208.45833333333	122.666666666667	0	358.666666666667	3.16666666666667	159247.309448267	229.222222222222	11.3472222222222	6341.51319444445	9618.77569444444	200.680555555555	0	0	16364.0379412344	115774.447967365	53625.0428223204	519802.639795065	31663.9062277871	258249.274026054	185.833333333333	7782	0	0	0	9	1.33333333333333	12467370.6944079
0159_AZ03_32038_20181018_ST	15153857	0	2850.75486111111	177639.224515331	144851.643055555	14	8334.6553968254	233859.72284197	14152.3125	59524.160869709	937996.597410944	1522.58888888889	948	2398.16666666667	107.416666666667	0	442.5	0.166666666666667	148765.176338864	320.575	0.5	7590.73912037038	7407.94444444444	106.722222222222	0	0	19269.0136636721	107039.458247286	48081.9140055482	528430.850518078	25204.9015174897	241568.849481631	67.9	4759.75	0	0	0	0.5	179	12430421.2951001
0159_AP39_21368_20180504_ST_E21	14980858	0	3692.36736111111	185481.136660181	139822.022023809	24.3333333333333	7360.77012896826	219780.208282934	15235.95	55592.1946593915	862584.900444132	1444.62222222222	2643	1415.80555555556	78.3333333333335	0	926.333333333333	2.16666666666667	144036.589357425	193.895138888889	1.5	6759.97708333333	7678.22083333333	67.3472222222223	0	0.0444444444444444	17900.889847951	105548.845543384	45167.943361748	468915.920505401	31840.5691486626	229257.237745934	292.133333333333	5804	0	0	0	1	634	12420673.742429
0159_AK37_71066_20190709_ST	14686117	0	4102.42476851852	192939.171617299	140032.88476431	30	8002.05012566137	231707.520155758	16045.4375	63482.1110085979	881580.068586631	1708.10555555556	1858	1253.56944444444	231.5	0	946.166666666667	2.5	145704.938849098	240.480555555556	5.43055555555556	6236.41446759258	7843.97627314815	400.680555555556	0.666666666666667	0.0888888888888889	16356.3250391873	116577.815186269	47484.3078232724	465756.690185419	33474.250499205	243741.104990414	204.35	7356.775	0	0	0	22.5	185	12050603.6942707
0159_AP39_21371_20180409_ST_E21	14644729	0	3445.92152777778	177276.962787857	138193.925	21	7428.12472387566	225816.355721439	14287.3111111111	55027.6069212963	891953.808312941	1689.19090909091	2337	1840.47222222222	109	0	570.25	1.16666666666667	142567.452363035	211.741666666667	9	6949.59016203703	7605.69629629629	131.527777777778	0.333333333333333	0.111111111111111	19045.746767554	104941.20756925	45257.6981296096	494563.179321739	32741.2790509259	235580.90171185	126.266666666667	5732.29166666667	0	0	0	1.25	138.666666666667	12029126.9638345
0159_AV42_66160_20190805_ST	14514933	0	3376.81481481481	186374.175748527	141801.6247114	36.9166666666667	7106.48991236772	225822.903889407	14416.5666666667	56588.0543816137	867925.468355011	3364.8	6004	1598.88888888889	87.5	0	355	7	141055.463680815	185.729166666667	3.125	5810.60594135802	7810.39861111111	653.694444444445	0	0.0444444444444444	18151.5277286164	108069.314905574	43184.0861237207	483830.682850579	31657.4997018799	234174.77459267	138.6	6732.66666666667	0	0	0	33.25	44	11918531.3321061
0159_AP39_21231_20180727_ST_E21	14453496	0	3512.33908730159	179275.691024496	144161.57624269	35.0833333333333	7684.46204199736	231241.606454698	14378.225	59200.1113556461	832649.068219497	1376.6625	3103	1520.22222222222	110.75	0	700.333333333333	0.166666666666667	145308.396189072	189.916666666667	15	5281.07716049382	9098.55833333333	229.138888888889	0.666666666666667	0	16954.1332640644	104681.277220951	45213.7305886243	492279.760874619	32117.697196502	242001.270254577	257.5	6736.5	0	0	0.05	3	98.3333333333333	11874080.6958803
0159_AQ11_10126_20181116_ST	14364886	0	3123.07628968254	171547.879772817	129034.169444444	9.25	6910.83850694445	224533.700160882	13675.7291666667	54170.8593871252	837128.328462761	1808.93888888889	2147	1717.80555555556	89.9166666666665	0	717	1.33333333333333	142785.805502343	178.738888888889	0.75	5394.52592592592	7138.40092592593	86.8333333333333	0	0	17426.013112688	100619.230416161	44402.2242326818	521571.864649471	35255.7665895062	234756.645574793	127.9	5072	0	0	0	7.5	203.333333333333	11803242.6418792
0159_AZ03_32033_20180922_ST	14268874	0	4231.99791666667	187523.133284724	181766.422222222	24.9166666666667	10995.8216253307	218038.041036235	11601.0833333334	63747.289781746	835536.944063464	3067.92424242424	1532	2417.41666666667	56.3333333333335	0	1789.5	0.333333333333333	137638.117003457	160.104166666667	3.5	11054.1952546296	9109.11388888889	225.847222222222	22.6666666666667	0	20540.8472939386	101140.144218061	47481.5431613311	455489.616549924	37411.2555555556	224739.952779511	714.166666666667	6880.61666666666	0	0	0	13	124.333333333333	11693795.8220663
0159_AB10_26288_20181210_ST	14040796	0	4081.21433531746	184559.292164719	162217.470039682	22.4166666666667	9728.93021329365	211665.806506706	12426.4333333333	59993.0083994709	833897.189863729	2155.12916666667	1984	2080.09722222222	78.5833333333333	0	1342.83333333333	1.66666666666667	137007.875124495	214.991666666667	4.5	9212.89756944443	8912.82083333334	166.763888888889	0.666666666666667	0.111111111111111	19060.9479879023	103931.126085942	47701.2001267637	435101.788955027	33763.6522119342	222403.866570087	345.4	5913.6875	0	0	0	2.25	98.3333333333333	11530719.0491233
0159_AK37_71057_20190430_ST	13927355	0	3556.72743055556	189742.237736366	169457.038762626	13	10205.1995469577	195705.012602049	12665.5958333334	55439.6908994709	816906.316835869	1504.94583333333	4987	2216.30555555556	100.583333333333	0	1425.5	4.66666666666667	126308.898684329	127.492013888889	3.73611111111111	10561.0234953704	9051.68888888889	57.1527777777777	31.6666666666667	0	18468.8651420563	100833.505216248	50287.1334314541	375478.290706299	33875.657260101	204008.759094296	468	7394.58333333333	0	0	0	2	2	11526464.7261421
0159_AP39_21215_20180801_ST_E21	13925779	0	4089.09801587302	189886.905404373	140261.621367521	15.5	7636.49613591271	224348.427112392	13109.9180555556	57003.7302943122	798091.70112377	1772.29444444444	1900	1258.04166666667	53.5	0	424.5	5.16666666666667	136393.618506979	152.608134920635	1.28125	7061.58101851852	8642.50696225071	62.763888888889	71.6666666666667	0.0444444444444444	18251.3720757245	102960.577137982	46301.9370844969	441073.182875882	36486.259683642	228032.410658137	321.9	5246.75	0	0	0	4.5	68.6666666666667	11454788.4726573
0159_AY44_33022_20170915_ST	13898439	0	3280.31527777778	181343.365402089	125128.85	16.5	7136.02048611111	214283.455901561	13844.3708333334	53622.2014814815	855386.183985432	1250.71666666667	2974	1416.41666666667	82.6666666666665	0	286	1.33333333333333	134634.632557758	197.458333333333	1.88888888888889	6995.52800925926	8172.56412037037	30.638888888889	0	0	15304.4182662588	104796.802451403	45101.7989473104	438683.717162699	29889.3797196502	224707.896845565	142.6	4795.16666666667	0	0.2	0	0.5	100.666666666667	11424830.7457742
0159_AV42_66184_20190930_ST	13896244	0	3203.0820436508	170688.642677809	115932.497222222	3	6666.49728670635	211521.763868325	13045.9583333334	53880.972662037	873370.894118166	2191.22222222222	1785	1728.58333333333	128.333333333334	0	546.5	2	136713.560686643	230.208333333333	3	5493.08634259259	8061.55069444444	39.1666666666667	0	0	15444.5959723784	101614.819632684	45552.0024590315	445105.211362801	32894.9455889918	223495.671279039	111.7	4500	0	0	0	0	173.666666666667	11422115.8672136
0159_AP39_21086_20180503_ST	13882181	0	2916.53541666666	165256.979278237	126171.956944444	2	6922.73201719577	198797.628185524	12504.3958333334	50695.0460449735	850145.839728377	1260.19444444444	5957	1520.76388888889	84.5	0	583.166666666667	0.333333333333333	126756.443924938	215.395833333333	2.25	6698.59583333334	6780.23981481482	75.7361111111112	0	0	19725.5613614785	94041.5607801936	41293.6233888154	444443.60442189	31381.6945087449	206896.841569563	189.7	4595.75	0	0	0	0.5	397.333333333333	11475867.0973364
0159_AP39_21325_20180920_ST_E21	13870794	0	3507.03090277778	174831.246052331	128452.054166667	10	6833.91720238095	210529.917981967	13444.4	54792.1483763227	867780.607876249	2137.17619047619	2389	1426.59722222222	67	0	570	0.833333333333333	133029.621301389	199.034722222222	1.06944444444444	5687.50555555556	6943.36875	71.6944444444445	0	0.0666666666666667	16187.6606020907	99167.056899503	42524.3592914095	455083.681200397	31825.8131815844	221707.93647348	192.95	5173	0	0	0	1	205.333333333333	11386020.9188288
0159_AP39_21284_20190102_ST_E21	13759188	0	2668.88125	187285.186640717	141387.630555556	8	7285.22675429894	194136.880572074	12363.1166666667	51724.6037731481	924107.631076481	686.433333333333	1394	1798	104	0	368.333333333333	0.583333333333333	128071.859338065	193.541666666667	13.3055555555556	8938.68055555555	7771.34907407407	22.5277777777778	0	0	14762.8359525187	106930.294143863	51850.6627425044	385316.815950176	25434.2123971193	203834.807779415	99.2	5596.75	0	0	0	0.5	65.3333333333333	11294966.8164444
0159_AZ03_32051_20190819_ST	13692080	0	3525.41180555556	167408.004669067	129146.349819625	28.5833333333333	7044.20703207672	210540.292147862	12946.6291666667	51358.3232572751	814552.280971487	1599.95	3527	1389.41666666667	92.3124999999998	0	693	5.33333333333333	134307.2356862	155.8125	7.875	5783.82229938272	7710.82291666667	205.305555555556	0	0.0888888888888889	17663.9908851948	96853.9757568242	43047.7781949232	442949.094145823	29331.1289305088	220741.573499824	236.883333333333	6132.5	0	0	0	4.25	68	11283022.7677039
0159_AP39_21278_20180823_ST_E21	13683931	0	3538.34375	176356.358637115	130849.965873016	10.5	5962.37608134921	241501.424238802	11710.3113095238	41694.6931316137	681113.848833223	2198.85	5248	1109.93055555556	269.5	0	292.833333333333	41.1388888888888	139871.013114128	42.8194444444444	2.34259259259259	3666.42168209876	8425.20092592593	93.888888888889	3.33333333333333	0	30644.0720939889	88265.3896937463	35782.0469089039	663419.760565477	39411.8763374486	248144.050634672	862.7	6608.75	0	0	0	0	35	11116754.2591519
0159_AP39_21216_20180227_ST_E21	13534973	0	3301.375	165601.390251185	122821.303968254	9.33333333333333	6881.1710598545	209456.006782307	12430.5208333334	58171.6242857143	811823.191040794	1466.88888888889	2816	1760.13888888889	80	0	581.333333333333	0	132747.363007188	200.783333333333	0.54320987654321	5777.72569444445	7156.46111111111	56.9027777777778	0	0.0444444444444444	16085.8799379195	98161.8402558008	41492.9271206888	463456.935229277	29734.6472479424	219581.099236379	107.2	5173.75	0	0	0	0.5	158	11117880.1197279
0159_AP39_21056_20180125_ST	13415072	0	3171.43958333333	170676.098475134	146361.334126984	5	7591.846875	198200.634882725	13347.7375	56621.7024503968	827635.65076963	1593.7	1971	1767.80555555556	64.5833333333335	0	364.833333333333	4.66666666666667	127243.925372083	237.875	0	8567.11412037036	6243.71875	41.8055555555556	0.333333333333333	0	17289.1613708419	99891.1983985669	41803.0807652974	419095.682221296	25889.3880015432	205872.600443241	132.2	5217.5	0	0	0	0	224	11027944.3831158
