sample_id	total	organonitrogen_compound_biosynthetic_process	urea_cycle	sulfur_amino_acid_biosynthetic_process	aminoglycan_biosynthetic_process	phosphatidylcholine_biosynthetic_process	Mo_molybdopterin_cofactor_biosynthetic_process	cellular_amino_acid_biosynthetic_process	aromatic_amino_acid_family_biosynthetic_process	branched_chain_amino_acid_biosynthetic_process	glycoprotein_biosynthetic_process	biotin_biosynthetic_process	nucleoside_biosynthetic_process	amine_biosynthetic_process	alkaloid_biosynthetic_process	pyrroloquinoline_quinone_biosynthetic_process	allantoin_biosynthetic_process	ectoine_biosynthetic_process	glucosinolate_biosynthetic_process	sphingolipid_biosynthetic_process	holo__acyl_carrier_protein__biosynthetic_process	wybutosine_biosynthetic_process	molybdopterin_cofactor_biosynthetic_process	tetrapyrrole_biosynthetic_process	kynurenic_acid_biosynthetic_process	lipoprotein_biosynthetic_process	cellular_modified_amino_acid_biosynthetic_process	taurine_biosynthetic_process	indole_containing_compound_biosynthetic_process	hemoglobin_biosynthetic_process	pteridine_containing_compound_biosynthetic_process	flavin_containing_compound_biosynthetic_process	peptide_biosynthetic_process	nucleobase_biosynthetic_process	N_acetylneuraminate_biosynthetic_process	thiazole_biosynthetic_process	L_pipecolic_acid_biosynthetic_process	purine_containing_compound_biosynthetic_process	pyridine_containing_compound_biosynthetic_process	pyrimidine_containing_compound_biosynthetic_process	primary_amino_compound_biosynthetic_process	Remaining
0159_AA34_42242_20181111_ST	4972547	2961.66666666667	7.66666666666667	614.832638888889	867.375992063492	0	676.5	8594.46350859787	1705.665	3219.54074074074	92.3125	693.875	796.846450617284	350.388888888889	0	0	0	0	0	0	0	0	158.2	1728.17245370371	0	1008.66666666667	1086.77968253968	0	72.4097222222222	0	187.721203703704	844.831547619044	6953.00277777777	623.843452380952	0	3.41666666666667	0	1101.10460758377	680.136666666667	749.151499118166	0	4936768.42900022
0159_AB18_26680_20200909_ST	4942722	639.933333333333	49.6666666666667	1008.31666666667	1244.81081349206	0	1542.96666666667	14186.6616236773	2809.73190476191	5328.25	194.46875	412	711.202932098766	511.268518518519	0.5	0.5	0	48.2	0	0.185185185185185	0	0	270.5	2269.12638888889	0	1184	1053.12027777778	0	103.157407407407	0	165.587314814815	605.890277777778	9845.8212962963	971.13125	0	8.69444444444445	0	1814.09053497943	795.733888888889	1330.11771604938	0	4893616.36614161
0159_AP39_21383_20180515_ST_E21	4934022	1007.23333333333	28.4166666666667	714.35787037037	900.854530423279	0	715.466666666666	10404.7769951499	1958.03833333333	3943.27407407407	96.5	690.53125	812.097222222222	445.255787037037	0.333333333333333	0	0	1.4	0	0.222222222222222	0	0	151.6	2061.08819444444	0	1216.33333333333	1053.80527777778	0	78.5856481481482	0	198.04412037037	703.431746031746	7333.4462962963	778.120238095237	0.1	6.08333333333333	0	1407.63343253968	739.892592592593	955.000643738977	0	4895620.07685847
0159_AB18_26767_20200812_ST	4931872	1710.51666666667	40.5	1027.99375	1113.03462301587	0	979.566666666666	11564.2223063973	2240.15301587302	4372.56481481481	147.71875	1030.65625	1023.26273148148	502.711805555555	0	16.4166666666667	0	1.6	0	0.111111111111111	0	0	191	2206.31342592593	0	1834.75	1421.56801587302	0	96.4444444444444	0	244.149259259259	825.706439393943	8839.24193121693	866.152651515152	0	9.23611111111112	0	1320.25320154811	792.009074074073	1094.22419058308	0	4886359.9220968
0159_AB18_26733_20210131_ST	4916230	1477.56666666667	18	929.934953703704	1201.85983796296	0	945.15	13447.342372134	2526.735	4828.4	58.21875	601.0625	749.913888888889	464.191666666667	1.66666666666667	0.666666666666667	0	33.8	0	0.611111111111111	0	0	194.4	2222.23587962963	0	1478.33333333333	1047.33333333333	0	94.6041666666667	0	173.49375	527.218888888889	9538.46018518519	931.599583333334	0	1.04166666666667	0	1745.5223420047	811.088425925926	1259.6542680776	0	4868919.89409649
0159_AP39_21053_20180126_ST	4898805	923.516666666667	15.3333333333333	876.669444444444	1112.7185515873	0	436.433333333334	12826.76807209	2842.3769047619	4501.60000000001	117.072916666667	452.6875	821.33603395062	554.335648148148	0.333333333333333	0.25	0	105.8	0	0	0	0	178.3	2671.35224867725	0	1578.66666666667	819.933981481482	0	69.7662037037037	0	129.308086419753	544.513888888889	9841.37962962962	828.140277777778	0	4.66666666666667	0	1782.13523662552	833.969999999999	1167.95222222222	0	4852767.68315293
0159_AY44_33254_20191029_ST	4884735	674.9	12	887.632638888889	1127.06825396825	0	910.166666666666	12217.4949570106	2587.0411904762	4276.01574074074	112	398.6875	827.623263888889	425.197222222222	0	0.666666666666667	0	64.6	0	0.12962962962963	0	0	218.9	1948.60601851852	0	1609.05555555556	930.156388888889	0	64.6875	0	152.584768518519	641.033611111111	10059.8287037037	912.506944444444	0.2	3.93055555555555	0	1760.06043381344	814.504444444443	1222.30582304527	0	4839875.41552224
0159_AA34_42239_20181129_ST	4880030	762.45	10	1163.50694444444	1415.35386904762	0.166666666666667	1589.9	15539.7026124339	2982.44964285713	6160.72962962963	72.0625	337	661.71875	402.512731481482	0	0	0	0	0	0.259259259259259	0	0	307.7	2016.23587962963	0	1175.33333333333	1237.78755952381	0	108.748842592593	0	174.04376984127	516.417857142857	11121.6282407407	1085.97509920635	0	2.36111111111112	0	2071.18197016461	807.1	1527.57335097002	0	4826780.10037992
0159_AQ11_10121_20180922_ST	4863299	899.05	9.16666666666667	957.771527777777	1130.38328373016	0	884.22380952381	12868.091087963	2690.80547619047	4506.44722222221	154.15625	254.75	994.115200617284	520.253240740741	1.66666666666667	1.16666666666667	0	24.4	0	0.833333333333333	0	0	166	1645.39907407407	0	1477.33333333333	1032.27462962963	0	80.7893518518518	0	201.412608024691	622.635555555555	10477.5898148148	927.369543650794	0.4	13.4861111111111	0	1790.20037477954	808.210185185185	1185.74986772487	0	4816972.86911817
0159_AB10_26103_20180911_ST	4860763	1584.05	7	894.215277777778	1006.06746031746	0	1156	11907.1353339947	2440.28075396825	4409.56666666667	122.21875	553.3125	765.996527777778	496.253472222222	0.666666666666667	0	0	1.4	0	0.111111111111111	0	0	217.4	2089.9125	0	1246.33333333333	1061.23972222222	0	89.6284722222222	0	141.940324074074	736.716666666664	8377.55	819.8125	0	2.375	0	1599.4045781893	710.227777777778	1112.56691358025	0	4817213.61769143
0159_AA34_42485_20190917_ST	4854551	847.066666666667	11.6666666666667	790.694444444444	916.734325396825	0	1323.3	11731.5653604497	2236.15261904762	4339.46481481481	139.9375	554.6875	708.704089506173	549.605324074074	0.166666666666667	0	0	0	0	0	0	0	254.1	2339.57685185185	0	1072	1000.53083333333	0	67.7060185185185	0	134.685277777778	795.069444444442	7285.73333333333	775.793055555555	0	0	0	1594.56792695473	665.58962962963	1057.2025308642	0	4813358.69912
0159_AS41_40073_20190706_ST	4851274	1661.48333333333	68.25	1094.4	1165.3003968254	0	1541.78333333333	10433.7392195767	2058.36373015873	3556.58981481481	55.53125	671.40625	836.779706790124	382.883564814815	0.166666666666667	112.25	0	41.8	0	0	0	0	206.2	2009.91150793651	0	1679.11111111111	1618.37492063492	0	80.9745370370371	0	210.811481481482	659.488888888889	8648.22499999999	863.260515873015	0	38.0416666666667	0	1374.52483833039	699.513055555555	1036.5602292769	0	4808468.27498089
0159_AB10_26735_20210107_ST	4844473	1521.43333333333	15.2777777777778	887.138194444444	1054.46458333333	0	1053.03333333333	12542.5635912698	2359.87523809524	4434.33333333334	52.4375	512.0625	759.780864197531	468.491203703704	0.666666666666667	0.666666666666667	0	26.2	0	0.388888888888889	0	0	296.3	2124.50780423281	0	1344.66666666667	936.155833333333	0	76.925925925926	0	151.459351851852	589.798055555556	9110.49537037037	893.230654761904	0.4	3.88888888888888	0	1698.59609053498	744.171388888889	1135.09459435626	0	4799678.49569959
0159_AK37_71011_20180526_ST	4834417	1206.08333333333	12.8333333333333	749.438888888889	935.985813492062	0.166666666666667	663.266666666666	10458.5864748677	2165.93932539682	3695.23888888889	102.3125	481.125	825.327160493827	432.760416666667	0.333333333333333	0	0	56.8	0	0.0740740740740741	0	0	159.6	1733.49675925926	0	1382.66666666667	963.951296296296	0	68.1979166666667	0	170.979598765432	779.909166666665	8855.97314814815	802.572916666667	0	9.94444444444445	0	1517.20730452675	751.569444444444	1084.865	0	4794349.79446135
0159_AZ03_32025_20200904_ST	4801909	1345.5	30.6111111111111	867.672916666666	1029.06170634921	0	782.083333333334	10787.2369708995	2047.93166666667	4174.71851851852	124.53125	673.625	818.393518518518	483.693518518519	0.333333333333333	0.166666666666667	0	47.4	0	0.777777777777778	0	0	155.2	2024.82169312169	0	1372.66666666667	1187.19277777778	0	88.8032407407407	0	183.819814814815	757.226388888889	8268.53611111111	731.938888888889	0	5.38888888888888	0	1423.03806584362	739.684722222222	958.476666666667	0	4760798.46878601
0159_AQ29_10096_20180613_ST	4795690	1502.21666666667	32.4166666666667	923.54375	1111.74861111111	0	1391.01666666667	13194.3108465608	2698.26023809525	4784.69907407408	89.15625	470.4875	854.231481481482	504.398148148148	1	0.166666666666667	0	13.8	0	1.33333333333333	0	0	307.2	2195.38587962963	0	1412	1058.20805555556	0.2	81.4467592592593	0	185.325601851852	740.743333333333	9684.46759259259	948.519642857142	0	6.72222222222222	0	1814.90270061729	827.443518518518	1267.6107319224	0	4747587.03806217
0159_AQ11_10127_20181014_ST	4793814	704.183333333333	65.9444444444443	959.925198412698	1187.26433531746	0	844.061904761904	12559.9600198413	2559.11333333333	4479.8335978836	89.3125	562.875	1279.41165123457	589.901851851851	0	2.83333333333333	0	0.6	0	0	0	0	177.966666666667	1646.10595238095	0	1685.77777777778	1420.545	0	86.6157407407407	0	304.371944444444	895.103333333331	10730.0092592593	936.498611111112	0	52.4444444444445	0	1644.55475823045	866.899351851851	1178.58604938272	0	4746303.30060663
0159_AA34_42106_20180813_ST	4790297	862.416666666667	6.83333333333333	1036.11944444444	1233.41746031746	0	847.05	13888.0785383598	2544.41154761905	5763.71111111111	4.15625	343.3125	622.073302469136	648.223379629629	1.16666666666667	0	0	3	0	0.037037037037037	0	0	145	2119.7412037037	0	1428	635.502222222222	0	122.008101851852	0	61.7396296296296	436.190277777778	9993.68796296296	878.621527777778	0	0.708333333333333	0	1928.1375	782.749166666666	1191.23080246914	0	4742769.67603395
0159_AB10_101629_20180823_ST	4780202	1034.98333333333	6.5	950.299305555555	1020.02678571429	0	906.5	11809.9461805556	2467.51773809524	4408.66296296296	390.5	313.6875	956.697916666667	509.413194444444	0.166666666666667	0	0	18.2	0	0	0	0	183.966666666667	1719.64920634921	0	1540.41666666667	1111.16333333333	0	79.0590277777778	0	203.359305555555	708.428611111111	8655.24907407407	889.434126984126	0.3	2.23611111111112	0	1656.64587742504	760.883333333333	1168.95238977072	0	4736729.15468585
0159_AK37_71053_20190325_ST	4773427	1174.15	12.3333333333333	774.455555555555	1020.39920634921	0	881.978571428572	10296.9187334656	2367.3575	3509.68333333333	92.96875	359.0625	929.836033950617	470.003472222222	0.333333333333333	0	0	27.8	0	0	0	0	174.5	1803.08065476191	0	1383.11111111111	1022.67194444444	0	58.2326388888889	0	196.169814814815	925.438888888887	8744.1212962963	888.035515873016	0.1	22.2222222222222	0	1647.20138888889	753.76638888889	1147.43218694885	0	4732743.635625
0159_AP39_21367_20180508_ST_E21	4760118	1208.26666666667	8.41666666666667	985.285648148148	1136.52481812169	0	760.966666666666	10893.3672894621	2414.36353174603	3819.88148148148	63.84375	515.1875	892.002314814815	433.178472222222	0.5	0.166666666666667	0	52.4	0	0.611111111111111	0	0	241.333333333334	1922.36739417989	0	1984.88888888889	1073.21027777778	0	65.7326388888889	0	189.979814814815	752.895833333333	10150.4277777778	792.755555555555	1.1	6.22222222222222	0	1394.8515260631	811.401111111111	1164.38479423868	0	4716381.48624804
0159_AP39_21219_20180306_ST_E21	4759665	641.6	28.9444444444444	975.715972222222	1222.33189484127	0.166666666666667	1053.16666666667	13237.2530092593	2532.65892857143	4956.91944444444	108.09375	386.375	743.009645061729	395.554398148148	0.5	0	0	17	0	1.08518518518519	0	0	233.5	1734.73958333333	0	1317.33333333333	1239.41222222222	0	78.7557870370371	0	152.633935185185	567.588134920635	10612.8167989418	992.609027777778	0	2.5	0	1966.03706473568	776.882407407407	1287.58783068783	0	4712402.22886891
0159_AB18_100826_20190405_ST	4746207	1864.5	12.5	949.005787037037	1138.10874669312	0	1044.08333333333	13088.6115189594	2535.07928571429	4418.68888888889	67.21875	373.5	779.54012345679	389.031018518518	1	0.333333333333333	0	32.8	0	0	0	0	268.7	2057.88915343915	0	1350.33333333333	861.381944444444	0	87.5810185185185	0	136.709259259259	646.906388888889	10163.6398148148	970.813492063491	0	0.611111111111112	0	1891.67185356653	810.199166666668	1253.23955379189	0	4699013.32312417
0159_AB18_26825_20210211_ST	4716233	1365.26666666667	26.6111111111111	1014.68541666667	1268.10128968254	0	1015.4	12962.2309027778	2532.66845238095	5043.94814814814	51.0625	256.40625	814.677854938269	352.261342592593	0.5	17.8333333333333	0	65.8	0	0	0	0	210.7	1962.97873677249	0	1560.52777777778	1194.02630952381	0	65.0752314814815	0	195.099444444445	616.383373015873	11302.6438271605	1008.61527777778	0	4.52777777777778	0	1855.79181363903	808.46	1278.36306878307	0	4667382.35409355
0159_AA34_42443_20190710_ST	4709859	821.333333333333	18.4444444444444	880.006944444445	1107.15892857143	0	2292.3	13783.5728174603	3146.67999999999	5714.72407407407	172.78125	322	593.250385802469	496.459259259259	0.166666666666667	0.583333333333333	0	0.4	0	0.037037037037037	0	0	445	2720.65138888889	0	1176.08333333333	633.819841269841	0	96.9537037037037	0	66.7851851851851	707.363888888889	8664.31296296297	946.651488095238	0	1.16666666666667	0	1990.38909097589	702.863796296295	1321.84620811288	0	4661035.21397119
0159_AP39_21055_20180607_ST	4705695	1107.36666666667	10.4166666666667	805.822222222222	939.690873015875	0	955.433333333334	11523.8023974868	2320.95547619048	4402.63333333333	64.53125	699.0625	870.136188271605	563.44537037037	0	0	0	76.2	0	0	0	0	238.2	2097.34391534392	0	1406.66666666667	1045.48611111111	0	71.4606481481482	0	176.253703703703	723.380555555555	7722.89722222222	891.962731481482	0	3.44444444444445	0	1657.58906893004	776.602777777779	1138.04135802469	0	4663406.17451903
0159_AB18_26332_20190211_ST	4701494	1187.26666666667	17.25	845.530092592593	1072.11474867725	0.666666666666667	916.4	11529.797563933	2311.58595238095	4412.80925925925	67.5625	568.1875	808.813657407408	507.492592592593	1.16666666666667	0.5	0	20.8	0	0.37037037037037	0	0	198.6	1899.07526455027	0	1383.66666666667	1051.73527777778	0	82.0717592592593	0	199.301111111111	650.216666666667	9122.3	801.184027777778	0.7	15.8888888888889	0	1544.15226337449	709.589259259258	1081.30858024691	0	4658485.89599721
0159_AZ03_32043_20181121_ST	4693831	1149.16666666667	35.6666666666667	883.288194444444	955.624503968254	0.333333333333333	820	10873.1087466931	2088.07138888889	4040.01666666666	83.5625	790.55	850.516589506173	543.916666666667	0	0	0	2.6	0	0.037037037037037	0	0	171	1914.22361111111	0	1343.66666666667	1202.13285353535	0	83.6145833333333	0	233.070231481481	716.098214285714	8047.63796296296	789.011111111112	0	6.875	0	1344.96581422693	752.397407407408	1021.93146031746	0	4653087.91612302
0159_AP39_21174_20171212_ST	4682435	1096.9	24.7222222222222	773.543055555556	878.225	0	628	10276.1322916667	2032.3269047619	3867.62037037037	122.75	564.3125	787.418595679012	484.719907407407	0.333333333333333	0	0	7.2	0	0.037037037037037	0	0	146.7	2048.00925925926	0	1326.66666666667	885.278055555555	0	84.3171296296296	0	151.59824074074	757.661111111113	7645.00185185185	798.301388888889	0	5.36111111111112	0	1448.39256319812	665.933333333333	985.5930335097	0	4643941.94503711
0159_AB18_26688_20201108_ST	4658757	1202.56666666667	17.6666666666667	923.516666666667	1081.5376984127	0	836.95	11464.9394345238	2323.17436507936	3731.7	59	347.25	750.140046296296	416.175462962963	0.833333333333333	19.3333333333333	0	87.6	0	0.111111111111111	0	0	224.3	1870.15720899471	0	1286.66666666667	894.777341269842	0	76.6782407407407	0	129.772638888889	474.041071428571	9421.26666666667	795.508432539682	0	6.94444444444445	0	1554.83057760141	703.40101851852	1130.10111992945	0	4616926.05978726
0159_AY44_33193_20190808_ST	4632616	950.716666666667	14.5833333333333	1003.95	1211.88779761905	0	809.233333333334	12647.9253637566	2549.15285714286	4352.49814814814	43.15625	336.15	736.005439814815	420.159722222222	0.666666666666667	1	0	79.4	0	0	0	0	171.3	1902.5044973545	0	1563	907.312129629629	0	81.1388888888889	0	140.764922839506	547.704801587302	9561.28549382716	883.950198412698	0	2.98611111111112	0	1736.69514746228	778.125	1223.97683833039	0	4587958.77039185
0159_AA34_42249_20181203_ST	4631601	1661.70952380952	25.3333333333333	747.080555555555	945.042956349208	0.666666666666667	295.3	9953.15935846561	1919.15761904762	3839.03888888889	106.03125	503.125	857.997762345679	428.49537037037	0.166666666666667	0	0	2.6	0	0.0740740740740741	0	0	64.7333333333334	1596.7337962963	0	1490.55555555556	1011.97666666667	0	72.6203703703704	0	167.786666666667	663.354166666667	9234.89722222222	754.484305555555	0	5.61111111111112	0	1382.96776748971	726.213888888889	953.230555555555	0	4592190.85556805
0159_AY44_33171_20190508_ST	4626696	1008.71666666667	15	963.050099206349	1108.28416005291	8.16666666666667	805.266666666666	12450.1900297619	2598.76349206349	3996.09365079365	94.59375	219.5625	927.785108024691	463.563425925926	2.33333333333333	0.666666666666667	0	74.2	0	0.907407407407407	0	0	192.4	1515.603505291	0	1738.5	997.426666666666	0	79.425925925926	0	160.773935185185	582.662579365079	11108.562037037	962.314781746032	0	2.54166666666667	0	1839.6079377327	772.025185185185	1227.09305114638	0	4580779.91910482
0159_AP39_21375_20181004_ST_E21	4610098	1739	22.6666666666667	833.917361111111	1040.475	0	666.8	11363.8427414021	2235.30757936508	4036.65648148148	97.3854166666667	303.8125	714.833333333333	340.292824074074	0.5	0.333333333333333	0	16.6	0	0.277777777777778	0	0	187.7	1864.9871031746	0	1351.66666666667	724.54452020202	0	79.5081018518518	0	112.029675925926	554.147222222222	8936.53240740741	851.759027777777	0	4.59722222222222	0	1695.32283950617	704.916666666668	1109.05456790123	0	4568508.53296326
0159_AK37_71000_20180131_ST	4610092	900	15.1666666666667	810.924305555555	926.992658730158	0	1019.71666666667	10772.9196924603	2203.21166666667	4095.01111111111	46.4375	689.625	831.142361111111	504.222222222222	0.333333333333333	0.166666666666667	0	6.6	0	0.185185185185185	0	0	242.6	1972.41111111111	0	1303.33333333333	1043.00972222222	0	76.0486111111111	0	178.296296296296	716.863888888889	7775.58611111111	769.551686507937	0	3.48611111111112	0	1483.59735082304	751.097222222222	1039.19754850088	0	4569914.26597038
0159_AY44_33315_20200121_ST	4609931	1371.46666666667	58.8333333333333	786.843055555555	879.178174603175	0	792.933333333334	9569.57385912699	1855.35666666667	3573.22037037037	201.1875	764.15625	878.657793209875	434.66550925926	0	0	0	3.6	0	0.351851851851852	0	0	128.8	1838.11712962963	0	1180.16666666667	1365.45972222222	0	78.3287037037037	0	212.819907407407	762.851388888889	7554.56944444444	746.519543650794	0	15.1527777777778	0	1248.33038653733	667.465092592593	897.051543209876	0	4572065.34332929
0159_AA34_42389_20190404_ST	4601776	1293.5	36.5	644.111805555556	874.747420634921	0	674	7933.33543320106	1558.09111111111	3182.13055555555	79.21875	777.8125	760.019675925926	391.364583333333	0	0.333333333333333	0	0	0	0.874074074074074	0	0	95.5	1145.60972222222	0	795	1446.26361111111	0	66.4722222222222	0	252.402453703704	595.099801587302	5993.03425925926	676.047916666666	0	10.5833333333333	0	1103.95114638448	688.02037037037	835.349338624338	0	4569866.62658179
0159_AB18_26725_20201214_ST	4584638	1047.63333333333	20.9166666666667	885.282638888889	1041.02896825397	0	1177.36666666667	11968.4758101852	2386.4478968254	4201.0462962963	86.75	574.75	746.959104938271	508.761342592593	0.833333333333333	0.166666666666667	0	1.8	0	0.814814814814815	0	0	260.3	2010.02962962963	0	1270.66666666667	963.057222222222	0	79.6377314814815	0	167.108425925926	667.002777777778	8717.34351851852	845.796626984126	0	8.5	0	1609.62654320988	742.476111111111	1147.6828042328	0	4541499.73840278
0159_AB18_26761_20201025_ST	4576192	1110.28333333333	10.6666666666667	853.699305555556	1061.87197420635	0	743.333333333334	11373.5768353175	2367.9130952381	3904.75740740741	76.78125	407.78125	751.865470679013	414.528935185185	0.666666666666667	1	0	28.2	0	0.425925925925926	0	0	173.066666666667	1785.35601851852	0	1538.11111111111	858.063611111111	0	63.3449074074074	0	141.021203703704	622.666111111111	9274.90952380952	876.269722222223	0.1	5.66666666666667	0	1633.62903782089	737.986759259258	1188.45813639036	0	4534185.99907469
