sample_id	total	septum_digestion_after_cytokinesis	cell_activation	cell_killing	plasmid_maintenance	protein_folding	vesicle_targeting	movement_of_cell_or_subcellular_component	syncytium_formation	microtubule_based_process	cell_cycle	chromosome_segregation	cell_communication	cell_adhesion	establishment_or_maintenance_of_cell_polarity	signal_transduction	ensheathment_of_neurons	cell_recognition	cell_death	cell_population_proliferation	horizontal_gene_transfer	stomatal_movement	intercellular_transport	light_absorption	cell_growth	cellular_homeostasis	cytolysis	cell_cycle_process	membrane_docking	cellular_process_involved_in_reproduction_in_multicellular_organism	actin_filament_based_process	transposition	RNA_folding	phenotypic_switching	protein_unfolding	cellular_metabolic_process	intermediate_filament_based_process	cellular_developmental_process	cell_division	cellular_localization	maintenance_of_location_in_cell	cellular_response_to_stimulus	transmembrane_transport	microtubule_organizing_center_localization	process_utilizing_autophagic_mechanism	cell_wall_organization_or_biogenesis	cellular_component_organization_or_biogenesis	DNA_clamp_unloading	cell_aggregation	exocytic_process	cell_cell_fusion	export_from_cell	cellular_detoxification	Remaining
0159_AK37_71069_20190718_ST	1155913	0	0	3.25	517.5	4890.83333333333	0	284.726190476191	0	13.6875	2961.0130952381	480.666666666667	1282.26721491228	1175.80263157895	0	10152.6791248956	0	0.25	0	0	881	0	0	0	0	635.700173611112	690.377777777778	1304.85119047619	0	0.121710526315789	0	8353.39166666667	0	0	53.5	104257.244764347	1	993.521697235514	12827.905952381	410.320238095239	0	5254.6298271721	17336.2022544643	0	4.5	2496.06488095238	28698.8966269841	0	144.583333333334	0	0	421.510051169591	233.4375	949151.564597707
0159_AY44_33281_20191203_ST	1136252	0	0	0.75	712	4747.21666666667	0	332.833333333333	0	8.5	2543.03571428571	429.466666666667	1386.75833333333	905	0	10942.844047619	0	1.25	0	0	894	0	0	0	0.00595238095238095	572.724609375001	694.383333333333	1208.78333333333	0	0.0119047619047619	0	6527.57500000002	0	0	11	100634.097739397	0	801.183862433862	12635.269047619	382.953918650794	0	5090.76283482143	12311.5697222222	0	1.5	2528.21785714285	26977.7073082011	0	42.0833333333333	0	0	505.097222222222	191.5	942231.918258867
0159_AQ29_10084_20180505_ST	1134646	0	0	4.25	331.5	4890.16666666667	0	175.625	0	0	2331.24523809524	424.683333333333	928.030654761904	1111	0	6380.45833333333	0	0	0.5	0	873.5	0	0	0	0	530.389322916666	645.194444444444	1082.03333333333	0.0416666666666667	0	0	14496.4333333333	0	0	32.9	102821.390365332	0	426.083333333333	7974.57857142857	414.799479166667	0	4956.12663690475	10016.3006944445	0	0	2633.55357142857	29476.1577380952	0	22	0.166666666666667	0	601.947916666667	185.4375	940879.506199647
0159_AB10_26098_20180626_ST	1128908	0	0	0	1171	4209.18333333333	0	210.375	0	3	1941.78571428571	323.15	691.672916666667	548.416666666667	0	9632.45476190476	0	0	0	0	672.5	0	0	0	0.0119047619047619	804.205729166668	651.233333333333	825.791666666667	0	0.0238095238095238	0	9685.85833333335	0	0	1.5	98797.2160643693	0	508.05753968254	10683.619047619	302.937872023809	0	4159.053125	11188.8810019841	0	0.833333333333334	2887.76785714286	23672.4532738095	0	6.16666666666665	0	0	570.173611111111	159.0625	944599.614937615
0159_AB18_102750_20191024_ST	1126562	0	0	0	2092	4449.33333333334	0	488.6875	0	7.91666666666667	2382.48492063492	381.316666666667	994.533333333333	1289	0	10743.6833333334	0	0.5	0	0	764	0	0	0	0	695.348415798611	529.45	1164.6375	0	0.0625	0	10177.8666666667	0	0	17	101111.47732579	1	823.911111111112	12308.6515873016	333.30625	0	4697.15138888889	15088.0486607143	0	2.5	2108.32058531746	24527.5122519841	0	40.3333333333333	0	0	491.25	187.354166666667	928663.362502459
0159_AQ29_10047_20180102_ST	1123443	0	0	3.25	403.5	4270.56666666667	0	316.833333333333	0	0	2043.17142857143	443.016666666667	756.494047619048	1645	0	8463.91666666668	0	0	0	0	884	0	0	0	0	916.158072916667	452.472222222222	933.066666666667	0	0	0	7101.79166666667	0	0	34.2	94660.2544444699	0	443.180555555555	8251.08809523809	319.104166666667	0	4496.63789682539	11699.1220238095	0	0	2442.71309523809	26455.7380952381	0	39.4166666666667	0	0	572.135416666667	162.375	945233.797105629
0159_AA34_42441_20190629_ST	1116678	0	0	0	2627	4357.93333333334	0	198.083333333334	0	0	2459.53095238095	375.683333333333	810.922916666667	817.333333333333	0	9168.75	0	0	0	0	869	0	0	0	0	694.708333333334	451.95	1077.91666666667	0	0	0	6864.25000000002	0	0	12.5	94912.1705233227	0	871.666666666667	8811.53095238095	330.315972222222	0	4900.93645833333	14414.4930555556	0	5.5	2341.75714285715	25079.8133928571	0	24.25	0	0	366.194444444444	158.375	933675.434188979
0159_AB10_26364_20190311_ST	1101448	0	0	0	833.5	4556.06666666667	0	400.25	0	4	2242.84047619048	395.766666666667	811.210416666667	870.083333333333	0	9985.29166666668	0	0	0	0	768	0	0	1	0	724.846354166666	537.333333333333	1014.16666666667	0	0	0	11693.9583333333	0	0	11	98798.835200972	1	658.108333333333	11590.5071428571	346.430555555555	0	4377.134375	11029.7661805555	0	1.5	2350.37857142857	25336.8952380952	0	19.75	0	0	567.895833333333	166.3125	911354.172155179
0159_BE31_82028_20191226_ST	1100482	0	0	1.25	1089.5	4579.28333333333	0	380.133333333333	0	12.5416666666667	2515.19047619048	561.333333333333	1078.24751984127	1242.73333333333	0	9718.6845238095	0	0.25	0	0	953	0	0	0	0	639.251302083334	673.883333333333	1093.75	0	0.0833333333333333	0	6639.23333333333	0	0	22	96738.5579310442	0	722.236111111112	11799.4404761905	368.509573412698	0	4827.50868055556	13829.4579538691	0	2.5	2513.70357142857	27430.8770833334	0	51.2833333333335	0	0	504.506944444444	193.291666666667	910299.777852686
0159_AB10_100722_20190318_ST	1094546	0	0	9.25	118	5024.33333333333	0	434.416666666667	0	86.75	3310.91904761905	629.85	1251.95952380952	1429.83333333333	0	10876.9301587302	0	1.4	0.5	0	984.5	0	0	0	0.00595238095238095	378.065538194445	597.916666666667	1555.11111111111	0	0.0119047619047619	0	9844.88333333333	0	0	20	97898.0841054121	0.5	1512.50793650793	13847.919047619	426.66121031746	0.166666666666666	5566.46215277777	15101.373484623	0	1.25	3156.06309523809	29668.1445436508	0.5	48.9166666666667	0	0	353.184027777777	192.0625	890217.567992802
0159_AB10_26213_20181121_ST	1089182	0	0	1	4132.33333333333	4062.55	0	525.104166666668	0	46	2333.52142857143	498.816666666667	1034.61840277778	1457	0	12122.9071428571	0	0	0.5	0	819	0	0	1	0.0178571428571428	593.949978298611	539.138888888889	1171.66666666667	0	0.0982142857142857	0	7643.33333333335	0	0	7	93036.0593472135	0.5	1140.29325396825	13091.9023809524	326.195436507937	0	4229.76158234127	13943.2533680555	0	0.5	2425.58571428571	25005.137797619	0	36.25	0	0	370.722222222222	145.3125	898440.970317345
0159_AQ29_10057_20180226_ST	1088791	0	0	5.5	139.333333333333	4068.35	0	307.891666666667	0	0.25	2413.13571428571	500	916.648214285714	1865	0	8205.66071428573	0	0	0	0	737	0	0	0	0	751.474609375001	666.777777777778	1025.125	0	0	0	12067.0833333333	0	0	42.1	96978.5047431836	0	918.902777777777	8729.55238095238	330.14310515873	0	4793.15585317461	15565.3870535714	0	0	2366.13333333334	27021.1	0	39.0833333333333	0	0	443.875	185	897708.832056171
0159_AY44_33026_20171014_ST	1084742	0	0	1	1469.5	4611.93333333334	0	347.458333333333	0	81.7833333333333	2690.95714285714	539.883333333333	989.710119047619	834.5	0	9122.0523809524	0	0	0	0	877.5	0	0	0	0	588.568687996031	613.366666666667	1260.14285714286	0.0833333333333332	0	0	6467.05	0	0	43.5	97764.8837918265	1	1136.58851010101	11757.4333333333	389.964285714286	0.25	4966.0900297619	13008.2574280754	0	1.46666666666667	2560.4619047619	26649.2305555556	0	30.1666666666667	0	0	425.732638888889	177.725	895333.759667319
0159_AZ03_32054_20190917_STHS	1074438	0	0	0.25	1630	4828.58333333333	0	321.416666666667	0	7.5	2678.1	353.547916666667	922.022916666667	752.333333333333	0	10068.5333333333	0	3.25	0	0	980.5	0	0	0	0	411.72265625	622.916666666667	1213.80208333333	0	0	0	12995.6416666667	0	0	8	98922.0890831141	1	999.166666666668	12485.4333333333	345.517361111111	0	4861.44479166667	14563.1463194445	0	2	2776.25357142857	26261.6410714285	0	61.4166666666665	0	0	369.225694444444	167.5	874824.044867779
0159_AB10_26296_20190103_ST	1070070	0	0.0325	0.25	232.5	4563.24999999999	0	235.13	0	21.75	2338.27380952381	413.45	1268.02916666667	799	0	10537.5280952381	0	0	0.04	0.147857142857143	734	0	0	0	0.0833333333333332	639.135416666666	665.75	1172.51785714286	0	0.0357142857142857	0	9839.80000000002	0	0	26	94574.0064016855	1.5	1087.83642857143	11682.9404761905	338.775793650794	0.145833333333333	4750.27157738095	15304.1433110119	0	1.75	2327.92857142857	24684.1476190476	0	65.1666666666665	0	0	345.659722222222	163.947916666667	881255.075932144
0159_AB18_26832_20210112_ST	1070000	0.333333333333333	0	0	52	4452.4	0	657.791666666668	0	2.53333333333333	2524.98571428571	343.983333333333	1085.93958333333	1453	0	13581.9166666667	0	0.25	0	0	761	0	0	3	0.0347222222222222	489.262152777779	475.25	1134.16666666667	0	0	0	13373.3083333334	0	0	40.5	92507.6866435683	0	1047.68055555556	13975.9857142857	309.243055555555	0.125	4366.33576388889	19919.3398313492	0	1	2285.18452380952	23294.1418154762	0	28.25	0	0	312.409722222222	191.375	871329.586868336
0159_AB10_26151_20180725_ST	1069476	0	0	0.5	1500	4394.91666666667	0	474.5	0	6.25	2411.41904761905	395.033333333333	850.21875	815.833333333333	0.0357142857142857	10692.4535714286	0	0	0	0	709	0	0	1	0.0416666666666667	581.881944444445	621.666666666667	1030.78571428571	0	0.0119047619047619	0	7933.57499999998	0	0	19	96191.3284418273	2.5	868.994047619047	11957.0261904762	334.471924603175	0	4561.87291666667	12746.3340029762	0	0.75	2442.63452380953	25096.4607142857	0	26.8333333333333	0	0	472.350694444444	156	882180.319896466
0159_AB10_26080_20180706_ST	1061997	0	0	5.5	723	5361.43333333334	0	453.583333333333	0	1	2086.58968253968	428.983333333333	1086.86369047619	1281.16666666667	0	8192.5	0	0.5	0.5	0	1014	0	0	0	0	357.207552083334	588.472222222222	1022.55833333333	0	0.0555555555555555	0.5	14726.75	0	0	26.4	98256.7652338315	0	521.458333333333	10840.673015873	378.616319444444	0	4592.56617063492	10795.7593055555	0	0.5	2782.15555555556	27416.5069444444	0	23.75	0	0	564.621527777777	210.875	868255.188890672
0159_AB10_26064_20180516_ST	1046152	0	0	1	848.5	4511.85238095238	0	254.583333333333	0	13.7222222222222	2697.51666666667	481.55	1078.62083333333	1138.83333333333	0.0833333333333332	9738.85833333335	0	0.5	0	0	838.5	0	0	0	0	750.867447916668	531.666666666667	1246.03571428571	0	0	0	7576.26666666668	0	0	38	93431.7282811142	3.5	839.930555555555	13122.9412698413	349.770833333334	0	5123.66770833333	15788.8661235119	0	6.25	2103.925	23659.9117063492	0	22.25	0	0	384.916666666667	210.7375	859356.647423251
0159_AB10_103281_20180518_ST	1045570	0	0	0	932	4531.78333333334	0	292.308333333334	0	3.63333333333333	2774.93095238095	486.933333333333	975.9875	926	0	10427.1796296296	0	1	0	0	755	0	0	1	0	452.263671875001	476.666666666667	1142.95185185185	0	0.0833333333333332	0	9764.04166666668	0	0	10.5	93717.5709415839	0	801.430555555555	13570.8476190476	345.464409722222	0.125	4517.81927083334	16764.7770833333	0	1	2452.49880952381	24486.2779761905	0	51.3333333333335	0	0	314.899305555555	173.925	854417.767089584
0159_AA34_42157_20180706_ST	1039069	0	0	13.5	939.333333333333	4015.1	0	400.958333333333	0	45.0333333333333	2107.76428571429	309.433333333333	854.102083333334	1163	0	10621.2083333333	0	0.25	0	0	621	0	0	2	0	554.555555555555	565.666666666667	934.458333333333	0	0	0	9294.74999999998	0	0	14	89408.1777713809	0	711.875	11092.8476190476	297.822916666667	0	3940.15520833333	13543.7517361111	0	3	2405.37380952381	23016.9675595238	0	22.6666666666667	0	0	418.697916666667	154.5	861597.05020481
0159_AK37_71026_20180902_ST	1036160	0	0	4.25	728	4556.99999999999	0	395.601851851852	0	2.01736111111111	2238.80833333333	793.795833333333	1025.61547067901	2065.5	0	10450.7876984127	0	0.25	0	0	656	0	0	0	0.0244708994708994	741.555121527778	1258.15555555556	1318.55168650793	0.0277777777777777	0.0119047619047619	0.0185185185185185	11713.6125	0	0	21.5	91989.506281349	1	589.281084656085	12274.5166666667	320.668511629189	0.25	4404.29848572531	17015.7461111111	0	3.375	2643.73214285714	24523.5708664021	0	20.25	0.0555555555555555	0	477.544444444444	178.125	843746.995765333
0159_AA34_42292_20181127_ST	1021463	0	0	0	159.5	4200.41666666667	0	445.291666666667	0	0.5	2639.75476190476	458.383333333333	1100.94375	1498	0	11664.4047619048	0	0	0	0	615	0	0	0	0	351.767578125001	333.833333333333	1176.16666666667	0	0	0	9200.08333333335	0	0	13.5	89398.5405867476	0	885.541666666665	10233.7547619048	357.678571428571	0	4457.20014880953	15564.2898313492	0	0	2706.83571428571	25463.919047619	0	38.875	0	0	281.763888888889	115.5	838101.554930366
0159_AA34_42255_20180920_ST	1014298	0	0	1	597.333333333333	4447	0	180.958333333334	0	89.75	2962.08333333333	696.45	1024.66875	506	0	7313.76785714287	0	0	0	0	913	0	0	0	0	526.691623263889	334.216666666667	1301.15833333333	0	0	0	6654.54166666665	0	0	16.6666666666667	91806.7326729809	0	1540.54166666667	8964.16666666667	401.55505952381	0	5460.41488095238	11262.2541666667	0	0	2359.29166666667	27173.9875	0	45	0	0	233.291666666667	156.9375	837328.539989469
0159_AK37_71064_20190705_ST	996805	0	0	3.25	1531.83333333333	4245.67619047619	0	421.72619047619	0	11.5	2190.92380952381	403.516666666667	816.638690476191	1601	0	8571.86369047617	0	0	0	0	700	0	0	7	0	640.795703124999	801.411111111111	1008.76666666667	0.125	0	0	6882.37499999998	0	0	24.4428571428571	88295.2932649236	0.5	479.291666666667	9658.75714285714	338.840277777778	0.375	3968.45520833333	15094.8269444445	0	2.5	2158.22857142857	24064.4054563492	0	15.4166666666667	0.25	0	537.65625	189.675	822137.683641078
0159_BE31_82031_20200116_ST	992379	0	0	1.5	820	3754.99166666667	0	308.708333333333	0	32.25	1860.94285714286	272.233333333333	760.075347222222	867	0	9426.12380952381	0	0.75	0	0	641	0	0	0	0	691.052083333333	505.527777777778	725.308333333333	0	0	0	7385.44999999998	0	0	14.5	86706.907605172	0	498.486111111112	9643.10952380952	278.015426587302	0	3782.61654265872	13713.91	0	4	2181.99523809524	22020.4737103175	0	25.9166666666667	0	0	439.409722222223	159.8125	824856.933411693
0159_AB18_101695_20191018_ST	990572	0	0	1.03125	748	4144.33333333333	0	286.738095238095	0	10.75	2420.58095238095	412.966666666667	869.429166666667	945.916666666667	0	8280.62976190478	0	1	0	0	775	0	0	0	0	550.875434027778	599.8	998.916666666667	0	0.0555555555555555	0	7366.17500000002	0	0	24.5	90046.2893451489	6.5	812.906565656566	10918.6642857143	361.970486111111	0	4534.40755208333	12409.0967361111	0	1.5	2230.59047619047	23594.0717261905	0	94.4166666666665	0	0	407.71875	191.75	816525.41886102
0159_AQ29_10074_20180405_ST	986347	0	0	0	948.5	4019.83333333333	0	139.208333333334	0	0	2496.04523809524	383.566666666667	902.070833333334	535.5	0	6947.44642857145	0	0	0	0	927	0	0	0	0	388.758463541667	461.583333333333	1054.25	0	0	0	10194.3333333333	0	0	29.5	88491.1625087392	0	1023.58333333333	8055.87857142857	359.084821428572	0	4739.65327380952	10140.4583333333	0	5.25	2492.36428571428	24563.387202381	0	18.625	0	0	311.909722222222	115.5	816602.546984068
0159_AJ09_750060_20191112_ST	981427	0	0	0	863	3580.13333333333	0	230.5625	0	1.25	1938.42142857143	347.533333333333	788.137500000001	602	0	9543.81666666667	0	1.75	0	0	645	0	0	0	0	590.232421875	769.916666666667	861.458333333333	0	0.0625	0	9167.04166666667	0	0	9.5	84260.9642404261	0	630.486111111112	10633.6714285714	283.111111111111	0.125	3950.41458333333	15377.192609127	0	3	2297.87738095238	21445.700297619	0	26.6666666666667	0	0	399.208333333333	173.291666666667	812005.474220636
0159_AK37_71070_20190824_ST	979397	0	0	1	1170.5	4217.78333333333	0	238.541666666667	0	5.54166666666667	2455.75	427.916666666667	844.527083333333	1039	0	9121.16666666665	0	0.5	0	0.5	839	0	0	1	0	665.583333333334	559.583333333333	1074.83333333333	0	0.0833333333333333	0	8429.87500000002	0	0	16.5	87159.9508750424	0.5	799.305555555555	11610.75	303.681111111111	0	4273.31145833333	13476.4589186508	0	1.66666666666666	2155.41666666667	22426.9479166667	0	24.2916666666667	0	0	419.993055555555	161.3	805474.240692418
0159_AB10_30135_20181217_ST	978828	1.14285714285714	0.0326086956521739	1.5	1478.16666666667	4041.98452380952	0	276.585144927536	0	53.34375	2206.75	380.6	811.749652777778	930.5	0.96978021978022	9784.45615079364	0.0869565217391304	1.82142857142857	0.333333333333333	0	617.5	0	0	0	0	474.063962339744	491.666666666667	1009.85026709402	0.125	0	4.49642857142857	7341.33333333333	0	0	10.525	87664.5225444822	2	764.108272946859	10951.3333333333	333.853116891789	0.535714285714286	4234.48834325396	12193.2009077381	0	4.43333333333333	2263.71666666667	23066.3551169241	0.5	32.1666666666667	1.25	0	443.809375	147.8125	806804.330597012
0159_AB10_26303_20190125_ST	965658	0	0	0.75	1019.16666666667	4123.65	0	457.916666666667	0	16.5	2274.15238095238	406.55	1125.82083333333	1089.16666666667	0	11119.0547619048	0	0.5	0	0	618	0	0	0	0	360.499218749999	514.9	995.875	0	0	0.1	8729.93333333335	0	0	10.3	86565.1315160799	3.5	788.080555555555	11402.4857142857	320.698363095239	0	4232.36056547619	12505.2331051587	0	2.75	2552.05952380952	22134.7435515873	0	41.5	0	0	302	146.05	791798.571576678
0159_AA34_42403_20190422_ST	959223.999999999	0	0	0	710.5	3868.25	0	133.666666666666	0	0.25	1900.67142857143	325.516666666667	754.18125	839	0	6732.02976190475	0	0	0	0	746	0	0	0	0	802.40625	458	895.291666666667	0	0	0	8976.83333333332	0	0	16.5	82558.7102008686	0	474.458333333333	7023.50476190476	290.808779761905	0	4224.78348214286	11213.4739583333	0	0	2301.83571428571	22525.9863095238	0	11.75	0	0	477.3125	166.5	800795.778936036
0159_AV42_66154_20190902_ST	955340	0	0	0	2332.5	3727.56666666666	0	317.3125	0	1.25	2100.04523809524	329.95	697.720833333333	752	0	9337.45952380953	0	0.25	0	0	676	0	0	0	0	587.680989583333	460	904.458333333333	0	0.0625	0	6629.475	0	0	3.5	85432.7452442357	1	797.083333333333	10605.1285714286	281.03162202381	0.25	3783.82807539682	13939.0432142857	0	3.75	2318.98928571428	21984.2010912698	0	40	0	0	379.048611111111	167.6875	786748.98186638
0159_AA34_42122_20180605_ST	953292	0	0	0.25	18	3929.81666666667	0	547.833333333333	0	0	2247.90476190476	311.533333333333	1239.27708333333	1376.5	0	11290.3333333334	0	1.25	0	0	612.5	0	0	2	0	479.740885416666	525.511111111111	1023.625	0	0	0	9734.12499999998	0	0	1	81233.1333581553	8	926.680555555553	11644.9880952381	268.407986111111	0	3752.71388888889	15361.2124751984	0	3	2390.07738095238	22751.4252976191	0	17.75	0	0	269.795138888889	159	781164.61531496
0159_AA34_42294_20181129_ST	951006	0	0	0	198.5	4505.78333333333	0	271.958333333333	0	10.25	2295.22857142857	363.383333333333	1153.34583333333	618.5	0	8099.58333333331	0	0	0	0	678	0	0	0	0	320.913411458334	472.916666666667	1125.29166666667	0	0.0555555555555555	0	12379.2916666667	0	0	17	84408.2740680561	0	635.430555555555	7740.22857142857	366.527777777778	0	4346.91666666667	10488.3055555556	0	2	2101.99761904762	24459.549702381	0	19.9166666666667	0	0	359.1875	134.5	783433.163611755
0159_AP39_21099_20171122_ST	948546	0	0	3.75	301.5	3912.28333333333	0	384.291666666667	0	75.25	2357.94523809524	324.483333333333	777.202083333333	829.25	0	10220.0677248677	0	1	0.5	0	733	0	0	2	0	461.523437499999	523.75	1072.22685185185	0	0	0	5488.54166666667	0	0	6	82435.7361729594	1.5	919.375	11179.3619047619	294.45808531746	0	4009.9623015873	12601.913859127	0	11.25	2449.85595238095	22513.9642857143	0	30	0	0	339.236111111111	138.25	784146.570991392
0159_AV42_66140_20190602_ST	945275	0	0.0325	4	499.333333333333	4066.63333333333	0	587.546666666668	0	17.5	2552.55714285714	372.333333333333	1015.73125	1048.33333333333	0	10605.8161904762	0	0.5	0.04	0.005	709	0	0	1	0	416.376627604166	523.416666666667	1105.125	0	0.0555555555555555	0	6066.5	0	0	20.5	82774.6753601364	3	996.265000000002	11587.5154761905	334.58630952381	0	4278.53675595238	13244.3116369047	0	3	2362.89107142857	24010.5494047619	0	52.8333333333335	0	0	304.583333333333	133.875	775576.041385275
0159_AQ29_10081_20180424_ST	939912	0	0	1.5	165.833333333333	3461.91666666666	0	69.1666666666665	0	0.5	1711.66428571429	404	721.832440476191	1042.5	0	5857.45833333335	0	0	0	0	784.5	0	0	0	0	663.245442708332	489.061111111111	825.475	0	0	0	9920.125	0	0	9.5	81062.2751576661	0	295.111111111112	6530.58095238095	257.319444444445	0	4128.5595734127	8266.08715277778	0	0	2754.49642857143	22386.6401785714	0	3.5	0	0	485.395833333333	133.75	787480.005887721
0159_AA34_42372_20190318_ST	936779	0	0	5	1134.5	3741.81666666666	0	129.166666666667	0	0	2053.52619047619	482.35	1063.7	1076	0	5350.10416666667	0	0	0	0	926	0	0	0	0.125	635.997395833333	600.744444444444	840.570833333334	0	0	0	6075.12499999998	0	0	20.5	81447.2339800523	0	281.319444444445	7108.94285714286	292.223958333333	0	4163.10607638889	9809.2534722222	0	0.0833333333333335	1906.5130952381	22989.6880952381	0	0.75	0	0	490.788194444444	125.0625	784028.808629075
0159_AB18_26636_20191029_ST	932558	0	0	0	5232.5	3553.15	0	260.625	0	7.5	1938.02380952381	396.833333333333	781.172222222221	1028.5	0	8264.84814814817	0	0.5	0	0.5	663	0	0	0	0	451.800511532739	745.933333333333	948.780092592593	0	0.0416666666666667	6	9016.33333333332	0	0	25.7	84751.6925872827	2.5	580.930555555555	10226.7738095238	285.918402777778	0	3849.98784722222	11771.8559375	0	1.32142857142857	2195.00357142857	21176.3889880952	0	53.75	0	0	399.180555555555	138.3125	763802.642365801
0159_AP39_21037_20171123_ST	930654	0	0	1	1164.5	3290.71666666667	0	168.916666666666	0	10.25	1554.93095238095	229.25	610.218750000001	1003.5	0	8942.39166666665	0	0	0	0	561.5	0	0	0	0	621.035156249999	501.25	734.125	0	0	0	6297.29166666665	0	0	9.5	81941.2196192153	2	477.208333333333	9058.76428571429	230.696180555556	0	3341.88854166667	10780.1255555556	0	0.25	2106.15714285715	20247.6592261905	0	24	0	0	454.763888888889	121.5625	776167.328200725
