sample_id	total	carboxy_lyase_activity	aminocarboxymuconate_semialdehyde_decarboxylase_activity	adenosylmethionine_decarboxylase_activity	aromatic_L_amino_acid_decarboxylase_activity	aspartate_1_decarboxylase_activity	diphosphomevalonate_decarboxylase_activity	glutamate_decarboxylase_activity	histidine_decarboxylase_activity	indole_3_glycerol_phosphate_synthase_activity	ornithine_decarboxylase_activity	orotidine_5__phosphate_decarboxylase_activity	phosphatidylserine_decarboxylase_activity	phosphoenolpyruvate_carboxykinase_activity	phosphopantothenoylcysteine_decarboxylase_activity	phosphoribosylaminoimidazole_carboxylase_activity	pyruvate_decarboxylase_activity	tyrosine_decarboxylase_activity	uroporphyrinogen_decarboxylase_activity	gamma_glutamyl_carboxylase_activity	X2_oxoglutarate_decarboxylase_activity	X3_octaprenyl_4_hydroxybenzoate_carboxy_lyase_activity	arginine_decarboxylase_activity	diaminopimelate_decarboxylase_activity	lysine_decarboxylase_activity	oxaloacetate_decarboxylase_activity	oxalyl_CoA_decarboxylase_activity	tartronate_semialdehyde_synthase_activity	ribulose_bisphosphate_carboxylase_activity	X4_5_dihydroxyphthalate_decarboxylase_activity	gallate_decarboxylase_activity	X4_hydroxybenzoate_decarboxylase_activity	X5_oxopent_3_ene_1_2_5_tricarboxylate_decarboxylase_activity	glutaconyl_CoA_decarboxylase_activity	X2_4_dihydroxyhept_2_ene_1_7_dioate_aldolase_activity	phosphonopyruvate_decarboxylase_activity	X3_dehydro_L_gulonate_6_phosphate_decarboxylase_activity	diaminobutyrate_decarboxylase_activity	X4_hydroxyphenylacetate_decarboxylase_activity	X5_amino_4_imidazole_carboxylate_lyase_activity	oxalate_decarboxylase_activity	X2_2_dialkylglycine_decarboxylase__pyruvate__activity	branched_chain_2_oxoacid_decarboxylase_activity	indolepyruvate_decarboxylase_activity	X5_guanidino_2_oxopentanoate_decarboxylase_activity	arylmalonate_decarboxylase_activity	X4_oxalocrotonate_decarboxylase_activity	X4_carboxymuconolactone_decarboxylase_activity	acetoacetate_decarboxylase_activity	acetolactate_decarboxylase_activity	aspartate_4_decarboxylase_activity	UDP_glucuronate_decarboxylase_activity	threonine_phosphate_decarboxylase_activity	malonyl_CoA_decarboxylase_activity	o_pyrocatechuate_decarboxylase_activity	phenylalanine_decarboxylase_activity	phenylpyruvate_decarboxylase_activity	tartrate_decarboxylase_activity	UDP_galacturonate_decarboxylase_activity	X3_oxolaurate_decarboxylase_activity	sulfopyruvate_decarboxylase_activity	benzoylformate_decarboxylase_activity	X2_oxo_4_hydroxy_4_carboxy_5_ureidoimidazoline_decarboxylase_activity	X3_oxo_myristate_decarboxylase_activity	X3_oxo_palmitate_decarboxylase_activity	phenylacetaldehyde_synthase_activity	Remaining
0159_BC25_41011_20171120_ST	159256	108.666666666667	0	43	0	11	0	30	0	28.5	41	51.3333333333333	28	63.8333333333333	10.5833333333333	7.68333333333333	0	0	67	0	0	0	59	57	27	19.4	5	5.83333333333333	1.33333333333333	0	0	0	0	12.5	0	1	5	1.5	52.5	0.333333333333333	4	0	0	0	0	0	0	2	1	0	1.83333333333333	9.5	21.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	158478.5
0159_AA34_42013_20180321_ST	157435	99.8333333333333	0	3	0	7	0	15.5	8	25.5	4	70.8333333333333	14	49.4166666666666	19.25	2	0	0	23.5	0	0	0	97.6666666666667	91	0.5	18.7333333333333	0	0	0.5	0	0	0	0	22.5	0	0.5	0.5	0	17.6666666666667	0	0	0	0	0	0	0	0	1	0	1	4.66666666666667	22.8333333333333	31.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	156782.266666667
0159_AQ29_10035_20171107_ST	153405	107.833333333333	0	9	0	15	0	16.5	2	25.5	3	64.5	28	30.25	18.5	0.5	0	0	11.25	0	0	0	117.333333333333	79.5	2	15.4333333333333	0	0	0.333333333333333	0	0	0	0	17	0	5.83333333333333	0	0	20.1666666666667	0	1	0	0	0	0	0	0	0	0	0	4.33333333333333	16.1666666666667	42.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	152751.233333333
0159_AB10_26326_20190318_ST	150552	98.6666666666667	0	18	0	13	0.666666666666667	11.5	4	28	10.5	72	31.25	52.5833333333334	19.4166666666667	3.2	0	0	46.75	0	0	0	48.8333333333333	45	9	14.5833333333333	1	2.83333333333333	0	0	0	0	0	15.5	0	0.333333333333333	3	0	42.5	0	0	0	0	0	0	0	0	2.5	0	3	1.33333333333333	13	18.5	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	149920.716666667
0159_AQ29_10146_20190621_ST	149368	78.5	0	1	0	12	0.333333333333333	4.5	2	35	4.5	66.5	31	43.6666666666667	14.5833333333333	1.25	0	0	17.75	0	0	0	78.8333333333333	69	2	14.4833333333333	0	0	1.5	0	0	0	0	26.5	0	3.16666666666667	0	0	35.1666666666667	0	3	0	0	0	0	0	0	5	0	3	0	12.5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	148777.266666667
0159_AP39_21551_20180917_ST	147498	99.1666666666667	0	8	0	11	0	17	9	39	12.5	57	25	29.4166666666667	15.3333333333333	2.25	0	0	32	0	0	0	56.8333333333333	61	6.5	18.9333333333333	1.5	0.25	1	0	0	0	0.5	10.5	0	1	0	0.5	24.1666666666667	0	11	0.666666666666667	0	0	0	0	0	0.5	0	0	1.83333333333333	18.8333333333333	14.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	146911.483333333
0159_AB10_26354_20190116_ST	144835	127.5	0	6	0	17	0	29	0	20	3	43	21	45.3333333333333	14.9166666666667	4.41666666666667	0	0	46.5	0	0	0	37.3333333333333	54.5	1.5	8.88333333333333	0	0	0.5	0	0	1	0	35	0	2.33333333333333	0	0	16.6666666666667	0.666666666666667	2	0	0	0	0	0	0	1	0	0	2.66666666666667	14.5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	144267.783333333
0159_BA21_18016_20171020_ST	144660	100	0	8	0	13	0.666666666666667	6	2	33.5	10	62	31	40.6666666666666	23.5	1	0	0	20.25	0	0	0	58.3333333333333	58.5	0.5	16.8	0	0	4.5	0	0	0	0	28	0	1.5	0	0	15.1666666666667	0	2	0	0	0	0	0	0	2	0	1	2.5	29	18.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	144069.783333333
0159_AF13_79001_20181127_ST	144539	76.3333333333333	0	5	0	11	0	24	5	34.5	0	50	25	24	14.8333333333333	0.2	0	0	28.5	0	0	0	69.8333333333333	60.5	0.5	25.45	0	0	1.83333333333333	1	0	0	0	8.5	0	6.66666666666667	0	0	6.66666666666667	0.2	2	0	0	0	0	0	0	0	0	0	11.6666666666667	15.8333333333333	16.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	144013.816666667
0159_AA34_42412_20190424_ST	141891	67.3333333333333	0	5	0	8	0	29.5	16	20.5	6	45.1666666666667	18	33.4166666666667	9.5	0.45	0	0	31	0	0	0	70.1666666666667	46.5	8	22.5	0.333333333333333	0.916666666666667	1	0	0	0	0	7.5	0	0.333333333333333	0.333333333333333	0.5	29.5	0	1	0	0	0	0	0	0	0	1	0	8	11.8333333333333	10.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	141380.883333333
0159_AZ03_32011_20180226_ST	141507	101.2	1	9.5	0	14	0	22	3	18.7	2	56	20.3333333333333	31.25	15.4166666666667	3.78333333333333	0.5	0	37.5	0	0	0	73.8333333333333	54	19	27.5333333333333	1	0	0	0	0	0	2	17	0	3	2	0	19	0.533333333333333	0	0.666666666666667	0	0.333333333333333	0	1	1	7	0	5	3.66666666666667	20.6666666666667	19.1666666666667	0	0	0	0	0.333333333333333	0	0	0	1.83333333333333	0	0	0	0	140891.25
0159_AY44_33109_20180920_ST	141491	132.5	1	20.5	0	11	0.333333333333333	31.5	6	15	96	60	41	111.666666666667	14.4166666666667	8.63333333333333	0	0	40	0	0.333333333333333	0	111.166666666667	43.5	81	28.0666666666667	8.5	5.91666666666667	1	0	0	1	3.33333333333333	3	3	1.16666666666667	17.8333333333333	1.5	97.6666666666667	3.03333333333333	3	0	0	2	0	0	0	1.5	0	5	1.16666666666667	5.33333333333333	15.3333333333333	2	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	140454.266666667
0159_AS41_40000_20171201_ST	141478	69	0	0	0	4	0	20.5	4	25	3	52	31	21.8333333333333	14.5833333333333	3.58333333333333	0	0	37.5	0	0	0	53.6666666666667	54.5	1.5	23.95	0	0.25	1.33333333333333	0	0	0	0	21.5	0	6.33333333333333	0	1	17	0.333333333333333	1	0.333333333333333	0	0	0	0	0	0	0	0	5.66666666666667	17.6666666666667	21	0	0	0	0	0	0	0	0	0	0	0	0	0	140964.966666667
0159_AA34_42219_201801017_ST	141162	130.5	3	21	0	7	2.33333333333333	13.5	0	45.5	35	52.1666666666667	23	50.6666666666666	22.1666666666667	9.91666666666667	0.5	0.5	42	0	0	0.5	47	60	29	9.95	1	3.16666666666667	6	0	0	1	5	13	2	6.83333333333333	4	4.5	74	5.11666666666667	4	0	0	1.16666666666667	0	0	0	2.5	8	13	0	4.16666666666667	28.3333333333333	1	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	140368.683333333
0159_AJ09_760032_20191126_ST	140953	93	0	31.5	0	20	4	12.5	0	36	43	62.1666666666667	23.3333333333333	98.3333333333333	18.5833333333333	7.08333333333333	0	0	45.5	0	0	0.5	57.5	64.5	38	17.55	9	4.25	6.16666666666667	0	0	1	0	9	0	0.333333333333333	11	1	48.8333333333333	0.533333333333333	5	0	0	0	0	0	0	3.5	0	7	0	0.5	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	140162.333333333
0159_AA34_42432_20190702_ST	138927	89	0	29	0	6	0.333333333333333	12.5	0	34	1	64.8333333333333	16	70.8333333333334	12.5833333333333	4.18333333333333	0	0	148	0	0	0	34.5	56.5	2.5	11.7666666666667	1	0.583333333333333	0.5	0	0	5	0	14	0	3.66666666666667	0	0.5	44.1666666666667	0.333333333333333	1	0	0	0	0	0	0	0	2	0	5.33333333333333	11.8333333333333	17.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	138225.716666667
0159_AA34_42424_20190529_ST	137059	83.8333333333333	0	7	0	12	0	15	0	36.5	1	64.5	19	32.4166666666666	14.8333333333333	1	0	0	16.5	0	0	0	76.8333333333333	62	3	17.3833333333333	0	0	0	0	0	0	0	23	0	3.91666666666667	0	0	42.5	0	5	0	0	0	0	0	0	2	0	1	3	12.5	27.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	136476.116666667
0159_AQ22_10441_20191101_ST	135997	106.333333333333	0	14	0	11	1.33333333333333	11	5	29	7	44.5	21.5	36.75	13.5833333333333	3.46666666666667	0	0	82.5	0	0	0	79.5	83.5	10	21.25	0	0	1.5	0	0	1	1	19	0	4.33333333333333	0.5	0.5	40.5	1.36666666666667	3	0.333333333333333	0	0.666666666666667	0	0	0	5	0	5	5.33333333333333	6.83333333333333	25	1	0	0	0	0	0	0	0	0	0	0	0	0	135293.916666667
0159_AP39_21191_20180122_ST	134952	101.666666666667	0	3	0	14	0	18.5	7	33	0.5	53	20	36.4166666666667	12.9166666666667	2	0	0	29	0	0	0	57.3333333333333	62.5	1.5	15.7333333333333	0	0	0.333333333333333	0	0	0	0	14.5	0	1.08333333333333	0	0	27.3333333333333	0	0	0	0	0	0	0	0	3	0	1	3.66666666666667	13.3333333333333	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	134401.183333333
0159_AQ22_10426_20190802_ST	134680	101.166666666667	0	4	0	9	0	19.5	5	31	1	41	27	34.5	15.5	0.5	0	0	23.5	0	0	0	64.6666666666667	58	1.5	15.45	0	0	1	0	0	0	0	18	0	3.33333333333333	0	0.5	21.6666666666667	0	0	0	0	0	0	0	0	4	0	0	2.66666666666667	10.8333333333333	19.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	134145.883333333
0159_AS41_40070_20190424_ST	133677	83.5	0	17	0	12	0	19	3	25	2	49	19	26.8333333333333	12.4166666666667	1.83333333333333	0	0	21.5	0	0	0	69.5	38	1	20	0	0	0.5	0	0	0	0	14	0	0.5	0	0	12.3333333333333	0.333333333333333	1	0	0	0	0	0	0	0	0	0	5.83333333333333	11.3333333333333	27.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	133183.25
0159_BA21_18004_20171027_ST	128600	106	0	12	0	12	0	14	2	29	14	54	34	22.3333333333333	16.25	0.5	0	0	23.25	0	0	0	62.5	50.5	0	17.0333333333333	0	0	4.5	0	0	0	0	27	0	0.333333333333333	0	0	12	0	4	0	0	0	0	0	0	3	0	7	2.83333333333333	9.33333333333333	20.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	128040.466666667
0159_AA34_42363_20190301_ST	128268	102.333333333333	0	4	0	6	0	10	0	14	12	62.8333333333333	23	36.9166666666666	11.25	1.25	0	0	67	0	0	0	62.5	72.5	1	9.46666666666667	0	0	4.16666666666667	0	0	0	0.5	12	0	1.5	0.5	0.5	11.5	0	0	0	0	0	0	0	0	0	2	1	0	7.66666666666667	26.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	127704.283333333
0159_AA34_42057_20180419_ST	127889	107.666666666667	0	10	0	10	1	9	0	19	7	79.5	13	39.1666666666667	14.5	1.75	0	0	23	0	0	0	81.8333333333333	88.5	1.5	15.1	0	0	0.5	0	0	0	0	33.5	0	0	0	0	31	0	1	0	0	0	0	0	0	1	0	0	0	6.83333333333333	30	0	0	0	0	0	0	0	0	0	0	0	0	0	127263.65
0159_AN08_59029_20180525_ST	127860	71.8333333333333	0	0	0	7	0.333333333333333	18	2	26	1	41	14	45.7500000000001	10.75	2	0	0	97	0	0	0	35	30	0	15.9	0	0	1	0	0	1	0	11.5	0	1	0	0	26.5	0	0	0.333333333333333	0	0	0	0	0	1	0	1	4.16666666666667	10.6666666666667	9.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	127374.933333333
0159_BD46_77022_20190218_ST	127545	96.5	0	3	0	9	0	13.5	0	18.5	1	33.6666666666667	24	40.8333333333333	12	0	0	0	57	0	0	0	37.5	36.5	0	11.1666666666667	0	0	0.333333333333333	0	0	0	0	15.5	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	8	7.16666666666667	19.5	0	0	0	0	0	0	0	0	0	0	0	0	0	127082.333333333
0159_AA34_42380_20190401_ST	125369	93.6666666666667	0	19	0	16.1111111111111	0.666666666666667	8	6	22	17	56.5	20	62.5833333333333	14.1666666666667	0.95	0.25	0	23.5	0	0	0.5	58.6666666666667	79.5	32.5	21.7333333333333	0	0	4.16666666666667	0	0	1	4.83333333333333	9	1	3.5	0.5	4	40.0833333333333	0.2	0	2	0	1.41666666666667	0	0	0.5	1.5	0	7	0	23.1666666666667	23.1666666666667	1	0	0	0	0.533333333333333	0	0	0	0	0	0	0	0	124687.138888889
0159_AY44_33167_20190301_ST	124668	48.1666666666667	0	22.5	0	9	9.66666666666667	16.5	0	54	43	57.1666666666667	12.8333333333333	148.083333333333	19.0833333333333	22.85	0.5	0	74	0	0.166666666666667	0	35	70	9	18.1166666666667	3.33333333333333	2.58333333333333	3.16666666666667	0	0	1	0	11.5	2	0	8.33333333333333	0	21	9.7	0	0	0	1.33333333333333	0	0	0	0.5	0	20	0.333333333333333	4.5	9.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	123899.916666667
0159_AN38_59052_20190117_ST	124501	53.6666666666667	0	9	0	12	0	9	4	36.5	11.5	33.3333333333333	28	36.75	13.0833333333333	1.08333333333333	0	0	20.5	0	0	0	51.1666666666667	36.5	2.5	19.25	0.333333333333333	2.33333333333333	2	0	0	0	0.333333333333333	8	0	0.333333333333333	2.5	0.5	9.16666666666667	0.333333333333333	0	0	0	0	0	0	0	0	0	3	0	20.3333333333333	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	124064.5
0159_AA34_42078_20180523_ST	122745	89	0	17	0	7	0	18.5	5	22	4.5	38.3333333333333	28	26	12.25	3.75	0	0	17	0	0	0	57.8333333333333	47	3	19.35	0	0.5	0.833333333333333	0	0	0	0	10	0	0.333333333333333	0	0	27.1666666666667	0	1	0	0	0	0	0	0	1	0	2	3	15.5	15.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	122252.483333333
0159_AA34_42370_20190322_ST	121718	76.5	0	2	0	15	0.333333333333333	16.5	5	14	6	44	20	37.3333333333333	8.58333333333333	0.25	0.2	0	41	0	0	0	50.1666666666667	61	2	15.1333333333333	0	0	2.66666666666667	0	0	0	0	12	0	3.5	0	0	17	0	0	0.333333333333333	0	0	0	0	0	0	0	0	1.66666666666667	32	11.1666666666667	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	121222.333333333
0159_AA34_42402_20190425_ST	121302	91.6666666666667	0	20	0	10	0.333333333333333	45	0	11.5	131.5	45.8333333333333	32.3333333333333	132.166666666666	20.5	10.8333333333333	0.4	0	40	0	0	2	147.5	39.5	102.5	29.4666666666667	10.6666666666667	25.8333333333333	0	0	0	0	0	0	1	0	18.3333333333333	0.5	62.5	3.33333333333333	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120263.8
0159_AP39_21423_20181004_ST	120677	91.8333333333333	0	2	0	6	0	15.5	4	41.5	0	42	15	27.1666666666667	15.3333333333333	4.66666666666667	0	0	36.5	0	0	0	58.5	48.5	3	12.0666666666667	0	0	0	0	0	0	0	13.5	0	1.5	0	0	33.8333333333333	0.666666666666667	3	0	0	0	0	0	0	0	0	0	0.833333333333333	24.1666666666667	10.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	120165.1
0159_AA34_42218_201801121_ST	119736	62	0	2	0	12	0	3.5	0	34	2.5	58	40	38.5833333333334	17.25	1.83333333333333	0	0	16.5	0	0	0	48.8333333333333	53.5	0.5	12.3166666666667	0	0	0	0	0	0	0	11.5	0	3	0	0	17.1666666666667	0.333333333333333	2	0	0	0	0	0	0	0	0	2	0.333333333333333	13	10.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	119272.683333333
0159_AP39_21017_20171111_ST	118986	61	0	5	0	5	0	11.5	1	17	4	51.3333333333333	13	28.8333333333333	11	1.75	0	0.5	23.5	0	0	0	46.8333333333333	56	1	13.1333333333333	0	0	0	0	0	0	0	16.5	0	0	0	0.5	20.5	0.5	0	0	0	0	0	0	0	2.5	0	2	1.66666666666667	13.8333333333333	22.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	118554.283333333
0159_AJ09_760035_20191205_ST	118216	2	0	0	0	0	2	0	0	65.8333333333333	5	82.6666666666667	0	180.583333333333	21.25	18.95	0	0	80	0	0	0.5	1	54	0	3.9	0	0	0.666666666666667	0	0	0	2.5	1	0	0	0	0	0.5	1.5	0	0	0	0	0	0	0	1	0	49	0	2.5	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	117639.316666667
0159_BD46_77020_20190318_ST	116951	56.8333333333333	0	7	0	11	0	17	1	14	4	63	18	34	13.5	3.91666666666667	0	0	14.25	0	0	0	73.5	51.5	12	15.6333333333333	1.16666666666667	0.5	0	1	0	0	0.5	23	0	1.08333333333333	1.5	1	21.5	0.666666666666667	1	0	0	0	0	0	0	0	0	0	2.16666666666667	12.6666666666667	16	0	0	0	0	0	0	0	0	0	0	0	0	0	116457.116666667
0159_AA34_42368_20190312_ST	114652	83.5	0	16	0	6	0.333333333333333	4	0	15	9	71	20	44.1666666666667	11.75	2.75	0	0	20.5	0	0	0	62.5	60	1	11.6333333333333	0	0	3.16666666666667	0	0	0	0	11.5	0	2.08333333333333	0	0	7	0	0	0	0	0	0	0	0	0.5	0	6	0	7.5	17.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	114157.783333333
0159_AP39_21045_20171020_ST	114121	74.3333333333333	0	18	0	10.3333333333333	0	28.5	3	14.5	9	41.3333333333333	21	26.1666666666667	10	2.95	0	0.333333333333333	9	0	0	0	44.3333333333333	38.5	3.5	5.75	0	1.08333333333333	0	0	0	1	2	10.5	0	0	3.83333333333333	0	30	0	2	0	0	0	0	0	1	2	0	0	2.5	18.8333333333333	11.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	113674.383333333
0159_AN08_59058_20190320_ST	113145	57.5	0	6	0	13	0	21	2	13	2	29.1666666666667	11	27.4166666666667	10.6666666666667	0.25	0	0	31.5	0	0	0	43.6666666666667	27.8333333333333	0	16.7333333333333	0	0	0	0	0	0	0	13	0	6.83333333333333	0	0	11.8333333333333	0	0	0	0	0	0	0	0	2	2	2	8.66666666666667	7.83333333333333	14.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	112763.266666667
0159_AP39_21035_20171026_ST	112157	90.3333333333333	0	7	0	13.5	0	20.5	3	14.5	15	31.3333333333333	20	28.0833333333333	7.58333333333333	0.25	0	0	15	0	0.25	0	43	25	7.5	19.9166666666667	0	0	0	0	0	1	0	3	0	0.666666666666667	2	0	13.5	0	0	0	0	1.33333333333333	0	0	0	1	0	0	9.16666666666667	15.3333333333333	10.5	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	111737.416666667
0159_AA34_42365_20190318_ST	111082	78	0	0	0	3	0	27.5	3	13	5	33.5	17	22.1666666666667	10.0833333333333	0.4	0	0	28	0	0	0	45.6666666666667	39	0	18.45	0	0.25	0.333333333333333	0	0	0	0	3.5	0	0.333333333333333	0.5	0	12.6666666666667	0.4	0	0.333333333333333	0	0	0	0	0	0	1	0	9.83333333333333	22.5	6	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	110680.25
0159_AP39_21206_20180411_ST	110295	58.5	0	2	0	5	0	12.5	4	21	0	27	15	18.3333333333333	9.33333333333333	0.75	0	0	58	0	0	0	53.5	32.5	0	9.58333333333333	0	0	3	0	0	0	0	10.5	0	1.33333333333333	0	0.5	22.5	0.25	0	0.666666666666667	0	0	0	0	0	1	0	0	10	13.1666666666667	12.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	109892.75
0159_AA34_42385_20190401_ST	109205	25.1666666666667	0	44	0	9	0	18.5	14	34.5	31	40.5	46.5	52.5	17.1666666666667	1.33333333333333	0	0	53.5	0	0	0	89.5	66.5	9	16.35	1	0.25	9.5	0	0	0	2.16666666666667	5.5	1	0	1.5	1.5	5	0	0	0	0	2.66666666666667	0	0	0	9.5	0	0	2.5	24.1666666666667	21.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	108547.9
0159_AA34_42200_20180817_ST	108998	74	0	0	0	7	0	21.5	3	8	2	40.1666666666667	17	40.8333333333333	6.75	2.33333333333333	0	0	37.25	0	0	0	32.5	54	0	10	0.5	0	0.333333333333333	0	0	0	0	17	0	0.5	0.5	0	5.66666666666667	0.333333333333333	1	0	0	0	0	0	0	1	0	0	1	13	12.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	108588.5
0159_AQ22_10431_20190930_ST	104105	49.8333333333333	0	0	0	9	0.333333333333333	7.5	2	12	2	44	18	33.25	9.75	0.5	0	0	18	0	0	0	74.8333333333333	63.5	0.5	9.81666666666667	0	0	0	0	0	0	0	8	0	1.66666666666667	0	0	27.5	0	3	0	0	0	0	0	0	0	0	0	1.66666666666667	8.33333333333333	24.5	0	0	0	0	0	0	0	0	0	0	0	0	0	103675.516666667
0159_BD46_77023_20190108_ST	104037	48.3333333333333	0	1	0	10	0	9.5	5	13.5	1	34.1666666666667	20	14.3333333333333	11.4166666666667	1.45	0	0	52.5	0	0	0	42	30	1.5	11.7833333333333	0	0	0	0	0	0	0	7	0	6.33333333333333	0	0	9.33333333333333	0.5	1	0	0	0	0	0	0	2	0	1	2.83333333333333	7.83333333333333	13.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	103678.016666667
0159_AP39_21047_20171127_ST	103924	88.1666666666667	0	3	0	7	0	9.5	5	29	4	33.3333333333333	14	20.5	8.75	0.75	0	0	33	0	0	0	31.5	21	0.5	18.8166666666667	0	0.5	0	0	0	1	0	16.5	0	0	0	0.5	18.1666666666667	0	1	0.333333333333333	0	0	0	0	0	0	2	0	5.66666666666667	14.5	8.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	103527.85
0159_AA34_42174_20180806_ST	103889	67.8333333333333	0	25	0	11	3.33333333333333	35.5	0	15.6666666666667	108	49.1666666666667	21.6666666666667	97.5833333333333	14.9166666666667	8.15	0	0	41	0	0	0	111	51.5	59	25.6833333333333	8	21.5833333333333	0	0	0	0	0	1	0	0	15.1666666666667	0	55.5	1.5	0	2.33333333333333	0	0	0	0	0	10.5	0	12	0	2	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	103012.916666667
0159_AA34_42014_20180323_ST	103830	73.6666666666667	0	2	0	4	0	12	0	20.5	2	43	19	27.9166666666667	9.83333333333333	1.5	0	0	16	0	0	0	71	51	2	12.7666666666667	0	0	0	0	0	0	0.5	12	0	2.5	0	0	17.1666666666667	0	1	0	0	0	0	0	0	0	0	0	1.33333333333333	16	15.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	103395.483333333
0159_AA34_42414_20190612_ST	103394	81.8333333333333	0	7	0	9	0	0	0	23	14	53	21	39.4166666666667	12	1.83333333333333	0	0	47.5	0	0	0	77.1666666666667	51	1.5	9.16666666666667	0	0	0.833333333333333	0	0	0	0	22	0	1.33333333333333	0	0	36	0.333333333333333	3	0.333333333333333	0	0	0	0	0	0	0	2	0	2.16666666666667	25	0	0	0	0	0	0	0	0	0	0	0	0	0	102852.583333333
0159_AP39_21197_20180825_ST	103371	74	0	3	0	13	0	18	2	22	3	37	17	28.8333333333333	10.8333333333333	1.25	0	0	17.5	0	0.2	0	37.1666666666667	38	1.5	16.4166666666667	0.666666666666667	0	0.666666666666667	0	0	0	0	5.5	0	7.16666666666667	0	0	15.6666666666667	0	1	0	0	0	0	0	0	1	1	2	7.5	17.3333333333333	6.66666666666667	0	0	0	0	0	0	0	0	0.5	0	0	0	0	102963.633333333
0159_AY44_33015_20170917_ST	102737	79.8333333333333	0	8	0	9	0	13.5	2	25.5	1.5	38	16	25.4166666666667	13.25	1.75	0	0	15	0	0	0	48.5	42.5	0.5	9.55	0	0	0	0	0	1	0	17	0	1.83333333333333	0	0	3.5	0	1	0	0	0	0	0	0	0.5	0	1	1.33333333333333	10.5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	102331.533333333
0159_AA34_42101_20180611_ST	102663	39.8333333333333	0	6.5	0	8.18181818181818	1	21.5	8	21	35	40.6666666666667	15	41.5	9.58333333333333	3.16666666666667	0	0	61.5	0	0	0	64.5	22.8333333333333	23	19.1333333333333	2.83333333333333	3.58333333333333	1.33333333333333	0	0	0	0	1.5	0	0	8	0	34	1.66666666666667	0	0	0	0	0	0	0	1	0	3	5.83333333333333	22.3333333333333	24.8333333333333	1.5	0	0	0	0	0	0	0	0	0.5	0	0	0	102109.184848485
0159_AA34_42135_20190211_ST	102513	85.5	0	25	0	11	0.333333333333333	15.5	0.5	36.5	30	40.1666666666667	50	28.3333333333333	13.25	2.95	0	0.25	84.5	0	0	0	44.8333333333333	54	21.5	17.85	2.16666666666667	1.25	1.5	0	0	1	2	9.5	0	0	3	1.25	6	0	1	0	0	1	0	0	0	1	0	1	0	19.5	16.3333333333333	0	0	0.25	0	0	0	0	0	0.333333333333333	0	0	0	0	101882.95
