sample_id	total	organic_cyclic_compound_metabolic_process	allantoin_metabolic_process	nucleobase_containing_compound_metabolic_process	biotin_metabolic_process	steroid_metabolic_process	aromatic_amino_acid_family_metabolic_process	lipoate_metabolic_process	phenylpropanoid_metabolic_process	phenol_containing_compound_metabolic_process	s_triazine_compound_metabolic_process	nicotianamine_metabolic_process	beta_lactam_antibiotic_metabolic_process	tetrapyrrole_metabolic_process	isoquinoline_alkaloid_metabolic_process	furaldehyde_metabolic_process	kynurenic_acid_metabolic_process	vitamin_E_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	benzene_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	molybdopterin_cofactor_metabolic_process	daunorubicin_metabolic_process	doxorubicin_metabolic_process	ommochrome_metabolic_process	X3__3_hydroxy_phenylpropionate_metabolic_process	creatinine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	pyrrolysine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	epoxide_metabolic_process	lactone_metabolic_process	organic_cyclic_compound_catabolic_process	organic_cyclic_compound_biosynthetic_process	organic_heteropentacyclic_compound_metabolic_process	methanofuran_metabolic_process	Remaining
0159_AP39_21111_20190126_ST	15642062	29.8333333333333	12.8383333333333	170437.008598115	360.669642857143	15624.4314814815	4712.01628571428	0	1.625	93.9206790123456	0.0857142857142857	0	218.658333333334	7606.12166832011	0	0	0	0	2.5	387.775203703703	1431.64490740741	6028.95721726191	2498.17083333334	506.1	0	0	0	0	0.416666666666667	0	9.1111111111111	1.06666666666667	8880.41822402263	8961.15711805555	6369.48426697531	0	11.3444444444444	3875.99087933569	35036.3503444175	0	0	15368964.3030468
0159_AP39_21220_20180215_ST_E21	15613916	29.5	16.925	171414.116939954	305.651785714286	16518.6655202822	5351.82723809524	0	3.15277777777778	90.6743055555555	0.128571428571429	8.15	216.708333333333	8872.40161210318	0	0	0	0	7.75	390.147425925925	1601.49444444444	6569.46989638449	2076.19444444444	498.007539682541	0	0	0	0.05	5.875	0.6	1.28055555555556	1.8	9033.52359190672	7740.97446759259	6406.41358608906	0	9.55833333333333	4366.20888501862	36042.9347967372	0	0	15336335.8149486
0159_AP39_21311_20180613_ST_E21	15304949	21.3333333333333	26.8583333333333	160776.261099747	278	17019.3125	4666.77587037037	0	1.04166666666667	92.9334104938271	0.0428571428571429	0	323.6	8872.51121031745	0	0	0	0	0.95	396.99062962963	1313.56296296296	5967.31328538359	1891.03472222222	510.383333333333	0	0	0	0.05	11.5833333333333	0	4.00833333333333	3.13333333333333	8470.48604159318	7859.45656828703	6528.62313519621	0	13.812962962963	4184.09238102587	34225.5326160636	0	0	15041489.3160799
0159_AQ11_10150_20181221_ST	15261943	37.8333333333333	45.4958333333333	184157.332560083	86.5133928571428	15182.5393518519	4364.01277777778	0	6.33333333333333	160.19375	0.128571428571429	1.5	165.5	6931.17824074074	0	0.0833333333333333	0	0	22.65	271.525601851853	736.684027777778	5909.35834711199	1816.78388888889	482.562222222223	0.0166666666666667	0.0125	0	0	0.791666666666667	32.9	5.58333333333333	0.0333333333333333	9968.63548586615	8381.6121875	6917.21395385067	0	18.0324074074074	3742.59656893004	33959.0351575004	0	8.83333333333333	14978529.4948397
0159_AZ03_32038_20181018_ST	15153857	50.8333333333333	22.45	171453.32953582	334.794642857143	11311.15	4689.4983015873	0	4.70833333333333	185.896990740741	0.0428571428571429	0	365.658333333334	8058.57233796296	0	0	0	0	2.65	322.417694444444	1490.26736111111	5855.91628637566	2448.14444444445	391.15	0.0666666666666667	0.05	0	0	0.166666666666667	0	11.1777777777778	0.1	7532.63261239712	6964.12060185185	5209.50125385802	0	94.4740740740741	5102.35275293945	31906.3183722504	0	0	14890048.558769
0159_AP39_21368_20180504_ST_E21	14980858	10.6666666666667	46.4166666666667	157830.772494831	292.616071428571	13768.1046296296	4671.23161640211	0	1.56597222222222	127.364891975309	0	0	169.3	8005.72488425926	0	0.166666666666667	0	0	7.9	333.321499999999	1469.51678240741	5906.60980489419	2034.34847222222	457.483333333334	0	0	0	0	3.625	0.4	8.04166666666667	0.2	8228.85984182099	7551.66458333333	5799.16220366696	0	7.87685185185185	4372.87462980109	32923.9703767392	0	0	14726828.2143925
0159_AK37_71066_20190709_ST	14686117	46.1666666666667	55.0177083333333	165534.053728763	220.075892857143	19566.8203703704	5225.08289153439	0	4.10416666666667	216.737962962963	0.128571428571429	3.8	322.575	10176.9262566138	0	0.166666666666667	0	0	13.7	377.643296296297	1402.03923611111	6404.11579585539	1838.17222222222	519.594444444446	0	0	0	0	4.04166666666667	78.6	1.94166666666667	1.33333333333333	9003.76174118166	7532.53472222222	7059.47961474868	0.0555555555555557	30.6643518518519	4189.18444817387	35526.2897899979	0	20.6666666666667	14410741.5255651
0159_AP39_21371_20180409_ST_E21	14644729	50.6666666666667	39.0416666666667	165460.1904763	258.9375	16559.3887626263	4856.0913015873	0	3.45833333333333	91.1869598765432	0.257142857142857	0.6	292.158333333333	7613.92991071428	0	0	0	0	8.95	299.878	1403.83425925926	5770.23157242063	2079.1275	361.744444444444	0.0333333333333333	0.025	0	0	5.20833333333333	7.3	2.54722222222222	1.5	7956.91296116255	7194.32857638889	6066.44468694885	0	24.4708333333333	5050.6138909465	32098.6307288995	0	1.77777777777778	14381169.5338256
0159_AV42_66160_20190805_ST	14514933	14.5	25.7833333333334	163356.474099492	272.485714285714	17033.8476851852	6277.47255555555	0	0.666666666666667	42.1386574074074	0.171428571428571	4.75	331.083333333333	7231.26316964286	0	0	0	0	112.95	372.279833333333	1955.99953703704	5723.63881999558	1908.93277777778	310.15	0	0	0	1.025	4.125	111.1	1.5	3.83333333333333	8154.48582469871	7930.54581018518	6149.58444554674	0	16.2694444444444	5312.6136856261	33359.8631177738	0	26.9444444444445	14248886.5222823
0159_AP39_21231_20180727_ST_E21	14453496	22.6190476190476	42.5	169384.103360339	243.732142857143	15732.1666666667	4314.00368518518	0	3.875	106.177469135802	0.428571428571429	1.325	260.025	9285.30053736773	0	0	0	0	5.6	305.424129629629	1203.21111111111	5835.23430335098	1744.14277777778	623.599999999999	0.0404761904761905	0.0303571428571429	0	1.875	2.375	24.1	10.2861111111111	2.33333333333333	8575.63068656402	7258.73583333334	6154.30669229498	0	34.2583333333333	4442.29080128175	32614.6646762878	0	6	14185255.6038967
0159_AQ11_10126_20181116_ST	14364886	55.8333333333333	40.15	166213.693769347	243.973214285714	15842.9682539683	4459.51831216931	0	2.44444444444444	97.2859567901234	0.428571428571429	0.4	235.808333333334	8142.36979166667	0	0	0	0	18.2	327.579574074075	1488.94699074074	5647.34378306878	1969.11875	355.965873015873	0.0714285714285715	0.0535714285714286	0	1.05	2.33333333333333	4.8	2.87777777777778	0.666666666666667	7683.76021092984	7205.87377314815	5584.47153273809	0	51.5064814814815	4402.1688101117	31419.5509381736	0	1.66666666666667	14103383.1198573
0159_AZ03_32033_20180922_ST	14268874	44.8333333333333	150.275	154506.221492162	331.325892857143	11540.7248075998	4071.54098148148	0	1.75	376.669907407408	0.128571428571429	1.85	255.916666666667	9519.52499999999	0	0	0	0	9.4	346.732564814815	1621.88055555556	5231.42131558643	2049.32856481482	635.711111111112	0	0	0	105.05	4.45833333333333	29.3	13.5694444444444	1.4	8070.17100823046	6472.49680555555	6175.15910328483	0	409.8125	5708.14424595826	30138.7091182576	0	8.11111111111112	14021042.382565
0159_AB10_26288_20181210_ST	14040796	45.1190476190476	99.9916666666667	151121.244550595	298.696428571429	12935.9421296296	4091.3239021164	0.45	3.39583333333333	262.992361111111	0.514285714285714	0.9	223.641666666667	8756.10729166667	0	0.0833333333333333	0	0	9.25	336.326203703703	1173.27465277778	5412.87633928571	2065.81625	587.624206349206	0	0	0	0.05	6.29166666666667	16.3	10.3277777777778	2.3	8234.00695859053	7066.41569113757	6142.1534220679	0	245.235185185185	4776.39510288066	31505.5617376727	0	5.61111111111112	13795359.7811978
0159_AK37_71057_20190430_ST	13927355	4	40.4916666666667	135287.638044372	260.675	14733.6736111111	4597.85236507937	0	1.08333333333333	278.24274691358	0.342857142857143	2	187.191666666666	10462.8228835979	0	0.0833333333333333	0	0	5.35	310.824518518519	1222.48703703704	5416.36228780863	2036.54861111111	655.505555555556	0	0	0	0	3.125	0	16.15	0.233333333333333	7431.16049556634	6559.59642361111	5380.62785332158	0	206.353240740741	3482.22816188048	30652.5979123922	0	0	13698119.7520609
0159_AP39_21215_20180801_ST_E21	13925779	101.833333333333	35.2791666666667	154809.72201631	238.875	16562.2865079365	4446.92818783069	0	5.54166666666667	707.979089506173	0.257142857142857	0	138.583333333334	10194.1034143518	0	0	0	0	10.2	321.90287037037	1838.40162037037	5487.94485780424	1858.86444444445	689.044444444443	0	0	0	16.35	2.83333333333333	0	6.275	3.96666666666667	8611.8631270463	6949.27711805556	6534.26163955026	0	109.718518518519	4506.92435736332	32927.2625568892	0	0	13668662.5205864
0159_AY44_33022_20170915_ST	13898439	109.833333333333	28.2333333333333	151987.100765881	246.825	19021.1666666667	5153.67013756614	0	7.91666666666667	140.694984567901	0.685714285714286	0	213.291666666667	8908.28043981482	0	0	0	0	2.55	272.883416666667	1215.13449074074	5821.55133101851	2037.01111111111	700.325	0	0	0	0	6.08333333333333	0.6	3.2	0.0666666666666667	8370.16068518518	7079.91759259259	6486.24008796296	0	26.3231481481481	3661.81569980894	33773.9321619513	0	0	13643163.506566
0159_AV42_66184_20190930_ST	13896244	46.8333333333333	15.725	153793.024836028	209.5625	17174.3333333333	4057.94111904762	0	4.20833333333333	179.296527777778	0.0428571428571429	0	150.275	7696.2318287037	0	0	0	0	13.4	294.171444444444	1189.48472222222	5487.88772321428	1965.47916666667	718.96111111111	0	0	0	0	4.95833333333333	0	3.12222222222222	1.96666666666667	8081.36511779835	6598.76979166666	6309.04759259259	0	51.6305555555556	3520.12657495591	32831.8526216196	0	0	13645844.3016872
0159_AP39_21086_20180503_ST	13882181	24.1666666666667	34.8833333333333	143515.439332068	298.901785714286	14220.9861111111	4428.75815873016	0	1.75	98.5452932098765	1.37142857142857	0	284.158333333333	6933.03668981481	0	0	0	0	8.45	300.611972222222	1357.64675925926	5147.45959270283	2022.90069444445	322.566666666667	0	0	0	0.025	7.83333333333333	0	0.577777777777777	0.1	6964.45751131687	6338.33315972222	5181.5438343254	0	16.037037037037	4906.50472266314	29226.2472739075	0	0	13650537.7075321
0159_AP39_21325_20180920_ST_E21	13870794	16	35.15	153109.707610286	265.910714285714	15128.8527116402	4662.05572486773	0	2.20833333333333	80.2885030864197	0.128571428571429	0	199.025	7776.93194444444	0	0.0833333333333333	0	0	4.05	346.496601851853	1458.19699074074	5499.80849041005	1625.92138888889	330.733333333333	0	0	0	1	6.875	0	0.744444444444443	0.266666666666667	7814.2814874706	6824.95905092593	7744.79785989859	0	18.2972222222222	4002.75466901822	30655.9762585121	0	0	13623182.4980889
0159_AP39_21284_20190102_ST_E21	13759188	23.6666666666667	18.5416666666667	139278.251597439	159.25	11205.6458333333	3960.15477513228	0	2.66666666666667	54.4344907407407	0.214285714285714	0	181.141666666667	6202.72488425925	0	0	0	0	0.75	366.31412037037	627.756944444444	5549.79256227955	1945.36319444444	382.186111111111	0	0	0	0	2.16666666666667	0	1.89722222222222	0.233333333333333	8034.63478181952	6965.01059027778	5380.00054563492	0	5.34722222222222	2867.33478339947	30460.1672307344	0	0	13535512.3521578
0159_AZ03_32051_20190819_ST	13692080	14.8333333333333	44.9166666666667	154563.845538931	177.740178571429	17440.5858024691	4273.55404497355	0.025	2.625	97.7186728395061	0.171428571428571	0.35	135.383333333334	7373.73263888889	0	0.166666666666667	0	0	35.5	268.477944444445	1365.62222222222	5324.08723820547	1751.29416666667	483.519444444443	0	0	0	14.05	1.45833333333333	15	9.73333333333333	4.56666666666667	7540.07962654321	6572.1766550926	6409.74927579365	0	49.5398148148148	4477.3279457672	30239.9141211665	0	3.5	13443388.7549063
0159_AP39_21278_20180823_ST_E21	13683931	11.3333333333333	159.795833333334	183080.569859907	112.504464285714	29681.8895502645	3501.93481481482	0	2.82986111111111	202.126234567902	0.685714285714286	0	113.475	8829.27071759259	0	0	0	0	101.25	276.109814814815	2379.46770833333	4221.22237103175	1310.71986111111	618.391666666667	0	0	0	5.25	6.91666666666667	0	0.75	1.46666666666667	8775.00806961591	5717.66969907407	5625.13929526749	0	136.704166666667	4775.33919606114	30043.2843956986	0	0	13394239.8950388
0159_AP39_21216_20180227_ST_E21	13534973	64.3333333333333	12.7916666666667	152420.7888042	268.928571428571	13966.0095899471	4191.34818783069	0	1.33333333333333	104.288348765432	0.171428571428571	0	230.091666666667	8134.58411044973	0	0	0	0	5.7	296.997638888889	1097.53981481481	5603.06597497795	2105.90138888889	400.791666666667	0.0666666666666667	0.05	0	2.8	7.29166666666667	0.4	2.95555555555556	0.1	7638.32295266265	6933.15737268518	5568.98215957525	0	25.4685185185185	3687.76920781893	30390.4590342997	0	0	13291810.5113401
0159_AP39_21056_20180125_ST	13415072	74.8333333333333	18.6416666666667	141082.949201091	364.339285714286	9943.86805555555	4044.90266666666	0	0.666666666666667	79.8258487654321	0.0857142857142857	0	246.2	7804.12280092593	0	0	0	0	0.05	296.201027777778	1591.72384259259	5353.2121114418	1872.06597222222	361.777777777778	0	0	0	3.175	4.04166666666667	0	1.01111111111111	2.03333333333333	7385.49791251469	6604.97887731481	4730.65757054673	0	17.9958333333333	4385.8993813933	29428.5445185681	0	0	13189372.6988237
0159_AP39_21141_20180213_ST	13287340	61.6666666666667	30.6666666666667	154081.450092609	188.232142857143	17819.9838383838	4093.3997989418	0	8.70833333333333	114.300694444444	0.0857142857142857	1.05	154.958333333334	7597.21772486773	0	0	0	0	17.45	306.579657407408	688.949305555555	5275.01932043652	1680.16791666667	512.41865079365	0	0	0	0	7.04166666666667	14.2	1.96666666666667	0.566666666666667	8513.46316190231	7292.31875	6724.97168099647	0	16.725462962963	3199.34268709582	31804.5118605477	0	2.88888888888888	13037129.6976504
0159_BC12_41015_20171213_ST	13235486	20.3333333333333	20.7916666666667	147588.563936565	198.928571428571	18146.8870370371	4605.20041798942	0	9.08333333333333	112.381481481481	0.0857142857142857	0	182.518333333334	7587.76149140211	0	0	0	0	19.3	285.066259259259	1122.99583333333	5205.49937996031	1867.95930555556	625.472222222221	0.0444444444444445	0.0333333333333334	0	0.375	21.5833333333333	0.2	3.1	1	8288.4386207133	6774.43527612434	6621.43481371252	0	15.0587962962963	3415.84355191799	31749.9315066505	0	0	12990995.6930063
0159_AP39_21310_20180719_ST_E21	13117571	39.8333333333333	30.25	149025.643402535	232.848214285714	14446.8744528619	4263.00104497354	0	5.20833333333333	76.5024691358025	0.385714285714286	0.25	308.241666666667	6731.62459490741	0	0.0833333333333333	0	0	4.6	274.006342592592	1184.29259259259	4958.00836089065	1838.91944444445	360.016666666667	0.123809523809524	0.0928571428571429	0	0.05	9	4.5	1.88333333333333	0.9	7454.33006687243	6401.63842592593	5480.01880676808	0	17.9236111111111	4528.9291949505	29038.4455202377	0	0.833333333333333	12880851.741074
0159_AZ03_32023_20180717_ST	12965349	11.3333333333333	74.98	145573.468037795	213.616071428571	15897.6153619529	4071.4097936508	0	4.93749999999999	198.488966049382	0.0428571428571429	1.65	177.583333333334	9311.55920965608	0	0	0.1	0	44.25	354.124574074075	1089.31331018519	5042.71400462963	1646.43222222222	663.833333333334	0	0	0	48.3	0.916666666666667	31.2	6.27777777777777	1.56666666666667	8508.75140929355	6792.57929398148	6207.93625900206	0.333333333333333	198.200462962963	3962.19865263081	30930.0376470459	0	5.72222222222222	12724277.5276996
0159_AP39_21331_20190102_ST_E21	12938281	34.3333333333333	62.0333333333333	143221.040773279	226.128571428571	15559.6476851852	3555.31261375662	0.1	2.35416666666667	337.109645061729	0.857142857142857	0	223.4	8499.28721064814	0	0	5.33333333333333	0	27.6	373.933574074075	1370.09155092593	4783.55651455027	1437.97291666666	496.975000000001	0.0166666666666667	0.0125	0	7.625	5.875	0.4	2.31111111111111	4.3	7440.78684314374	5659.12924768518	5225.3866005291	0.333333333333333	88.4231481481481	4270.83017577895	28498.2882421798	0	0	12706860.2147663
0159_AA34_42476_20191015_ST	12799296	0.5	57.125	139715.074107768	265.5625	14232.9526515152	4617.4249047619	0.075	0.625	162.183101851852	0.171428571428571	8.35	270.783333333333	7972.9693287037	0	0	0	0	20.85	306.322805555556	1305.60347222222	5332.31286651236	1933.09583333333	308.583333333333	0.0833333333333333	0.0625	0	0.275	24.7916666666667	131.7	4.74722222222223	0.566666666666667	6959.56114160787	6463.6069212963	5431.31392441663	0	40.5958333333333	4033.03381878307	28762.9831527363	0	145.888888888889	12570786.2252626
0159_AA34_42100_20180523_ST	12774147	13.3333333333333	63.2333333333333	138459.931403227	223.213392857143	11899.4513888889	3531.48333333333	0.15	1.375	175.814814814815	0	0.5	254.2	10599.1857638889	0	0	0	0	0	446.419444444444	520.541666666667	4645.68624338624	1724.75388888889	944.055555555554	0	0	0	4.525	7.125	0	24.7138888888889	0	8631.921593107	6826.74298611111	5765.85315586419	0	47.0865740740741	2988.73205136684	30606.5689112715	0	0	12545740.4022767
0159_BB02_45014_20191203_ST	12693372	0	259.408333333334	110936.228845071	441.419642857143	4163.95833333333	2504.51666666667	0.125	2.89583333333333	616.425925925926	0	0	244	13616.2863425926	0	0	0	0	0	342.890833333333	1184.95243055556	5029.3898396164	1596.86597222223	1312.89444444444	0	0	0	301.425	0.0416666666666667	0	27.9111111111111	0	8154.49377663874	4099.24491898148	6370.49066964286	0	1039.46805555556	6795.96845679012	26524.6760763277	0	0	12497806.021825
0159_AP39_21061_20180816_ST	12583931	43.5	19.075	138802.226002711	259.848214285714	13645.9031084656	3749.62322222222	0	2.43055555555556	61.7966049382716	0.385714285714286	0	158.025	7117.06765046296	0	0	0	0	2.35	300.6095	1193.73032407407	5408.55712081128	1718.19652777778	407.116666666667	0	0	0	0.775	7.95833333333333	0	3.23333333333333	1	7229.47113179747	6498.11599537037	5258.2829265873	0	16.8875	3614.00527314815	28567.1886870162	0	0	12359843.6406072
0159_AP39_21407_20180911_ST_E21	12557001	112.666666666667	374.466666666667	114656.469591492	295.54613095238	5679.34096921597	4182.88534259259	84.8	10.3541666666667	1017.68942901235	0	67.95	101.85	12520.8429728836	0	5.41666666666667	0	0	37.5	346.767583333334	1538.80902777778	3841.23909556879	1488.86458333333	1221.94444444445	1.5	1.125	0	53.6	1.41666666666667	9.8	17.8777777777778	0.233333333333333	8459.12556283069	4821.11122685185	5637.68432043651	8.66666666666667	333.615740740741	5213.65340203198	28667.6772376378	0	2.55555555555555	12356185.9541722
0159_AQ29_10020_20170913_ST	12478391	19	29.7225641025641	149911.1216194	95.6160714285714	14136.1375144917	3657.07063492063	0	8.80555555555557	97.4841820987654	0	0.1	124.183333333334	5813.90765542328	0	0	0	0.0357142857142857	9.55	265.33324074074	663.769444444445	5721.04667383158	1583.55694444444	428.441666666668	0.0238095238095238	0.0178571428571429	0	0	1.5	6.1	10.0861111111111	0.677777777777777	8309.76921622745	7135.31893518519	6210.8135368717	0	14.85	2806.17980880828	28587.5125375546	0	2	12242741.2675946
0159_AY44_33160_20190423_ST	12441671	98.5	59.0416666666667	133414.842854318	207.986607142857	14270.0503968254	3569.95242328043	0	2.41666666666667	1143.38078703704	0.0428571428571429	3.6	148.358333333334	9179.07017195767	0	0	0	0	9.3	259.249740740741	2068.98541666667	4822.54915399031	1489.14208333333	605.411111111112	0.0166666666666667	0.0125	0	32.8	1.54166666666667	69.9	9.5111111111111	2.3	7803.35782995297	6019.23172453703	5842.25358829365	0	180.067592592593	4775.56054556144	28662.5818459301	0	22.1666666666667	12216897.8179918
0159_AV42_66162_20190810_ST	12425518	37.8333333333333	15.55	135644.482055899	231.932142857143	14768.8888888889	3968.30100529101	0	4	120.15100308642	0.0428571428571429	4.7	233.141666666667	7935.92058531746	0	0	0.0333333333333333	0	2.55	315.000787037036	1033.17407407407	5200.7296709656	1816.79861111111	547.166666666667	0	0	0	0.05	3.125	0	1.15277777777778	2.16666666666667	7106.18711044973	6396.90003472222	5459.20658895502	0	15.2208333333333	3351.23101410935	29517.7142503491	0	0	12201784.649042
0159_AP39_21317_20180801_ST_E21	12386349	49.1666666666667	49.8916666666667	142069.205884508	231.828571428571	14439.6625	4021.9645	0	3.95833333333333	101.76412037037	0.171428571428571	0	238.1	7597.58946759259	0	0	0	0	19.45	320.095249999999	1205.5224537037	4879.65607914463	1754.34722222222	421.497222222222	0	0	0	0.825	17.8333333333333	0	1.19166666666667	2.8	6985.07521519204	6484.1233449074	5046.53000459289	0	23.9476851851852	3575.79221443269	27846.5797951573	0	0	12158960.4303741
0159_AB10_26038_20180403_ST	12351819	193.333333333333	149.483333333334	133722.538054059	146.053571428571	18298.4943181818	4129.59496296296	0	3.58333333333333	108.811805555556	0.128571428571429	23.55	198.325	9519.98794642857	0	0	0	0	27.05	401.103027777778	1391.98333333333	5104.81170083773	1380.79680555556	795.966666666667	0	0	0	5.175	9.125	448.7	2.88333333333333	3.5	8383.3896542475	7060.19680555555	6458.18130153219	0	38.1217592592593	3939.89585089653	31484.1062868656	0	124.277777777778	12118265.8514663
0159_AP39_21057_20180521_ST	12338532	46.6666666666667	33.5583333333334	143455.443870893	179.571428571429	14838.7823532949	5001.60032804233	0	4.72222222222223	140.733217592593	0.342857142857143	0.7	179.198333333333	8015.65260416666	0	0	0	0	12.9	278.142666666667	1000.33958333333	6025.31663359789	1759.30208333333	296.822222222222	0.0333333333333333	0.025	0	1.45	6.375	11.7	2.70555555555556	3.2	7560.76492838772	7036.55121527778	5950.71903637566	0	17.4541666666667	3529.99038302001	29727.6824418724	0	3.94444444444445	12103409.6090907
0159_AP39_21224_20180730_ST_E21	12286507	8.33333333333333	42.35	125796.803026826	223.607142857143	11989.6608465608	3827.43917460318	0	2.58333333333333	111.204166666667	0	0	126.375	6756.97312334657	0	0	0	0	7.7	260.24037962963	1193.48472222222	4918.72783840387	1587.08333333333	389.227777777778	0	0	0	0	2.91666666666667	0.4	7.19722222222223	0.0333333333333333	6829.04090133349	6149.12652777777	4755.68416060406	0.0555555555555557	7.86666666666667	3438.16211985597	26976.6197842615	0	0	12081098.1038628
0159_AB18_26455_20190227_ST	12157781	17.3333333333333	37.3166666666667	127694.51829063	255.491071428571	14445.4375	4150.40673809524	0	1.6875	103.125694444444	0.685714285714286	0	301.475	6690.16736111111	0	0	0	0	0.5	303.700546296297	1291.56284722222	4867.94271660052	1862.93958333334	390.494444444445	0.0833333333333333	0.0625	0	0	7.75	0.2	1.77777777777778	0.633333333333333	6920.41223045267	6234.65653935185	5133.68093309083	0	18.812962962963	3780.62596729865	27678.5741704635	0	0	11945588.945244
0159_AP39_21052_20180510_ST	12131286	39.8333333333333	10.225	132684.590432817	190.517857142857	11377.2096560847	4015.21773809524	0	5.02083333333333	64.2456018518518	0.0428571428571429	1.6	145.5	6650.42797619047	0	0	0	0	2.4	272.097361111111	882.526736111111	5217.71504078482	1687.77888888889	414.680555555555	0	0	0	0	3.08333333333333	0	4.2638888888889	0.466666666666667	7401.43882098766	6488.59915509259	5564.93153769841	0	11.037962962963	2913.84576462375	28181.613329904	0	0	11917055.0896714
0159_AB18_26347_20190211_ST	12119708	52.3333333333333	17.175	139008.285623968	147.901785714286	15213.3887626262	4124.86835978836	0	1.91666666666667	93.4222222222222	0.3	0.3	134.35	6712.3488425926	0	0.0833333333333333	0	0	3.6	230.07537037037	1213.65416666667	4982.74787533068	1621.94333333333	621.194444444444	0.0333333333333333	0.025	0	0	2.95833333333333	5.4	0.025	1.93333333333333	7176.9856930727	6278.5740162037	5725.18318305409	0	18.2046296296296	3467.82328128782	28922.9992187194	0	2.55555555555555	11893925.4103021
0159_AP39_21316_20180604_ST_E21	11989247	2.5	36.5333333333333	129517.749569698	163.508928571429	13884.8402777778	3849.7156984127	0	1.35416666666667	88.7007716049382	0.257142857142857	0	152.183333333334	7090.1937334656	0	0	0	0	5.65	346.952944444444	968.40775462963	4875.24149856702	1355.31263888889	240.072222222222	0	0	0	0.325	6.54166666666667	0	6.28333333333333	3.2	6415.24764360425	6256.18304398148	5706.9925202087	0	9.49907407407407	3086.0471128013	25866.1028556731	0	0	11779311.4037352
0159_AP39_21393_20180418_ST_E21	11942620	31.3333333333333	16.575	128575.742701181	209.45238095238	12371.7222222222	3925.77855291005	0	0.666666666666667	102.429783950617	0.0428571428571429	0	186.558333333334	6816.78819444444	0	0	0	0	31.8	299.616398148147	941.171759259259	4864.40067791005	1730.63583333334	355.669444444444	0	0	0	0.3	2.16666666666667	0	1.73888888888889	0.766666666666667	6790.99610247648	6303.75961805556	5124.91562885802	0	21.1884259259259	3085.84302979865	27435.4883281893	0	0	11733392.4525052
0159_AV42_66136_20190805_ST	11787430	37.6666666666667	61.5333333333332	121249.500033354	194.354166666666	11226.5763888889	2863.575	0	1.43055555555556	43.0986111111111	0.557142857142857	0	326.8	6261.80324074074	0	0	0	0	0.9	216.532916666667	1135.20069444444	4241.43802358906	1669.6875	297.466666666667	0	0	0	0	2.04166666666667	0.4	5.2111111111111	0.266666666666667	5991.18404578189	5191.6625	3660.52175925926	0	9.9212962962963	3818.38111331569	23616.0719200715	0	0	11595306.2169803
0159_AP39_21302_20181004_ST_E21	11781775	62	29.45	127678.760316889	224.813988095237	10503.1782407407	3534.83308465608	0.025	3.375	366.255709876543	0	0.05	201.391666666667	6827.76415343915	0	0	0	0	9.85	260.138953703703	1265.87662037037	4623.95629684744	1631.32638888889	391.205555555556	0.0238095238095238	0.0178571428571429	0	10.125	0.541666666666667	2.3	4.65833333333333	0.4	6650.78896590241	5626.40967592593	4810.2761095679	0	92.3592592592594	3684.05310508524	25791.5584586028	0	0.444444444444445	11577486.7923388
