sample_id	total	phosphotransferase_activity__alcohol_group_as_acceptor	tRNA_2__phosphotransferase_activity	NAD__kinase_activity	adenosine_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	galactokinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hexokinase_activity	homoserine_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	protein_kinase_activity	pyruvate_kinase_activity	ribokinase_activity	shikimate_kinase_activity	xylulokinase_activity	phosphofructokinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	X2_dehydro_3_deoxygalactonokinase_activity	X2_dehydro_3_deoxygluconokinase_activity	L_fuculokinase_activity	ribulokinase_activity	allose_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphoribulokinase_activity	protein_N_PI__phosphohistidine_sugar_phosphotransferase_activity	rhamnulokinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	undecaprenol_kinase_activity	N_acylmannosamine_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	inositol_3_kinase_activity	D_ribulokinase_activity	thiamine_kinase_activity	N_acetylgalactosamine_kinase_activity	aminoglycoside_phosphotransferase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	LPPG_FO_2_phospho_L_lactate_transferase_activity	adenosylcobinamide_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	polynucleotide_5__hydroxyl_kinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	X6_deoxy_6_sulfofructose_kinase_activity	protein_phosphocysteine_sugar_phosphotransferase_activity	protein_ribulosamine_3_kinase_activity	myo_inositol_1_2_3_4_6_heptakisphosphate_5_kinase_activity	dihydroceramide_kinase_activity	D_glucosamine_PTS_permease_activity	guanosine_kinase_activity	Remaining
0159_AV42_66163_20190718_ST	25997855	19088.5	0	1232.33333333334	15	908.466666666665	3	2312.20833333333	3436.26666666667	0	0	2814.16666666667	3868.75	4686.10416666667	8706.16666666668	891.25	1017.04166666667	6.25	3070.41666666667	65277.4257936507	3556.6	3327.90416666666	1621.675	4736.66666666667	9775.25000000002	5384.875	1911.375	60.25	2604.5	42.75	179.666666666666	49.5	5552.66666666665	1881.45	7	2.91666666666667	11969.8444444445	5045.5	1507.33333333334	1818.29166666666	288.583333333333	1334.66666666666	3.25	0	71.6666666666665	3.5	0	70.4166666666665	0	0	2371	1222.48333333333	0	0	193.5	452	193.083333333334	432	4757	1182.5	0	0	128.5	0	0	0	4.16666666666667	134.75	937.125	0	0	0	2625.875	0	0	0	0	0	81	0.0833333333333333	24.25	0	0	4362.45	7	25798604.7880952
0159_AK37_71023_20180813_ST	25813498	21570	0	1230.16666666666	20	528.658333333335	9.5	2504.55833333334	1679.91666666666	0	0	3442.5	4310.13095238095	7895.91666666665	9227.33333333333	952.383333333335	835.041666666665	51.9166666666665	3059.5	68845.2361111112	3621.9	1509.08333333334	1756.625	2281.16666666667	10957.3988095238	4384.54166666667	1935.875	409.75	1602.75	388.083333333333	1216.91666666666	20.5	6953.58333333335	1518.54166666666	74.75	70.4166666666665	16018.45	4496.33333333333	1335.375	1065.79166666666	187.416666666666	209.583333333334	11.5	0	69.3333333333335	88.5	0	8.125	0	0	1934	1181.025	0	0	56.8333333333335	347.5	232.833333333334	18	5568	2259.25	0	0.25	76.5	0	0.833333333333335	0	72.3333333333335	560.25	74.0416666666665	0.75	0	0	2480.5	0	0	0	0	0	25.8333333333333	0.944444444444447	0	0	0	3927.23333333333	74.75	25606251.2896825
0159_AP39_21289_20190125_ST_E21	25806206	22179.5	0	1591.25	11	538.666666666665	2.16666666666667	2152.86666666666	1283.38333333334	0	0	3194.575	4119	5019.08333333335	6090.5	806.5	837.375	37.4166666666667	2776.91666666667	65984.5640873016	3592.43333333333	1658.95	1573.33333333334	2720.33333333333	9641.83333333335	4881.625	2070.96666666666	70.625	1277	42.8333333333333	244.333333333334	19.25	5150	1842.13333333334	2.75	3.25	8292.77222222222	4945.25	1081.79166666666	1498.25	160.25	254.5	9	0	132.333333333334	5.5	0	24.875	0	0	1464	973.008333333335	0	0	28.25	156.166666666666	90.0833333333335	85.5	3107	1008.25	0.5	2.5	30.5	0	0.5	0	543.25	216.5	329.333333333333	1	0	0	2470	1.5	0	0	0	0	39.1666666666667	0.111111111111111	0	0	0	2566.91666666667	2.75	25625268.2775794
0159_AK37_71048_20190125_ST	25529990	22301.1666666667	0	1155.875	37.5	499.066666666666	0.5	2319	1223.93333333333	0	0	3114.75	5845.75	8774	7622.75	1341.6	1252.225	5.08333333333335	2647.66666666667	59454.2109126984	3684.48333333333	2033.7	1859.80833333333	4316.33333333333	10636.4464285714	4933.33333333333	1706.125	1263	908.75	1013.41666666667	1710.75	53	6944.08333333335	1694.00833333334	387	324	24336.7166666667	4002.75	1663.33333333334	688.833333333335	166	591.083333333335	2.5	0	262.25	471.5	0	3.54166666666667	0	0	2172.5	1210.79166666667	0	0	215	1023.41666666667	599.916666666665	10	7165.75	1368.5	0	1.25	101.5	0	0	0	118.666666666667	481	97.625	0	0	0	2519.875	0	0	0	0	0	69.3333333333333	0	0.166666666666666	0	0	9698.28333333333	387	25309497.6009921
0159_AK37_71052_20190226_ST	25502511	23238.7	0	1247.51666666667	15.5	472.671428571429	0	1970.41666666666	1630.91666666666	0	0	2234.7	3742.75	4582.75	5898.75	392	834.333333333335	52.25	2280.58333333333	64755.3619047619	3007.55	2685.96666666666	1312.5	3781.91666666667	9001.16666666665	4338	1603.83333333334	136.25	1462	229.916666666666	778.833333333335	57.5	4641.75	1506.75	0.25	1.83333333333334	10543.9722222222	6348.25	718.375	1924.83333333334	174.75	290.25	13	0	587.333333333335	0.5	0	3.375	0	0	1976	1397.275	0	0	12.9166666666667	340.5	399	1	3715.75	406.25	0	0.666666666666665	6	0	30	0	366.5	242.25	629.291666666665	0	0	0	2083.5	0	0	0	0	0	1.83333333333333	0	0	0	0	5548.83333333333	0.25	25316853.3277778
0159_AZ03_32016_20180619_ST	25155806	24284.7833333333	0	1439.66666666666	29	739.716666666665	1.25	1724.78333333333	2068.66666666667	0	0	2552.91666666667	3435.08333333333	3979.25	8032.08333333335	580.25	495.666666666667	5.25	2670	69415.7071428571	3120.5	2376.15833333334	1191.04166666666	3727.75	9027.72500000002	4039.5	1903.08333333334	154.75	2148.5	51.25	710.5	31	4375.33333333333	1435.75	4	2.75	6923.51666666667	5192.5	883.125	1547.79166666666	224.666666666666	83.6666666666665	0.75	0	388.5	11.5	0	15.2083333333333	0	0	1606	981.816666666667	0	0	7.5	111	101.083333333333	0	4123.25	1056.5	0	0	30	0	0.25	0	857.916666666665	243.25	750.375	0	0	0	2023.125	0	0	0	0	0	0	0	0	0	0	2011.96666666667	4	24970873.0761905
0159_AK37_71024_20181010_ST	24832720	21841.4166666667	0	1182.91666666666	10.5	483.390476190476	0.75	2047.34166666667	1790.58333333334	0	0	3006.93333333334	3627.41666666667	5594.08333333335	6658.25000000002	777.15	702.133333333335	25.1666666666667	2547.75	61196.0656746032	3355.7	2427.81666666666	1364.15	3452.16666666667	9765.19761904763	3647.16666666667	1914.5	245.875	1932.75	338.833333333333	568.916666666665	81.75	4396.25	1388.125	91.75	81.75	11457.6111111111	4001.33333333333	1220.29166666666	1379.5	128.833333333334	339.25	5.5	0.5	141.583333333334	65.5	0	111.875	0	0	1203.83333333333	1283.78333333333	0	0	78.75	301	193.25	8.5	4640.5	1118	0	2.25	39.5	0	0.25	2.5	183.666666666666	480.25	474.083333333333	0	0	0	2298	0	0	0	0	0	79.8333333333333	0	0.5	0	0	3993.81666666667	91.75	24650849.660119
0159_AP39_21282_20180907_ST_E21	24826056	23423.1666666667	0	1298.61666666666	35.5	825.716666666665	0	1852.41666666666	2864.7	0	0	2891.91666666667	3801.75	4567.25	11171.3333333334	1087.03333333333	831.75	90.6666666666665	2641.5	68145.5315476191	3201.91666666667	3113.825	1389.375	4457.33333333333	8565.79166666667	3623.70833333333	1875.5	434.125	2282.25	900.25	662.75	189.5	4586.79166666667	1985.91666666666	143.75	128.25	16146.4777777778	3799.25	1621.20833333334	1443.58333333334	149.5	591.583333333335	1	0	165.166666666666	108.5	0	51.0833333333335	0	0	2157	802.099999999998	0	0	899.333333333335	298	366.916666666667	620.5	2189.25	728.25	0	0	127.25	0	0.25	0	342.916666666667	412.25	610.416666666665	0	0	0	2333.54166666667	0	0	0	0	0	620.166666666667	0	100.25	0	0	6803.43333333333	143.75	24619353.1906746
0159_AZ03_32057_20190910_ST	24532951	19482.5	0	1115.175	10.5	483.325	3	2061.01666666667	1152.5	0	0	3176.1	3339	5901.72916666665	6761	679	745.091666666665	5.25	2492.75	68603.4712301587	3196.5	1430.17083333333	1415.09166666667	2615.5	9614.20238095239	4037.75	1733.25	64	1725	267.25	210.666666666666	22	4553.20833333333	1151.04166666666	0	0	8467.30555555555	3862	858.333333333335	1310.625	153.333333333334	180	2.25	0	59.8333333333335	6.5	0	25.4166666666667	0	0.25	1326	1003.91666666667	0	0	4	146.166666666666	78.0833333333335	2.5	3445.25	1144	0	6.25	67	0	0.5	0	112.166666666667	261.75	199.916666666666	0.5	0	0	2255.25	0	0	0	0	0	21.5	0.111111111111111	0.25	0	0	1972.08333333333	0	24357930.9180555
0159_AP39_21294_20181026_ST_E21	23821878	21591.9166666667	0	1183.875	9.5	711.488095238095	4.5	2092.15	2127.43333333334	0	0	2377.89166666667	3589.5	5070.5	7521.66666666667	746	696.583333333335	3.75	2301	63083.4751984127	3124.66666666667	2086.73333333333	1345.97976190476	2963.16666666667	9631.9869047619	3430	1777.66666666666	174.875	1512	116.333333333333	443.208333333333	52	4753.79166666667	1529.60833333333	31.25	217.25	10921.2055555556	4516.16666666667	1070.29166666666	1329.5	182	249.5	3	0	173.458333333334	26	0	83.5416666666665	0	0	1126.5	907.249999999998	0	0	49.4583333333333	244	145.25	124	3600.5	530.5	0	0	39	0	0	0	338	310.75	403.625	0	0	0	2049.25	0.25	0	0	0	0	109.166666666667	0	7.75	0	0	2997	31.25	23644008.0894841
0159_AP39_21220_20180215_ST_E21	22977537	19740.8333333333	0	1138.39166666667	5	667.75	12.0833333333333	1783.71666666667	2484.91666666667	0	0	2743.03333333334	3328.47619047619	4966	7580.08333333332	603.5	683.908333333335	5.5	2760.75	57717.6402777778	3337.21666666667	2252.46666666666	1334.48333333333	3111.5	9789.8	3536.83333333333	1707.66666666666	41	2521.25	168	182.041666666666	42	4167.25	1598.14166666667	1.75	1.41666666666666	7676.32777777779	4576.41666666667	784.666666666665	1377.70833333334	192.583333333334	175.833333333334	1.75	0	121.541666666667	2.75	0	7.625	0	0	1273.5	899.183333333335	0	0	5.375	160.25	59.75	4	3604.25	1174.75	0	0.25	24	0	0.25	0	127.75	365.25	685.5	0.25	0	0	2125	7.5	0	0	0.0833333333333332	0	5	0	2.75	0	0	1691.98333333333	1.75	22810387.0224206
0159_AP39_21368_20180504_ST_E21	22709004	22919.2291666667	0	1009.83333333333	23	665.29761904762	3.25	1368.775	1410.08333333334	0.5	0.25	2513.2	2862.48809523809	5155.25	6879.91666666667	530.5	573.208333333335	8.33333333333335	1972.25	68998.8097222222	2747.65	1870.65	1102.92976190476	3750.41666666667	8806.5130952381	3533.25	1460.70833333334	111.5	1138.5	424.25	291.666666666667	48.5	3877.20833333333	1121.06666666667	0	2	8349.38888888889	4226.75	720.458333333335	1273.5	114.916666666667	203	0.25	0	69.1666666666665	3	0	26.7083333333333	0	0	1131.5	738.966666666666	0	0	5.16666666666665	446.5	101.75	27	3086.25	907	0	0	67	0	0.666666666666665	0	7	174.25	308.541666666667	0.5	0	0	1821.375	0	0	0	0	0	15.5	0.111111111111111	5.25	0	0	2153.66666666667	0	22535837.8825397
0159_AP39_21111_20190126_ST	22636937	21039.1666666667	0	1284.15833333333	12.5	636.25476190476	1	1875.875	1350.41666666666	0	0	2825.85	3055.25	3446	5976.66666666667	494.25	621.616666666665	0.166666666666666	2721.25	52158.9119047619	3208.61666666667	1942.08333333334	1198.76666666667	2419.66666666667	9496.97619047617	4154.75	1635.75	55	1394	70.5	63.25	10.5	4170.58333333333	2035.975	0	0.25	8278.59722222222	5448.25	974.958333333335	1726.5	121	188.5	0	0	32.5	0.5	0	11.75	0	0	940.5	867.475	0	0	8	116	59.4166666666665	16	4677.75	715	0	0	9.75	0	0	0	292.333333333333	283	669.25	0	0	0	2032.875	0	0	0	0	0	24	0.0833333333333333	0	0	0	1878.25	0	22478208.7599206
0159_AP39_21311_20180613_ST_E21	22512648	20016.0833333333	0	1099.90833333333	32.5	587.016666666665	0.5	1777.125	1724.58333333334	0	0	2457.91666666667	3778.47619047619	4970.5	6952.24999999998	521.666666666665	659.008333333335	3.66666666666667	2366	61115.2527777778	2936.43333333333	1916.01666666667	1252.19166666667	3462	8540.68333333333	4144.875	1544.29166666666	68.25	1303	106.25	115.916666666667	16	4007.5	1452.15	0.5	0.416666666666667	9748.49444444444	3028	1176.54166666666	1152.58333333334	160.75	201	1.25	0	56.6666666666665	6	0	4.91666666666667	0	0	1078	902.750000000002	0	0	3.625	222.5	118.416666666667	67	3102.25	794.75	0.5	0	47	0.166666666666666	0.166666666666666	0	60.3333333333335	159.25	413.083333333333	0	0	0	1982	0	0	0	0.25	0	24.6666666666667	0	19.5	0	0	3092.86666666667	0.5	22346093.293254
0159_AQ11_10150_20181221_ST	22233710	20257.6166666667	0	1481.04166666666	1	287.066666666666	178	2071.32619047619	470.683333333334	0	0	4356.83333333333	3325.91666666667	6011.5	2964.16666666667	510.5	769.783333333335	9.16666666666665	2337.25	42361.0194444445	2877.71666666667	1143.64166666667	1522.60476190476	1168	7837.33333333333	3659.375	2146.63333333334	96.5	540	110	162.666666666666	12.5	5805.58333333335	1013.375	2.75	2.91666666666667	9288.28333333334	4407.25	875.625	1581.08333333334	26	215.666666666666	0	0	41.8333333333333	1.25	0	10.3333333333333	0	0	1891.66666666667	663	0	0	1.91666666666666	185.25	66.1666666666665	4.5	1972.75	567	0	0.75	28	0.166666666666666	0	0	4	232.5	47.2083333333333	0	0	0	2672.25	2.5	0	0	0.25	0	2.33333333333333	0	0	0	0	1656.68333333333	2.75	22091766.5662698
0159_AZ03_32038_20181018_ST	22169581	16131.9166666667	0	1126.625	7	609.816666666665	2.25	1562.19166666667	2021.33333333334	0	0	2186.66666666667	3089.83333333333	2535.3125	5516.41666666667	326.25	369.433333333334	0.166666666666666	2308.75	53035.0767857143	2703.98333333333	2688.1625	922.233333333335	2886.25	7672.11904761905	3609.75	1524.83333333334	23.25	2239.5	53.75	267.916666666667	3.5	3814.41666666667	1303.44166666667	1.5	0.75	4597.34444444443	4632.25	377.708333333333	2042.33333333334	119.5	43	0.5	0	198.666666666666	0.5	0	1.08333333333334	0	0	1406	1466.58333333333	0	0	3	45.75	95.25	5.5	3076.5	795.5	0	0	6	0	0	0	170.916666666666	179.5	796.625	0	0	0	1708.25	0	0	0	0	0	35.5	0	0	0	0	754.616666666667	1.5	22026476.7263889
0159_AK37_71066_20190709_ST	21461338	17823.2291666667	0	1218.29166666666	4.5	350.178571428572	45.5	1832.7	1064.6	0	0	2894.08333333333	3925.21428571428	5853.83333333335	4792.5	542.6	819.416666666665	32.8333333333333	2304.41666666667	54395.264484127	3087.91666666667	1864.29166666666	1304.80833333333	2700.83333333333	8157.13571428571	3265.79166666667	1687.29166666666	241.5	1254.25	496.25	206.833333333334	35	4552.625	1194.3	8.25	11.5	9213.19444444444	2934.5	889.5	1013.375	75.4166666666665	410.75	2	0	105.833333333333	11.75	0	63.0833333333335	0	0	1338.83333333333	930.516666666665	0	0	40.8333333333333	435.25	279.666666666667	113	2527.25	467.75	0.5	21	149	0	3.75	0	95.5	347.5	317.666666666667	1	0	0	2173.85	0	0	0	0	0	30.3333333333333	0	0.5	0	0	3586.5	8.25	21305782.4083333
0159_AP39_21371_20180409_ST_E21	21434995	20535.9166666667	0	1160	13.5	566.508333333335	1	1652.90833333333	1510.33333333334	0	0	2477.41666666667	3292.04761904762	4948.75	5794.85	418.833333333333	460.075	8.16666666666665	2327.91666666667	56421.3267195767	2737.78333333333	1610.53333333333	1115.53333333333	2621.25	7929.21130952381	3095.16666666667	1527.475	128	1742.5	96.5	563.333333333335	17	4116.58333333333	1142.04166666666	0	0.5	5810.36111111112	3889.25	677.791666666665	1158.125	134.416666666666	173.583333333334	1	0	242.833333333334	4	0	85.6666666666667	0	0	934.166666666667	706.783333333335	0.25	0.25	3.41666666666667	83.4166666666665	66.3333333333335	0	2557.75	574.75	0	0.25	31	0.333333333333333	1.5	0	425.416666666667	219.25	384.916666666667	0.25	0	0	1798.5	2	0	0	0	0	13.8333333333333	0	0	0	0	1373.08333333333	0	21283607.5615741
0159_AQ11_10126_20181116_ST	21368550	19243.2833333333	0	1034.25	12	447.8	0.5	1350.19166666667	1613.76666666667	0	0	2210.91666666667	3432.83333333333	4773.8125	5556.16666666667	524	384.975	2.25	2078.625	58157.7396825397	2698.71666666667	1645.17083333333	1118.275	3044	8841.49285714285	3065.5	1469.125	295	1460.25	149	372.041666666667	42	3967.66666666667	957.791666666665	3.25	3.25	7868.47222222223	5114.91666666665	1021.29166666667	1131.83333333334	177.25	327.5	0	0	225.291666666666	2	0	4.91666666666667	0	0	590.5	725.75	0	0	8.5	231	74.25	0.5	2046	686.5	0	0.5	46.25	0	0	0	324.083333333333	137.75	443.125	0	0	0	1728.5	0	0	0	0	0	5.5	0	0	0	0	1853.83333333333	3.25	21213815.0952381
0159_AV42_66160_20190805_ST	21275702	23970.8833333333	0	1313.89166666667	12.5	483.733333333334	8.25	1628.375	1743.66666666666	0	0	2395.83333333333	3243.91666666667	6815.16666666665	6765.74999999998	941	532.033333333335	68.75	2208.5	55681.464484127	2904.35	2860.34166666666	1107.59642857143	3432.41666666667	7058.725	3545.70833333333	1490	195.5	1607.5	31	372.75	17.5	4314.08333333333	1125.625	1.75	18.1666666666667	6233.08333333333	3058.66666666667	1121.70833333334	1009.58333333333	294	734.833333333335	5	0	238.333333333334	5	0	340.5	0	0	1200.5	760.241666666667	0	0	19	264.5	174.5	41	1634.25	696.5	0	1.25	35.5	0.333333333333333	1	0	760.25	140.25	191.666666666666	2.5	0	0	1987.625	0	0	0	0	0	31.8333333333333	0.222222222222222	4.5	0	0	2507.91666666667	1.75	21114307.4751984
0159_AP39_21231_20180727_ST_E21	21114155	23219.4166666667	0	1089.24166666666	33	454.529761904762	0.5	1706.08333333334	1380.65	0	0	2457.23333333333	3319.48809523809	6475.91666666665	5140.375	508.766666666665	551.991666666665	10.25	2034.33333333334	51371.0728174603	2849.48333333333	1613.7	1319.56666666667	2818.75	8468.45	3626.54166666667	1500.64166666667	143	1239.75	91.0833333333335	339.5	35.25	4696.91666666667	1050.475	20.5	17.6666666666667	9030.65555555554	3776.41666666667	982.833333333335	1095.29166666666	116.25	411.166666666667	2.5	0	126.5	24.25	0	125.458333333333	0	0	2040.5	828.441666666665	0	0	36.4166666666667	335.5	223.583333333334	58.5	2416	737	0	1.75	27	0.166666666666666	0.25	0	174.833333333334	125	314.166666666667	0	0	0	1978.975	0	0	0	0	0	20.8333333333333	0	2.25	0	0	2365.9	20.5	20957171.9871032
0159_AP39_21215_20180801_ST_E21	20666946	19360.9166666667	0	1072.075	15	581.38095238095	12.25	1654.80833333333	1500.63333333334	0	0	2553.18333333334	4102.83333333333	6104.33333333335	6207.66666666667	790.266666666665	719.958333333335	3.66666666666667	2313.33333333333	49180.5527777777	2978.63333333333	1616.85	1383.51666666667	2954.41666666667	9054.40952380951	3510.29166666667	1488.93333333333	551.125	1138.5	497.583333333333	841.791666666665	38.75	5171.04166666665	1249.40833333333	163	127.666666666667	14495.0833333333	4045.5	1126.66666666666	911.375	118.75	321.75	0	0	177.541666666666	200.5	0	28.2916666666667	0	0	1595.5	1037.50833333333	0	0	93	508.75	293.833333333333	4	4290.75	1209	0	0.416666666666667	98.25	0.166666666666666	0.416666666666667	0	193.25	394.25	197.833333333334	1.75	0	0	1954.375	0	0	0	0	0	22	0	1.5	0	0	3444.53333333333	163	20501077.681746
0159_AP39_21325_20180920_ST_E21	20574440	18110.25	0	938.625	43.5	535.11904761905	7.33333333333335	1494.89166666667	2000.61666666666	0	0	2232	2843.41666666667	4796.58333333333	6346.16666666667	487.666666666667	494.166666666667	4.08333333333333	2233.16666666667	50071.7388888889	2710.06666666667	1882.36666666666	1167.81666666667	2851	8409.50000000001	2774.75	1515.30833333333	105.75	2134.75	233.5	277.583333333333	49	3594.41666666667	1304.13333333334	3	2.91666666666667	6845.65000000001	4228	745.666666666665	1137.66666666666	151.083333333334	184.416666666666	3.75	0	58.3333333333335	6	0	13.2916666666667	0.166666666666666	0	1213	682.016666666665	0	0	7.91666666666665	242	117.416666666667	27.5	2412.75	955.75	0.25	0	52	0.166666666666666	0.25	0	1.58333333333334	146.25	430.625	0	0	0	1814.125	0	0	0	0	0	5.16666666666667	0.0833333333333333	11.25	0	0	2252.78333333333	3	20429034.9087302
0159_AP39_21086_20180503_ST	20516172	20132.1666666667	0	1162.33333333334	4.5	570.083333333335	0.5	1314.11666666666	1899.75	0	0	2126.63333333334	3433	3685.91666666667	5967	489.25	464.333333333333	23.25	2190	58988.1910714286	2582.6	1706.08333333334	916.166666666665	3452	7119.85714285715	3540.125	1385.54166666666	93.25	1436	111.75	311.125	36	3362.33333333333	1309.25833333334	0.25	0.5	6823.30555555555	4392.25	511.916666666665	1187.75	208.75	226	5.75	0	201.125	3.5	0	7.16666666666665	0	0	981	660.891666666668	0	0	25.5	276	88.4166666666665	78	2713.5	904	0	0	124	0.333333333333333	0	0	844.75	236.75	389.5	0.25	0	0	1631	0	0	0	0	0	42.5	0	0.5	0	0	2383.41666666667	0.25	20361410.0628968
0159_AY44_33022_20170915_ST	20492098	17807.2083333333	0	1062.54166666666	11	561.909523809525	0	1603.14166666667	2192.75	0	0	3026.26666666667	2873.32142857143	4197.625	7754	920.25	730.35	0.75	2705.91666666667	51064.0291005291	3201.9	2022.225	1319.15	2451.08333333333	9156.88095238097	3324.5	1668.91666666666	74.25	2196.25	62.25	89.6666666666665	13.5	4486.41666666667	1482.71666666667	0.75	0.5	11076.6666666667	3079	672.708333333335	1135.125	143.25	291.5	1	0	46.1666666666667	2	0	51.375	0	0	629	1246.44166666667	0	0	51.625	98.5	48.5	176	5088.25	1594.5	0	0	52.5	0	0	0	33.0833333333333	557	422.416666666667	0.5	0	0	1971.25	0	0	0	0	0	86.5	0	8	0	0	1941.08333333333	0.75	20333531.292328
0159_AV42_66184_20190930_ST	20318581	12770.75	0	905.483333333335	35.5	452.866666666667	2.5	1897.10833333333	1334.91666666666	0	0	2977.7	3250.07142857143	4669.75	6366	757.25	687.825	0.25	2534.16666666667	51701.2583333334	2926.85	1389.725	1223.5	2381.58333333333	9359.41071428572	3653.25	1482.08333333334	104	2260.5	69.5	325.75	7	3497.5	1786.33333333334	0	0	9533.69444444445	2933.5	1045.41666666666	954.541666666665	69.75	266.25	0	0	99	0	0	2	0	0	477.5	818.016666666667	0	9	4	97.5	58	10.5	6242.25	1125	0	0	24	0	0	0	0.166666666666666	591.5	606.791666666665	0.25	0	0	1854.5	0	0	0	0	0	55	0	1	0	0	2454.83333333333	0	20168436.656746
