sample_id	total	oxidoreductase_complex	glycine_cleavage_complex	ribonucleoside_diphosphate_reductase_complex	nitrate_reductase_complex	formate_dehydrogenase_complex	glycerol_3_phosphate_dehydrogenase_complex	glycolate_oxidase_complex	ferredoxin_hydrogenase_complex	photosystem_II_oxygen_evolving_complex	procollagen_proline_4_dioxygenase_complex	nitrogenase_complex	glycine_reductase_complex	NADH_dehydrogenase_complex	sarcosine_oxidase_complex	dihydrolipoyl_dehydrogenase_complex	isocitrate_dehydrogenase_complex__NAD__	electron_transfer_flavoprotein_complex	pyruvate_dehydrogenase_complex	respiratory_chain_complex_III	succinate_dehydrogenase_complex	catalase_complex	GMP_reductase_complex	superoxide_dismutase_complex	ferroxidase_complex	Remaining
0159_AQ29_10146_20190621_ST	83959.0000000001	0	4	1	0	5	108.5	0	0	0	0	0	10	0.166666666666666	0	0	0	0	2	0	0	0	1	0	0	83827.3333333334
0159_BA21_18004_20171027_ST	83707	0	11.25	0	15	9.83333333333333	86.3333333333333	0	4	0	0	0	15	3	0	2.375	0.5	0	5	0	0	0	0	0	0.666666666666667	83554.0416666666
0159_AA34_42402_20190425_ST	82920.9999999999	0	12.5	35	222.166666666667	401.583333333333	136	9	28.75	0	0	0	0	10.3333333333333	0	21.125	0	0	120.25	0	2.75	0	28	0	5.33333333333333	81888.2083333333
0159_AQ22_10441_20191101_ST	82773	0	10	7.5	25.5	23.3333333333333	68.5	0	4.75	0	0	2	9	2.25	0	1	0	0	23	0	0	0	13	0	1	82582.1666666667
0159_AA34_42432_20190702_ST	82712	0	24	24	6.83333333333333	12.8333333333333	95	0	3.5	0	0	0.5	13	2	0	0.25	0	0	5	0	0	0	6	0	7.66666666666667	82511.4166666667
0159_AA34_42424_20190529_ST	82649	0	9	1	1	4.5	84.5	0	6.75	0	0	0	7	1.66666666666666	0	0	0	0	5	0	0	0	2	0	0.666666666666667	82525.9166666666
0159_AP39_21191_20180122_ST	82174	0	9	0	0.5	7	97	0	0.75	0	0	0	3	1.33333333333334	0	0	0	0	2	0	0	0	0	0	1.33333333333333	82052.0833333333
0159_AA34_42219_201801017_ST	80419	0	7	22	81.3333333333333	83.9166666666667	151.5	0	9.75	0	0	2.5	28	2.16666666666667	0	0.875	0	0	24.25	0	0	0	33	0	3	79969.7083333334
0159_AP39_21035_20171026_ST	80169	0	10	5	26	66.9166666666667	76	0	2.75	0	0	0	0	5.25	0	1.25	0	0	15.5	0	1.25	0	4	0	2.66666666666667	79952.4166666667
0159_AP39_21017_20171111_ST	79869	0	8	5	6.5	22	65.5	0	1	0	0	0	9	1.33333333333333	0	0.375	0	0	10	0	0	0	1	0	0.333333333333333	79738.9583333333
0159_AA34_42135_20190211_ST	79574	0	12	20	50	78.8333333333333	86	2	20.25	0	0	0	0	3.41666666666667	0	2.75	0	0	14.5	0	0.75	0	12	0	0.666666666666667	79270.8333333333
0159_BD46_77020_20190318_ST	79044	0	16	4	9.33333333333333	17.8333333333333	98	0	3.5	0	0	0	3	2.08333333333333	0	1.375	0	0	13	0	0.25	0	3	0	4.33333333333333	78868.2916666667
0159_AQ22_10426_20190802_ST	78858	0	9	1	2.83333333333333	4	70.5	0	1.25	0	0	0	8	3	0	0	0	0	1	0	0	0	0	0	0	78757.4166666667
0159_AP39_21045_20171020_ST	77719.0000000001	0	13	2	13.8333333333333	37	77	1	4.25	0	0	0	12	4	0	2	0	0	18.5	0	0	0	3	0	0.333333333333333	77531.0833333334
0159_AJ09_760035_20191205_ST	77569.9999999999	0	25	65.5	2.5	4.33333333333333	91.3333333333333	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	39.6666666666667	77326.6666666666
0159_AN08_59058_20190320_ST	76686	0	18	0	0.5	4	57	0	0	0	0	0	6	3.16666666666667	0	0.25	0	0	11	0	0	0	0	0	0.333333333333333	76585.75
0159_AP39_21423_20181004_ST	76423	0	10	0	1	6	96	0	2.5	0	0	0	12	2	0	1.625	0.25	0	14.25	0	0	0	2	0	0.666666666666667	76274.7083333334
0159_AA34_42370_20190322_ST	75643	0	13	3	9.83333333333333	3	63	0	0.75	0	0	0	26	1	0	0	0	0	5	0	0	0	3	0	1.66666666666667	75513.75
0159_AA34_42380_20190401_ST	75405	0	1.5	10	100.833333333333	100.666666666667	84	0	4.75	0	0	6.5	0	3.16666666666667	0	1.625	0	0	35.25	0	1.25	0	8	0	2.33333333333333	75045.125
0159_AN08_59043_20181017_ST	73991	0	10	0	1	6	46.6666666666667	0	0.5	0	0	0	1	1.16666666666666	0	0.25	0	0	1	0	0	0	1	0	0.666666666666667	73921.75
0159_AA34_42363_20190301_ST	73596	0	4	5	2	6	55	0	0	0.5	0	0	7	2.5	0	0.25	0	0	0	0	0	0	0	0	1.33333333333333	73512.4166666667
0159_AA34_42057_20180419_ST	72874	0	8	1	5	10	114.5	0	2.25	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	0.666666666666667	72717.5833333333
0159_AA34_42078_20180523_ST	72835.0000000001	0	5	2	0	8	72	0	3.75	0.25	0	0	7	1.33333333333334	0	0	0	0	3	0	0	0	4	0	1	72727.6666666667
0159_AP39_21047_20171127_ST	71874	0	11	3	3	0	58	0	1.75	0	0	0	2	3.16666666666667	0	0.25	0	0	2	0	0	0	0	0	1.33333333333333	71788.5
0159_BD46_77023_20190108_ST	71598	0	9.5	0	5	6	44	1	0	0	0	0	8	3.16666666666667	0	0	0	0	4	0	0	0	1	0	0.333333333333333	71516
0159_BB02_45014_20191006_ST	71122	0	18	26	148.5	239.083333333333	116.5	22	29.25	0	0	0	0	7.41666666666667	0	17.6666666666667	0	0	70.25	0	2.25	0	27	0	4.33333333333333	70393.75
0159_AN38_59030_20180605_ST	71003	0	7	0	0.5	2	45.6666666666667	0	0	0	0	0	2	2.08333333333333	0	0.125	0	0	1.25	0	0	0	0	0	0	70942.375
0159_AA34_42174_20180806_ST	69060	0	19	35	107.166666666667	222.5	148	3	26	0	0	0	0	6.41666666666667	0	13.875	0	0	70.75	0	1.75	0	40	0	10.6666666666667	68355.875
0159_AY44_33015_20170917_ST	68965	0	12	5	3	3	72	1	1.25	0	0	0	1	3	0	0.5	0	0	10	0	0	0	0	0	1.66666666666667	68851.5833333333
0159_AA34_42218_201801121_ST	68760	0	3	0	0	13	133	0	1	0	0	0	5	0.333333333333333	0	0	0	0	1	0	0	0	3	0	0	68600.6666666667
0159_AA34_42385_20190401_ST	68390.9999999999	0	5	21	120.666666666667	66.8333333333333	69.5	0	14.75	0	0	0	0	2.66666666666667	0	0.125	0	0	14.25	0	0.25	0	37	0	0.333333333333333	68038.6249999999
0159_AP39_21206_20180411_ST	67269	0	9	1	3.83333333333333	1.5	41.5	0	0.5	0	0	0	32	5.58333333333333	0	0	0	0	0	0	0.25	0	0	0	0.333333333333333	67173.5
0159_BD46_77007_20191005_ST	67127	0	3	4	0	5	57.5	0	0.75	0	0	0	1	1	0	0	0.25	0	0	0.125	0	0	1	0	1.66666666666667	67051.7083333333
0159_AP39_21002_20171217_ST	66975.0000000001	0	11	0	0.5	6.66666666666667	68.5	0	0	0	0	0	3	1.33333333333334	0	0	0	0	1.5	0	0	0	1	0	0.333333333333333	66881.1666666667
0159_BE31_82030_20191202_ST	66806	0	6	0	5.33333333333333	5	61.3333333333333	0	0.5	0.25	0	0	5	1.66666666666667	0	0.125	0	0	4.25	0	0	0	0	0	0.333333333333333	66716.2083333333
0159_AF13_79004_20181217_ST	66714.0000000001	0	8	0	4.33333333333333	8.5	45.5	0	0.75	0	0	0	2	1.83333333333333	0	0	0	0	3	0	0	0	0	0	0.333333333333333	66639.7500000001
0159_AF13_79003_20181213_ST	66490	0	7	1	5.16666666666667	8.83333333333333	154	0	2	0	0	0	0	0.75	0	0.5	0	0	2	0	0	0	1	0	0.333333333333333	66307.4166666667
0159_AP39_21197_20180825_ST	65860.9999999999	0	7	3	3.66666666666667	8.5	59	0	3.5	0.25	0	0	3	3.33333333333333	0	1.25	0	0	3	0	0	0	3	0	1.33333333333333	65761.1666666666
0159_AN38_59044_20181004_ST	65690	0	5.5	0	1.66666666666667	8	41	0	0.5	0	0	0	7	2.66666666666667	0	0	0	0	5	0	0	0	0	0	0.666666666666667	65618
0159_AA34_42365_20190318_ST	64989	0	5	1	4.5	3.33333333333333	44.5	0	0.5	0	0	0	6	4.16666666666667	0	0.25	0	0	2	0	0	0	2	0	0	64915.75
0159_AA34_42368_20190312_ST	64620	0	1	8	3	7.5	86.5	0	0.5	0	0	0	4	0.333333333333333	0	0	0	0	4	0	0	0	1	0	0.666666666666667	64503.5
0159_AA34_42200_20180817_ST	63934	0	14	4	4.33333333333333	6.33333333333333	57	0	4.75	0	0	0	4	2.66666666666667	0	0.5	0	0	7	0	0	0	0	0	0	63829.4166666667
0159_AY44_33108_20180918_ST	63867	0	0	70	26.6666666666667	13.3333333333333	83	1	1.75	0	0	0	0	0.375	0	0.75	0	0	73	0.25	0	0	49	0	1.33333333333333	63546.5416666667
0159_BE31_82025_20191211_ST	63810	0	6	0	1	7.33333333333333	41.5	0	0	0	0	0	4	2.33333333333333	0	0	0	0	6	0	0	0	1	0	0.333333333333333	63740.5
0159_AA34_42014_20180323_ST	63657	0	9	2	1	2	62	0	0.5	0	0	0	2	3.33333333333333	0	0	0	0	1	0	0	0	3	0	1.66666666666667	63569.5
0159_AP39_21705_20181119_ST	63090	0	5	0	4.16666666666667	4	78.5	0	2.5	0	0	0	3	3.16666666666667	0	0.875	0	0	7	0	0	0	0	0	0	62981.7916666667
0159_AQ22_10431_20190930_ST	62022.9999999999	0	9	2	0	5.83333333333333	63	0	0.75	0	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0.333333333333333	61934.0833333333
0159_AA34_42025_20180402_ST	61913.9999999999	0	2	0	1	2	82	0	1.25	0.25	0	0	0	1.33333333333333	0	0	0	0	2	0	0	0	2	0	1	61819.1666666666
0159_AN08_59028_20180410_ST	61896	0	7.5	1	4.16666666666667	5.16666666666667	72.5	0	0.25	0	0	0	3	2.83333333333333	0	0	0	0	1	0	0	0	1	0	0.666666666666667	61796.9166666667
0159_AN08_59054_20190320_ST	59481.0000000001	0	7	0	0.5	4	50	1	0.25	0.75	0	0	3	1.5	0	0	0.25	0	2	0.125	0	0	1	0	0.333333333333333	59409.2916666667
0159_AA34_42414_20190612_ST	59416	0	0	3	1.5	4.33333333333333	60.5	0	0.75	0	0	0	3	0	0	1.25	0	0	6	0	0	0	1	0	2.66666666666667	59332
0159_AQ22_10468_20200128_ST	59406	0	3	0	0	3	82.5	0	1	1	0	0	1	2.08333333333333	0	0	0	0	0	0	0	0	2	0	2	59308.4166666666
0159_AA34_42425_20190602_ST	58431	0	12	5.5	85.8333333333333	164.25	111.5	6	10.5	0	0	0	1	4.75	0	7.25	0	0	37.5	0	1.75	0	19	0	5.66666666666667	57958.5
0159_AA34_42070_20180503_ST	56972	0	3	2.5	2.33333333333333	3	80	0	1.25	0	0	0	2	0.5	0	0	0	0	0	0	0	0	3	0	2	56872.4166666667
0159_AA34_42011_20180315_ST	56233	0	5	0	0.333333333333333	2	48	0	0.75	0	0	0	6	1.5	0	0	0	0	6	0	0	0	0	0	0	56163.4166666667
0159_BE31_82032_20191215_ST	56160	0	6	1	1.5	5.5	57.8333333333333	0	0.5	0	0	0	1	0.333333333333333	0	0	0	0	0	0.125	0	0	0	0	0	56086.2083333333
0159_AY44_33071_20171019_ST	55633	0	5	2	9.5	13	46.5	0	3	0	0	0	2	2.33333333333333	0	0.375	0	0	5.25	0	0	0	2	0	1	55541.0416666666
0159_AY44_33142_20190301_ST	54379	0	7	37	58.3333333333333	69.5	80.5	3	5.75	0	0	0	0	2.25	0	1.5	0	0	24.5	0	0.75	0	29	0	2.66666666666667	54057.25
0159_BE31_82029_20191213_ST	53706.9999999999	0	7	1	12.8333333333333	23.3333333333333	54	5	3.25	0	0	0	5	1.66666666666667	0	2.95833333333333	0.25	0	11.5	0	0	0	4	0	1.33333333333333	53573.8749999999
0159_AB10_26402_20190125_ST	51653	0	10	0	1	7	44	0	0	0	0	0	4	1.5	0	0.25	0	0	2	0	0	0	0	0	0	51583.25
0159_AA34_42223_201800920_ST	51307	0	4	1	4.83333333333333	13	55	0	0.25	0	0	1	4	2.08333333333333	0	0	0	0	8	0	0.25	0	0	0	1	51212.5833333334
0159_AP39_21186_20180211_ST	51082.9999999999	0	8	1	5.66666666666667	11	61	0	0.5	0	0	0	2	0.5	0	0.5	0	0	3	0	0	0	4	0	0	50985.8333333333
0159_AQ22_10439_20190928_ST	50892	0	4	0	0	1	48.5	0	2	0	0	0	3	1.66666666666666	0	0	0	0	5	0	0	0	0	0	0	50826.8333333333
0159_AA34_42481_20190918_ST	49412	0	6	11	50.1666666666667	103.333333333333	74	4	13.5	0	0	0	3	3	0	1.75	0	0	22.5	0	0.75	0	6	0	1.33333333333333	49111.6666666667
0159_BB02_45000_20180208_ST	48070	0	9	3	44.5	85.5	55.1666666666667	5	5.25	0	0	0	11	4	0	1.375	0	0	26.75	0	0.75	0	6	0	2	47810.7083333334
0159_AA34_42311_20181213_ST	46956	0	7	0	0	0	43	0	0	0.5	0	0	0	2.66666666666667	0	0.25	0	0	0	0	0	0	2	0	0	46900.5833333333
0159_AA34_42229_20180619_ST	46354	0	1	4	9.5	6	38.5	0	2	0	0	0	5	0.333333333333333	0	0	0	0	2	0	0	0	5	0	2.33333333333333	46278.3333333333
0159_AP39_21048_20180418_ST	45552	0	6	4	0	1	69	0	6.25	0	0	0	3	1.33333333333333	0	1.5	0	0	11	0	0	0	1	0	1.66666666666667	45446.25
0159_AY44_33072_20171102_ST	44859	0	13	7	79.1666666666667	182.833333333333	91.8333333333333	5	12.75	0	0	0	2	1.83333333333333	0	4.25	0	0	41	0	1.25	0	10	0	4	44403.0833333333
0159_AA34_42384_20190328_ST	44398	0	0	67	54.3333333333333	55.25	72	0	2	0	0	0	0	0.583333333333333	0	1	0	0	28	0	0.666666666666667	0	34	0	2	44081.1666666666
0159_AP39_21170_20180412_ST	43925	0	6	0	0.5	0	45	0	3.75	0	0	0	6	0.5	0	0	0	0	3	0	0	0	1	0	0.666666666666667	43858.5833333334
0159_AA34_42515_20191210_ST	43155	0	8.5	16	67.3333333333333	76.9166666666667	71.5	1	2.5	0	0	0.5	2	3.91666666666667	0	3.125	0	0	26.75	0	0.25	0	5	0	4	42865.7083333333
0159_BD46_77000_20190523_ST	42880	0	9	1	2.33333333333333	21	60	0	1	0	0	0	5	0.5	0	0.25	0	0	3	0	0	0	0	0	0	42776.9166666667
0159_AA34_42316_20190102_ST	42838	0	5	0	0	0	31	0	0	0	0	0	3	1.16666666666666	0	0	0	0	1	0	0	0	0	0	0	42796.8333333333
0159_AP39_21706_20190125_ST	42551	0	9	0	0	7	44.5	0	2.5	0.25	0	0	5	0.333333333333333	0	0.5	0	0	10	0	0	0	0	0	0.333333333333333	42471.5833333334
0159_AP39_21438_20180807_ST	42189	0	8.5	6	0	8.33333333333333	42	0	1	0	0	0	1	0.416666666666667	0	0	0	0	3	0	0	0	0	0	4.33333333333333	42114.4166666667
0159_AA34_42162_20180717_ST	42158	0	2	1	1	1.16666666666667	53	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667	42095.1666666667
0159_AP39_21552_20180925_ST	41854	0	5	2	0.5	2	32	0	0.5	1	0	0	2	0.833333333333335	0	0.375	0	0	2	0	0	0	0	0	0	41805.7916666666
0159_BE31_82019_20191212_ST	41596	0	5	0	4.66666666666667	6.25	53.5	0	2.75	0	0	0	3	0.333333333333333	0	0.375	0	0	3.25	0	0.5	0	0	0	2	41514.375
0159_AQ29_10006_20170707_ST	41527	0	11	3	5.33333333333333	8	46.5	0	0.5	0	0	0	2	1.83333333333334	0	0.5	0	0	0	0	0	0	2	0	3	41443.3333333333
0159_AQ22_10461_20191201_ST	40726	0	2	0	1.33333333333333	0	60.5	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40660.6666666667
0159_AA34_42033_20180613_ST	40365	0	6	0	2	4.5	49.5	0	0.75	0	0	0	1	0.833333333333335	0	0.25	0	0	2	0	0	0	0	0	0	40298.1666666667
0159_AS41_40015_20171215_ST	39477	0	7	1	13	2.66666666666667	35.5	0	7.5	0	0	0	2	2	0	3.75	0	0	20	0	0	0	0	0	1	39381.5833333334
0159_AA34_42473_20190830_ST	38293	0	3	21	67.3333333333333	91.5	83	3	5.25	0	0	0	0	3.58333333333333	0	3.875	0	0	34.25	0	1	0	15	0	2.66666666666667	37958.5416666666
0159_AP39_21169_20180220_ST	38144	0	4	0	0.5	2.33333333333333	36	0	0	0	0	0	2	1.16666666666666	0	0	0	0	2	0	0	0	0	0	3.66666666666667	38092.3333333333
0159_AA34_42509_20191204_ST	37968	0	0	21	16.5	34.6666666666667	25	0	2	0	0	0	0	0.25	0	0.875	0	0	18.25	0	0	0	14	0	6	37829.4583333333
0159_AJ09_760027_20191017_ST	37364	0	6	15	40.5	62.8333333333333	66.8333333333333	0	7	0	0	0	0	0.916666666666667	0	2.5	0	0	13	0	1.5	0	5	0	2.33333333333333	37140.5833333333
0159_AA34_42207_20180827_ST	37225	0	6	3	45.8333333333333	51.5833333333333	48.8333333333333	1	7.5	0	0	0	18	2.66666666666667	0	2.25	0	0	11	0	0.25	0	8	0	1.33333333333333	37017.75
0159_AA34_42317_20190103_ST	35337	0	3	10	39	11	34	0	6.25	0	0	0	0	1.41666666666666	0	0.25	0	0	1	0	0	0	9	0	1.33333333333333	35220.75
0159_AQ22_10470_20200103_ST	34951	0	4	4.5	1	1	33.5	0	0	0	0	0	0	1.83333333333334	0	0	0	0	2	0	0	0	0	0	1.33333333333333	34901.8333333333
0159_AA34_42082_20180514_ST	34254	0	8	10	10.5	2	44.5	0	1	0	0	0	7	1	0	0.25	0	0	0	0	0	0	7	0	7.33333333333333	34155.4166666667
0159_AY44_33032_20170926_ST	33941	0	6	0	3.33333333333333	14	43	1	1.25	0	0	0	4	1.83333333333333	0	0.5	0	0	1.25	0	0	0	2	0	2.33333333333333	33860.5
0159_AA34_42364_20190301_ST	33755	0	3	7	2.5	3	36	0	0.75	0	0	0	3	0.333333333333333	0	0	0	0	1	0	0	0	1	0	1.33333333333333	33696.0833333333
0159_AA34_42478_20190916_ST	32927	0	1	9	0	7	38	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	32861
0159_AP39_21066_20171129_ST	32587	0	2.5	0	0	1	24.5	0	0	0	0	0	4	1.5	0	0	0	0	3	0	0	0	1	0	0	32549.5
0159_AF13_79004_20190322_ST	32343	0	6	0	1	1	26.5	0	0.25	0	0	0	6	1	0	0	0	0	4	0	0	0	0	0	0	32297.25
0159_AA34_42444_20190706_ST	31818	0	1	0	0	2.33333333333333	22.5	0	0.25	0	0	0	1	0.666666666666665	0	0.25	0	0	4	0	0	0	0	0	3.33333333333333	31782.6666666666
0159_AP39_21555_20181108_ST	30839	0	5	1	0	8.83333333333333	36	1	0.75	0	0	0.5	3	0.5	0	0.25	0	0	5.25	0	0	0	1	0	0	30775.9166666666
0159_BD46_77054_20190703_ST	30764	0	1	2	0.5	4	23	0	0	0	0	0	1	0.999999999999998	0	0.5	0	0	0	0	0	0	0	0	0	30731
0159_AP39_21175_20180310_ST	30717	0	4	0	15.8333333333333	19.25	44.5	0	1.75	0	0	0	2	1.75	0	1.625	0	0	10.25	0	0	0	2	0	2.33333333333333	30611.7083333333
0159_AA34_42360_20190304_ST	30320	0	3	0	0	0	29	0	0	0	0	0	7	0.5	0	0	0	0	1	0	0	0	0	0	0	30279.5
0159_BE31_82033_20191210_ST	30076	0	1	0	1.5	6.5	29.5	0	0.25	0	0	0	1	1.16666666666667	0	0	0	0	2	0	0	0	0	0	0.333333333333333	30032.75
0159_AQ29_10046_20171214_ST	29347	0	3	3	5.33333333333333	5	29	0	0	0	0	0	4	0.833333333333335	0	0.75	0	0	1	0	0.25	0	0	0	0.333333333333333	29294.5
0159_AP39_21046_20171002_ST	28962	0	5	0	0.5	3	33.5	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	28904
0159_AP39_21200_20180318_ST	28891	0	4	0	1.5	5	57	0	1	0	0	0	0	1.66666666666667	0	0	0	0	3	0	0	0	0	0	0.666666666666667	28817.1666666666
0159_AA34_42323_20190102_ST	28034	0	3	0	5.5	5.66666666666667	35	1	2.25	0	0	0	2	0	0	0.75	0	0	0	0	0	0	2	0	0.333333333333333	27976.5
0159_AP39_21207_20180418_ST	27680	0	5	0	0	2	27.5	0	0.5	0	0	0	2	1.16666666666666	0	0	0	0	0	0	0	0	0	0	0	27641.8333333333
0159_AA34_42028_20180918_ST	26136	0	5	2	13.1666666666667	11	12.5	0	0.5	0	0	0	13	1	0	0.75	0	0	7.5	0	0	0	1	0	0.333333333333333	26068.25
0159_AP39_21437_20180911_ST	25557	0	1	0	0	3	24.8333333333333	0	0.5	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	25520.6666666666
0159_AP39_21276_20190316_ST	25136	0	1	0	0.5	6	29	0	0	0	0	0	2	0.333333333333333	0	0.25	0	0	0	0	0	0	0	0	0.666666666666667	25096.25
0159_AA34_42204_20180619_ST	24909	0	3	0	1	2.5	19.5	0	1.5	0	0	0	2	1.58333333333333	0	0.25	0	0	1	0	0	0	0	0	0	24876.6666666667
0159_AA34_42359_20190211_ST	23762	0	3	0	0	1	22.5	0	0	0	0	0	0	0.5	0	0	0	0	2	0	0	0	0	0	0	23733
0159_BD46_77028_20180919_ST	22962	0	9	11	23.6666666666667	13.6666666666667	30.3333333333333	4	4	0	0	0	1	1	0	0.625	0	0	9.25	0	0.25	0	14	0	0.666666666666667	22839.5416666667
0159_BE31_82030_20200116_ST	22917	0	2	0	1.5	6	23.5	0	0	0	0	0	1	0.333333333333333	0	0	0	0	0	0.125	0	0	2	0	0	22880.5416666667
0159_AA34_42345_20190125_ST	22785	0	0	2	3.83333333333333	3.66666666666667	22	0	0	0	0	0	0	1.33333333333333	0	0	0	0	1	0	0	0	0	0	0	22751.1666666667
0159_AP39_21232_20180924_ST	22771	0	1	6	2.16666666666667	1.33333333333333	30	0	2	0	0	0	1	0.833333333333332	0	0.375	0	0	1	0.125	0	0	4	0	1.5	22719.6666666666
0159_AA34_42421_20190526_ST	22601	0	3	12	61.1666666666667	118.666666666667	48	0	0	0	0	0	0	1.91666666666667	0	3	0	0	35.5	0	0.25	0	10	0	3	22304.5
0159_AA34_42337_20190123_ST	22129	0	3	1	3	0	20.5	0	0	0	0	0	0	1	0	0.25	0	0	1	0	0	0	0	0	0	22099.25
0159_AP39_21185_20180121_ST	21856	0	1	1	0.5	2	17.5	0	2.5	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	21826.5
0159_AP39_21196_20171219_ST	21540	0	4	2	0	1	26	0	1.25	0	0	0	4	1.16666666666667	0	0.375	0	0	6	0	0	0	1	0	0.666666666666667	21492.5416666666
0159_AA34_42073_20180514_ST	21205	0	1	4	4.66666666666667	12	15.5	0	0	0	0	0	2	1.25	0	0.5	0	0	3	0	0	0	0	0	0.333333333333333	21160.75
0159_BE31_82034_20200109_ST	21178	0	1	1	1	2	19	0	0.5	0	0	0	5	0.5	0	0.25	0	0	4	0	0	0	1	0	0	21142.75
0159_AA34_42021_20181004_ST	20436	0	2	0	0.5	4.5	19.5	0	0.5	0	0	0	0	0.833333333333335	0	0	0	0	0	0	0	0	2	0	0	20406.1666666667
0159_AA34_42340_20190125_ST	20077	0	0	0	0	1	18.5	0	0	0	0	0	4	0.833333333333335	0	0	0	0	0	0	0	0	0	0	0	20052.6666666667
0159_AY44_33064_20171009_ST	19094	0	5	0	0.5	6	15.5	0	0	0	0	0	9	0.666666666666667	0	0	0	0	0	0	0	0	0	0	2	19055.3333333333
0159_BD46_77027_20181113_ST	18950	0	3	1	0.333333333333333	2	17	0	0	0	0	0	1	0.833333333333335	0	0	0	0	1	0	0	0	0	0	0	18923.8333333334
0159_BE31_82020_20191126_ST	18715	0	2	0	1	1	27.5	0	1	0	0	0	5	0.5	0	0	0	0	3	0	0	0	0	0	0	18674
0159_AS41_40009_20171207_ST	18711	0	3	0	0	0	21	0	0.5	0	0	0	0	0.666666666666667	0	0	0	0	2	0	0	0	0	0	0	18683.8333333333
0159_AA34_42508_20191111_ST	18523	0	2	1	3.83333333333333	0	13	1	0.25	0	0	0	1	1.08333333333334	0	0.25	0	0	1	0	0	0	0	0	0	18498.5833333333
0159_BD46_77024_20190329_ST	18341	0	4	0	1	1	13.5	0	5.5	0	0	0	0	0.666666666666667	0	0.375	0	0	12	0	0	0	0	0	0.333333333333333	18302.625
0159_AZ03_32039_20181029_ST	18202	0	2	0	2	0	17.5	0	0	0	0	0	1	0.166666666666666	0	0	0	0	0	0	0	0	0	0	0	18179.3333333333
0159_BC25_41013_20171214_ST	15903	0	2	0	0.5	0	11	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	15889.1666666667
0159_BD46_77029_20180921_ST	15825	0	1	0	1.5	4	10	0	0.5	0	0	0	3	1	0	0	0	0	4	0	0	0	1	0	0	15799
0159_AP39_21150_20180111_ST	15561	0	1	1	0.5	2	23.6666666666667	0	0.25	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0.333333333333333	15531.9166666667
0159_AS41_40001_20171122_ST	15007	0	1	4	0.5	0	18	0	0	0	0	0	0	0.833333333333335	0	0.25	0	0	1	0	0	0	0	0	0.666666666666667	14980.75
0159_AA34_42237_20181127_ST	14919	0	0	0	2.83333333333333	5.5	11.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14897.6666666667
0159_AP39_21430_20180723_ST	14901	0	1	2	0.5	4	11	0	0	0	0	0	0	0.166666666666666	0	0	0	0	7	0	0	0	1	0	4.33333333333333	14870
0159_AA34_42047_20180417_ST	14153	0	1	0	0	0.5	16	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	1	14134.1666666667
0159_AP39_21422_20180823_ST	13384	0	0	0	0	0.5	25	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	13358.4166666667
0159_BE31_82034_20191205_ST	13341	0	1	0	0	2	24	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	13310
0159_BC12_41021_20171220_ST	13002	0	1	0	0	1	11.5	0	1.5	0	0	0	0	0.833333333333333	0	0.125	0	0	2	0	0	0	0	0	0.333333333333333	12983.7083333333
0159_BD46_77071_20191018_ST	12873	0	3	5	6.33333333333333	13.6666666666667	17.5	0	2	0	0	0	1	0.916666666666667	0	1.375	0	0	7.25	0	0.25	0	0	0	1	12813.7083333333
0159_AF13_79001_20190220_ST	12818	0	5	0	0	2	8	0	0.25	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.666666666666667	12800.0833333333
0159_BD46_77034_20190430_ST	12402	0	2	2	2.66666666666667	4	18.5	0	3.5	0	0	0	6	0.333333333333333	0	0	0	0	2	0.125	0	0	1	0	0.333333333333333	12359.5416666667
0159_AP39_21439_20181003_ST	12398	0	1	0	2.83333333333333	8.5	14.5	0	2	0	0	0	0	0.666666666666667	0	0.625	0	0	3	0	0	0	0	0	0.333333333333333	12364.5416666667
0159_AP39_21435_20180531_ST	12281	0	0	1	1	5.5	12	0	0	0	0	0	1	0.166666666666666	0	0	0	0	3	0	0	0	0	0	0	12257.3333333333
0159_AA34_42506_20191107_ST	11968	0	2	0	0	1	11	0	0	0	0	0	1	0.833333333333335	0	0	0	0	3	0	0	0	0	0	0	11949.1666666667
0159_AY44_33119_20181130_ST	11249	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	11248.1666666667
