sample_id	total	organonitrogen_compound_metabolic_process	sulfur_amino_acid_metabolic_process	allantoin_metabolic_process	aminoglycan_metabolic_process	N_acetylneuraminate_metabolic_process	peptide_metabolic_process	cellular_amino_acid_metabolic_process	cellular_modified_amino_acid_metabolic_process	sphingolipid_metabolic_process	biotin_metabolic_process	nucleobase_metabolic_process	nucleoside_metabolic_process	amine_metabolic_process	cyanate_metabolic_process	alkaloid_metabolic_process	s_triazine_compound_metabolic_process	taurine_metabolic_process	protein_metabolic_process	urea_metabolic_process	glucosinolate_metabolic_process	wybutosine_metabolic_process	tetrapyrrole_metabolic_process	kynurenic_acid_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	achromobactin_metabolic_process	molybdopterin_cofactor_metabolic_process	formamide_metabolic_process	creatinine_metabolic_process	phosphatidylcholine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	N_acylphosphatidylethanolamine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	primary_amino_compound_metabolic_process	organonitrogen_compound_catabolic_process	organonitrogen_compound_biosynthetic_process	Remaining
0159_AK37_71051_20190224_ST	30677676	13017.6	14448.3627314815	132.8	82829.8265873015	490.702083333333	53033.5696759259	522366.106063051	20925.1441154101	3089.3612654321	432.620535714286	14809.1290178571	35289.6605324074	39541.4971296296	0	5.66666666666667	1.41428571428571	0	761601.250273602	411.166666666667	0	0	18828.5668816137	0	57.85	634.086398148148	11913.1025407848	5445.51805555556	0	1232.85555555556	10158.1111111111	13.375	131.88492063492	0.4	116.077777777778	0	18854.3121569542	17424.2744675926	13411.6063989932	1055.14583333333	37984.0132493386	131260.089808446	28846728.852214
0159_BC12_41010_20171203_ST	26329100	10848.2261904762	13713.1900462963	88.7916666666667	68373.4733520723	449.645833333334	42204.1391203704	477708.865966637	14403.5623462302	5780.51234567901	276.626785714286	13254.66875	26337.2652006173	18165.063287037	0	30	1.67142857142857	4.2	555068.595127866	152.5625	0	0	18290.9842509921	0	88.85	560.955500000001	12467.1220045194	3322.21375	0	1253.24166666667	3878.34722222222	10.0833333333333	0.5	4.6	6.89722222222223	0	16208.3760349794	13848.2138888889	12035.1373773148	808.375	27736.8881632496	124671.443959292	24847046.7106788
0159_AV42_66107_20190327_ST	25918625	32426.4333333333	14061.1673611111	381.7	64225.2172123016	617.682291666667	44971.8122685185	444020.57765873	29111.3967757937	3345.26929012346	534.397321428571	19034.2630952381	33880.0037808642	40572.7302083333	724.333333333333	4.33333333333333	0	0.1	617988.865364292	87.5625	0	0	17978.4372685185	0	0.6	662.594722222222	9075.63175429895	4116.48472222222	0	1590.3	2247.01388888888	7.125	729.583333333335	0	65.738888888889	0	15874.7597129997	12600.3980902778	12299.1333553792	2998.91666666667	37729.5564475609	113758.30096818	24340902.5800522
0159_AP39_21295_20180811_ST_E21	23598601	11762.2428571429	13367.0208333333	67.4666666666667	60237.4729276896	311.839583333334	41890.0905092593	427619.227697825	12717.6540724206	3889.09898589065	313.183035714286	12611.184077381	23279.2645061728	21368.4820238095	19	17.3333333333333	0	0.05	514946.513447971	349.020833333333	0	0.0625	14099.5197916667	0	11.35	513.205712962963	9399.88125	2804.15361111111	0	1183.05555555556	2433.05555555555	6.29166666666667	28.1230158730159	37.1	15.6111111111111	0.0476190476190477	14543.5875819738	12074.2682523148	10954.1093270503	642.131944444444	25651.1450445026	107284.100448817	22252154.0546201
0159_AB10_100710_20181001_ST	23465581	25273.65	14841.7150462963	314.366666666667	60627.8307208995	426.072916666667	34836.6417328042	449166.497156967	22513.681712963	752.931327160494	522.308035714286	18381.6770833333	20971.244212963	25138.4112731481	511.666666666667	13.6666666666667	0.128571428571429	0.05	439996.042355601	497.006944444444	0	0	20923.9965856482	0	64.1	792.749648148149	9547.34872409611	2811.515	0	1816.575	1238.55555555555	33.625	467.333333333333	168.3	20.325	0	15890.1388600823	11678.6242592593	12082.8673958333	2109.22916666667	30080.0000216049	121781.079368019	22119289.0479914
0159_AZ03_32019_20180325_ST	23266629	10865.75	12121.1891203704	68.5466666666667	56049.7547729276	339.770833333334	40105.437037037	469042.822219577	12942.1425181878	3714.6612654321	234.3875	15508.1592857143	24481.8934722222	16760.9194444444	6	37.3333333333333	0.685714285714286	21.4	516330.359585604	241.208333333333	0	0	13968.7396494709	0	9.3	414.153	10599.6704006834	2627.68555555556	0	962.983333333332	2487.69444444445	4.29166666666667	13.1666666666667	42.3	4.91666666666667	0	16465.4975642269	13013.9197321429	13235.301452087	324.25	26772.6230670064	114233.640766678	21872576.4449319
0159_AP39_21065_20180201_ST	23251625	9234.86666666667	11164.0341931217	43.975	57418.1672233245	1124.65625	40592.5275462963	390032.26150338	11194.4204778439	7125.62345679012	452.458928571429	9198.75550595239	22055.4291280864	21197.4137268518	4.66666666666667	3.33333333333333	0.342857142857143	0	524631.674278422	277.5	0	0	12920.8411458333	0	6.75	577.40762037037	9064.52332727071	2953.47638888889	0	920.393650793651	3509.65277777778	2.5	0	0	5.09444444444443	0	12540.6721350309	10856.2768402778	8733.4038106261	173.833333333333	25432.639974537	96609.5382620851	21961565.8895463
0159_AK37_71050_20190313_ST	22908156	11498	12774.3490740741	119.113541666667	56012.3304673721	279.255208333333	39462.7854166667	425963.585019694	11629.6431382275	3830.37037037037	208.005357142857	12698.4328125	22477.052652392	17356.2202083333	12.3333333333333	11.3333333333333	0.3	7.17083333333333	510861.878164583	267.25	0	0	15086.8228587963	0	13.2	631.349194444444	9433.12280368166	2662.2775	0	1020.39444444444	2354.29166666667	18.4166666666667	1.66666666666667	0.4	10.6333333333333	0	14411.8326374314	12248.3506134259	11093.3228883745	173.916666666667	22095.2980847479	111097.798535163	21580333.4965081
0159_AZ03_32013_20200922_ST	22364500	8954.41666666667	10425.5726851852	44.4	56911.3808862433	263.238541666667	43830.5969907408	392303.153794974	11012.0632638889	2820.60648148148	226.848214285714	12799.0625	26296.8165509259	16242.6868518518	6	9.66666666666666	0.0857142857142857	0.2	521445.0351874	187.402777777778	0.0555555555555556	0	11505.428885582	0.0333333333333333	35.7	292.054185185185	8748.98055555556	2705.48277777778	0	605.488888888888	2535.72222222222	1.875	15.4551282051282	102.5	8.42222222222223	0	14049.9557626886	11821.6227546296	10507.3323675412	620.729166666667	24661.4144111185	96325.5625786358	21076176.9504301
0159_AP39_21076_20180429_ST	21809905	10537.3	11520.3138888889	24.1	57437.2463128307	336.24375	35588.0814814815	380693.375051146	9924.79064484128	4342.47839506173	342.3125	10100.1425595238	20018.2824074074	20594.6900925926	2.66666666666667	1.66666666666667	0.214285714285714	0	485113.292123978	57.1041666666667	0	0	13772.6604497355	0	36.35	459.49662962963	8290.01574074074	2799.01347222222	0	906.45	2198.55555555555	6.75	0.0833333333333333	0	8.09444444444443	0	12324.5572201646	12296.8792824074	9693.3472266314	138.8125	21630.9265468474	95056.5792596267	20583652.1273452
0159_AP39_21119_20181218_ST	21571050	12562.3333333333	10816.8864583333	22.7166666666667	53388.4154431217	252.203125	37302.8303240741	368913.374786596	11059.4562797619	3820.19881687243	473.544642857143	8705.13035714286	23008.3366512346	21045.9359027778	0.666666666666667	8.66666666666666	0	0	511127.611716203	145.604166666667	0	0.125	11784.5539351852	0	7.4	488.290287037037	8295.12279265874	3316.47152777778	0	868.63888888889	3419.22222222222	21.4166666666667	0.666666666666667	0	6.70833333333333	0	11854.5950709877	10972.5598611111	8764.82715222663	146.75	23464.1820255765	91339.4781057099	20333645.07946
0159_AQ29_10022_20170920_ST	20764220	9042.13333333333	12794.1497685185	59.4916666666667	52116.6772652115	383.015625	36565.0705246913	411290.287991114	11592.5647189153	1746.71913580247	190.446428571429	12199.0413118132	23395.1574266975	20796.452662037	30.6666666666667	7.33333333333333	0.0857142857142857	1.45	467838.902767113	90.9305555555556	0.0277777777777777	0	12477.1860284391	0	8	394.968657407408	8699.22449294532	2543.15486111111	0	1244.77222222222	1958.31944444445	2.29166666666667	1.16666666666667	3.9	11.0361111111111	0	14826.4618502841	11439.6779596561	10810.4622692887	265.895833333333	21528.2837409061	104729.95480903	19513134.6387134
0159_AB10_26156_20180815_ST	19951859	10812.15	8934.67106481481	73.6583333333332	49392.3596560847	227.894791666667	40571.1460648148	325944.346011905	10698.7276372354	6896.98641975307	506.883928571429	8043.36145833333	21974.696875	19071.4521990741	0	0.666666666666667	3.12857142857143	0	483659.209886564	176.9375	0	0.25	12171.6280092593	0	1.15	413.41287037037	7469.20443397266	3219.53944444444	0	654.25	3036.27777777778	6.04166666666667	4.05555555555556	0.2	20.8194444444444	0.166666666666667	10588.643050681	10447.2607060185	7382.29442294973	599.4375	21942.4215188592	81340.8757419655	18805572.7941251
0159_AZ03_32015_20201210_ST	19254643	9878.13333333333	9914.5525462963	78.6416666666668	46778.4141414141	323.341666666667	32385.8931216931	367594.223506614	10590.3129017857	1853.24118165785	195.782142857143	11813.2747519841	19997.9529320988	14649.7015740741	6.66666666666667	10	1.45714285714286	0	414047.373763389	218.833333333333	0	0	11909.0171296296	0	63.75	414.407574074073	7927.5787367725	2616.6975	0	607.391666666666	1920.75	13.4166666666667	3.72916666666667	4	9.07777777777777	0	12777.8484146091	11751.8853009259	9853.99874706055	330.375	20055.8631190109	92689.1905385201	18141356.2262882
0159_AP39_21090_20180504_ST	19033213	9691.51666666667	9214.39837962963	36.6666666666667	48171.4350473986	193.317708333333	31564.1754629629	340538.336446943	9789.36242063492	3003.58693415638	504.955357142857	6836.68035714285	21459.9893518519	19814.684837963	0	7	0.214285714285714	0	454388.58287037	82.8958333333333	0	0	11078.1387731481	0	3.3	488.105231481481	7543.08913690475	2858.15	0	564.78888888889	3803.66666666667	8.95833333333333	0.75	0	1.24444444444444	0	9997.56181579557	9258.22114583333	7175.81314704585	118.291666666667	22193.7791117357	81214.96298695	17921606.3800242
0159_AP39_21330_20190102_ST_E21	18485852	11835.1166666667	10650.2096560847	103.983333333333	47042.7035163139	379.494791666666	29998.3393518519	335581.104210611	9643.68388227514	3472.90252057613	271.026785714286	10140.1919642857	17265.9392746913	18384.8398842593	23	12	5.78571428571429	5.4	403667.952094356	173.59375	0	0.125	11665.16875	0.0333333333333333	8.1	452.060074074075	7379.08117835097	2253.85333333334	0	1195.1	1152.55555555555	10.125	21.9166666666667	0	4.975	0	11550.4146416201	9121.51873842593	8660.97305665784	295.798611111111	19334.7832650647	86113.9190769523	17427974.2313219
0159_AP39_21314_20180719_ST_E21	18445058	9773.70952380952	8599.79837962963	37.1833333333333	44130.0472056878	343.775	32505.3405092592	299834.811592593	9110.19702876984	4060.65483539095	377.633928571429	7287.66160714286	18159.0136188271	17609.6179861111	1	5	0.3	6.1	421448.079202741	305.895833333333	0	0	10495.741724537	0	36.85	405.094416666667	6762.20816798941	2661.97180555555	0	569.958333333334	2955.30555555555	4.58333333333333	14.5833333333333	1.1	8.325	0	9433.63591823437	8472.34630787038	6821.74013058495	474.944444444444	20115.1642093989	74389.6128810136	17427839.0148529
0159_AK37_71031_20180929_ST	18386521	8549.05	9169.29768518519	50.275	47803.9455302028	301.963541666666	30396.7199404762	315753.177847296	9514.32915674603	3491.11188271605	363.566071428571	8292.30550595237	17920.4172453704	18768.4486342593	5.33333333333333	11	0.514285714285714	1.15	392233.839065256	283.604166666667	0	0	12016.7380456349	0	4.5	435.968712962964	7787.17108134922	2464.89333333333	0	754.072222222223	2306.09722222222	8.41666666666667	0.416666666666667	0	2.76666666666667	0	10533.3119887566	9427.50248842593	7436.98254354056	325.541666666667	19551.0455801367	81442.3068948412	17369113.2193276
0159_AK37_71048_20190125_ST	18023348	16102.6833333333	10892.893287037	32.1916666666666	43957.3525297619	211.010416666667	26120.6398148148	320419.147089947	10673.4426636905	2368.65046296296	270.516964285714	10787.7711309524	15894.3901234568	21218.2511574074	2.33333333333333	12.6666666666667	0.0428571428571429	0	351502.660670194	640.375	0	0	13991.5011904762	0	8.95	476.730787037036	6870.99012070106	1963.12930555555	0	1098.98333333333	1380.93055555555	2.5	11.75	0.2	14.1194444444444	0	11132.2991775671	9339.81997685185	8453.09030379189	1653.79166666667	19557.3988684965	84854.802298011	17031429.9938032
0159_AV42_66163_20190718_ST	17994071	9063.25	10341.2780092593	83.6499999999998	46799.3464285714	191.963541666667	30937.9659722222	327624.428856261	10537.6533928571	3575.87345679012	403.798214285714	7189.175	18239.9584490741	18677.3359027778	7.66666666666667	7	0	0.05	404816.395342813	190.895833333333	0	0	10843.1766782407	0	0.1	583.084083333333	7490.53486276456	2508.61041666666	0	759.51111111111	2647.5	9.29166666666667	2.25	0	2.53888888888889	0	10255.6054292695	9220.97916666667	7262.39411651234	151.791666666667	19447.7324722222	82765.377118423	16951432.837256
0159_AK37_71023_20180813_ST	17833556	8836.21666666667	9599.37407407407	27.125	47237.8908840388	507.916666666666	29066.9233796296	314296.929701793	9430.52504960318	4989.64403292181	274.571428571429	9565.27961309523	17512.6885030864	16474.4581481482	4.66666666666667	6.66666666666667	0.514285714285714	1.55	391963.912323633	188.142361111111	0	0	11969.2780092593	0	28.35	436.337842592593	7258.44589120371	2340.05777777778	0	769.45	1754.94444444445	4.91666666666667	3.25	0.6	19.7083333333333	0	10707.5849191407	8989.70109375	8213.98529376103	591.020833333333	18941.6051788654	81066.75733867	16820475.0109251
0159_AP39_21289_20190125_ST_E21	17725209	6549.28333333333	9946.09652777778	23.1916666666667	48319.7836529983	236.465625	32017.7469907408	321653.228949882	9152.58158730159	4278.08024691358	252.269345238095	7628.75907738095	19499.2861882716	17201.3061342593	0.333333333333333	3.33333333333333	0.214285714285714	0.05	416548.698705308	96.6145833333333	0	0	10100.1109375	0.0333333333333333	56.15	486.776990740741	6827.79006283069	2438.14986111111	0	423.549206349207	1638.16666666667	2.25	1.25	0	2.56388888888889	0	10023.8773885582	9589.2899537037	7548.19786733907	80.0416666666667	18927.3569372795	79369.4050088184	16684286.7166634
0159_AK37_71052_20190226_ST	17361335	4768.96666666667	8527.30416666666	75.275	43991.2187003968	360.953125	30350.1087962963	281577.683593475	8930.54354828043	2900.09927983539	387.419642857143	7133.91369047619	19573.8761574074	18878.4299768518	1.33333333333333	2	0.0428571428571429	0	405964.964120369	89.8958333333333	0	0	10851.1295138889	0	0	437.672453703703	6471.40790068343	2715.24305555556	0	664.722222222223	2528.30555555555	2.70833333333333	2.75	4.7	14.8194444444444	0	9335.34869508132	8288.28770833333	6169.58511243386	264.666666666667	19172.0629620444	70732.1830281207	16390165.3788595
0159_AP39_21282_20180907_ST_E21	17180440	11716.4523809524	8837.07800925925	70.9416666666668	42578.488723545	223.921875	28675.2459986772	300346.214583333	10802.024593254	5719.20524691358	381.352678571429	8073.18482142857	15218.8312307099	17213.9925925926	69.3333333333333	9.66666666666667	0.214285714285714	0	381262.704497355	146.590277777778	0	0	10862.0084490741	0	0.6	517.028842592593	6556.00288525132	2240.63472222222	0	449.06111111111	1781.19444444445	21.8333333333333	77.2083333333333	0	7.06944444444443	0	9261.93890072017	8081.83159722222	7212.8326758157	831.958333333333	18749.7735378086	74946.4940518445	16207497.0858757
0159_AZ03_32016_20180619_ST	17159390	7982.91666666667	7510.74467592592	29.4666666666667	41360.4623677249	198.385416666667	29454.1395833333	280482.857109788	8569.61678736772	4908.87294238683	365.232142857143	6187.46026785714	18972.5319058642	15656.7512731482	2	0.666666666666667	1.2	0	413904.689842872	72.9375	0	0	9242.82569444445	0	1.5	332.569490740741	6573.63792713845	2737.78472222222	0	463.35	2983.11111111112	0.5	2.5	0.1	7.43055555555557	0	8617.31296615961	8244.37251157407	6164.27923225308	143.354166666667	19562.6914620076	69182.7668011464	16189468.9815432
0159_AK37_71024_20181010_ST	17003481	12325.4166666667	8518.43240740741	73.7416666666667	43608.9990410053	208.18125	31784.5037037037	285833.161526896	9064.11169973545	2550.73919753086	289.333928571429	7910.53035714286	18096.7360339506	16600.2487962963	8	2	0.128571428571429	0	389687.385273368	435.666666666667	0	0	10359.7687830688	0	11.25	370.263453703703	6770.94878747795	2371.94236111111	0	664.927777777778	2390.02777777778	5.66666666666667	15.25	19.3	4.08333333333333	0	9526.74916683813	8353.3233449074	7156.71235721634	510.729166666667	19632.5419024471	73867.3086072408	16034452.8897267
0159_AZ03_32057_20190910_ST	16713937	7464.46666666667	7983.55439814814	31.9833333333333	43052.2381613757	478.093749999999	28361.3916666667	276589.824400353	8220.73887731482	3815.38888888889	276.214285714286	7636.81488095238	16597.0587191358	16089.2319444444	1.33333333333333	10.6666666666667	0.3	0	385278.824074074	111.8125	0	0	8905.85190972222	0	5.55	335.409259259259	6599.60343364197	2258.34291666666	0	584.080555555557	2172.86111111112	2.04166666666667	0.666666666666667	12.8	17.1333333333333	0	9286.07791177984	8543.40428240741	7282.39320491622	139.645833333333	17792.2649691358	71244.530680148	15776754.4057186
0159_AP39_21294_20181026_ST_E21	16210343	7264.3	8280.77615740741	22.2666666666667	41164.9191468254	419.286458333333	29581.8810185185	275785.648075397	8455.16527777777	3566.67952674897	319.1875	7282.88764880953	16176.1854552469	14447.0465509259	14	1.66666666666667	0.171428571428571	0	363710.390233686	143.465277777778	0	0	9665.44940476191	0.0333333333333333	5.15	363.42837962963	6542.38973214285	2456.22777777778	0	507.005555555557	2023.66666666667	9.45833333333333	15.5833333333333	0.5	4.5611111111111	0	9110.18004912551	8266.04005787037	6615.50210593033	152.583333333333	17771.0346733539	69559.0551936361	15300639.2278697
0159_AP39_21111_20190126_ST	15642062	5014.98333333333	7722.56342592593	12.8383333333333	39966.6265542328	201.270833333333	29192.8337962963	263112.702333333	8135.31825396825	5383.4737654321	360.669642857143	6528.695	17288.665308642	17198.8222685185	0.333333333333333	3.33333333333333	0.0857142857142857	0	371200.609876543	82.1458333333333	0	0	7606.12166832011	0	2.5	387.775203703703	6028.95721726191	2498.17083333334	0	506.1	1819.69444444445	0.416666666666667	0	0	9.1111111111111	0.166666666666667	8880.41822402263	8961.15711805555	6369.48426697531	93.9791666666667	18252.1729570106	66311.6137602881	14742928.1897554
0159_AP39_21220_20180215_ST_E21	15613916	6075.93333333333	8143.69328703703	16.925	39240.9446924603	223.445833333334	27401.824537037	287811.657622869	8155.31091931217	3434.00771604938	305.651785714286	6949.81175595238	16429.2655092593	14587.9500462963	3.33333333333333	6.66666666666666	0.128571428571429	0	347361.219334215	56.9583333333333	0	0	8872.40161210318	0	7.75	390.147425925925	6569.46989638449	2076.19444444444	0	498.007539682541	2325.81944444445	5.875	0.361111111111111	0.6	1.28055555555556	0	9033.52359190672	7740.97446759259	6406.41358608906	85.4375	16825.7544255708	70151.5586033216	14716719.7025182
0159_AP39_21311_20180613_ST_E21	15304949	6719.56666666667	7920.65902777777	26.8583333333333	38400.5538359788	402.082291666667	28643.6872685186	264585.45586552	7408.81019345239	3833.39686213992	278	6617.63467261905	14372.9084490741	14754.3221759259	0	1.33333333333333	0.0428571428571429	0	366760.15767964	91.3263888888888	0	0	8872.51121031745	0	0.95	396.99062962963	5967.31328538359	1891.03472222222	0	510.383333333333	1757.45833333333	11.5833333333333	0.333333333333333	0	4.00833333333333	0	8470.48604159318	7859.45656828703	6528.62313519621	85.8125	15262.4619255618	66016.2595225235	14420496.5378909
0159_AQ11_10150_20181221_ST	15261943	5439.53333333333	8694.18912037037	45.4958333333333	38829.9706018518	436.155208333333	29143.6074074074	278663.912261905	8350.54498677249	2264.93518518519	86.5133928571428	7434.97172619048	18678.340316358	15527.2925925926	69.6666666666667	2	0.128571428571429	1.2	385692.758511704	49.7916666666667	0	0	6931.17824074074	0	22.65	271.525601851853	5909.35834711199	1816.78388888889	0	482.562222222223	1774.80555555555	0.791666666666667	1.91666666666667	32.9	5.58333333333333	0	9968.63548586615	8381.6121875	6917.21395385067	760.534722222222	16232.2666328964	69013.1412181927	14334008.5328935
0159_AZ03_32038_20181018_ST	15153857	5399.58333333333	6708.48888888889	22.45	39888.2458994709	216.703125	27306.2361111111	241424.331032187	8334.6553968254	4533.21604938272	334.794642857143	4971.24687499999	17731.3699845679	16647.8477083333	1.33333333333333	1.66666666666667	0.0428571428571429	0	380663.486651235	86.9583333333333	0	0	8058.57233796296	0	2.65	322.417694444444	5855.91628637566	2448.14444444445	0	391.15	3142.05555555555	0.166666666666667	0.25	0	11.1777777777778	0	7532.63261239712	6964.12060185185	5209.50125385802	63.8958333333333	17742.4388743386	60409.6181064448	14281429.6350659
0159_AP39_21368_20180504_ST_E21	14980858	6305.56666666667	7126.49699074074	46.4166666666667	39022.7170469577	194.989583333333	33300.9306216931	257907.521707231	7360.77012896826	3951.46366108172	292.616071428571	6711.81507936507	14323.3013117284	13659.0319907407	4	6	0	0	339029.153677984	148.21875	0	0	8005.72488425926	0	7.9	333.321499999999	5906.60980489419	2034.34847222222	0	457.483333333334	2177.84722222222	3.625	0.0833333333333333	0.4	8.04166666666667	0	8228.85984182099	7551.66458333333	5799.16220366696	292.916666666667	16456.3810362654	63723.8819775133	14130478.7385192
0159_AK37_71066_20190709_ST	14686117	6956.05	8362.35393518519	55.0177083333333	37826.3621031746	221.927083333333	24237.4303902117	276231.914916667	8002.05012566137	2315.7705026455	220.075892857143	7647.72998511904	15020.9196662809	14171.2694675926	1.66666666666667	13.3333333333333	0.128571428571429	0.15	330933.087654321	106.631944444444	0	0	10176.9262566138	0	13.7	377.643296296297	6404.11579585539	1838.17222222222	0	519.594444444446	1153.63888888889	4.04166666666667	6.74999999999998	78.6	1.94166666666667	0	9003.76174118166	7532.53472222222	7059.47961474868	559.354166666667	15755.4466647009	69664.3227505754	13823643.106155
0159_AP39_21371_20180409_ST_E21	14644729	6988.31666666667	7007.33356481481	39.0416666666667	35300.8402998236	193.204166666667	25067.3289351852	246083.875646972	7428.12472387566	3117.59259259259	258.9375	6149.80431547619	15640.9922839506	12580.0408333333	1.66666666666667	10.6666666666667	0.257142857142857	1.75	338454.333077802	89.375	0	0	7613.92991071428	0	8.95	299.878	5770.23157242063	2079.1275	0	361.744444444444	2224.79166666667	5.20833333333333	2.83333333333333	7.3	2.54722222222222	0	7956.91296116255	7194.32857638889	6066.44468694885	122.395833333333	15695.2532585979	60153.0890621326	13824750.5518883
0159_AV42_66160_20190805_ST	14514933	8274.05	6947.68958333333	25.7833333333334	37165.1616732804	124.541666666666	24611.0935185185	262551.560375661	7106.48991236772	2865.77700617284	272.485714285714	6274.44538690476	15783.6208333333	12066.8264351852	6	9.33333333333334	0.171428571428571	0	326481.968865741	96.1527777777777	0	0	7231.26316964286	0	112.95	372.279833333333	5723.63881999558	1908.93277777778	0	310.15	2072.94444444445	4.125	3.91666666666667	111.1	1.5	0.166666666666667	8154.48582469871	7930.54581018518	6149.58444554674	118.604166666667	15021.6423314594	64040.8501620704	13685001.1680364
0159_AP39_21231_20180727_ST_E21	14453496	6068.31904761905	7475.58888888889	42.5	35754.9251653439	360.934375	24718.993287037	251016.587125661	7684.46204199736	3454.38657407407	243.732142857143	7048.80461309524	15062.4885802469	12720.5764451058	0.333333333333333	8.66666666666666	0.428571428571429	0	326451.727028219	183.208333333333	0	0	9285.30053736773	0	5.6	305.424129629629	5835.23430335098	1744.14277777778	0	623.599999999999	1979.58333333333	2.375	9	24.1	10.2861111111111	0.0476190476190477	8575.63068656402	7258.73583333334	6154.30669229498	99.4583333333333	15418.0744684744	62310.0636410567	13635558.3743134
0159_AQ11_10126_20181116_ST	14364886	6471.31666666667	6532.99861111111	40.15	35380.0219246032	234.140625	24667.9254629629	239352.311862434	6910.83850694445	4659.00514403292	243.973214285714	6089.29330357143	13397.809683642	14330.9271759259	2	6.33333333333333	0.428571428571429	0.05	317171.356812169	140.527777777778	0	0	8142.36979166667	0	18.2	327.579574074075	5647.34378306878	1969.11875	0	355.965873015873	1961.55555555555	2.33333333333333	1	4.8	2.87777777777778	0	7683.76021092984	7205.87377314815	5584.47153273809	92.6875	14960.6973102587	60214.5162177273	13575079.4403408
0159_AZ03_32033_20180922_ST	14268874	12600.6833333333	6936.07175925926	150.275	34401.9581459436	209.354166666667	21828.5043981481	238532.651750588	10995.8216253307	1763.88065843621	331.325892857143	9049.5025297619	14577.5040895062	14390.9110416667	3	14	0.128571428571429	0	303837.065515272	111.760416666667	0	0	9519.52499999999	0	9.4	346.732564814815	5231.42131558643	2049.32856481482	0	635.711111111112	1755.86111111112	4.45833333333333	241.416666666667	29.3	13.5694444444444	0	8070.17100823046	6472.49680555555	6175.15910328483	1032.83333333333	17975.4614229865	60897.7177735524	13478679.0375463
0159_AB10_26288_20181210_ST	14040796	9967.60238095238	7279.73680555555	99.9916666666667	34620.9096891535	230.09375	24234.7203703704	243623.934488536	9728.93021329365	2659	298.696428571429	8015.63020833333	14896.4937114197	14297.159837963	5.66666666666667	12.3333333333333	0.514285714285714	0.05	320526.619257055	95.8541666666667	0	0	8756.10729166667	0	9.25	336.326203703703	5412.87633928571	2065.81625	0	587.624206349206	1817.16666666667	6.29166666666667	133.75	16.3	10.3277777777778	0	8234.00695859053	7066.41569113757	6142.1534220679	1033.54166666667	17318.9395083774	62401.4888688639	13228853.6802219
0159_AK37_71057_20190430_ST	13927355	6256.53333333333	7526.59814814815	40.4916666666667	34395.9546626984	264.134375	22258.5328703704	238749.382440329	10205.1995469577	3207.16512345679	260.675	6094.90535714287	14293.5716820988	13124.5893055556	4	10	0.342857142857143	0	304998.249390384	336.59375	0	0	10462.8228835979	0	5.35	310.824518518519	5416.36228780863	2036.54861111111	0	655.505555555556	1906.36111111112	3.125	192	0	16.15	0	7431.16049556634	6559.59642361111	5380.62785332158	1514.9375	17560.8560446477	62591.6040142786	13143284.2481916
0159_AP39_21215_20180801_ST_E21	13925779	8484.63333333333	7585.93842592593	35.2791666666667	34129.8544257055	206.791666666666	21965.7215277778	257385.529740594	7636.49613591271	2371.8816872428	238.875	7341.49434523809	13970.9925925926	15431.8445601852	0.666666666666667	2.66666666666667	0.257142857142857	1.3	301360.295965608	183.375	0	0	10194.1034143518	0	10.2	321.90287037037	5487.94485780424	1858.86444444445	0	689.044444444443	1605.86111111111	2.83333333333333	8.41666666666667	0	6.275	0	8611.8631270463	6949.27711805556	6534.26163955026	790.645833333333	15598.1952768592	64713.752088695	13124061.6647243
0159_AY44_33022_20170915_ST	13898439	7792.73333333333	7296.86435185185	28.2333333333333	33729.8934358466	528.114583333334	23824.5985119048	255401.32903836	7136.02048611111	2169.7585978836	246.825	6535.28784722222	14588.1880401235	13104.3904861111	0	1.66666666666667	0.685714285714286	0	330836.318496473	62.1666666666667	0	0	8908.28043981482	0	2.55	272.883416666667	5821.55133101851	2037.01111111111	0	700.325	2006.75	6.08333333333333	0.25	0.6	3.2	0	8370.16068518518	7079.91759259259	6486.24008796296	119.708333333333	15987.2080210538	63971.5515951279	13073381.6544633
0159_AV42_66184_20190930_ST	13896244	5940.81666666667	7244.78402777777	15.725	33774.8750496032	193.0625	24624.6557870371	239996.870172399	6666.49728670635	3299.59104938272	209.5625	6576.77499999999	13531.1900848765	15281.5022222222	3	8.66666666666667	0.0428571428571429	0	312233.657561728	95.1458333333333	0	0	7696.2318287037	0	13.4	294.171444444444	5487.88772321428	1965.47916666667	0	718.96111111111	1639.36111111111	4.95833333333333	0	0	3.12222222222222	0	8081.36511779835	6598.76979166666	6309.04759259259	81.25	14622.2516019621	61810.9000084509	13111220.4226812
