sample_id	total	hydro_lyase_activity	X3_dehydroquinate_dehydratase_activity	X3_hydroxybutyryl_CoA_dehydratase_activity	X3_isopropylmalate_dehydratase_activity	aconitate_hydratase_activity	carbonate_dehydratase_activity	cystathionine_beta_synthase_activity	dihydroxy_acid_dehydratase_activity	enoyl_CoA_hydratase_activity	fumarate_hydratase_activity	homoaconitate_hydratase_activity	imidazoleglycerol_phosphate_dehydratase_activity	phosphogluconate_dehydratase_activity	methylglutaconyl_CoA_hydratase_activity	phosphopyruvate_hydratase_activity	porphobilinogen_synthase_activity	prephenate_dehydratase_activity	pseudouridylate_synthase_activity	tryptophan_synthase_activity	uroporphyrinogen_III_synthase_activity	X4_alpha_hydroxytetrahydrobiopterin_dehydratase_activity	GDP_mannose_4_6_dehydratase_activity	dTDP_glucose_4_6_dehydratase_activity	X_3R__hydroxymyristoyl__acyl_carrier_protein__dehydratase_activity	X2_oxopent_4_enoate_hydratase_activity	L____tartrate_dehydratase_activity	altronate_dehydratase_activity	X4_hydroxy_tetrahydrodipicolinate_synthase_activity	galactarate_dehydratase_activity	galactonate_dehydratase_activity	glucarate_dehydratase_activity	mannonate_dehydratase_activity	urocanate_hydratase_activity	X3_hydroxyacyl_CoA_dehydratase_activity	X2_oxo_hept_3_ene_1_7_dioate_hydratase_activity	acetylene_hydratase_activity	lactoyl_CoA_dehydratase_activity	nitrile_hydratase_activity	cyclohexa_1_5_dienecarbonyl_CoA_hydratase_activity	X3_hydroxyacyl__acyl_carrier_protein__dehydratase_activity	glyoxalase_III_activity	X2_hydroxyisoflavanone_dehydratase_activity	bile_acid_7alpha_dehydratase_activity	X3alpha_7alpha_12alpha_trihydroxy_5beta_cholest_24_enoyl_CoA_hydratase_activity	ectoine_synthase_activity	X2_hydroxyhexa_2_4_dienoate_hydratase_activity	protein_deglycase_activity	X4_hydroxybutanoyl_CoA_dehydratase_activity	O_succinylbenzoate_synthase_activity	X3_hydroxypropionyl_CoA_dehydratase_activity	glycerol_dehydratase_activity	X3_dehydroshikimate_dehydratase_activity	methylthioribulose_1_phosphate_dehydratase_activity	X5_dehydro_4_deoxyglucarate_dehydratase_activity	X2_dehydro_3_deoxy_L_arabinonate_dehydratase_activity	ATP_dependent_NAD_P_H_hydrate_dehydratase_activity	X2_methylisocitrate_dehydratase_activity	X_R__2_methylmalate_dehydratase_activity	X2_methylcitrate_dehydratase_activity	X4_oxalmesaconate_hydratase_activity	arabinonate_dehydratase_activity	CDP_glucose_4_6_dehydratase_activity	arogenate_dehydratase_activity	citrate_dehydratase_activity	D____tartrate_dehydratase_activity	D_glutamate_cyclase_activity	dimethylmaleate_hydratase_activity	gluconate_dehydratase_activity	isohexenylglutaconyl_CoA_hydratase_activity	itaconyl_CoA_hydratase_activity	L_arabinonate_dehydratase_activity	L_fuconate_dehydratase_activity	L_rhamnonate_dehydratase_activity	maleate_hydratase_activity	myo_inosose_2_dehydratase_activity	oleate_hydratase_activity	propanediol_dehydratase_activity	pyrazolylalanine_synthase_activity	trans_L_3_hydroxyproline_dehydratase_activity	UDP_glucose_4_6_dehydratase_activity	xylonate_dehydratase_activity	trans_feruloyl_CoA_hydratase_activity	cyclohexyl_isocyanide_hydratase_activity	L_serine_hydro_lyase__adding_indole__L_tryptophan_forming__activity	ADP_dependent_NAD_P_H_hydrate_dehydratase_activity	tRNA_threonylcarbamoyladenosine_dehydratase	X6_carboxy_5_6_7_8_tetrahydropterin_synthase_activity	X3R_hydroxyacyl_CoA_dehydratase_activity	very_long_chain_3_hydroxyacyl_CoA_dehydratase_activity	X3_hydroxy_arachidoyl_CoA_dehydratase_activity	X3_hydroxy_behenoyl_CoA_dehydratase_activity	X3_hydroxy_lignoceroyl_CoA_dehydratase_activity	glyoxalase__glycolic_acid_forming__activity	Remaining
0159_AP39_21090_20180504_ST	28053925	22396.0833333333	6541.56666666667	824.333333333333	11319.175	4301.86666666667	2034	37.5	8530.77619047619	3838.33333333333	6187.41666666667	2.33333333333333	5304.93333333333	3.56666666666667	0	8323.80952380952	504	5515.93333333333	156	22894	6499.83333333333	0	6212.08333333333	19470.5	1565.25714285714	0	1154.25	1674.16666666667	11540.2575757576	5066.66666666667	1803	122.5	19938.5	17506.6666666667	0	0	304.766666666667	7	0	0	3913.14285714285	551.5	0	2	47	14	0	0.75	218.166666666667	1438.66666666667	0	87	44.5	439	0	0	0	66.1	3.75	20	63	13	5353	30.3333333333333	4296.53333333333	0	0	1222.6	21.5	0	0	2	42	151.25	0	1949.33333333333	2438.58333333333	226	10	12	0	0	0	624	0	3275.35	0	1543.33333333333	0	0	0	0	0	0	27824224.53171
0159_AP39_21314_20180719_ST_E21	27214217	26284.5928571429	6023.3	660.666666666667	9616.85	3448.42619047619	1693.5	226.785714285714	7306.03333333333	2679.2	6258.33333333333	7.66666666666667	4476.45	172.933333333333	0	8655.39285714286	991	5052.2	313.75	18111.9	5561.5	0	5735.91666666667	20861.4166666667	1324.02106227106	154	1190.33333333333	986.166666666667	11240.7575757576	4553.33333333333	1478.5	520	13725	13338.3333333333	0	39.5	134.533333333333	4	204.5	0	3310.55265567765	135	0	68	101	4	0	38	211.666666666667	713.166666666667	0	293.583333333333	72.5833333333333	556.5	0	0	0	54.2833333333333	2.5	12	98	14	4663	23.8333333333333	3433.00952380952	0	0	1242.31666666667	15	0	0	0	51.5	451.666666666667	0	2764.16666666667	2455.33333333333	761.166666666667	22	10	0	17	0	482	0	2938.58333333333	0	1454.83333333333	0	0	0	0	0	0	27004715.9615634
0159_AP39_21330_20190102_ST_E21	27151093	38657.1666666667	8603.98333333333	1056.5	10820.1333333333	3227.68333333333	1352	105.642857142857	8367.86666666667	2798.45	6930.91666666667	19.4166666666667	5416.73333333333	84.7666666666667	1	9504.48333333333	1261.5	6479.88333333333	169.5	20518.1666666667	5711.91666666667	0	4029.58333333333	23525.8333333333	1542.52380952381	100.5	2009.75	1474.66666666667	11806	5201.16666666667	4186.5	619.5	12397.5	5040.33333333333	0	19	333.85	0	0	0	3856.30952380953	346	0	17	97	1	0	12.875	220	471.333333333333	0	371.166666666667	223.5	1473.5	2	0	0	152.683333333333	9	120	68	25	3377	62.8333333333333	3220.18333333333	0	0	2662.63333333333	43.5	0	0	2	90.5	156.833333333333	0	1069.83333333333	6141.83333333333	655.666666666667	3	0	0	289	0	813	0	3267.06666666667	0	992	0	0	0	0	0	0	26917405.3321428
0159_AK37_71031_20180929_ST	26677816	31451.6666666667	6450.34285714286	206.333333333333	10661.85	3503.51666666667	1170.66666666667	109.142857142857	7083.83333333333	2526.7	5332.66666666667	3.33333333333333	4629.26666666667	60.3333333333333	0	8038.83333333333	1763.5	5573.91666666667	183.5	18916.75	6500	1	7536.33333333333	20668.6666666667	1239.12142857143	52.5	1808.83333333333	906.166666666667	11573.5151515152	3169.16666666667	1201.5	266	12323.5	10432.3333333333	0	19	266.106746031746	8	0	0	3097.80357142858	226.5	0	17	110	24	0	0	118.166666666667	879.166666666667	0	379.5	75.75	751.5	12	0	0	49.2666666666667	7	54	21	6	5494	77.5	3491.18333333333	0	0	1877.25	7	0	0	0	60	328.5	0	1391.83333333333	3736.5	878.166666666667	3	11	0	0.5	0	217	0	2867.95	0	1290	0	0	0	0	0	0	26464618.0673882
0159_AV42_66163_20190718_ST	25997855	31068.75	6660.11666666667	228.666666666667	11015.2	4095.05	2232.5	1220.5	8230.1	3079.98333333333	7353.41666666667	1.16666666666667	5548.61666666667	5.36666666666667	0	8045.58333333333	1063.83333333333	5571.58333333333	152.583333333333	21980.5833333333	5711.16666666667	2	3919.33333333333	19652.6666666667	1319.32380952381	4	1957.75	1221.83333333333	14500.2727272727	4018.33333333333	1512	753	15240.5	11441	0	0	118.15	2	49	0	3298.30952380953	673	0	12	25	0	0	320.875	271.166666666667	886.833333333333	0	68.5	29	481	0	1	0	962.316666666667	5	11.25	8	33	3070	316.333333333333	4085.05	0	0	2329.88333333333	12	0	0	0	120	62.25	0	1046	3023.33333333333	462	0	10	0	0	0	55	0	2954.23333333333	0	1511.83333333333	0	0	0	0	0	0	25772734.9022727
0159_AK37_71023_20180813_ST	25813498	32427.4166666667	8051.11666666667	1438.16666666667	9139.7	2883.26666666667	1589.16666666667	289.785714285714	10057.5	2448.2	5595.5	3	4873.1	166.733333333333	0	8879.08333333333	1195.83333333333	5987.58333333333	431.75	16841.5666666667	4596.41666666667	0	4013.5	15610.8333333333	1370.64523809524	300	1807.16666666667	1053	11262	4162.5	1372	423	9142	7478	0	47	112.044444444444	5	0	0	3426.6130952381	202.5	0	6	113	3	5	0.5	310.666666666667	559	0	382.333333333333	129.833333333333	676.5	1	0	0	54.8333333333333	16	26.5	16	13	2419	90.3333333333333	2855.81666666667	0.5	0	1275.11666666667	5	0	0	1	73	410.666666666667	0	1670.33333333333	4749	920.333333333333	2	4	0	2	0	1285	0	3561.4	0	2917.5	0	0	0	0	0	0	25610260.1448413
0159_AP39_21289_20190125_ST_E21	25806206	33495.1666666667	7164.5	1005.33333333333	10450	3638.41666666667	1690.16666666667	160.785714285714	9109.96666666667	2346.93333333333	6396.75	2.66666666666667	5111.03333333333	10.3333333333333	0	9664.33333333333	1446.5	6649.83333333333	247.833333333333	22038.6666666667	6521.66666666667	0	4184.75	18967.25	1729.86428571429	5.5	1011.41666666667	904.166666666667	11230.1666666667	3153.16666666667	1317.75	162	12980.8333333333	7439.66666666667	0	4.5	182.85	0	0	0	4324.66071428572	238	0	231	28	127	1	19.625	191.166666666667	311.166666666667	0	195.666666666667	24.6666666666667	226.5	1	0	0	170.916666666667	4.25	25	12	3	4999	72.3333333333333	3628.58333333333	0	0	1014.61666666667	85.5	0	0	1	59.5	54.6666666666667	0	1865.16666666667	4004.66666666667	295.666666666667	1	0	0	53.5	0	608	0	3460.56666666667	0	1359	0	0	0	0	0	0	25588083.847619
0159_AK37_71048_20190125_ST	25529990	41404.75	8042.28333333333	1252.16666666667	9119.71666666667	4131.05	2779	1183	9697.3	2852.73333333333	8090.75	5.33333333333333	5005.9	898.2	0	8160.28571428571	2273.5	5806.58333333333	471.333333333333	16135.3666666667	4524.16666666667	0	2013.58333333333	15227.5833333333	1213.95238095238	841.5	3289.75	1040.66666666667	12838.8333333333	4837.83333333333	3381.5	1802	8922	5644	0	186.5	413.186111111111	0	0	0	3036.38095238095	21	0	206	103	3	0	0.5	149.5	1407.16666666667	0	1584.83333333333	368.416666666667	1416	0	0	0	188.35	4.75	4	31	4	2541	63.5	4087.38333333333	0	0	1748.11666666667	8	0	0	1	7	1529.5	0	3505.5	4236.33333333333	3862.83333333333	0	0	0	14	0	719	0	3467.61666666667	0	861	0	0	0	0	0	0	25301324.0115079
0159_AK37_71052_20190226_ST	25502511	19338.8333333333	5826.33333333333	453.166666666667	7675.21666666667	2493.95	1971	3	6719.76666666667	3055.21666666667	6591.91666666667	5.41666666666667	3781.4880952381	3.73333333333333	0	8065.33333333333	1293	4827.66666666667	15.8333333333333	19080.1666666667	6833.5	0	7685.5	23507.5	1369.36428571429	7	1175.25	1436.33333333333	11989.5818181818	4312.33333333333	2147	940	13488	10926.3333333333	0	0	142.542857142857	0	0	0	3423.41071428572	537	0	5	9	0	0	61.5	137.333333333333	884.833333333333	0	22.5	2	410	0	0	0	6.91666666666667	9.25	26	4	12	1350.5	40.5	2487.41666666667	0	0	1370.03333333333	21	0	0	1	4	46.3333333333333	0	1611.66666666667	1594.08333333333	66	0	36	0	0	0	43	0	2686.25	0	1537	0	0	0	0	0	0	25306904.1955628
0159_AZ03_32016_20180619_ST	25155806	20224.0833333333	5231.35	588.666666666667	9117.78333333333	2981.26666666667	1369.33333333333	0	5776.76666666667	2948.8	5336	14	4128.97619047619	4.7	0	7649.33333333333	582	4614	155.916666666667	17243.75	6220.66666666667	0	4636.83333333333	15236.75	1431.98571428571	10	743.333333333333	1407.33333333333	10248.3484848485	4091.33333333333	1944	121.5	14223.5	13259	0	2.5	76.5444444444445	4	0	0	3579.96428571427	27	0	6	26	4	0	0.75	216.5	354.5	0	38.8333333333333	22	353	7	0	1.5	11.85	1.75	14	22	3	1592	66	2978.26666666667	0	0	841.166666666667	26	0	0	2	156	53.5	0	2684.66666666667	2043.16666666667	132.333333333333	0	1	0	0	0	425	0	2525.3	0	1508	0	0	0	0	0	0	24974457.5975469
0159_AK37_71024_20181010_ST	24832720	27896.7333333333	6832.2	991.666666666667	8492.56666666667	3137.21666666667	1542.83333333333	179.642857142857	7469.13333333333	2439.1	5923.08333333333	20	3995.98333333333	194.2	0	7289.61666666667	1108.16666666667	4972.5	431.333333333333	15511.0333333333	5320.66666666667	0	4198.91666666667	16839.75	1322.78869047619	204.5	1522.08333333333	1178	10265.4393939394	3868.16666666667	1913.75	427	10775.5	10317	0	31	149.5	7	117.5	0	3306.97172619047	304.5	0	2	49	26	0	42.375	204.666666666667	662.166666666667	0	275	39.8333333333333	432.5	1	2	0.285714285714286	70	4.5	135	44	0	3000	29.5	3116.88333333333	1	0	1043.65	42.5	0	0	4	28	401.25	0	1549.83333333333	3113.75	664.833333333333	0	11.5	0	3	0	711	0	2768.68571428571	0	1407.83333333333	0	0	0	0	0	0	24642335.4109037
0159_AP39_21282_20180907_ST_E21	24826056	17056.0833333333	5141.36666666667	163.666666666667	8759.38333333333	4324.3	2120.5	1479.64285714286	7894.26666666667	2649.8	6800.66666666667	41.3333333333333	4803.48333333333	271.166666666667	1	8687.2	1640.83333333333	5218.33333333333	408.083333333333	22443.8666666667	5598.7	0	4661.16666666667	17399.4166666667	1317.99285714286	547	1151.16666666667	1419.16666666667	10571.6666666667	3811.66666666667	1934.25	873.5	12579.5	7592	0	122	451.411111111111	14	0.5	0	3294.98214285715	489.5	0	21	89	2	0	30.75	378.666666666667	1218.83333333333	0	174.75	113.333333333333	385	1	4	0	1252.4	4.25	561.25	6	17	1457	412.833333333333	4289.63333333333	1.5	0	1175.83333333333	8.5	0	0	1	781	82.3333333333333	0	2874.16666666667	2672.91666666667	424.833333333333	2	5	0	78	0	263	0	2980.63333333333	0.25	1287.16666666667	0	0	0	0	0	0	24629264.6043651
0159_AZ03_32057_20190910_ST	24532951	30622.25	6741.73333333333	1104	8395.3	2089.81666666667	1141.33333333333	9.5	7204.46666666667	2559	5505.58333333333	16.6666666666667	4223.25	0.666666666666667	0	8051	782	5053.66666666667	192.833333333333	13499.1666666667	4681.5	0	4888.16666666667	16199.9166666667	1330.27619047619	6	1550.58333333333	1061.16666666667	10171.8333333333	3054.16666666667	1709.5	112	8891.83333333333	9737.33333333333	0	0	63.9	7	0	0	3325.69047619048	106.5	0	116	48	12	0	0	119.333333333333	280.333333333333	0	30.5	37.8333333333333	808.5	1	1	0	6.85	7.75	38	62	4	3424	53	2081.81666666667	0	0	1207.25	35	0	0	8	9	137	0	1085.66666666667	3991.5	127	2	14	0	0	0	629	0	3147.18333333333	0	1612.5	0	0	0	0	0	0	24349724.3833333
0159_AP39_21294_20181026_ST_E21	23821878	24549.6428571429	5399.40952380952	580.833333333333	9069.58333333333	3202.41666666667	1217.5	306.142857142857	6870.36666666667	2365.81666666667	6155.33333333333	33.9166666666667	4217.11666666667	86.5166666666667	1	7749.41666666667	1165	4777.08333333333	228.5	17000.6666666667	5161.36666666667	0	5262	18492.3333333333	1264.47142857143	101.5	1317.5	1323.5	9583.42424242424	2528.5	2156.25	213.5	10495.3333333333	9133	0	25	171.483333333333	0	0.5	0	3161.67857142857	285	0	37	38	3	0	6.75	201.833333333333	718.333333333333	0	89.3333333333333	22.1666666666667	540	0	0	0.5	348.6	9.25	89.25	9	3	3502.5	155	3183.63333333333	1	0	1364.91666666667	76	0	0	2	244.5	195.666666666667	0	1585.83333333333	2822.41666666667	233.333333333333	8	1	0	10.5	0	353	0	2668.18333333333	0	1477.83333333333	0	0	0	0	0	0	23636224.0638528
0159_AP39_21220_20180215_ST_E21	22977537	24622.45	5843.93333333333	746.166666666667	9788.56785714286	3501.9	1464	19	7125.56666666667	2541.06666666667	5573.25	7.33333333333333	4597.66666666667	3.33333333333333	0	6694.52619047619	807.5	5238.25	239.833333333333	18734.1666666667	4675.83333333333	0	5243.91666666667	17139.75	1338.96666666667	15	1283.91666666667	1500.83333333333	11036.8333333333	3580.33333333333	1280.5	138	13163.8333333333	10687	0	3	191.883333333333	1	0	0	3347.41666666668	242.5	0	17	63	68	0	0.125	288.166666666667	817.5	1	50.6666666666667	22	431	0	0	0	31.8	5.75	27.5	37	2	3034.5	14.8333333333333	3482.03333333333	0	0	1102.38333333333	27	0	0	4	39	90.3333333333333	0	1185.83333333333	2867.83333333333	128.833333333333	2	7	0	3	0	599	0	2758.15	0	1412.5	0	0	0	0	0	0	22786497.2309524
0159_AP39_21368_20180504_ST_E21	22709004	24942.5	5297.35952380952	422	8413.53333333333	2867.66666666667	964	47.5	7963.04285714286	1574	6621.08333333333	10.1666666666667	4061.75	0	0	7013.76666666667	874.5	4164.22916666667	174.75	16057.5	4933.33333333333	1	5156.16666666667	17760.5833333333	1164.8	0	1077.75	914.666666666667	9732	3107.16666666667	1076.5	491	9999.66666666667	9840	0	0	224.05	2	0	0	2912	332.5	0	18.5	77	1	0	82	284.333333333333	467.833333333333	0	553	36	283	0	4	0	67.4833333333333	43	2	25	27	3282.5	4.72916666666667	2840.83333333333	0.5	0	1092.23333333333	22.5	0	0	3	14	320.833333333333	0	2765.5	3162.08333333333	903.166666666667	3	0	0	0	0	266.5	0	2404.11666666667	0	1257.5	0	0.125	0.125	0.125	0.125	0	22528494.8226191
0159_AP39_21111_20190126_ST	22636937	19711.6666666667	5781.06666666667	669.333333333333	7989.23333333333	3332.63333333333	1327.16666666667	49	6836.4	3530.53333333333	5316.91666666667	0.333333333333333	3955.33333333333	0.666666666666667	0	7180.16666666667	612	4337.16666666667	123.666666666667	17079.1666666667	5741	0	6031.66666666667	20227.5833333333	1492.18095238095	0	1351.91666666667	1590.66666666667	10184.3333333333	2567.16666666667	733	98	11522	8187	0	0	84.8166666666667	0	0	0	3730.45238095237	23.5	0	36	30	30	0	43.5	176.333333333333	593.5	0	71.5	26.5	236	0	2	0	40.9166666666667	4.25	0	13	0	1151	67.8333333333333	3317.96666666667	0	0	1115.56666666667	80	0	0	0	48.5	128	0	1016.33333333333	1957	101	11	5	0	0	0	536	0	3084.66666666667	0	1185.5	0	0	0	0	0	0	22460430.4
0159_AP39_21311_20180613_ST_E21	22512648	25141.5	5228.53333333333	564	8581.10833333333	2867.98333333333	1188.33333333333	163.5	6139.33333333333	2021	4911.33333333333	19	4351.70952380952	3.83333333333333	0	7133.58333333333	1099.66666666667	4579.25	165.25	17374.9166666667	4831.83333333333	0	3852	16768.3333333333	1146.65238095238	0	1248.33333333333	1029.83333333333	8921.33333333333	3018.33333333333	907.5	124.5	10029	7855.33333333333	0.166666666666667	0	287.95	4	0	0	2866.63095238095	291.5	0	37	64.5	13	0	0	126.166666666667	497.833333333333	0	233	4.83333333333333	429.5	1	0	0	199.666666666667	5	6.5	22	2	4639	23.8333333333333	2861.48333333333	0	0	1275.93333333333	82	0	0	1	111	67.3333333333333	0	2234.16666666667	2620.83333333333	327.333333333333	3	7	0	0	0	275	0	2751.13333333333	0	933.166666666667	0	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0	22338075.0488095
0159_AQ11_10150_20181221_ST	22233710	25069.4166666667	6870.32619047619	706.833333333333	7795.975	3297.16666666667	1097	3	6138.26666666667	1917.58333333333	4818.16666666667	28.6666666666667	4029.95	6.83333333333333	0	5489.58333333333	678.5	6930.66666666667	851.116666666667	14885	5138.5	0	3645.16666666667	16820	1122.95	1	787.166666666667	715	9809.5	1132	490.333333333333	40	8738.83333333333	7128	0	0	132.975	2	0	0	2807.375	15.5	0	15	112	18	6	0.875	179	109.333333333333	0	16.5	14	541	0	0	0.5	57.5333333333333	3.25	68	50	0	757.5	17.8333333333333	3291.25	0	0	664.9	11.3333333333333	0	0	0	18	46.8333333333333	0	638.666666666667	4313.08333333333	73	6	0	0	5	0	421.5	0	3251.93333333333	0	803.666666666667	0	0.2	0.2	0.2	0.2	0	22069057.3571429
0159_AZ03_32038_20181018_ST	22169581	15918.45	4840.66666666667	346	7264.1	3109.43333333333	1695	16.5	5474.73333333333	3321.2	4968.91666666667	3.66666666666667	3357.58333333333	2.73333333333333	0	5957	641.5	3557.5	84.5833333333333	15201.3333333333	6052.66666666667	0	6443.5	16781.75	1277.65476190476	6.5	942.25	1362	8507.66666666667	3062	575.5	157	11810	13915	0	0	8.25	1	0	0	3194.1369047619	740.5	0	34	3	39	1	91.75	76	650.5	0	3.5	3	100	0	0	0	11.6333333333333	1.5	4.5	34	0	1361	70	3103.43333333333	1	0	412.666666666667	165	0	0	2	135.5	59	0	1412.33333333333	1396.33333333333	18.5	7	0	0	0	0	247	0	2418.36666666667	0	1518.66666666667	0	0	0	0	0	0	22005601.5416667
0159_AK37_71066_20190709_ST	21461338	30814.1666666667	6028.7	987.166666666667	8029.4	2989.91666666667	951	307.5	6195.5	1787.61666666667	4776.83333333333	90.1666666666667	4376.48333333333	22.9333333333333	0	7371.72619047619	1493.33333333333	5213.39583333333	678.833333333333	15424.0333333333	4450.5	0	3474.08333333333	13301.6666666667	990.326190476191	18	908.833333333333	929.5	11047.5	2223.5	1565	116.5	6714.33333333333	4770.5	0	5.5	313.375	1	0	0	2475.81547619048	19	0	104	134.5	2	0	5.625	238.833333333333	410.166666666667	0	67.75	95.5	450	0	2	0	239.95	6	182	43	0	1640	113.895833333333	2979.75	0	0	1527.71666666667	37.5	0	0	0	61.5	58.8333333333333	0	1055	3071.33333333333	519.5	3	1	0	12	0	401	0	3121.71666666667	0	1124.5	0	0	0	0	0	0	21292764.7904762
0159_AP39_21371_20180409_ST_E21	21434995	22110.3666666667	5092.33333333333	682.333333333333	6817.66666666667	2694.61666666667	991.666666666667	10	5505.7	2083.42051282051	4684.91666666667	11	3454.36666666667	1.5	0	6419	602	4297.83333333333	507.083333333333	14414.5	4278.5	0	5324.66666666667	16472	1067.74285714286	9	663.25	989.666666666667	9321.92424242424	2795.16666666667	888.833333333333	69	11076.5	9810.33333333333	0	0	302.825	3	0	0	2670.35714285715	109.5	0	56	194	21	0	0	164.5	418.5	0	66	62.8333333333333	481.5	0	3	0	19.7	4.5	45.5	77	7	2456	13.6666666666667	2687.28333333333	0.5	0	678.816666666667	12	0	0	29	18.5	95.0833333333333	0	1444.16666666667	2304.5	90	11	4	0	0	0	420.5	0	2603.4	0	1126.5	0	0	0	0	0	0	21273146.4802447
0159_AQ11_10126_20181116_ST	21368550	22336.05	4425.78333333333	729.25	7903.73333333333	3084.4	940.333333333333	1.14285714285714	5136.7	1727.53333333333	4620.25	4.16666666666667	3745.76666666667	3.76666666666667	0.25	6227	824	3902.41666666667	147.666666666667	14808.2	4738.66666666667	0	3760.75	15680	1114.67857142857	12.5	896.25	822.5	8192.01515151515	1738	1558.83333333333	114.5	9876.5	8769	0	0	137.716666666667	4	0	0	2786.69642857142	219	0	61	68	0	0	1.25	133.666666666667	501.666666666667	0	86	26	774.5	0	1	0	25.6	16.5	38.25	19	16	2890	53.6666666666667	3071.48333333333	6	0	986.033333333333	6	0	0	0	3.5	47	0	1606.5	2832	229.5	4	1	0	0	0	140.5	0	2410.06666666667	0	892.5	0	0	0	0	0	0	21210611.8003247
0159_AV42_66160_20190805_ST	21275702	26286.6166666667	4649.32619047619	375.333333333333	8304.15	3320.75	1097.66666666667	50	5671.36666666667	2125.46666666667	4407.91666666667	147.2	3933.26666666667	10.5333333333333	0	6885.33333333333	485	5057.83333333333	511.916666666667	16802.8333333333	3725.33333333333	0	4400.5	14128.5	954.466666666667	7.5	445.916666666667	614.666666666667	10197.8484848485	2397.16666666667	1048	50.5	9184.5	9227	0	0	572.45	3	0	0	2386.16666666667	127.5	0	218	66	4	0	1.125	171	364	0	92.8333333333333	94	356.5	0	41	0	74.85	2.75	247	116	2	2379	33.5	3318.41666666667	0	0	593.816666666667	37	0	0	1	15.5	34.6666666666667	0	2046	1682.91666666667	204.166666666667	2	6	0	47.5	0	80	0	2851.9	0.5	1235.5	0	0	0	0	0	0	21109688.033658
0159_AP39_21231_20180727_ST_E21	21114155	27413.7095238095	5403.31666666667	417.833333333333	6960.95238095238	2632.28333333333	981.833333333333	193.785714285714	5180.5	1925.83333333333	5088.58333333333	31.75	3310.46666666667	42.3666666666667	0	6294.58333333333	1341.5	4649.58333333333	801.333333333333	14616.8666666667	4398	0	3833.16666666667	14092.0833333333	1010.46263736264	24	1225.58333333333	717.833333333333	9354.75757575758	2230.83333333333	998.5	395	9454.16666666667	8958.5	0	11	323.225	0	12.5	0	2526.1565934066	82.5	0	44	141	12	1	1.25	169.666666666667	540.833333333333	0	430.5	16.8333333333333	384.5	0	1	0	172.95	6.25	88.5	69	2	2301.5	112.5	2612.2	0.5	0	1226.68333333333	8	0	0	1	27	107.833333333333	0	1168.66666666667	3316	409.833333333333	0	5	0	20	0	265.5	0	2573.3	0	913.333333333333	0	0	0	0	0	0	20950069.5172411
0159_AP39_21215_20180801_ST_E21	20666946	33235.4928571429	6578	881.666666666667	7766.44166666667	2974.43333333333	1349	543.785714285714	7729.86666666667	2116.36666666667	5758.66666666667	9.83333333333333	4060.2	404.016666666667	0.5	6239.45238095238	1206	4647.25	439.583333333333	13687.2333333333	3806.83333333333	0	2863.41666666667	14860.5833333333	1059.03852813853	360.5	1268	1008.5	10403.5	3793.33333333333	1477.25	878.5	10020.3333333333	7055.5	0	95	323.675	9	9	0	2647.59632034632	84	0	122	129	3	1	0.875	278.166666666667	896.833333333333	0	676.666666666667	162.75	597.5	0	10	0.142857142857143	104.383333333333	7.5	12.5	69	1	3279	26	2933.95	0	0	1125.41666666667	28.5	0	0	64	3	706.25	0	2272.16666666667	4283.91666666667	1756.5	2	9	0	13	0	688	0	2629.14285714286	0	1170.16666666667	0	0	0	0	0	0	20481232.3234848
0159_AP39_21325_20180920_ST_E21	20574440	22047.5666666667	4647.66666666667	352.166666666667	8087.00833333333	2929.05952380952	1053	48	5815.13333333333	2097.53333333333	4561.16666666667	2.66666666666667	3820.63333333333	9.03333333333333	0	5711.66666666667	850.5	4382.45	258.416666666667	16630.6666666667	4156.5	0	4432.33333333333	15249.9166666667	1030.37857142857	20	1033.16666666667	1079	8792.7	2565	1589.5	242	10821	9054	0	1	296.133333333333	7	0	0	2575.94642857142	68.5	0	14	65	1	0	0.625	218.166666666667	825	0	202.333333333333	29.5	462.5	0	1	0	82.05	8.75	45	24	25	3027	30.5	2913.46666666667	0	0	904.616666666667	26	0	0	1	12.5	45	0	1066.83333333333	2469.66666666667	327.833333333333	1	3	0	0	0	212	0	2386.03333333333	0	1388.83333333333	0	0	0	0	0	0	20411302.3821429
0159_AP39_21086_20180503_ST	20516172	16301.3333333333	4490.1	594.166666666667	7074.73333333333	2644.23333333333	1099.83333333333	186.5	6059.46666666667	2159.16666666667	4102.41666666667	30.3333333333333	3521.06666666667	0.2	0	6471.66666666667	545.5	3656.5	140.083333333333	14394.5	3855.33333333333	0	4698.5	19529.8333333333	1014.93571428571	1	475.416666666667	710.5	8370.5	3671.5	1141.5	167.5	12018	9135	0	0	134.55	0	0	0	2537.33928571427	158.5	0	5	15	3	0	0	341.333333333333	387.5	0	78.5	14.5	519.5	0	0	0	178.7	2	3.5	23	9	806	56.5	2638.23333333333	1	0	796.483333333333	4	0	0	0	43.5	44.5833333333333	0	2725.83333333333	1986.75	251	21	1	0	0	0	370	0	2306.48333333333	0	1077.5	0	0	0	0	0	0	20360369.8916667
