sample_id	total	transferase_complex	X1_3_beta_D_glucan_synthase_complex	ubiquitin_ligase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	palmitoyltransferase_complex	alpha_alpha_trehalose_phosphate_synthase_complex__UDP_forming_	acetolactate_synthase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_farnesyltransferase_complex	Rab_protein_geranylgeranyltransferase_complex	serine_pyruvate_aminotransferase_complex	oligosaccharyltransferase_complex	aspartate_carbamoyltransferase_complex	riboflavin_synthase_complex	cellulose_synthase_complex	protein_N_acetylglucosaminyltransferase_complex	ubiquitin_conjugating_enzyme_complex	mannosyltransferase_complex	decaprenyl_diphosphate_synthase_complex	Atg12_Atg5_Atg16_complex	methyltransferase_complex	oxoglutarate_dehydrogenase_complex	methionine_adenosyltransferase_complex	transferase_complex__transferring_phosphorus_containing_groups	inositol_phosphoceramide_synthase_complex	SUMO_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_II_complex	acetyltransferase_complex	dehydrodolichyl_diphosphate_synthase_complex	Bre1_Rad6_ubiquitin_ligase_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_I_complex	Remaining
0159_AS41_40057_20180522_ST	5325260	0	0	3.15	0	0.333333333333333	9	4	0	0	0	0	0	790	989	0	23.75	0	0	0	0	31	1.25	0	29866.1666666666	0	45	0	0.166666666666667	0	0	0	0	0	0	0	5293497.18333333
0159_AB10_26739_20201029_ST	5322209	0	0.25	0.5	0	0	0	35	0	0	0	0	0	1370	1602	0	5.58333333333335	0	0	0	0	33	2	0	37751.625	0	5	0	0	0	0	0.166666666666666	0	0	0	0	5281403.875
0159_AA34_42088_20180515_ST	5305097	0	0	0	0	0	1	59	0	0	0	0	0	725.8	991	0	38.4166666666667	0	0	0	0	27	289.375	0	30622.25	0	1	0	0	0	0	0	0	0	0	0	5272342.15833333
0159_AY44_33013_20170917_ST	5299208	0	0.25	0.825	0	0.5	1	78	0	0	0	0	0	888.4	1141	0	0.166666666666666	0	0	0	0	28	64.4375	0	38941	0	22	0	2.0625	0.25	0	0	0	0	0	0	5258040.10833333
0159_AB18_106720_20190226_ST	5298117	0	0	7.02083333333333	0	0.166666666666667	3	49.5	0	0	0	0	0.25	969.4	1146	0	99.8333333333335	0	0	0	0	120	6.41666666666665	0	35789.6666666666	0	9	0	7.45833333333333	0	0	0	0	0	0	0	5259909.2875
0159_AA34_42437_20190622_ST	5283569	0	0	1	0	0	11	46	0	0	0	0	0.166666666666667	1081.6	1606.5	0	7.41666666666665	0	0	0	0	92	26.25	0	37344.4166666667	0	11	0	0.5	0	0	0	0	0	0	0	5243341.15
0159_AP39_21221_20180301_ST_E21	5279448	0	0.666666666666665	1.46666666666667	0	0	323	2442	0	0	0	0	0	997.2	1791.5	0	17.0833333333333	0	0.416666666666667	0	0	131	523.875	0.5	35045.5511904762	0.5	19	0	0.770833333333333	0.5	0.25	0	0.25	0.25	0	0	5238152.21964285
0159_AP39_21021_20171021_ST	5271360	2	0	0.333333333333333	0	0	1	37.5	0	0	0	0	0	789	1227	0	17.3333333333333	0	0	0	0	32	54.6458333333335	0	36994.225	0	155	0	0.75	0	0	0	0	0	0	0	5232049.2125
0159_AB18_26453_20190218_ST	5264094	0	0	2.22916666666667	0	0	0	369	0	0	0	0	0	982.4	1370.5	0	1.25	0	0	0	0	177	329.708333333333	0	35505.0833333334	0	9	0	4	0	0	0	0	0	0	0	5225343.82916666
0159_AB18_26715_20210225_ST	5250261	0	1.25	3.14583333333333	0	0	3	60	0	0	0	0	0.166666666666667	1244	1247.5	0	55.9166666666665	0	0	0.5	0	64.5	40.25	0	36579.7416666666	0	31.5	0	1.25	0	0	0	0	0	0	0	5210928.27916666
0159_AB18_106508_20190812_ST	5212044	0	0.5	0.375	0	0	1	287	0	0	0	0	0	1085.6	1369	0	115.333333333333	0	0	0	0	102	212	0	32808.9583333334	0	50	0	0.25	0	0	0	0	0	0	0	5176011.98333334
0159_AP39_21123_20171120_ST	5184101	0	0	0	0	0	17	23	0	0	0	0	0	1063.6	831	0	0.25	0	0	0	0	18	25.5	0	32024.9166666666	0	68	0	0.5	0	0	0	0	0	0	0	5150029.23333334
0159_AQ29_10023_20170921_ST	5169943	1	0	0.333333333333333	0	0.666666666666667	4	50.5	0	0	0	0	0	1090	1050.5	0	30.5	0	0	0	0	197	17.25	0	35387.0416666666	0	18	0	0	0	0	0	0	0	0	0	5132096.20833333
0159_AB10_26088_20180508_ST	5164708	0	0	0.5	0	0	0	62	0	0	0	0	0	1101	1359	0	20.4166666666667	0	0	0	0	61	58.5625	0	35699.9333333333	0	15	0	0.25	0	0	0	0	0	0	0	5126330.3375
0159_AA34_42333_20190117_ST	5157300	0	0	0	0	0.333333333333333	0	107	0	0	0	0	0.166666666666667	1343.8	1741	0	60.5833333333335	0	0	0	0	23	95.8333333333335	0	39673.625	0	3	0	0.5	0	0	0	0	0	0	0	5114251.15833333
0159_AB18_26227_20190319_ST	5157019	0	0	0.666666666666665	0	0	2	83	0	0	0	0	0	1096.2	1453	0	71.0833333333335	0	0	0	0	77	205.666666666666	0	33458.25	0	23	0	0.5	0	0	0	0	0	0	0	5120548.63333334
0159_AB10_103255_20180917_ST	5150685	0	0	0	0	0.666666666666667	0	2	0	0	0	0	0	1123	1135.5	0	1	0	0	0	0	24	0.75	0	30747.8333333334	0	7	0	0.5	0	0	0	0	0	0	0	5117642.75
0159_AZ03_32047_20190415_ST	5107558	0	0	0.833333333333335	0	2.66666666666667	2	42	0	0	0	0	0	1124	1327	0	6.66666666666665	0	0	0	0	76	21.5	0	33461.0833333333	0	22	0	0	0	0	0	0	0	0	0	5071472.25
0159_AA34_42087_20180523_ST	5082822	0	0	0.304166666666667	0	0	1090	6069	0	0	0	0	0	1847.4	2820	0	2.25	0	0	0	0	1.66666666666667	1162	0	27286.9166666666	0	0	0	0.25	0	0	0	0	0	0	0	5042542.2125
0159_AB18_26686_20201114_ST	5076859	0	0	0.875	0	0	5.5	184	0	0	0	0	0	1242.6	1656	0	170.083333333334	0	0	0	0	62	329.5	0	32161.5166666667	0	3	0	1	0	0	0	0	0	0	0	5041042.925
0159_AB18_26327_20190627_ST	5026806	0	0	15.2861111111111	0.166666666666667	0	4	35	0.166666666666666	17.3333333333333	29	0	5.83333333333333	1103	1195	0	7.25	0.683333333333335	0	0	0	87.3555555555556	5.10416666666667	0	38120.6238095238	0	51.5	0	46.9704545454546	0.75	0.333333333333333	0.166666666666666	0.166666666666666	0.166666666666666	0	0.166666666666666	4986079.97656927
0159_AZ03_32095_20191213_ST	5014784	0	0	2	0	0	3	45	0	0	0	0	0	1021	1212	0	47.9166666666667	0	0	0	0	111.25	40.9791666666667	0	33623.25	0	38	0	0.25	0	0	0	0	0	0	0	4978639.35416667
0159_AB18_26750_20201118_ST	5012890	0	0	0.375	0	1.33333333333333	0	29	0	0	0	0	0.0833333333333333	1074	1618	0	15.0833333333333	0	0	0	0	40	13.25	0	37430.9166666666	0	0	0	0.25	0	0	0	0	0	0	0	4972667.70833333
0159_AB18_26728_20201124_ST	5011613	0	0	1	0	0	7	91	0	0	0	0	0	782	1317.5	0	82.5	0	0	0	0	80	106.625	0.25	34622.0595238095	0	5	0	6	0	0	0	0	0	0	0	4974512.06547619
0159_AA34_42456_20190803_ST	5004507	0	0	1.72083333333333	0	0	1	40	0	0	0	0	0	1262	1197.5	0	1.58333333333334	0	0	0	0	277	2.54166666666667	0	33175.1	0.5	3	0	0.291666666666667	0	0	0.166666666666666	0	0	0	0	4968544.59583333
0159_AP39_21383_20180515_ST_E21	4976151	0	0	0.504166666666667	0	0.666666666666667	5	21	0	0	0	0	0	984.6	1040	0	28.3333333333333	0	0	0	0	60	11.25	0	30674.8083333333	0	233	0	1.4375	0	0	0	0	0	0	0	4943090.4
0159_AA34_42389_20190404_ST	4972911	0	0	0	0	0	0	75.5	0	0	0	0	0	925.6	1049	0	3.83333333333333	0	0	0	0	12	133.125	0	28311.1666666667	0	312	0	0	0	0	0	0	0	0	0	4942088.775
0159_AK37_71011_20180526_ST	4967838	0	0	2.7875	0	0	3	83	0	0	0	0	0	1092	1091	0	1.25	0	0	0	0	24	37	0	31239.7083333334	0	2	0	0.5	0	0	0	0	0	0	0	4934261.75416667
0159_AB18_26767_20200812_ST	4952969	1	0	0.5	0	0	38	592	0	0	0	0	0	790.8	1747	0	13.9166666666667	0	0	0	0	39	461.9375	0	35101.4916666666	0	11.5	0	0.333333333333333	0	0	0	0	0	0	0	4914171.52083334
0159_BA21_18000_20170917_ST	4948238	1	0.25	0.25	0	0	1	43	0	0	0	0	0	753.8	1300	0	8.16666666666665	0	0	0	0	52	126.083333333333	0	32853.75	0	58	0	1.25	0	0	0	0	0	0	0	4913039.45
0159_AB10_26103_20180911_ST	4947186	0	0	1.875	0	0	0	70	0	0	0	0	0	1068	1345	0	242.333333333334	0	0	0	0	62	17.25	0	30882.25	0	2	0	0.25	0	0	0	0	0	0	0	4913495.04166667
0159_AA34_42329_20190116_ST	4929992	1	0	0.15	0	1	0	17	0	0	0	0	0	937.2	1192	0	43.8333333333333	0	0	0	0	1471	35	0	37819.8333333333	0	1178.5	0	0	0	0	0	0	0	0	0	4887295.48333334
0159_AZ03_32025_20200904_ST	4894731	0	0.25	1.45833333333333	0	0.333333333333333	5	48	0	0	2	0	0	922.2	1363	0	3.25	0	0	0	0	56.75	37.875	0	32704.1845238095	0	16	0	0.833333333333333	0	0	0.166666666666666	0	0	0	0	4859569.69880953
0159_AB18_26446_20190227_ST	4883069	0	0	0.541666666666667	0	0	5	6	0	0	0	0	0	895	906	0	0.166666666666666	0	0	0	0	21	22.5	0	28910.1666666667	0	1	0	0	0	0	0	0	0	0	0	4852301.625
0159_AP39_21140_20180130_ST	4878415	0	0	5	0	0	8	26	0	1	0	0	0	1035	1246	0	7.83333333333335	0	0	0	0	27	25.5	0	34478.3333333334	0	156	0	2.5	1	0	0	0	0	0	0	4841395.83333333
0159_AP39_21174_20171212_ST	4819973	0	0	0	0	0	0	38	0	0	0	0	0	1192.6	1197	0	113.166666666667	0	0	0	0	56.5	23.5	0	31413.1666666667	0	13	0	0	0	0	0	0	0	0	0	4785926.06666667
0159_AY44_33315_20200121_ST	4795054	0	0	1.275	0	0.333333333333333	9	46	0	0	0	0	0	968.6	1332	0	20	0	0	0	0	55	304.083333333333	0	30036	0	149	0	0	0	0	0	0	0	0	0	4762132.70833333
0159_AB18_26733_20210131_ST	4782291	1	0	0.5	0	0	1	182	0	10	0	0	0	968	848.5	0	251.666666666666	0	0	0	0	157	189.208333333334	0.25	33219.5833333333	0	22	0	0	0	0	0	0	0	0	0	4746440.29166666
0159_AA34_42485_20190917_ST	4779575	0	0	0.15	0	0	0	157	0	1	0	0	0	1207.2	1310.5	0	2.75	0	0	0	0	13	3.5	0	28754.8333333334	0	7	0	0	0	0	0	0	0	0	0	4748118.06666667
0159_AP39_21260_20180615_ST_E21	4772091	0	0.25	1.60416666666666	0	0.333333333333333	7	41	0	1	0	0	0	715.6	833.5	0	622.916666666665	0	0	0	0	190	20	0	36059.0208333333	0	25	0	0.25	0.25	0	0	0	0	0	0	4733573.275
0159_AB18_26696_20200819_ST	4769136	0	0	7.15000000000001	0	0.333333333333333	14	46.5	0	0	0	0	0	1316	1464	0	61.8333333333335	0	0	0	0	701	15.5	0	35443.7916666666	0	84	0	0	0	0	0	0	0	0	0	4729981.89166667
0159_AQ11_10068_20180330_ST	4766225	0	0	0.1875	0	0.5	2	64	0	0	0	0	0	855.2	1225	0	112.583333333333	0	0	0	0	118	2.75	0	38175.3333333333	0	14	0	0.75	0	0	0	0	0	0	0	4725654.69583333
0159_AQ29_10012_20170725_ST	4745077	0	0.166666666666666	2.75	0	0.166666666666667	1	53	0	0	0	0	0.416666666666667	1069.2	1252	0	33.75	0	0	0	0	96.3333333333333	6.5625	0	37444.9315476191	0.5	20.3333333333333	0	1	0.5	0	0	0.5	0	0	0	4705093.88928572
0159_AY44_33254_20191029_ST	4744536	0	0	2.33333333333333	0	0	1	45.5	0	0	0	0	0	906	1001.5	0	2.66666666666667	0	0	0	0	139	15.75	0	34425.5833333333	0	19	0	3	0	0	0	0	0	0	0	4707974.66666667
0159_AZ03_32043_20181121_ST	4732058	0	0	1.55555555555556	0	0.666666666666667	3	141	0	0	0	0	0	866.2	1190	0	0.25	0	0	0	0	87	182.5625	0	31067.0833333333	0	39	0	0	0	0	0	0	0	0	0	4698479.68194445
0159_AP39_21367_20180508_ST_E21	4731499	0	0	3.98333333333333	0	0.833333333333333	1	250	0	3	2	0	0.166666666666667	849	1267	0	9.66666666666665	0.0277777777777777	0	0	0	193.25	248.25	0	33922.2083333333	0	7.5	0	10.5833333333333	0	0.111111111111111	0.0555555555555555	0.555555555555555	0.0555555555555555	0	0	4694729.75277778
0159_AB18_26680_20200909_ST	4723091	0	0	0.0625000000000001	0	0	7	77	0	0	0	0	0	1136.2	913.5	0	25.25	0	0	0	0	679	42.5	0	33743.7916666666	0	4	0	0.25	0	0	0	0	0	0	0	4686462.44583333
0159_AB10_101629_20180823_ST	4702187	0	0	2	0	0.166666666666667	1	82	0	0	0	0	0	1110.4	1446	0	50.3333333333335	0	0	0	0	167	40.75	0	32356.7916666667	0	33	0	0	0	0	0	0	0	0	0	4666897.55833333
0159_AS41_40073_20190706_ST	4688662	0	0	0.575	0	0	2	527	0	0	0	0	0.25	1028	1348	0	15	0	0	0	0	61	517.854166666665	0	29375.5	0	1	0	0.25	0	0	0	0	0	0	0	4655785.57083333
0159_AB10_26735_20210107_ST	4674783	0	0	3	0	1	0	72	0	0	0	0	0	1013	875	0	54.9166666666665	0	0	0	0	81	71.4375	0	32813.9583333334	0	55	0	3	0	0	0	0	0	0	0	4639739.6875
0159_AK37_71053_20190325_ST	4666259	0	0	10.175	0	0.166666666666667	2	77	0	0	0	0	0	1233	1500	0	23	0	0	0	0	39.5	31.25	0	32335.0416666666	0	8.5	0	0	0	0	0	0	0	0	0	4630999.36666667
0159_AK37_71000_20180131_ST	4653317	0	0	0.5	0	1.33333333333333	0	20	0	0	0	0	0	1154	1044.5	0	97	0	0	0	0	60	29	0	30131.1666666666	0	23	0	0	0	0	0	0	0	0	0	4620756.5
0159_AA34_42249_20181203_ST	4652748	0.5	0.25	3.7	0	0.166666666666667	5	67	0	0	0	0	0	734	990	0	23.8333333333333	0	0	0	0	66	68.2291666666665	0	34294.8333333334	0	44	0	3	0	0	0	0	0	0	0	4616447.4875
0159_AB18_26332_20190211_ST	4623604	10	0	2	0	1	3	137	0	0	0	0	0	1201	1286.5	0	5.5	0	0	0	0	50	102	0	30763.8333333333	0	180	0	1.25	0	0	0	0	0	0	0	4589860.91666667
0159_AQ29_10096_20180613_ST	4611201	0	0	2	0	0	6	42.5	0	0	0	0	0	885	1268.5	0	9.83333333333335	0	0	0	0	242	9.33333333333335	0	34484.8333333334	0	121.5	0	1.5	0	0	0	0	0	0	0	4574128
0159_AP39_21053_20180126_ST	4605187	5	0	1.575	0	0	0	36	0	0	0	0	0	487	837.5	0	14.5	0	0	0	0	52	29	0	34467.5833333334	0	1	0	0	0.5	0	0	0	0	0	0	4569255.34166666
0159_AB18_26688_20201108_ST	4592323	0	0	1.75	0	0.333333333333333	6	112.5	0	0	0	0	0	980.2	848	0	8.83333333333335	0	0	0	0	223	49.6875	0	30876.9166666667	0	6	0	6.25	0	0	0	0	0	0	0	4559203.52916666
0159_AV42_66193_20191022_ST	4564321	0	0	12.3375	0	0	0	22	0	0	0	0	0	942.6	915	0	91.6666666666665	0	0	0	0	56	8.25	0	31065.5416666666	0	152	0	1.25	0	0	0	0	0	0	0	4531054.35416666
0159_AB18_100826_20190405_ST	4562048	0	0	4.41666666666667	0	0	2	45	0	0	0	0	0	983	1107	0	43.25	0	0	0	0	57.5	11.25	0	33697.0833333333	0	8.83333333333333	0	1.25	0	0	0	0	0	0	0	4526087.41666667
0159_AC15_76009_20201211_ST	4551486	0	0	1.16666666666667	0	0	0	62	0	0	0	0	0	918	1165.5	0	3.33333333333333	0	0	0	0	59	22.75	0	29805.7083333334	0	479	0	0.5	0	0	0	0	0	0	0	4518969.04166666
0159_AP39_21375_20181004_ST_E21	4540222	0	0.25	1.95	0	0.333333333333333	0	43	0	0	0	0	0	973.2	738	0	13.0833333333333	0	0	0	0	54	54.75	0	30884.25	0	7	0	0	0	0	0	0	0	0	0	4507452.18333333
0159_AB18_26367_20190211_ST	4522125	0	0	1	0	0.666666666666667	4	86	0	0	0	0	0	986.4	1066.5	0	41.4166666666667	0	0	0	0	139.5	62.875	0	30806.6666666666	0	0	0	6	0	0	0	0	0	0	0	4488923.975
0159_AA34_42377_20190401_ST	4518410	0	0	0	0	1	2	9	0	0	0	0	0	630	1089	0	56.25	0	0	0	0	107.5	13.5	0	31587	0	2	0	0.75	0	0	0	0	0	0	0	4484912
0159_AQ11_10121_20180922_ST	4517885	0	0	4.25	0.166666666666667	0.5	0	69	0	3	3	0	1.16666666666667	1072.4	1150	0	33.75	0	0	0	0	98.25	5.5	0	36248.2333333334	0	68	0	5.91666666666667	0	0	0	0	0	0	0	4479121.86666667
0159_AA34_42239_20181129_ST	4514439	1	0.5	3.59722222222222	0.166666666666667	0.166666666666667	0	64	0	1	0.5	0	0	966.2	899	0	242.333333333334	0	0.5	0	0	809.75	35	0	38672.25	0	5	0	1.22916666666667	0	0	0	0	0	0	0	4472736.80694445
0159_AP39_21055_20180607_ST	4508894	2	0.25	0.429166666666666	0	0	0	43	0	0	0	0	0.0833333333333333	693	1027	0	1.33333333333334	0	0	0	0	42	2	0	32560.0833333334	0	15	0	0.25	0	0	0	0	0	0	0	4474507.57083333
0159_AY44_33193_20190808_ST	4505960	0	0	3.81666666666667	0	0.333333333333333	2	72.5	0	0	0	0	0	989	965	0	27.0833333333333	0	0	0	0	121	41	0.5	32566.8	0	14.3333333333333	0	3	0	0	0	0	0	0	0	4471153.63333334
0159_AA34_42106_20180813_ST	4494695	1	0	0.5	0	0	0	29	0	0	0	0	0	830.4	783	0	2.41666666666667	0	0	0	0	48	1.25	0	33157.6166666666	0	17	0	5.25	0	0	0	0	0	0	0	4459819.56666667
0159_AZ03_32078_20190616_ST	4484401	1	0	0.5	0	0	0	31	0	0	0	0	0	1083	1159.5	0	1	0	0	0	0	98	30.9166666666667	0	29214.8666666667	0	3	0	0.833333333333333	0	0	0	0	0	0	0	4452777.38333333
0159_AB18_26761_20201025_ST	4483699	2	0	2	0	0	1	151	0	0	0	0	0	951	1135	0	10.5833333333333	0	0	0	0	99	97.4583333333335	0	32118.3333333333	0	38	0	0.5	0	0	0	0	0	0	0	4449093.125
0159_AB18_26725_20201214_ST	4471501	0	0	1.1875	0	0	3	107	0	0	0	0	0.0833333333333333	1015	1122.5	0	16.1666666666667	0	0	0	0	283	34.625	0	32110.2291666666	0	112	0	0.5625	0	0	0	0	0	0	0	4436695.64583334
0159_AB18_26774_20210205_ST	4466444	0	0	0	0	0	24	106	0	0	0	0	0	984.4	856.5	0	46.4166666666667	0	0	0	0	27	18.5	0	25212.4166666667	0	0	0	5.25	0	0	0	0	0	0	0	4439163.51666666
0159_AB18_26765_20200916_ST	4465155	0	0	0.354166666666667	0	0	1	413	0	0	0	0	0	1003	1117	0	59.6666666666665	0	0	0	0	305.5	151.75	0	28413.0833333334	0	30	0	0.25	0	0	0	0	0	0	0	4433660.39583333
0159_AB18_26825_20210211_ST	4460863	0	0	1.16666666666666	0	0.333333333333333	2	163	0	0	0	0	0	813.4	1481	0	17.25	0	0	0	0	285	48.375	0.25	33679	0	2	0	2.75	0	0	0	0	0	0	0	4424367.475
0159_AV42_66139_20190626_ST	4449307	0	0	0	0	0	40	83	0	0	0	0	0	990.2	980	0	82.1666666666665	0	0	0	0	42	0.75	0	27594.8333333334	0	7	0	0.25	0	0	0	0	0	0	0	4419486.8
0159_AA34_42443_20190710_ST	4447682	0	0	29.5375	0	0	0	83	0	0	0	0	0	1329	1600	0	67.75	0	0	0	0	27	34.0833333333333	0	31376.6845238095	0	14.5	0	0.25	0	0	0	0	0	0	0	4413120.19464286
0159_AY44_33066_20171009_ST	4443793	0	0	0.5625	0	0.666666666666667	0	28	0	0	0	0	0	780.2	1088	0	15.5833333333333	0	0	0	0	64	85.375	0	24672.9166666667	0	2	0	0	0	0	0	0	0	0	0	4417055.69583333
0159_AZ03_32096_20191217_ST	4424352	0	0	0	0	0	9	194	0	0	0	0	0	1029.6	1219.5	0	0.25	0	0	0	0	7	172.083333333334	0	28636.5	0	3	0	0	0	0	0	0	0	0	0	4393081.06666666
0159_AQ11_10127_20181014_ST	4416637	0	0	0.0625000000000001	0	0.166666666666667	1	117.5	0	1	0	0	0.0833333333333333	1084.2	1556	0	11.75	0	0	0	0	47	1	0	36974.7916666667	0	21	0	0	0	0	0	0	0	0	0	4376821.44583334
0159_AP39_21219_20180306_ST_E21	4403304.00000001	0	0.25	8.8125	0.166666666666667	0.0833333333333333	3	11.5	0.25	0.5	1	0	0.166666666666667	797.2	781	0	144	0	0.25	0	0	373	12.1875	0	35518.9861111111	0	15	0	2.08333333333333	0	0.25	0.333333333333333	0.5	0	0	0	4365633.48055556
0159_AY44_33171_20190508_ST	4392396	0	0	1.91666666666667	0	0	1	71.5	0	0	2	0	0	1038	1136	0	6.08333333333335	0.05	0	0	0	119.5	58.8958333333335	0.25	34118.3678571429	0	1.5	0	9.17708333333333	0.5	0	0	0	0	0	0	4355831.25922619
0159_AB10_26814_20210228_ST	4340371	0	0	2.35416666666667	0	0.333333333333333	2	47	0	0	0	0	0.0833333333333333	886	1071.5	0	1.91666666666666	0	0	0	0	262.25	22.1875	0.5	29650.8333333334	0	28	0	5.3125	0	0	0	0	0	0	0	4308390.72916667
0159_AB18_100015_20190205_ST	4335856	0	0	0.375	0	0.333333333333333	0	93	0	0	0	0	0	1017	768.5	0	2.5	0	0	0	0	177.5	1	0	29005.5833333334	0	9	0	0	0	0	0	0	0	0	0	4304781.20833333
0159_AP39_21554_20181009_ST	4325517	0	0	0.666666666666667	0	1.66666666666667	3	57	0	0	0	0	0	840	818.5	0	0.833333333333335	0	0	0	0	24	3.91666666666667	0	27051.25	0	173	0	0.75	0	0	0	0	0	0	0	4296542.41666667
0159_AZ03_32089_20191030_ST	4320701	0	0	6.05208333333333	0	0.166666666666667	3	55	0	2	11	0	0.833333333333333	1080.4	1023	0	67.5	0.0555555555555555	0	0	0	166.25	45.7083333333333	0	30465.8236111111	0	15.5	0	14.0909090909091	0.25	0.222222222222222	0.111111111111111	0.111111111111111	0.111111111111111	0	0	4287743.81395202
0159_AJ09_750052_20190916_ST	4308106	1	0	1.66666666666666	0	0.333333333333333	1	112.5	0	0	0	0	0	657	1025.5	0	5	0	0	0	0	131	104.5625	0	32851.9166666666	0	18	0	1	0	0	0	0	0	0	0	4273195.52083333
0159_AA34_42314_20190102_ST	4279966	0	0	0.375	0	0.666666666666667	0	67	0	0	0	0	0	884	820	0	4.16666666666667	0	0	0	0	21	74.8125	0	27554	0	12	0	0	0	0	0	0	0	0	0	4250527.97916667
0159_AY44_33044_20170923_ST	4278594	0	0	7	0	0.333333333333333	1	39	0	0	0	0	0	658.6	902	0	39.8333333333333	0	0	0	0	153	14.125	0	30142.9583333334	0	20	0	7.75	0	0	0	0	0	0	0	4246608.4
0159_AB18_26650_20210105_ST	4270954	0	0	1	0	0	1	131	0	0	0	0	0	822.6	1208.5	0	33.9166666666667	0	0	0	0	183	54.375	0	28430.4166666666	0	48	0	0	0	0	0	0	0	0	0	4240040.19166666
0159_AA34_42181_20180726_ST	4264541	0	0	1.5	0	0	0	32	0	0	0	0	0	860.2	1128.5	0	136	0	0	0	0	155.333333333333	28.4375	0	31304	0	6	0	0.25	0	0	0.166666666666666	0	0	0	0	4230888.6125
0159_AK37_71033_20180815_ST	4236742	0	0	0.375	0	0.166666666666667	9	17	0	0	0	0	0	1059	1005	0	1.33333333333334	0	0	0	0	41	30	0	26250.9166666667	0	73	0	0.5	0	0	0	0	0	0	0	4208254.70833334
0159_AP39_21124_20171116_ST	4235028	0	0	1.65	0	0.333333333333333	4	28	0	0	0	0	0	1004.2	1266.5	0	205.5	0	0	0	0	49	26.3125	0	28949	0	13	0	0.5	0	0	0	0	0	0	0	4203480.00416667
0159_AA34_42457_20190805_ST	4227022	0	0	0.5	0	0.5	4	38	0	0	0	0	0	811	1045	0	1.25	0	0	0	0	16	40.9375	0	28383.0416666666	0	20	0	0.5	0	0	0	0	0	0	0	4196661.27083333
0159_AY44_33253_20190927_ST	4209479	1	0	1	0	0	2	163	0	0	0	0	0	822.4	1007	0	1	0	0	0	0	86	64.25	0	26767.875	0	2	0	0.5	0	0	0	0	0	0	0	4180560.975
0159_AP39_21051_20180109_ST	4202237	0	0.25	1.14583333333333	0	0	1	83	0	0	0.5	0	0.0833333333333333	737.4	1039	0	71.0833333333335	0	0.111111111111111	0	0	32.25	90.1666666666665	0	28893.5833333333	0	12	0	1	0	0	0	0	0	0	0	4171274.42638889
0159_AP39_21042_20171130_ST	4199767	0	0	0.25	0	0	7	122	0	0	0	0	0	854	1126	0	83	0	0	0	0	43	48.5	0	27948.75	0	21	0	0.25	0	0	0	0	0	0	0	4169513.25
0159_AV42_66194_20191012_ST	4182426	0	0	1.54166666666667	0	0.5	2	100	0	0	0	0	0	988.6	1242	0	55.4166666666665	0	0	0	0	45	106	0	29021	0	20	0	0.8125	0	0	0	0	0	0	0	4150843.12916666
0159_AK37_71029_20180917_ST	4173932	0	0	1	0	0	0	26	0	0	0	0	0	896.6	1052	0	1.16666666666666	0	0	0	0	41	19.6666666666667	0	26339.0833333333	0	128	0	0	0	0	0	0	0	0	0	4145427.48333333
0159_AB10_26346_20190107_ST	4149893	1	0	0.575	0	0	3	16	0	0	0	0	0	903	1082	0	26.5833333333333	0	0	0	0	18	30	0	25614.7916666666	0	411	0	0	0	0	0.166666666666666	0	0	0	0	4121786.88333333
0159_AB18_103302_2019060_ST	4144576	0	0	0.375	0	0	4	51	0	0	0	0	0	999	1072.5	0	20	0	0	0	0	68	23.625	0	28102.8333333334	0	30	0	3.25	0	0	0	0	0	0	0	4114201.41666667
0159_AA34_42268_20181004_ST	4141368	0	0	0	0	0	2	15	0	0	0	0	0	980	1036.5	0	121.083333333333	0	0	0	0	143	18.75	0	29232.4880952381	0	61	0	0.125	0	0	0	0	0	0	0	4109758.05357143
0159_AV42_66175_20190824_ST	4136235	0	0	0.5625	0	0	7	307	0	0	0	0	0	688.8	1139.5	0	0.916666666666665	0	0	0	0	116	243.104166666666	0	27008.7083333334	0	55.5	0	0	0	0	0	0	0	0	0	4106667.90833333
0159_AP39_21363_20180308_ST_E21	4135068	0	0	0.075	0	0	3	56	0	0	0	0	0	824	1347.5	0	104.416666666667	0	0	0	0	99	54.25	0	30703.9166666667	0	5	0	0.8125	0	0	0	0	0	0	0	4101870.02916667
0159_AP39_21341_20181113_ST_E21	4089455	2	0	0.375	0	0.166666666666667	280	1812	0	0	0	0	0.166666666666667	705.8	1384	0	17.3333333333333	0	0.25	0	0	98	369.791666666667	0	28313.45	0	16	0	1.94791666666667	0	0	0	0	0	0	0	4056453.71875
0159_AA34_42169_20190716_ST	4076369	0	0	0.166666666666667	0	1.66666666666667	0	43	0	0	0	0	0	602.8	1043	0	28.5	0	0	0	0	65	61.25	0	22290.9166666667	0	0	0	0.25	0	0	0	0	0	0	0	4052232.45
