,Bacteroidales_S24_7_grp_uncl,Lachnospiraceae_uncl,Lachnospiraceae_NK4A136_grp,Ruminococcaceae_uncl,Lactococcus,Romboutsia,Clostridiales_vadinBB60_grp_uncl,Akkermansia,Anaeroplasma,Oscillibacter,Acetatifactor,Ruminiclostridium_9,Enterobacteriaceae_uncl,Lactobacillus,Turicibacter,Lachnospiraceae_UCG_001,Clostridium_sensu_stricto_1,Clostridiales_uncl,Parabacteroides,Tyzzerella,Enterococcus,Peptostreptococcaceae_uncl,Ruminococcaceae_UCG_014,Bacteria_uncl,Parcubacteria_uncl,Lachnoclostridium,Lactobacillales_uncl,Epulopiscium,Clostridiaceae_1_uncl,Erysipelatoclostridium,Flavobacterium,Ruminiclostridium_5,Roseburia,Anaerotruncus,Eubacterium_coprostanoligenes_grp
0115.PG198.SB.MST,0.959146248934603,1.11008149190789,-2.14319575967765,1.18900875049756,-8.16142097578417,-8.16142097578417,-1.04458347100954,-1.92005220836344,-1.58357997174222,-0.351436290449591,-1.58357997174222,-1.73773065156948,-3.52949012079754,0.94784669368067,-8.16142097578417,-1.4500485791177,-8.16142097578417,-2.83634294023759,-8.16142097578417,-4.22263730135748,-8.16142097578417,-8.16142097578417,-2.83634294023759,-3.52949012079754,-2.43087783212943,-8.16142097578417,-8.16142097578417,-8.16142097578417,-8.16142097578417,-8.16142097578417,-8.16142097578417,-4.22263730135748,-3.52949012079754,-1.22690502780349,-4.22263730135748
0115.PG199.LB.MST,2.32605464963104,1.59848724518461,0.939760288511149,1.33261488902738,-7.16595638809375,-7.16595638809375,0.456130407553648,-2.8519765510425,2.39504752111799,0.869692725894432,-1.55269356691223,-0.166399205792344,-7.16595638809375,-7.16595638809375,-7.16595638809375,0.54922083061966,-7.16595638809375,-0.583293009724131,-7.16595638809375,-3.25744165915066,-7.16595638809375,-7.16595638809375,-2.8519765510425,-2.15882937048255,-7.16595638809375,-3.25744165915066,-7.16595638809375,-7.16595638809375,-7.16595638809375,-7.16595638809375,-7.16595638809375,-2.8519765510425,-1.75336426237439,-7.16595638809375,-7.16595638809375
0115.PG199.SB.MST,1.20245288391812,0.790718162796361,-0.40698502851598,1.76206867185354,-7.80147378227438,-7.80147378227438,-1.28245376586988,-2.66874812698977,-0.844198834938725,-1.8802907666255,-1.44497269536765,-2.48642657019582,-4.27818603942387,-0.982349173419542,-7.80147378227438,1.92838988730106,-7.80147378227438,-1.97560094642982,-7.80147378227438,-7.80147378227438,-7.80147378227438,-7.80147378227438,-4.27818603942387,-2.89189167830398,-3.17957375075576,-7.80147378227438,-7.80147378227438,-7.80147378227438,-7.80147378227438,-7.80147378227438,-7.80147378227438,-3.58503885886393,-4.27818603942387,-2.66874812698977,-7.80147378227438
0115.PG200.LB.MST,2.03176165736668,1.78164698927768,0.105269594168469,1.94092325695375,-7.24926335812631,-7.24926335812631,-0.235056211768734,-0.955602366516794,0.560745122851294,0.471513989123352,-2.0542146551849,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,2.21314907116884,-7.24926335812631,0.143009922151316,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-3.15282694385301,-1.2069167947977,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-7.24926335812631,-2.23653621197886,-7.24926335812631
0115.PG200.SB.MST,3.10457091642239,1.7668394725672,-2.57696594928649,0.377944329747249,-7.37699800015885,-7.37699800015885,-4.18640386172059,-0.52284221559094,-3.49325668116064,-1.09536140836227,-0.890566995716258,-1.09536140836227,-7.37699800015885,-7.37699800015885,-7.37699800015885,-3.49325668116064,-7.37699800015885,-1.24196488255415,-7.37699800015885,-7.37699800015885,-7.37699800015885,-7.37699800015885,-0.928307323699105,-2.24049371266527,-7.37699800015885,-7.37699800015885,-7.37699800015885,-7.37699800015885,-7.37699800015885,-4.18640386172059,-7.37699800015885,-1.54734653210533,-7.37699800015885,-3.49325668116064,-7.37699800015885
0115.PG201.LB.MST,1.56890593773016,1.68594298304982,-2.33642807954719,1.47393127210446,-7.5927083845968,-7.5927083845968,1.59212422783217,-1.93096297143902,-7.5927083845968,0.723842715144374,-0.544668610319133,-3.4350403682153,-7.5927083845968,-7.5927083845968,-7.5927083845968,0.692094016829794,-7.5927083845968,0.27853169848901,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-4.12818754877524,-1.35559882653546,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968,-7.5927083845968
0115.PG201.SB.MST,0.294141368507831,-0.294380860973242,-1.26860942995362,-0.54948676299041,-4.21304840912006,-9.08865741786261,-1.46151309607811,-1.28630900705302,-4.61851351722822,-1.44045968688028,-0.980927357501835,-1.94436486780169,-9.08865741786261,-3.92536633666828,-9.08865741786261,-0.942212845321145,-9.08865741786261,-1.72814175933206,-9.08865741786261,-3.51990122856011,-9.08865741786261,-4.61851351722822,-5.31166069778817,-2.60361049668596,-2.74671134032663,-5.31166069778817,-9.08865741786261,-9.08865741786261,-9.08865741786261,-9.08865741786261,-5.31166069778817,-5.31166069778817,-9.08865741786261,-3.70222278535407,-9.08865741786261
0115.PG202.LB.MST,1.85678226423892,1.49244444755462,0.527363551511033,1.24894866739151,-7.43864974847501,-7.43864974847501,-1.07250490990692,-0.31036485786002,2.10950932165713,0.337319948623168,-2.50758943519624,-4.11702734763034,-4.11702734763034,-7.43864974847501,-7.43864974847501,0.711286389671961,-7.43864974847501,-0.0394899037246201,-7.43864974847501,-7.43864974847501,-7.43864974847501,-7.43864974847501,-3.42388016707039,-0.683040143145193,-7.43864974847501,-3.42388016707039,-7.43864974847501,-7.43864974847501,-7.43864974847501,-7.43864974847501,-7.43864974847501,-4.11702734763034,-7.43864974847501,-3.42388016707039,-7.43864974847501
0115.PG202.SB.MST,2.6289958105802,1.76724106829617,-0.838969747546796,-0.482294803608064,-7.68103039474385,-7.68103039474385,-7.68103039474385,0.313709762391589,-7.68103039474385,-4.57663936583016,-1.74342602177395,-3.88349218527022,-4.57663936583016,-7.68103039474385,-4.57663936583016,-2.78487989660211,-7.68103039474385,-1.63220038666372,-7.68103039474385,-7.68103039474385,-7.68103039474385,-7.68103039474385,-2.17874409303179,-4.57663936583016,-7.68103039474385,-4.57663936583016,-7.68103039474385,-7.68103039474385,-7.68103039474385,-7.68103039474385,-7.68103039474385,-0.0548507887811243,-7.68103039474385,-4.57663936583016,-7.68103039474385
0115.PG203.LB.MST,1.60038437607287,2.10865897804726,-1.15327633628139,0.560521591476953,-7.5021759946015,-7.5021759946015,0.874871911010896,0.630114883276149,1.73152437656532,-0.485446963705734,-1.75111333703701,-1.66410196004738,-7.5021759946015,-7.5021759946015,-7.5021759946015,-0.298861008125322,-7.5021759946015,0.269831997961217,-7.5021759946015,-7.5021759946015,-7.5021759946015,-7.5021759946015,-2.76271424871549,-1.66410196004738,-7.5021759946015,-7.5021759946015,-7.5021759946015,-7.5021759946015,-7.5021759946015,-7.5021759946015,-7.5021759946015,-4.14900860983538,-4.14900860983538,-3.05039632116727,-7.5021759946015
0115.PG204.LB.MST,2.73720691943397,1.86197428171521,0.426323023625231,1.35679839049134,-4.00449377521808,-4.00449377521808,-0.826439944870137,1.78851983316606,-7.17452516035983,0.915487150610042,-0.266824156934714,0.878308147368288,-7.17452516035983,-7.17452516035983,-7.17452516035983,-7.17452516035983,-7.17452516035983,-1.36543644560282,-7.17452516035983,-2.05858362616277,-7.17452516035983,-7.17452516035983,-7.17452516035983,-2.21273430599003,-7.17452516035983,-3.31134659465814,-7.17452516035983,-7.17452516035983,-7.17452516035983,-7.17452516035983,-7.17452516035983,-3.31134659465814,-7.17452516035983,-4.00449377521808,-7.17452516035983
0115.PG204.SB.MST,-0.616443310394686,-1.30959049095463,-4.35411292867805,-1.7150555990628,1.06642207059423,-1.49451282944864,-5.14257028904232,-2.54731558208546,-9.07532340341655,-3.2862722986767,-3.01433858319306,-2.56235345945,-9.07532340341655,-3.75627592792243,-9.07532340341655,-9.07532340341655,-9.07532340341655,-5.65339591280831,-9.07532340341655,-5.14257028904232,-1.63401438905967,-5.36571384035653,-9.07532340341655,-2.28610008282184,-1.66441186624404,-6.05886102091648,-3.1410902888322,-9.07532340341655,-5.65339591280831,-9.07532340341655,-1.9728847083649,-9.07532340341655,-9.07532340341655,-3.97941947923664,-9.07532340341655
0115.PG205.LB.MST,3.16781490777766,1.8028185443367,0.555786250550319,1.11349546021516,-2.3754075018661,-2.66308957431788,-1.81579171393068,2.29975505594203,-6.93037731571661,0.738107807344274,-0.54282603811779,1.02578987979605,-6.93037731571661,-6.93037731571661,-6.93037731571661,-3.76170186298599,-3.76170186298599,-1.27679521319799,-6.93037731571661,-1.12264453337073,-6.93037731571661,-6.93037731571661,-6.93037731571661,-1.68226032130616,-6.93037731571661,-2.66308957431788,-6.93037731571661,-6.93037731571661,-6.93037731571661,-6.93037731571661,-6.93037731571661,-2.66308957431788,-6.93037731571661,-6.93037731571661,-6.93037731571661
0115.PG205.SB.MST,0.411953132476666,0.950471964224871,-0.868407811222378,-0.789158439568238,0.978503478080757,-0.910519296572505,-3.49720864067045,-0.622837224120724,-8.41631066496034,-1.26873151983012,-0.760987562601541,-0.393262782476224,-8.41631066496034,-8.41631066496034,-8.41631066496034,-8.41631066496034,-3.49720864067045,-4.05682442860587,-8.41631066496034,-2.67053006748598,-1.72954672302145,-8.41631066496034,-4.34450650105765,-2.8040614601105,-1.51129315700144,-3.65135932049771,-8.41631066496034,-8.41631066496034,-5.44311878972576,-5.44311878972576,-1.97738288692603,-3.24589421238954,-5.44311878972576,-5.44311878972576,-8.41631066496034
0115.PG206.LB.MST,2.3033573008976,1.10492467694728,0.811702424119885,0.275875498148477,-3.4004251737586,-2.01413081263871,-1.26035901026233,2.89021761093959,-2.70727799319865,0.169107522722771,-0.874696529450344,0.83368133083866,-7.18241358473028,-4.09357235431855,-7.18241358473028,-7.18241358473028,-7.18241358473028,-1.04904991659512,-7.18241358473028,-2.01413081263871,-7.18241358473028,-4.09357235431855,-3.4004251737586,-3.4004251737586,-7.18241358473028,-3.4004251737586,-7.18241358473028,-7.18241358473028,-7.18241358473028,-7.18241358473028,-7.18241358473028,-3.4004251737586,-7.18241358473028,-4.09357235431855,-7.18241358473028
