SampleID	G01.cellular_anatomical_entity	G01.protein_containing_complex	G01.virion_component	G02.catalytic_complex	G02.ribonucleoprotein_complex	G02.membrane_protein_complex	G02.intracellular_protein_containing_complex	G02.protein_DNA_complex	G02.transporter_complex	G02.DNA_repair_complex	G02.type_VI_protein_secretion_system_complex	G02.DNA_packaging_complex	G02.molybdopterin_synthase_complex	G02.fatty_acid_synthase_complex	G02.transcription_regulator_complex	G02.tricarboxylic_acid_cycle_enzyme_complex	G02.type_II_protein_secretion_system_complex	G02.cytochrome_complex	G02.protein_containing_complex	G02.type_III_protein_secretion_system_complex	G02.fatty_acid_beta_oxidation_multienzyme_complex	G02.collagen_trimer	G02.proteasome_core_complex	G02.Arp2_3_protein_complex	G02.myosin_complex	G02.nuclear_protein_containing_complex	G02.type_IV_secretion_system_complex	G02.type_I_protein_secretion_system_complex	G02.Rare	G03.virus_tail__fiber	G03.viral_capsid	G03.virion_component	G03.virus_tail__sheath	G03.virus_tail__baseplate	G03.virus_tail	G03.viral_capsid__decoration	G03.viral_nucleocapsid	G03.viral_membrane	G03.virus_tail__tube	G03.viral_procapsid	G03.viral_tegument	G03.capsomere	G03.virion_membrane	G04.intrinsic_component_of_membrane	G04.cytoplasm	G04.membrane	G04.organelle	G04.periplasmic_space	G04.extracellular_region	G04.cellular_anatomical_entity	G04.cell_projection	G04.cytosol	G04.extracellular_space	G04.cell_division_site	G04.cell_surface	G04.bacterial_type_flagellum_basal_body	G04.nucleoid	G04.host_cellular_component	G04.external_encapsulating_structure	G04.side_of_membrane	G04.bacterial_type_flagellum_hook	G04.intracellular_anatomical_structure	G04.bacterial_type_flagellum_filament_cap	G04.extrinsic_component_of_membrane	G04.bacterial_type_flagellum_basal_body__rod	G04.membrane_enclosed_lumen	G04.microtubule_organizing_center	G04.supramolecular_complex	G04.Rare
0159_AP39_21337_20181107_ST_E21	3.65455879575727	0.684581856495391	-4.33914065225266	-3.92477718763054	-4.74598394223298	-4.91059866154503	-5.13174521097602	-5.86721270589087	-5.86423659396903	-6.11137515836251	-7.89876153643638	-8.17680193305845	-7.99169217912744	-8.73510119446828	-8.65712247101559	-9.86761503481207	-9.66610443750444	-9.16951214838427	-10.8056477065792	-9.97108138629518	-14.2261029048458	-10.1513943171406	-12.3890868440296	-11.9836217359215	-11.2904745553615	-13.2918267367988	-16.7110095546338	-15.3247151935139	-11.034998036923	-8.33037653807069	-10.9585854210882	-9.9126985218889	-11.2635355711721	-29.8855921131146	-28.3249481374733	-26.5363071884192	-17.1661689045734	-23.0835346495327	-23.2784003647934	-19.7673358434994	-26.3401059430632	-15.3744094353454	-22.8494089246192	2.43561540921142	1.29347824464889	1.25101887913225	-1.08208659121296	-2.23090691663892	-2.14219868904728	-2.26556076028707	-3.33986174423022	-3.41470587072747	-4.95030962928446	-4.5687650802992	-4.82230894992876	-4.86861677539613	-4.86879095804449	-4.87488317526222	-5.74060821597127	-5.76483717599846	-5.44053447962351	-6.96091286573449	-6.22467303005958	-8.63727578539768	-6.9056380463486	-8.56434700778949	-6.98321466152695	-9.13792532668944	-6.48476518414267
0159_AP39_21339_20181113_ST_E21	3.45802079135907	0.540154826176214	-3.99817561753529	-3.88356269264485	-4.66234313747628	-4.92770152662112	-5.00507652152694	-5.7516179513515	-5.86536524321575	-6.02742526607062	-9.95358491368546	-8.07816535577892	-8.46694257873129	-8.6096569489372	-8.53773175032402	-8.86249052568245	-8.978233600188	-8.84363792912224	-9.32389042423685	-10.3208982558292	-11.3807012693256	-9.74206420219924	-11.5124705469567	-10.1656786288131	-12.5970965936501	-13.0895730787479	-12.5170538859766	-14.0704023317596	-11.1352568019516	-7.8245174286609	-10.5189438935436	-9.20713838441448	-10.8099317541299	-15.1340644103849	-14.5744486224495	-26.5360801764283	-16.5203587715048	-23.0833076375418	-16.5203587715048	-19.7671088315085	-26.3398789310723	-18.9535168143323	-22.8491819126283	2.37219308669361	1.27980526891655	1.17033639330432	-1.11943676065698	-2.35123307676522	-2.23070367766549	-2.48136584161164	-3.40119979058001	-3.44965209617026	-3.68772646388486	-4.56838701044652	-4.66193030412601	-5.06251205795284	-5.08488143434664	-5.09088614261966	-5.43950334587119	-5.56394677694299	-5.53519009513226	-6.03126102760676	-5.90667733524447	-7.23666726704644	-6.82352149244009	-7.82284146183299	-6.21318874969878	-6.5866801727226	-6.26132191324555
0159_AP39_21341_20181113_ST_E21	3.40469804665057	0.759184057291241	-4.16388210394181	-3.68468411724305	-4.6449887891713	-4.47248475909755	-4.78298114342356	-5.47426572170797	-5.21650990048751	-5.88557350999008	-9.79880647494578	-8.47487271485312	-8.14327745531141	-8.06489933395648	-8.3794560452565	-7.73516320662414	-7.7255257748527	-7.95322807743445	-6.94268874896972	-8.79567471602049	-7.92193733099635	-10.8927128725765	-9.43180764766541	-11.1123414817832	-12.6844723418045	-10.7890439276631	-11.8972962115963	-14.2391020177436	-9.49393803220337	-10.7575320611523	-10.8289910251345	-8.12011811728079	-10.7575320611523	-29.8854310826574	-9.00883208138471	-26.536146157962	-26.3211508569235	-23.0833736190755	-23.2782393343363	-19.7671748130422	-26.339944912606	-18.953582795866	-22.849247894162	1.9583641452475	1.18092578058946	1.01152368845795	-1.29232563622868	-1.39536528095838	-2.46340088257799	-2.78252081251162	-3.17741988129662	-3.2463791590359	-3.69355397083828	-4.34376620440429	-4.80221808321047	-4.0944449341328	-4.24457457968921	-4.94625556742601	-4.85148447329857	-4.30016451106145	-4.75763889102735	-6.63236244233909	-6.02235490596322	-4.70956386112858	-5.98137163412627	-5.45663737984748	-9.91145712720035	-8.08045326188612	-4.61390359910067
0159_AP39_21346_20180823_ST_E21	3.74060965091251	0.960126178925823	-4.70073582983834	-3.72247420419564	-4.64433808811519	-4.83799313020003	-4.58210650098753	-5.84378605359819	-5.74911040473129	-6.03678679452218	-9.21717094925704	-8.08572650524397	-8.30878539688999	-8.71029010378206	-8.83272822633722	-8.84884065897092	-9.18171767124799	-9.23649468861368	-10.6052166243097	-9.99090779369296	-12.387381602144	-9.51629177379724	-10.2584061253418	-9.97258451854298	-12.6750636745957	-12.0880489124722	-12.4519201232815	-14.4668231438238	-10.608376739299	-11.8877120239161	-9.27974528137087	-9.3324245773663	-11.1594735235449	-15.2199165340913	-28.3250660532638	-26.5364251042098	-26.3214298031712	-23.0836525653232	-23.278518280584	-19.76745375929	-26.3402238588538	-18.9538617421137	-22.8495268404098	2.2461180020238	1.18764250573971	0.991917062144142	-1.25648580659349	-2.4358025138343	-2.37528749148824	-2.60210287019877	-3.94643793713842	-3.71691015630907	-4.52985200732217	-4.82040972634323	-4.95847277117123	-5.08695298608054	-5.07587767961792	-5.23766112744775	-6.01198781182392	-6.13679933900482	-5.8504103005137	-5.32872680677566	-6.26538187875269	-8.20375255645366	-6.94032688221425	-8.13663314204196	-7.32205009876705	-8.12595054787199	-6.98315003596782
0159_AP39_21350_20180306_ST_E21	3.73890745786879	0.723774699726279	-4.46268215759507	-3.87628417903614	-4.98517172861877	-5.05574761523417	-5.20055626189308	-5.7705951701892	-5.95886024051691	-6.22611075039264	-7.2318968496041	-8.58126389892918	-8.82660777739832	-9.29467401980628	-8.17551537009773	-9.13231675047367	-9.80145248732711	-8.84934705126182	-9.7047438943012	-10.2695655168026	-11.4995850300667	-11.3818019944103	-12.4127940954034	-11.0577522777876	-13.9844916798547	-13.1121141350704	-12.9628404323227	-16.1817162571909	-11.0803265998262	-8.67341180034229	-10.9260119858946	-9.69698260173129	-11.5658777998416	-13.6643675364921	-28.3250078301578	-26.5363668811037	-26.3213715800652	-23.0835943422172	-15.3130261620795	-19.7673955361839	-26.3401656357477	-18.9538035190077	-22.8494686173037	2.487542894975	1.13163339923204	1.46168849675595	-1.27477758550568	-1.96909862740601	-2.00955955395934	-2.08575095742757	-3.11165423153751	-3.24281098900041	-4.01619495394146	-4.58028083864483	-5.03697328589482	-5.20990533062928	-5.37008512566591	-5.16255014602204	-5.21900664487562	-5.41711814331536	-6.07613039941412	-6.49186766891718	-6.39423893393977	-7.18325833528706	-7.17047064961373	-7.52690988347477	-6.53340500225064	-7.20691469323151	-6.40781642834435
0159_AP39_21351_20180313_ST_E21	3.3691850237041	0.510926850324214	-3.88011187402832	-3.811858322109	-4.6200832497341	-4.89565337896689	-5.0091198558938	-5.73733132352628	-5.76850119201494	-5.95134191200412	-8.5989057852042	-7.885883664419	-8.19129646855926	-8.22182232442919	-8.20226063196131	-9.13065279789649	-8.58964079453444	-8.71382805899965	-8.73798888065667	-9.78539197427541	-9.91698031679559	-11.003850787587	-10.1215957905488	-11.3164849096523	-11.3059028003217	-12.8851008275661	-11.1279768550008	-10.918137269313	-10.0900100930829	-8.96595541650012	-10.2962650102205	-7.6441995765178	-10.3933917209512	-14.8162403501453	-14.5285582776935	-26.5359563556689	-14.9985619069393	-23.0831838167823	-16.6079998193734	-19.766985010749	-26.3397551103128	-18.9533929935728	-22.8490580918689	2.2785873958232	1.28488647909687	1.09992899049797	-1.18401650367702	-2.18889514602401	-1.97314721713871	-2.07582823256303	-3.30816245900591	-3.63594123692412	-4.21363708381757	-4.243292032443	-4.7727371068311	-4.9966949469474	-4.94401525292972	-4.95667343615571	-5.21398447525104	-5.22721724754905	-5.45957408724254	-7.36356192991159	-6.24176019632457	-6.09462547488711	-6.33101425295134	-7.12924351397311	-7.24064384445872	-5.76325650104076	-5.05387600787615
0159_AP39_21352_20180307_ST_E21	4.0121126563872	1.15925694043234	-5.17136959681954	-3.78711527308855	-4.74075485663669	-4.86515512467314	-5.03209972273605	-5.57379992700934	-5.65982946261571	-6.10889147804539	-7.56272847110857	-8.33169366676841	-8.79237381950809	-6.9307832557767	-8.84323544679061	-9.16535347247177	-9.43331207359126	-8.71460541946722	-9.81822675389377	-10.2389681354388	-12.0695185525003	-10.8975749907466	-11.7710255639443	-10.8136548063267	-13.0649466049331	-12.8528441752465	-14.5118655878695	-12.685973112272	-11.5599981279624	-11.749441846833	-12.1699448323058	-9.54505667707222	-11.6366463526877	-13.7569098888878	-13.0919335852945	-26.5365311298139	-26.3215358287754	-23.0837585909274	-14.4500570694477	-19.7675597848941	-26.3403298844579	-18.9539677677179	-22.8496328660139	2.31627033935343	1.082285263448	1.24357247973823	-1.23939612923125	-2.3155868843931	-2.17488244832501	-2.20182725901848	-3.08588695131306	-3.46092120051706	-5.57225593639382	-4.53511850877855	-4.91972115172068	-5.6965717271152	-5.43266870330799	-5.44265805576023	-4.41154546885536	-5.36788354263285	-6.47423221523745	-6.36174431732322	-7.40921947620158	-6.82897851826978	-7.47863634599889	-8.00678675342219	-6.63150207587298	-7.96092891637898	-6.55575162624544
0159_AP39_21355_20180223_ST_E21	3.3589862089817	0.474481416059137	-3.83346762504084	-3.89087498735759	-4.64307687534938	-4.8917015971859	-4.99217320835468	-5.64217259422308	-5.7948480412688	-5.95529948678514	-9.4840029294525	-8.10108339729201	-8.39389020159684	-7.73310614567673	-9.25442181047987	-9.02098162783292	-8.31253515777696	-8.9839282499138	-7.80862367170518	-10.8170527760536	-8.96888963589423	-10.8742111898935	-9.84272610052942	-12.4642310164705	-11.6969758637569	-11.6154690269784	-14.1128896420579	-13.5437951101679	-10.5911147789331	-8.71461809794559	-11.4584643513197	-7.64207157690682	-9.83053185624945	-29.8852009951007	-12.4437479546808	-26.5359160704053	-26.3209207693668	-15.775952464856	-23.2780092467795	-19.7669447254855	-26.3397148250493	-18.9533527083093	-22.8490178066053	2.30733627071569	1.24603676937819	1.18184647558002	-1.18628804279474	-1.93543549415737	-2.09956744219099	-1.97989469538102	-3.35971184061809	-3.37342501766241	-4.02392769787137	-4.00682704465892	-5.19469644141828	-5.71342870554667	-4.7987029399738	-4.64704686500898	-4.91491438332382	-4.83318958175769	-6.24514421589467	-6.58419080526884	-7.04229964686243	-5.61916719240467	-7.51772334357751	-5.92448682121678	-7.28611331875345	-7.59251283120013	-5.85453862733404
0159_AP39_21356_20180515_ST_E21	3.43063557215072	0.594308658946926	-4.02494423109765	-3.78433667774351	-4.73571377435494	-4.81519849342262	-4.94997493939437	-5.58571227926569	-5.69924947676521	-5.94615086002006	-8.15980380712662	-8.33528862942887	-8.17308421479451	-7.34157109022479	-8.81413628347105	-8.62471925976627	-9.55404522993904	-8.96547085329867	-9.72368162720568	-9.91528986956784	-11.0062975588507	-10.1655143794847	-12.2255378353075	-11.2069682543129	-11.4582826825938	-13.7200457810676	-11.7459647550456	-15.1959523008772	-11.0131390906674	-8.48386674187626	-9.37043129348521	-9.6265390203384	-10.5983996033674	-9.000456070359	-11.2093086856903	-10.5428297522126	-26.3210869154514	-23.0833096776034	-23.2781753928642	-19.7671108715701	-26.3398809711339	-18.9535188543939	-22.8491839526899	2.24833877674718	1.23751609146382	1.19463817140919	-1.39321158486604	-2.16585057276134	-2.30999316449375	-2.44373248656978	-3.60970071723836	-3.59118044502984	-4.61223587967053	-4.64817571634825	-4.77649308568959	-5.25246507011592	-5.3813689672084	-5.42766915914101	-5.23118339963402	-5.81492581018358	-5.95294425908216	-5.70764406434786	-6.37614544770097	-7.39904591463339	-7.24489523480613	-7.93507064497692	-8.03812587392306	-8.19255071413586	-6.84141622466959
0159_AP39_21358_20180320_ST_E21	3.35645572942279	0.452726474042119	-3.80918220346491	-3.79740058916903	-5.00061918971823	-4.87233278791646	-5.12294853772581	-5.63915646226578	-5.64423713844098	-6.16028836652054	-7.92566340460294	-8.6385610625803	-8.70878949949555	-10.4906127620645	-7.8188046637357	-8.36140628260481	-8.29464446630052	-8.23043991041402	-7.43565265431015	-11.3797335885867	-8.79359866042579	-10.4572763417969	-9.81456001486383	-12.0832435561822	-20.4143347508778	-11.4290393495709	-10.8069500902766	-24.5289415411724	-10.1941767445582	-7.9678834147111	-9.89335862535211	-8.25255925771395	-9.55815141103748	-29.8851809085429	-12.4806802805682	-26.5358959838476	-26.320900682809	-16.4125059132925	-23.2779891602218	-19.7669246389277	-14.6207464440644	-18.9533326217515	-16.4125059132925	2.33201253058794	1.03407436436336	1.37173159414883	-1.28055276796466	-1.67317602398904	-2.32194585680969	-1.90386809919898	-2.60167975340736	-2.97584449862913	-3.65984357493645	-4.34953652062831	-5.23608778946701	-7.29146087538982	-4.71315552824992	-4.71162133310625	-4.80750557702492	-4.77557302436572	-7.63459425237781	-8.38800062445596	-9.00349687078583	-5.35179424297419	-8.49959168986442	-5.68784903020508	-5.95406041825998	-5.97053525546349	-5.55168650272149
0159_AP39_21359_20180323_ST_E21	3.68315338441431	0.921667297011897	-4.60482068142621	-3.84837725825393	-4.39924695404278	-4.71361344939652	-4.81540780004952	-5.65232354788721	-5.59328698840445	-5.86699916771055	-9.45908396733519	-8.01282508155142	-8.12902932453818	-7.0783810950772	-9.09200658607642	-8.58669153816543	-9.17185271764257	-9.46834142930309	-10.6222347771409	-9.82218980160422	-12.1575647174213	-10.3079856773044	-9.62755951634574	-9.88949712930992	-8.93892701614032	-11.9481659885337	-11.4915685259273	-13.785021135358	-10.3774802797737	-9.43933153762984	-10.4787549549076	-9.07075431520586	-11.2069934552788	-15.5507988771325	-15.5507988771325	-26.5363917007901	-26.3213963997515	-23.0836191619035	-23.2784848771643	-19.7674203558702	-26.340190455434	-18.953828338694	-22.8494934369901	2.1984036324238	1.31823453632753	0.859451791702809	-1.14746097212159	-2.48600621354387	-2.60338190371075	-2.73350145736133	-4.24552747274686	-3.56162168245262	-4.68470746835235	-4.60563333145609	-4.40031884357954	-4.87394280205747	-5.09909800874691	-5.25877227898184	-5.79274974545953	-6.09956283616202	-5.37732151460314	-6.92311073244222	-5.8505923878585	-7.17337544929735	-6.7281166243945	-7.85211003422555	-7.75251512640162	-7.8002312458305	-6.51965369623138
0159_AP39_21361_20180308_ST_E21	4.23313324631855	1.43213454811581	-5.66526779443436	-3.68598660450504	-4.67416288340355	-4.87974467996332	-4.86561812150105	-5.57519073861495	-5.85876301796832	-5.8584431970653	-7.92825818761534	-8.39619270005306	-8.53891726993701	-9.88323544722642	-9.23820751501067	-9.15148349346642	-8.72544714435675	-8.73577973065348	-11.1318125577891	-9.84887725113366	-12.8722787326296	-9.94375520876907	-11.3036628147158	-11.5729957484994	-11.8667568670275	-13.0894218043656	-25.4629385359255	-10.9075000992699	-11.8957643307692	-12.694815304532	-12.1277088448674	-10.2320825122383	-12.9312040825962	-15.6392542836984	-15.2337891755902	-26.5365808697243	-16.3324014642583	-23.0838083308378	-23.2786740460985	-19.7676095248045	-26.3403796243683	-18.9540175076283	-22.8496826059243	2.2111014130126	1.23436994266171	1.18250246933431	-1.42265708035478	-2.66379619302307	-2.18871755754176	-2.60518098363057	-3.66210113011083	-3.63809710975123	-3.78147569259658	-4.6119275881837	-4.7802661321428	-5.09989276004136	-5.27262265203036	-5.99132285319527	-4.98045603686265	-5.67966726807258	-5.71392437530756	-7.58529990070585	-6.23332148012369	-7.67719632067879	-6.82297502285674	-8.51064256858944	-8.41319389402038	-8.50459884958879	-6.72129527031663
0159_AP39_21362_20180306_ST_E21	4.03046142561247	1.08139287905191	-5.11185430466439	-3.84061979647975	-4.82399678731102	-5.0054551766138	-5.08706487170779	-5.73697598317929	-5.94490587448015	-6.04715867828533	-7.37831088992728	-8.35287485940767	-8.53565544765334	-9.4937874031108	-8.62060284042212	-9.48055989361118	-9.50174839145722	-8.8141208650002	-10.5597257035443	-9.7878733397528	-13.4184573702397	-10.2948917251758	-12.0786830247547	-10.7043648546815	-11.0541787082403	-13.9471178616417	-25.4708542651995	-13.4649773858746	-11.9143799734634	-11.3240131516707	-10.3640109867061	-9.85359277789788	-12.7762654805824	-13.7878663922608	-13.6160161353342	-26.5365265399343	-26.3215312388958	-23.0837540010478	-14.6145449654453	-19.7675551950145	-26.3403252945783	-18.9539631778383	-22.8496282761343	2.39022370265797	1.24537991785052	1.36868992897977	-1.2718322981572	-2.4824925450774	-2.11683188624672	-2.30234700007512	-3.34394236005943	-3.47796138462788	-3.96923728266998	-4.46979550428378	-4.95521566875266	-4.73401772047229	-5.36689371378452	-5.49110514777318	-5.36537741326656	-5.44654563931413	-5.19630516444715	-7.54539550300911	-5.80631270082303	-7.6206163856634	-6.4857115250815	-8.59719242050595	-6.6887875133449	-7.2220060367977	-6.72818484253538
0159_AP39_21363_20180308_ST_E21	3.06315757482859	0.298793126743858	-3.36195070157245	-3.70296502557618	-4.5545903021583	-4.88498501570097	-4.82632670783528	-5.49354658635026	-5.73685939363057	-5.77936081712435	-11.6774923951247	-8.13412052468199	-8.18190352917529	-8.0922913704856	-8.30239012424539	-9.04331709310674	-9.48026781778847	-8.42362974911296	-10.0441012416681	-11.0073347327894	-11.5630820439469	-10.0925955916067	-10.4290678282279	-10.5011711221293	-11.5630820439469	-12.898443535985	-13.5645620441571	-14.0753876679231	-11.5541133739642	-6.55163137669745	-11.3833435879589	-9.4343985352084	-12.8355959168706	-13.847196828549	-13.7294137928927	-26.5351051038439	-26.3201098028054	-23.0823325649574	-14.540344009109	-19.7661337589241	-26.3389038584879	-18.9525417417479	-22.8482068400439	2.11272941875445	1.2652323024194	1.10481291759617	-1.36608204883127	-2.63381033415584	-2.31077102043369	-2.27109773203102	-4.03296081617118	-3.63096501180045	-4.16471571617199	-4.27797089676569	-4.74056147909339	-6.51361530193274	-5.34708502543545	-5.56421712650095	-5.45705674188608	-5.24486620259106	-6.9451560286777	-6.56646472329358	-7.64175505940312	-6.41542005541645	-8.12933971912966	-8.4065661324771	-8.12664066216049	-7.73482018170631	-7.16066169690522
0159_AP39_21364_20180504_ST_E21	4.15329765973604	1.31775285617608	-5.47105051591213	-3.70457049659573	-4.7026673407692	-4.90078972882353	-4.98480728925472	-5.63815810123163	-5.83617853627711	-5.85373911297568	-10.6329137201175	-8.49241827994584	-8.05457877517866	-10.4170962088954	-8.40533537475619	-9.52040812431474	-9.50749446517202	-8.67439654803063	-9.52864027601467	-9.28017488446624	-11.209089224092	-10.5624620591669	-10.5224567245532	-13.1549993731473	-12.8448444448434	-13.2928691673704	-12.1685043825999	-14.1666002848258	-11.8569568274643	-10.7270556567813	-11.6878842430863	-10.5191795775979	-12.2086601977055	-29.8858507366479	-28.3252067610066	-26.5365658119526	-26.321570510914	-16.9961519404875	-23.2786589883268	-19.7675944670328	-16.7084698680358	-18.9540024498565	-22.8496675481526	2.18460912234935	1.27570083978872	1.35481122265587	-1.3865546014692	-2.33221232908816	-2.47168329546303	-2.29152559344614	-3.24676304253737	-3.65804540387251	-4.28056612767595	-4.4194966311541	-5.1955045455351	-4.71856307626213	-5.13535276052562	-6.14031629263264	-5.39139571769948	-5.41378140425002	-5.43496119816548	-5.25346988519597	-5.55756352025782	-6.63155894530351	-6.08509099364174	-8.20025061792365	-8.11157396161496	-7.39296339298583	-5.73965218491859
0159_AP39_21365_20180226_ST_E21	3.33881374044208	0.502232277154978	-3.84104601759705	-3.65941895137406	-4.79529486261134	-5.00926209408061	-4.98789315543067	-5.49624817818353	-5.88160001975868	-5.89008763268629	-8.23674911744273	-8.66190270072665	-8.69432717611907	-9.4949630409613	-8.66622138001537	-8.9623759254138	-10.3149559386299	-8.4116360618183	-10.4504165166545	-9.5919848296603	-12.4481357000965	-9.94260976310576	-11.505527659905	-12.0206916852696	-13.4514378089603	-14.2911884637121	-25.4649818233804	-13.4514378089603	-12.2402185961136	-7.27680862436412	-12.3791826658971	-10.7965719956961	-12.8610207527898	-14.5192488293934	-14.6527802220179	-26.5359089159673	-26.3209136149287	-23.0831363770807	-23.2780020923415	-19.7669375710475	-26.3397076706113	-18.9533455538712	-22.8490106521673	2.20871088735225	1.15984608590401	1.3658941918344	-1.51117590270146	-2.65582405651329	-2.06473794637554	-2.37990406446754	-3.60517391088674	-3.65164066044622	-4.43293982845226	-4.44249693649464	-5.1292967077761	-5.12259778961943	-5.65834980378774	-5.68579559719516	-5.25246342131843	-5.26081662875788	-5.91515701021794	-6.37462124985407	-6.17353901965552	-8.20327554928998	-7.05619273845612	-9.0833184907718	-8.0726005813582	-8.02994281706446	-6.66578789724384
